Paradigm,Order,Class,Lemma,Stem,Subject,Object,Mode,Negation,Form1Surface,Form1Split,Form1Source,Form2Surface,Form2Split,Form2Source
VAI,Cnj,VAI_VV,webinige,webinige,3PlProx,,DubPrt,Neg,webinigesiiwaagobanen,<<webinige>>siiwaagobanen,JDN-2010-MS-VAI-p36,,,
VAI,Cnj,VAI_am,zaaga'am,zaaga',3PlProx,,DubPrt,Neg,zaaga'amowaagobanen,<<zaaga'>>amowaagobanen,JDN-2010-MS-VAI-p36,,,
VAI,Cnj,VAI_VV,maajiibatoo,maajiibatoo,3PlProx,,DubPrt,Pos,maajiibatoowaagobanen,<<maajiibatoo>>waagobanen,JDN-2010-MS-VAI-p35,,,
VAI,Cnj,VAI_VV,madaabii,madaabii,3PlProx,,DubPrt,Pos,madaabiiwaagobanen,<<madaabii>>waagobanen,JDN-2010-MS-VAI-p35,,,
VAI,Cnj,VAI_m,minongwaam,minongwaam,3PlProx,,DubPrt,Pos,minongwaamowaagobanen,<<minongwaam>>owaagobanen,JDN-2010-MS-VAI-p35,,,
VAI,Cnj,VAI_V,nagamo,nagamo,3PlProx,,DubPrt,Pos,nagamowaagobanen,<<nagamo>>waagobanen,JDN-2010-MS-VAI-p35,,,
VAI,Cnj,VAI_VV,nibaa,nibaa,3PlProx,,DubPrt,Pos,nibaawaagobanen,<<nibaa>>waagobanen,NJ-ngs-2023Aug18; JDN-2010-MS-VAI-p35,,,
VAI,Cnj,VAI_V,niimi,niimi,3PlProx,,DubPrt,Pos,niimiwaagobanen,<<niimi>>waagobanen,JDN-2010-MS-VAI-p35,,,
VAI,Cnj,VAI_n,wanishin,wanishin,3PlProx,,DubPrt,Pos,wanishinowaagobanen,<<wanishin>>owaagobanen,JDN-2010-MS-VAI-p35,,,
VAI,Cnj,VAI_VV,webinige,webinige,3PlProx,,DubPrt,Pos,webinigewaagobanen,<<webinige>>waagobanen,JDN-2010-MS-VAI-p35,,,
VAI,Cnj,VAI_am,zaaga'am,zaaga',3PlProx,,DubPrt,Pos,zaaga'amowaagobanen,<<zaaga'>>amowaagobanen,JDN-2010-MS-VAI-p35,,,
VAI,Cnj,VAI_VV,maajiibatoo,maajiibatoo,3PlProx,,Neu,Neg,maajiibatoosigwaa,<<maajiibatoo>>sigwaa,JDN-2010-MS-VAI-p24,,,
VAI,Cnj,VAI_VV,madaabii,madaabii,3PlProx,,Neu,Neg,madaabiisigwaa,<<madaabii>>sigwaa,JDN-2010-MS-VAI-p24,,,
VAI,Cnj,VAI_m,minongwaam,minongwaam,3PlProx,,Neu,Neg,minongwaanzigwaa,<<minongwaan>>zigwaa,JDN-2010-MS-VAI-p24,,,
VAI,Cnj,VAI_V,nagamo,nagamo,3PlProx,,Neu,Neg,nagamosigwaa,<<nagamo>>sigwaa,JDN-2010-MS-VAI-p24,,,
VAI,Cnj,VAI_VV,nibaa,nibaa,3PlProx,,Neu,Neg,nibaasigwaa,<<nibaa>>sigwaa,NJ-ngs-2023Aug18; JDN-2010-MS-VAI-p24,,,
VAI,Cnj,VAI_V,niimi,niimi,3PlProx,,Neu,Neg,niimisigwaa,<<niimi>>sigwaa,JDN-2010-MS-VAI-p24,,,
VAI,Cnj,VAI_n,wanishin,wanishin,3PlProx,,Neu,Neg,wanishinzigwaa,<<wanishin>>zigwaa,JDN-2010-MS-VAI-p24,,,
VAI,Cnj,VAI_VV,webinige,webinige,3PlProx,,Neu,Neg,webinigesigwaa,<<webinige>>sigwaa,JDN-2010-MS-VAI-p24,,,
VAI,Cnj,VAI_am,zaaga'am,zaaga',3PlProx,,Neu,Neg,zaaga'anzigwaa,<<zaaga'>>anzigwaa,JDN-2010-MS-VAI-p24,,,
VAI,Cnj,VAI_VV,maajiibatoo,maajiibatoo,3PlProx,,Neu,Pos,maajiibatoowaad,<<maajiibatoo>>waad,JDN-2010-MS-VAI-p23,,,
VAI,Cnj,VAI_VV,madaabii,madaabii,3PlProx,,Neu,Pos,madaabiiwaad,<<madaabii>>waad,JDN-2010-MS-VAI-p23,,,
VAI,Cnj,VAI_m,minongwaam,minongwaam,3PlProx,,Neu,Pos,minongwaamowaad,<<minongwaam>>owaad,JDN-2010-MS-VAI-p23,,,
VAI,Cnj,VAI_V,nagamo,nagamo,3PlProx,,Neu,Pos,nagamowaad,<<nagamo>>waad,JDN-2010-MS-VAI-p23,,,
VAI,Cnj,VAI_VV,nibaa,nibaa,3PlProx,,Neu,Pos,nibaawaad,<<nibaa>>waad,NJ-ngs-2023Aug18; JDN-2010-MS-VAI-p23,,,
VAI,Cnj,VAI_V,niimi,niimi,3PlProx,,Neu,Pos,niimiwaad,<<niimi>>waad,JDN-2010-MS-VAI-p23,,,
VAI,Cnj,VAI_n,wanishin,wanishin,3PlProx,,Neu,Pos,wanishinowaad,<<wanishin>>owaad,JDN-2010-MS-VAI-p23,,,
VAI,Cnj,VAI_VV,webinige,webinige,3PlProx,,Neu,Pos,webinigewaad,<<webinige>>waad,JDN-2010-MS-VAI-p23,,,
VAI,Cnj,VAI_am,zaaga'am,zaaga',3PlProx,,Neu,Pos,zaaga'amowaan,<<zaaga'>>amowaan,JDN-2010-MS-VAI-p23,,,
VAI,Cnj,VAI_VV,maajiibatoo,maajiibatoo,3PlProx,,Prt,Neg,maajiibatoosigwaaban,<<maajiibatoo>>sigwaaban,JDN-2010-MS-VAI-p28,,,
VAI,Cnj,VAI_VV,madaabii,madaabii,3PlProx,,Prt,Neg,madaabiisigwaaban,<<madaabii>>sigwaaban,JDN-2010-MS-VAI-p28,,,
VAI,Cnj,VAI_m,minongwaam,minongwaam,3PlProx,,Prt,Neg,minongwaanzigwaaban,<<minongwaan>>zigwaaban,JDN-2010-MS-VAI-p28,,,
VAI,Cnj,VAI_V,nagamo,nagamo,3PlProx,,Prt,Neg,nagamosigwaaban,<<nagamo>>sigwaaban,JDN-2010-MS-VAI-p28,,,
VAI,Cnj,VAI_VV,nibaa,nibaa,3PlProx,,Prt,Neg,nibaasigwaaban,<<nibaa>>sigwaaban,NJ-ngs-2023Aug18; JDN-2010-MS-VAI-p28,,,
VAI,Cnj,VAI_V,niimi,niimi,3PlProx,,Prt,Neg,niimisigwaaban,<<niimi>>sigwaaban,JDN-2010-MS-VAI-p28,,,
VAI,Cnj,VAI_n,wanishin,wanishin,3PlProx,,Prt,Neg,wanishinzigwaaban,<<wanishin>>zigwaaban,JDN-2010-MS-VAI-p28,,,
VAI,Cnj,VAI_VV,webinige,webinige,3PlProx,,Prt,Neg,webinigesigwaaban,<<webinige>>sigwaaban,JDN-2010-MS-VAI-p28,,,
VAI,Cnj,VAI_am,zaaga'am,zaaga',3PlProx,,Prt,Neg,zaaga'anzigwaaban,<<zaaga'>>anzigwaaban,JDN-2010-MS-VAI-p28,,,
VAI,Cnj,VAI_VV,maajiibatoo,maajiibatoo,3PlProx,,Prt,Pos,maajiibatoowaapan,<<maajiibatoo>>waapan,JDN-2010-MS-VAI-p27,,,
VAI,Cnj,VAI_VV,madaabii,madaabii,3PlProx,,Prt,Pos,madaabiiwaapan,<<madaabii>>waapan,JDN-2010-MS-VAI-p27,,,
VAI,Cnj,VAI_m,minongwaam,minongwaam,3PlProx,,Prt,Pos,minongwaamowaapan,<<minongwaam>>owaapan,JDN-2010-MS-VAI-p27,,,
VAI,Cnj,VAI_V,nagamo,nagamo,3PlProx,,Prt,Pos,nagamowaapan,<<nagamo>>waapan,JDN-2010-MS-VAI-p27,,,
VAI,Cnj,VAI_VV,nibaa,nibaa,3PlProx,,Prt,Pos,nibaawaapan,<<nibaa>>waapan,NJ-ngs-2023Aug18; JDN-2010-MS-VAI-p27,,,
VAI,Cnj,VAI_V,niimi,niimi,3PlProx,,Prt,Pos,niimiwaapan,<<niimi>>waapan,JDN-2010-MS-VAI-p27,,,
VAI,Cnj,VAI_n,wanishin,wanishin,3PlProx,,Prt,Pos,wanishinowaapan,<<wanishin>>owaapan,JDN-2010-MS-VAI-p27,,,
VAI,Cnj,VAI_VV,webinige,webinige,3PlProx,,Prt,Pos,webinigewaapan,<<webinige>>waapan,JDN-2010-MS-VAI-p27,,,
VAI,Cnj,VAI_am,zaaga'am,zaaga',3PlProx,,Prt,Pos,zaaga'amowaapan,<<zaaga'>>amowaapan,JDN-2010-MS-VAI-p27,,,
VAI,Cnj,VAI_VV,maajiibatoo,maajiibatoo,3SgObv,,Dub,Neg,maajiibatoosiinigwen,<<maajiibatoo>>siinigwen,JDN-2010-MS-VAI-p32,,,
VAI,Cnj,VAI_VV,madaabii,madaabii,3SgObv,,Dub,Neg,madaabiisiinigwen,<<madaabii>>siinigwen,JDN-2010-MS-VAI-p32,,,
VAI,Cnj,VAI_m,minongwaam,minongwaam,3SgObv,,Dub,Neg,minongwaanziinigwen,<<minongwaan>>ziinigwen,JDN-2010-MS-VAI-p32,,,
VAI,Cnj,VAI_V,nagamo,nagamo,3SgObv,,Dub,Neg,nagamosiinigwen,<<nagamo>>siinigwen,JDN-2010-MS-VAI-p32,,,
VAI,Cnj,VAI_VV,nibaa,nibaa,3SgObv,,Dub,Neg,nibaasiinigwen,<<nibaa>>siinigwen,NJ-ngs-2023Aug18; JDN-2010-MS-VAI-p32,,,
VAI,Cnj,VAI_V,niimi,niimi,3SgObv,,Dub,Neg,niimisiinigwen,<<niimi>>siinigwen,JDN-2010-MS-VAI-p32,,,
VAI,Cnj,VAI_n,wanishin,wanishin,3SgObv,,Dub,Neg,wanishinziinigwen,<<wanishin>>ziinigwen,JDN-2010-MS-VAI-p32,,,
VAI,Cnj,VAI_VV,webinige,webinige,3SgObv,,Dub,Neg,webinigesiinigwen,<<webinige>>siinigwen,JDN-2010-MS-VAI-p32,,,
VAI,Cnj,VAI_am,zaaga'am,zaaga',3SgObv,,Dub,Neg,zaaga'anziinigwen,<<zaaga'>>anziinigwen,JDN-2010-MS-VAI-p32,,,
VAI,Cnj,VAI_VV,maajiibatoo,maajiibatoo,3SgObv,,Dub,Pos,maajiibatoonigwen,<<maajiibatoo>>nigwen,JDN-2010-MS-VAI-p31,,,
VAI,Cnj,VAI_VV,madaabii,madaabii,3SgObv,,Dub,Pos,madaabiinigwen,<<madaabii>>nigwen,JDN-2010-MS-VAI-p31,,,
VAI,Cnj,VAI_m,minongwaam,minongwaam,3SgObv,,Dub,Pos,minongwaaminigwen,<<minongwaam>>inigwen,JDN-2010-MS-VAI-p31,,,
VAI,Cnj,VAI_V,nagamo,nagamo,3SgObv,,Dub,Pos,nagamonigwen,<<nagamo>>nigwen,JDN-2010-MS-VAI-p31,,,
VAI,Cnj,VAI_VV,nibaa,nibaa,3SgObv,,Dub,Pos,nibaanigwen,<<nibaa>>nigwen,NJ-ngs-2023Aug18; JDN-2010-MS-VAI-p31,,,
VAI,Cnj,VAI_V,niimi,niimi,3SgObv,,Dub,Pos,niiminigwen,<<niimi>>nigwen,JDN-2010-MS-VAI-p31,,,
VAI,Cnj,VAI_n,wanishin,wanishin,3SgObv,,Dub,Pos,wanishininigwen,<<wanishin>>inigwen,JDN-2010-MS-VAI-p31,,,
VAI,Cnj,VAI_VV,webinige,webinige,3SgObv,,Dub,Pos,webinigenigwen,<<webinige>>nigwen,JDN-2010-MS-VAI-p31,,,
VAI,Cnj,VAI_am,zaaga'am,zaaga',3SgObv,,Dub,Pos,zaaga'aminigwen,<<zaaga'>>aminigwen,JDN-2010-MS-VAI-p31,,,
VAI,Cnj,VAI_VV,maajiibatoo,maajiibatoo,3SgObv,,DubPrt,Neg,maajiibatoosiinigobanen,<<maajiibatoo>>siinigobanen,JDN-2010-MS-VAI-p36,,,
VAI,Cnj,VAI_VV,madaabii,madaabii,3SgObv,,DubPrt,Neg,madaabiisiinigobanen,<<madaabii>>siinigobanen,JDN-2010-MS-VAI-p36,,,
VAI,Cnj,VAI_m,minongwaam,minongwaam,3SgObv,,DubPrt,Neg,minongwaanziinigobanen,<<minongwaan>>ziinigobanen,JDN-2010-MS-VAI-p36,,,
VAI,Cnj,VAI_V,nagamo,nagamo,3SgObv,,DubPrt,Neg,nagamosiinigobanen,<<nagamo>>siinigobanen,JDN-2010-MS-VAI-p36,,,
VAI,Cnj,VAI_VV,nibaa,nibaa,3SgObv,,DubPrt,Neg,nibaasiinigobanen,<<nibaa>>siinigobanen,NJ-ngs-2023Aug18; JDN-2010-MS-VAI-p36,,,
VAI,Cnj,VAI_V,niimi,niimi,3SgObv,,DubPrt,Neg,niimisiinigobanen,<<niimi>>siinigobanen,JDN-2010-MS-VAI-p36,,,
VAI,Cnj,VAI_n,wanishin,wanishin,3SgObv,,DubPrt,Neg,wanishinziinigobanen,<<wanishin>>ziinigobanen,JDN-2010-MS-VAI-p36,,,
VAI,Cnj,VAI_VV,webinige,webinige,3SgObv,,DubPrt,Neg,webinigesiinigobanen,<<webinige>>siinigobanen,JDN-2010-MS-VAI-p36,,,
VAI,Cnj,VAI_am,zaaga'am,zaaga',3SgObv,,DubPrt,Neg,zaaga'aminigobanen,<<zaaga'>>aminigobanen,JDN-2010-MS-VAI-p36,,,
VAI,Cnj,VAI_VV,maajiibatoo,maajiibatoo,3SgObv,,DubPrt,Pos,maajiibatoonigobanen,<<maajiibatoo>>nigobanen,JDN-2010-MS-VAI-p35,,,
VAI,Cnj,VAI_VV,madaabii,madaabii,3SgObv,,DubPrt,Pos,madaabiinigobanen,<<madaabii>>nigobanen,JDN-2010-MS-VAI-p35,,,
VAI,Cnj,VAI_m,minongwaam,minongwaam,3SgObv,,DubPrt,Pos,minongwaaminigobanen,<<minongwaam>>inigobanen,JDN-2010-MS-VAI-p35,,,
VAI,Cnj,VAI_V,nagamo,nagamo,3SgObv,,DubPrt,Pos,nagamonigobanen,<<nagamo>>nigobanen,JDN-2010-MS-VAI-p35,,,
VAI,Cnj,VAI_VV,nibaa,nibaa,3SgObv,,DubPrt,Pos,nibaanigobanen,<<nibaa>>nigobanen,NJ-ngs-2023Aug18; JDN-2010-MS-VAI-p35,,,
VAI,Cnj,VAI_V,niimi,niimi,3SgObv,,DubPrt,Pos,niiminigobanen,<<niimi>>nigobanen,JDN-2010-MS-VAI-p35,,,
VAI,Cnj,VAI_n,wanishin,wanishin,3SgObv,,DubPrt,Pos,wanishininigobanen,<<wanishin>>inigobanen,JDN-2010-MS-VAI-p35,,,
VAI,Cnj,VAI_VV,webinige,webinige,3SgObv,,DubPrt,Pos,webinigenigobanen,<<webinige>>nigobanen,JDN-2010-MS-VAI-p35,,,
VAI,Cnj,VAI_am,zaaga'am,zaaga',3SgObv,,DubPrt,Pos,zaaga'aminigobanen,<<zaaga'>>aminigobanen,JDN-2010-MS-VAI-p35,,,
VAI,Cnj,VAI_VV,maajiibatoo,maajiibatoo,3SgObv,,Neu,Neg,maajiibatoosinig,<<maajiibatoo>>sinig,JDN-2010-MS-VAI-p24,,,
VAI,Cnj,VAI_VV,madaabii,madaabii,3SgObv,,Neu,Neg,madaabiisinig,<<madaabii>>sinig,JDN-2010-MS-VAI-p24,,,
VAI,Cnj,VAI_m,minongwaam,minongwaam,3SgObv,,Neu,Neg,minongwaanzinig,<<minongwaan>>zinig,JDN-2010-MS-VAI-p24,,,
VAI,Cnj,VAI_V,nagamo,nagamo,3SgObv,,Neu,Neg,nagamosinig,<<nagamo>>sinig,JDN-2010-MS-VAI-p24,,,
VAI,Cnj,VAI_VV,nibaa,nibaa,3SgObv,,Neu,Neg,nibaasinid,<<nibaa>>sinid,NJ-ngs-2023Aug18,nibaasinig,<<nibaa>>sinig,JDN-2010-MS-VAI-p24
VAI,Cnj,VAI_V,niimi,niimi,3SgObv,,Neu,Neg,niimisinid,<<niimi>>sinid,NJ-ngs-2023Aug18,niimisinig,<<niimi>>sinig,JDN-2010-MS-VAI-p24
VAI,Cnj,VAI_n,wanishin,wanishin,3SgObv,,Neu,Neg,wanishinzinid,<<wanishin>>zinid,NJ-ngs-2023Aug18,wanishinzinig,<<wanishin>>zinig,JDN-2010-MS-VAI-p24
VAI,Cnj,VAI_VV,webinige,webinige,3SgObv,,Neu,Neg,webinigesinid,<<webinige>>sinid,NJ-ngs-2023Aug18,webinigesinig,<<webinige>>sinig,JDN-2010-MS-VAI-p24
VAI,Cnj,VAI_am,zaaga'am,zaaga',3SgObv,,Neu,Neg,zaaga'anzinid,<<zaaga'>>anzinid,NJ-ngs-2023Aug18,zaaga'anzinig,<<zaaga'>>anzinig,JDN-2010-MS-VAI-p24
VAI,Cnj,VAI_VV,maajiibatoo,maajiibatoo,3SgObv,,Neu,Pos,maajiibatoonid,<<maajiibatoo>>nid,JDN-2010-MS-VAI-p23,,,
VAI,Cnj,VAI_VV,madaabii,madaabii,3SgObv,,Neu,Pos,madaabiinid,<<madaabii>>nid,JDN-2010-MS-VAI-p23,,,
VAI,Cnj,VAI_m,minongwaam,minongwaam,3SgObv,,Neu,Pos,minongwaaminid,<<minongwaam>>inid,JDN-2010-MS-VAI-p23,,,
VAI,Cnj,VAI_V,nagamo,nagamo,3SgObv,,Neu,Pos,nagamonid,<<nagamo>>nid,JDN-2010-MS-VAI-p23,,,
VAI,Cnj,VAI_VV,nibaa,nibaa,3SgObv,,Neu,Pos,nibaanid,<<nibaa>>nid,NJ-ngs-2023Aug18; JDN-2010-MS-VAI-p23,,,
VAI,Cnj,VAI_V,niimi,niimi,3SgObv,,Neu,Pos,niiminid,<<niimi>>nid,JDN-2010-MS-VAI-p23,,,
VAI,Cnj,VAI_n,wanishin,wanishin,3SgObv,,Neu,Pos,wanishininid,<<wanishin>>inid,JDN-2010-MS-VAI-p23,,,
VAI,Cnj,VAI_VV,webinige,webinige,3SgObv,,Neu,Pos,webinigenid,<<webinige>>nid,JDN-2010-MS-VAI-p23,,,
VAI,Cnj,VAI_am,zaaga'am,zaaga',3SgObv,,Neu,Pos,zaaga'aminid,<<zaaga'>>aminid,JDN-2010-MS-VAI-p23,,,
VAI,Cnj,VAI_VV,maajiibatoo,maajiibatoo,3SgObv,,Prt,Neg,maajiibatoosinigoban,<<maajiibatoo>>sinigoban,JDN-2010-MS-VAI-p28,,,
VAI,Cnj,VAI_VV,madaabii,madaabii,3SgObv,,Prt,Neg,madaabiisinigoban,<<madaabii>>sinigoban,JDN-2010-MS-VAI-p28,,,
VAI,Cnj,VAI_m,minongwaam,minongwaam,3SgObv,,Prt,Neg,minongwaanzinigoban,<<minongwaan>>zinigoban,JDN-2010-MS-VAI-p28,,,
VAI,Cnj,VAI_V,nagamo,nagamo,3SgObv,,Prt,Neg,nagamosinigoban,<<nagamo>>sinigoban,JDN-2010-MS-VAI-p28,,,
VAI,Cnj,VAI_VV,nibaa,nibaa,3SgObv,,Prt,Neg,nibaasinigoban,<<nibaa>>sinigoban,NJ-ngs-2023Aug18; JDN-2010-MS-VAI-p28,,,
VAI,Cnj,VAI_V,niimi,niimi,3SgObv,,Prt,Neg,niimisinigoban,<<niimi>>sinigoban,JDN-2010-MS-VAI-p28,,,
VAI,Cnj,VAI_n,wanishin,wanishin,3SgObv,,Prt,Neg,wanishinzinigoban,<<wanishin>>zinigoban,JDN-2010-MS-VAI-p28,,,
VAI,Cnj,VAI_VV,webinige,webinige,3SgObv,,Prt,Neg,webinigesinigoban,<<webinige>>sinigoban,JDN-2010-MS-VAI-p28,,,
VAI,Cnj,VAI_am,zaaga'am,zaaga',3SgObv,,Prt,Neg,zaaga'anzinigoban,<<zaaga'>>anzinigoban,JDN-2010-MS-VAI-p28,,,
VAI,Cnj,VAI_VV,maajiibatoo,maajiibatoo,3SgObv,,Prt,Pos,maajiibatoonipan,<<maajiibatoo>>nipan,JDN-2010-MS-VAI-p27,,,
VAI,Cnj,VAI_VV,madaabii,madaabii,3SgObv,,Prt,Pos,madaabiinipan,<<madaabii>>nipan,JDN-2010-MS-VAI-p27,,,
VAI,Cnj,VAI_m,minongwaam,minongwaam,3SgObv,,Prt,Pos,minongwaaminipan,<<minongwaam>>inipan,JDN-2010-MS-VAI-p27,,,
VAI,Cnj,VAI_V,nagamo,nagamo,3SgObv,,Prt,Pos,nagamonipan,<<nagamo>>nipan,JDN-2010-MS-VAI-p27,,,
VAI,Cnj,VAI_VV,nibaa,nibaa,3SgObv,,Prt,Pos,nibaanipan,<<nibaa>>nipan,NJ-ngs-2023Aug18; JDN-2010-MS-VAI-p27,,,
VAI,Cnj,VAI_V,niimi,niimi,3SgObv,,Prt,Pos,niiminipan,<<niimi>>nipan,JDN-2010-MS-VAI-p27,,,
VAI,Cnj,VAI_n,wanishin,wanishin,3SgObv,,Prt,Pos,wanishininipan,<<wanishin>>inipan,JDN-2010-MS-VAI-p27,,,
VAI,Cnj,VAI_VV,webinige,webinige,3SgObv,,Prt,Pos,webinigenipan,<<webinige>>nipan,JDN-2010-MS-VAI-p27,,,
VAI,Cnj,VAI_am,zaaga'am,zaaga',3SgObv,,Prt,Pos,zaaga'aminipan,<<zaaga'>>aminipan,JDN-2010-MS-VAI-p27,,,
VAI,Cnj,VAI_VV,maajiibatoo,maajiibatoo,3SgProx,,Dub,Neg,maajiibatoosiigwen,<<maajiibatoo>>siigwen,JDN-2010-MS-VAI-p32,,,
VAI,Cnj,VAI_VV,madaabii,madaabii,3SgProx,,Dub,Neg,madaabiisiigwen,<<madaabii>>siigwen,JDN-2010-MS-VAI-p32,,,
VAI,Cnj,VAI_m,minongwaam,minongwaam,3SgProx,,Dub,Neg,minongwaanziigwen,<<minongwaan>>ziigwen,JDN-2010-MS-VAI-p32,,,
VAI,Cnj,VAI_V,nagamo,nagamo,3SgProx,,Dub,Neg,nagamosiigwen,<<nagamo>>siigwen,JDN-2010-MS-VAI-p32,,,
VAI,Cnj,VAI_VV,nibaa,nibaa,3SgProx,,Dub,Neg,nibaasiigwen,<<nibaa>>siigwen,NJ-ngs-2023Aug18; JDN-2010-MS-VAI-p32,,,
VAI,Cnj,VAI_V,niimi,niimi,3SgProx,,Dub,Neg,niimisiigwen,<<niimi>>siigwen,JDN-2010-MS-VAI-p32,,,
VAI,Cnj,VAI_n,wanishin,wanishin,3SgProx,,Dub,Neg,wanishinziigwen,<<wanishin>>ziigwen,JDN-2010-MS-VAI-p32,,,
VAI,Cnj,VAI_VV,webinige,webinige,3SgProx,,Dub,Neg,webinigesiigwen,<<webinige>>siigwen,JDN-2010-MS-VAI-p32,,,
VAI,Cnj,VAI_am,zaaga'am,zaaga',3SgProx,,Dub,Neg,zaaga'anziigwen,<<zaaga'>>anziigwen,JDN-2010-MS-VAI-p32,,,
VAI,Cnj,VAI_VV,maajiibatoo,maajiibatoo,3SgProx,,Dub,Pos,maajiibatoogwen,<<maajiibatoo>>gwen,JDN-2010-MS-VAI-p31,,,
VAI,Cnj,VAI_VV,madaabii,madaabii,3SgProx,,Dub,Pos,madaabiigwen,<<madaabii>>gwen,JDN-2010-MS-VAI-p31,,,
VAI,Cnj,VAI_m,minongwaam,minongwaam,3SgProx,,Dub,Pos,minongwaamogwen,<<minongwaam>>ogwen,JDN-2010-MS-VAI-p31,,,
VAI,Cnj,VAI_V,nagamo,nagamo,3SgProx,,Dub,Pos,nagamogwen,<<nagamo>>gwen,JDN-2010-MS-VAI-p31,,,
VAI,Cnj,VAI_VV,nibaa,nibaa,3SgProx,,Dub,Pos,nibaagwen,<<nibaa>>gwen,NJ-ngs-2023Aug18; JDN-2010-MS-VAI-p31,,,
VAI,Cnj,VAI_V,niimi,niimi,3SgProx,,Dub,Pos,niimigwen,<<niimi>>gwen,JDN-2010-MS-VAI-p31,,,
VAI,Cnj,VAI_n,wanishin,wanishin,3SgProx,,Dub,Pos,wanishinogwen,<<wanishin>>ogwen,JDN-2010-MS-VAI-p31,,,
VAI,Cnj,VAI_VV,webinige,webinige,3SgProx,,Dub,Pos,webinigegwen,<<webinige>>gwen,JDN-2010-MS-VAI-p31,,,
VAI,Cnj,VAI_am,zaaga'am,zaaga',3SgProx,,Dub,Pos,zaaga'amogwen,<<zaaga'>>amogwen,JDN-2010-MS-VAI-p31,,,
VAI,Cnj,VAI_VV,maajiibatoo,maajiibatoo,3SgProx,,DubPrt,Neg,maajiibatoosiigobanen,<<maajiibatoo>>siigobanen,JDN-2010-MS-VAI-p36,,,
VAI,Cnj,VAI_VV,madaabii,madaabii,3SgProx,,DubPrt,Neg,madaabiisiigobanen,<<madaabii>>siigobanen,JDN-2010-MS-VAI-p36,,,
VAI,Cnj,VAI_m,minongwaam,minongwaam,3SgProx,,DubPrt,Neg,minongwaanziigobanen,<<minongwaan>>ziigobanen,JDN-2010-MS-VAI-p36,,,
VAI,Cnj,VAI_V,nagamo,nagamo,3SgProx,,DubPrt,Neg,nagamosiigobanen,<<nagamo>>siigobanen,JDN-2010-MS-VAI-p36,,,
VAI,Cnj,VAI_VV,nibaa,nibaa,3SgProx,,DubPrt,Neg,nibaasiigobanen,<<nibaa>>siigobanen,NJ-ngs-2023Aug18; JDN-2010-MS-VAI-p36,,,
VAI,Cnj,VAI_V,niimi,niimi,3SgProx,,DubPrt,Neg,niimisiigobanen,<<niimi>>siigobanen,JDN-2010-MS-VAI-p36,,,
VAI,Cnj,VAI_n,wanishin,wanishin,3SgProx,,DubPrt,Neg,wanishinziigobanen,<<wanishin>>ziigobanen,JDN-2010-MS-VAI-p36,,,
VAI,Cnj,VAI_VV,webinige,webinige,3SgProx,,DubPrt,Neg,webinigesiigobanen,<<webinige>>siigobanen,JDN-2010-MS-VAI-p36,,,
VAI,Cnj,VAI_am,zaaga'am,zaaga',3SgProx,,DubPrt,Neg,zaaga'amogobanen,<<zaaga'>>amogobanen,JDN-2010-MS-VAI-p36,,,
VAI,Cnj,VAI_VV,maajiibatoo,maajiibatoo,3SgProx,,DubPrt,Pos,maajiibatoogobanen,<<maajiibatoo>>gobanen,JDN-2010-MS-VAI-p35,,,
VAI,Cnj,VAI_VV,madaabii,madaabii,3SgProx,,DubPrt,Pos,madaabiigobanen,<<madaabii>>gobanen,JDN-2010-MS-VAI-p35,,,
VAI,Cnj,VAI_m,minongwaam,minongwaam,3SgProx,,DubPrt,Pos,minongwaamogobanen,<<minongwaam>>ogobanen,JDN-2010-MS-VAI-p35,,,
VAI,Cnj,VAI_V,nagamo,nagamo,3SgProx,,DubPrt,Pos,nagamogobanen,<<nagamo>>gobanen,JDN-2010-MS-VAI-p35,,,
VAI,Cnj,VAI_VV,nibaa,nibaa,3SgProx,,DubPrt,Pos,nibaagobanen,<<nibaa>>gobanen,NJ-ngs-2023Aug18; JDN-2010-MS-VAI-p35,,,
VAI,Cnj,VAI_V,niimi,niimi,3SgProx,,DubPrt,Pos,niimigobanen,<<niimi>>gobanen,JDN-2010-MS-VAI-p35,,,
VAI,Cnj,VAI_n,wanishin,wanishin,3SgProx,,DubPrt,Pos,wanishinogobanen,<<wanishin>>ogobanen,JDN-2010-MS-VAI-p35,,,
VAI,Cnj,VAI_VV,webinige,webinige,3SgProx,,DubPrt,Pos,webinigegobanen,<<webinige>>gobanen,JDN-2010-MS-VAI-p35,,,
VAI,Cnj,VAI_am,zaaga'am,zaaga',3SgProx,,DubPrt,Pos,zaaga'amogobanen,<<zaaga'>>amogobanen,JDN-2010-MS-VAI-p35,,,
VAI,Cnj,VAI_VV,maajiibatoo,maajiibatoo,3SgProx,,Neu,Neg,maajiibatoosig,<<maajiibatoo>>sig,JDN-2010-MS-VAI-p24,,,
VAI,Cnj,VAI_VV,madaabii,madaabii,3SgProx,,Neu,Neg,madaabiisig,<<madaabii>>sig,JDN-2010-MS-VAI-p24,,,
VAI,Cnj,VAI_m,minongwaam,minongwaam,3SgProx,,Neu,Neg,minongwaanzig,<<minongwaan>>zig,JDN-2010-MS-VAI-p24,,,
VAI,Cnj,VAI_V,nagamo,nagamo,3SgProx,,Neu,Neg,nagamosig,<<nagamo>>sig,JDN-2010-MS-VAI-p24,,,
