Paradigm,Order,Class,Lemma,Stem,Subject,Object,Mode,Negation,Form1Surface,Form1Split,Form1Source,Form2Surface,Form2Split,Form2Source,Form3Surface,Form3Split,Form3Source
VAI,Ind,VAI_m,minongwaam,minongwaam,X,NA,DubPrt,Pos,MISSING,,,,,,,,
VAI,Ind,VAI_m,minongwaam,minongwaam,1Sg,NA,DubPrt,Neg,MISSING,,,,,,,,
VAI,Ind,VAI_m,minongwaam,minongwaam,2Pl,NA,DubPrt,Neg,MISSING,,,,,,,,
VAI,Ind,VAI_m,minongwaam,minongwaam,2Sg,NA,DubPrt,Neg,MISSING,,,,,,,,
VAI,Ind,VAI_m,minongwaam,minongwaam,3PlObv,NA,DubPrt,Neg,MISSING,,,,,,,,
VAI,Ind,VAI_m,minongwaam,minongwaam,3PlProx,NA,DubPrt,Neg,minongwaanziigwaaban,<<minongwaan>>ziigwaaban,JDN-2010-MS-VAI-p20,,,,,,
VAI,Ind,VAI_m,minongwaam,minongwaam,3SgObv,NA,DubPrt,Neg,minongwaanziinigoban,<<minongwaan>>ziinigoban,JDN-2010-MS-VAI-p20,,,,,,
VAI,Ind,VAI_m,minongwaam,minongwaam,3SgProx,NA,DubPrt,Neg,minongwaanziigoban,<<minongwaan>>ziigoban,JDN-2010-MS-VAI-p20,,,,,,
VAI,Ind,VAI_m,minongwaam,minongwaam,Excl,NA,DubPrt,Neg,MISSING,,,,,,,,
VAI,Ind,VAI_m,minongwaam,minongwaam,Incl,NA,DubPrt,Neg,MISSING,,,,,,,,
VAI,Ind,VAI_m,minongwaam,minongwaam,X,NA,DubPrt,Neg,MISSING,,,,,,,,
VAI,Ind,VAI_V,nagamo,nagamo,1Sg,NA,Neu,Pos,ninagam,ni<<nagam>>,JDN-2010-MS-VAI-p7,,,,,,
VAI,Ind,VAI_V,nagamo,nagamo,2Pl,NA,Neu,Pos,ginagamom,gi<<nagamo>>m,JDN-2010-MS-VAI-p7,,,,,,
VAI,Ind,VAI_V,nagamo,nagamo,2Sg,NA,Neu,Pos,ginagam,gi<<nagam>>,JDN-2010-MS-VAI-p7,,,,,,
VAI,Ind,VAI_V,nagamo,nagamo,3PlObv,NA,Neu,Pos,nagamowa',<<nagamo>>wa',GUESS,nagamowan,<<nagamo>>wan,JDN-2010-MS-VAI-p7,,,
VAI,Ind,VAI_V,nagamo,nagamo,3PlProx,NA,Neu,Pos,nagamowag,<<nagamo>>wag,JDN-2010-MS-VAI-p7,,,,,,
VAI,Ind,VAI_V,nagamo,nagamo,3SgObv,NA,Neu,Pos,nagamowan,<<nagamo>>wan,JDN-2010-MS-VAI-p7,,,,,,
VAI,Ind,VAI_V,nagamo,nagamo,3SgProx,NA,Neu,Pos,nagamo,<<nagamo>>w,JDN-2010-MS-VAI-p7,,,,,,
VAI,Ind,VAI_V,nagamo,nagamo,Excl,NA,Neu,Pos,ninagamomin,ni<<nagamo>>min,JDN-2010-MS-VAI-p7,,,,,,
VAI,Ind,VAI_V,nagamo,nagamo,Incl,NA,Neu,Pos,ginagamomin,gi<<nagamo>>min,JDN-2010-MS-VAI-p7,,,,,,
VAI,Ind,VAI_V,nagamo,nagamo,X,NA,Neu,Pos,nagamom,<<nagamo>>m,JDN-2010-MS-VAI-p7,,,,,,
VAI,Ind,VAI_V,nagamo,nagamo,1Sg,NA,Neu,Neg,ninagamosii,ni<<nagamo>>sii,JDN-2010-MS-VAI-p8,ninagamosiin,ni<<nagamo>>siin,JDN-2010-MS-VAI-p8,,,
VAI,Ind,VAI_V,nagamo,nagamo,2Pl,NA,Neu,Neg,ginagamosiim,gi<<nagamo>>siim,JDN-2010-MS-VAI-p8,,,,,,
VAI,Ind,VAI_V,nagamo,nagamo,2Sg,NA,Neu,Neg,ginagamosii,gi<<nagamo>>sii,JDN-2010-MS-VAI-p8,ginagamosiin,gi<<nagamo>>siin,JDN-2010-MS-VAI-p8,,,
VAI,Ind,VAI_V,nagamo,nagamo,3PlObv,NA,Neu,Neg,nagamosiiwa',<<nagamo>>siiwa',GUESS,nagamosiiwan,<<nagamo>>siiwan,JDN-2010-MS-VAI-p8,,,
VAI,Ind,VAI_V,nagamo,nagamo,3PlProx,NA,Neu,Neg,nagamosiiwag,<<nagamo>>siiwag,JDN-2010-MS-VAI-p8,,,,,,
VAI,Ind,VAI_V,nagamo,nagamo,3SgObv,NA,Neu,Neg,nagamosiiwan,<<nagamo>>siiwan,JDN-2010-MS-VAI-p8,,,,,,
VAI,Ind,VAI_V,nagamo,nagamo,3SgProx,NA,Neu,Neg,nagamosii,<<nagamo>>sii,JDN-2010-MS-VAI-p8,nagamosiin,<<nagamo>>siin,JDN-2010-MS-VAI-p8,,,
VAI,Ind,VAI_V,nagamo,nagamo,Excl,NA,Neu,Neg,ninagamosiimin,ni<<nagamo>>siimin,JDN-2010-MS-VAI-p8,,,,,,
VAI,Ind,VAI_V,nagamo,nagamo,Incl,NA,Neu,Neg,ginagamosiimin,gi<<nagamo>>siimin,JDN-2010-MS-VAI-p8,,,,,,
VAI,Ind,VAI_V,nagamo,nagamo,X,NA,Neu,Neg,nagamosiim,<<nagamo>>siim,JDN-2010-MS-VAI-p8,,,,,,
VAI,Ind,VAI_V,nagamo,nagamo,1Sg,NA,Prt,Pos,ninagamonaaban,ni<<nagamo>>naaban,JDN-2010-MS-VAI-p11,,,,,,
VAI,Ind,VAI_V,nagamo,nagamo,2Pl,NA,Prt,Pos,ginagamomwaaban,gi<<nagamo>>mwaaban,JDN-2010-MS-VAI-p11,,,,,,
VAI,Ind,VAI_V,nagamo,nagamo,2Sg,NA,Prt,Pos,ginagamonaaban,gi<<nagamo>>naaban,JDN-2010-MS-VAI-p11,,,,,,
VAI,Ind,VAI_V,nagamo,nagamo,3PlObv,NA,Prt,Pos,nagamoobanii',<<nagamo>>obanii',GUESS,nagamoobaniin,<<nagamo>>obaniin,JDN-2010-MS-VAI-p11,nagamoobanen,<<nagamo>>obanen,JDN-2010-MS-VAI-p11
VAI,Ind,VAI_V,nagamo,nagamo,3PlProx,NA,Prt,Pos,nagamoobaniig,<<nagamo>>obaniig,JDN-2010-MS-VAI-p11,,,,nagamoobaneg,<<nagamo>>obaneg,JDN-2010-MS-VAI-p11
VAI,Ind,VAI_V,nagamo,nagamo,3SgObv,NA,Prt,Pos,nagamoobaniin,<<nagamo>>obaniin,JDN-2010-MS-VAI-p11,,,,nagamoobanen,<<nagamo>>obanen,JDN-2010-MS-VAI-p11
VAI,Ind,VAI_V,nagamo,nagamo,3SgProx,NA,Prt,Pos,nagamooban,<<nagamo>>oban,JDN-2010-MS-VAI-p11,,,,,,
VAI,Ind,VAI_V,nagamo,nagamo,Excl,NA,Prt,Pos,ninagamominaaban,ni<<nagamo>>minaaban,JDN-2010-MS-VAI-p11,,,,,,
VAI,Ind,VAI_V,nagamo,nagamo,Incl,NA,Prt,Pos,ginagamominaaban,gi<<nagamo>>minaaban,JDN-2010-MS-VAI-p11,,,,,,
VAI,Ind,VAI_V,nagamo,nagamo,X,NA,Prt,Pos,nagamomwaaban,<<nagamo>>mwaaban,JDN-2010-MS-VAI-p11,,,,,,
VAI,Ind,VAI_V,nagamo,nagamo,1Sg,NA,Prt,Neg,ninagamosiinaaban,ni<<nagamo>>siinaaban,JDN-2010-MS-VAI-p12,,,,,,
VAI,Ind,VAI_V,nagamo,nagamo,2Pl,NA,Prt,Neg,ginagamosiimwaaban,gi<<nagamo>>siimwaaban,JDN-2010-MS-VAI-p12,,,,,,
VAI,Ind,VAI_V,nagamo,nagamo,2Sg,NA,Prt,Neg,ginagamosiinaaban,gi<<nagamo>>siinaaban,JDN-2010-MS-VAI-p12,,,,,,
VAI,Ind,VAI_V,nagamo,nagamo,3PlObv,NA,Prt,Neg,nagamosiibanii',<<nagamo>>siibanii',GUESS,nagamosiibaniin,<<nagamo>>siibaniin,JDN-2010-MS-VAI-p12,nagamosiibanen,<<nagamo>>siibanen,JDN-2010-MS-VAI-p12
VAI,Ind,VAI_V,nagamo,nagamo,3PlProx,NA,Prt,Neg,nagamosiibaniig,<<nagamo>>siibaniig,JDN-2010-MS-VAI-p12,,,,nagamosiibaneg,<<nagamo>>siibaneg,JDN-2010-MS-VAI-p12
VAI,Ind,VAI_V,nagamo,nagamo,3SgObv,NA,Prt,Neg,nagamosiibaniin,<<nagamo>>siibaniin,JDN-2010-MS-VAI-p12,,,,nagamosiibanen,<<nagamo>>siibanen,JDN-2010-MS-VAI-p12
VAI,Ind,VAI_V,nagamo,nagamo,3SgProx,NA,Prt,Neg,nagamosiiban,<<nagamo>>siiban,JDN-2010-MS-VAI-p12,,,,,,
VAI,Ind,VAI_V,nagamo,nagamo,Excl,NA,Prt,Neg,ninagamosiiminaaban,ni<<nagamo>>siiminaaban,JDN-2010-MS-VAI-p12,,,,,,
VAI,Ind,VAI_V,nagamo,nagamo,Incl,NA,Prt,Neg,ginagamosiiminaaban,gi<<nagamo>>siiminaaban,JDN-2010-MS-VAI-p12,,,,,,
VAI,Ind,VAI_V,nagamo,nagamo,X,NA,Prt,Neg,nagamosiimwaaban,<<nagamo>>siimwaaban,JDN-2010-MS-VAI-p12,,,,,,
VAI,Ind,VAI_V,nagamo,nagamo,1Sg,NA,Dub,Pos,ninagamonaadog,ni<<nagamo>>naadog,JDN-2010-MS-VAI-p15,,,,,,
VAI,Ind,VAI_V,nagamo,nagamo,2Pl,NA,Dub,Pos,ginagamomwaadog,gi<<nagamo>>mwaadog,JDN-2010-MS-VAI-p15,,,,,,
VAI,Ind,VAI_V,nagamo,nagamo,2Sg,NA,Dub,Pos,ginagamonaadog,gi<<nagamo>>naadog,JDN-2010-MS-VAI-p15,,,,,,
VAI,Ind,VAI_V,nagamo,nagamo,3PlObv,NA,Dub,Pos,nagamodogena',<<nagamo>>dogena',GUESS,nagamowidogenan,<<nagamo>>widogenan,JDN-2010-MS-VAI-p15,nagamowidogena',<<nagamo>>widogena',JDN-2010-MS-VAI-p15
VAI,Ind,VAI_V,nagamo,nagamo,3PlProx,NA,Dub,Pos,nagamowidogenag,<<nagamo>>widogenag,JDN-2010-MS-VAI-p15,nagamodogenag,<<nagamo>>dogenag,JDN-2010-MS-VAI-p15,,,
VAI,Ind,VAI_V,nagamo,nagamo,3SgObv,NA,Dub,Pos,nagamowidogenan,<<nagamo>>widogenan,JDN-2010-MS-VAI-p15,nagamodogenan,<<nagamo>>dogenan,JDN-2010-MS-VAI-p15,,,
VAI,Ind,VAI_V,nagamo,nagamo,3SgProx,NA,Dub,Pos,nagamowidog,<<nagamo>>widog,JDN-2010-MS-VAI-p15,nagamodog,<<nagamo>>dog,JDN-2010-MS-VAI-p15,,,
VAI,Ind,VAI_V,nagamo,nagamo,Excl,NA,Dub,Pos,ninagamominaadog,ni<<nagamo>>minaadog,JDN-2010-MS-VAI-p15,,,,,,
VAI,Ind,VAI_V,nagamo,nagamo,Incl,NA,Dub,Pos,ginagamominaadog,gi<<nagamo>>minaadog,JDN-2010-MS-VAI-p15,,,,,,
VAI,Ind,VAI_V,nagamo,nagamo,X,NA,Dub,Pos,nagamomwaadog,<<nagamo>>mwaadog,JDN-2010-MS-VAI-p15,,,,,,
VAI,Ind,VAI_V,nagamo,nagamo,1Sg,NA,Dub,Neg,ninagamosiinaadog,ni<<nagamo>>siinaadog,JDN-2010-MS-VAI-p16,,,,,,
VAI,Ind,VAI_V,nagamo,nagamo,2Pl,NA,Dub,Neg,ginagamosiimwaadog,gi<<nagamo>>siimwaadog,JDN-2010-MS-VAI-p16,,,,,,
VAI,Ind,VAI_V,nagamo,nagamo,2Sg,NA,Dub,Neg,ginagamosiinaadog,gi<<nagamo>>siinaadog,JDN-2010-MS-VAI-p16,,,,,,
VAI,Ind,VAI_V,nagamo,nagamo,3PlObv,NA,Dub,Neg,nagamosiidogena',<<nagamo>>siidogena',GUESS,nagamosiidogenan,<<nagamo>>siidogenan,JDN-2010-MS-VAI-p16,,,
VAI,Ind,VAI_V,nagamo,nagamo,3PlProx,NA,Dub,Neg,nagamosiidogenag,<<nagamo>>siidogenag,JDN-2010-MS-VAI-p16,,,,,,
VAI,Ind,VAI_V,nagamo,nagamo,3SgObv,NA,Dub,Neg,nagamosiidogenan,<<nagamo>>siidogenan,JDN-2010-MS-VAI-p16,,,,,,
VAI,Ind,VAI_V,nagamo,nagamo,3SgProx,NA,Dub,Neg,nagamosiidog,<<nagamo>>siidog,JDN-2010-MS-VAI-p16,,,,,,
VAI,Ind,VAI_V,nagamo,nagamo,Excl,NA,Dub,Neg,ninagamosiiminaadog,ni<<nagamo>>siiminaadog,JDN-2010-MS-VAI-p16,,,,,,
VAI,Ind,VAI_V,nagamo,nagamo,Incl,NA,Dub,Neg,ginagamosiiminaadog,gi<<nagamo>>siiminaadog,JDN-2010-MS-VAI-p16,,,,,,
VAI,Ind,VAI_V,nagamo,nagamo,X,NA,Dub,Neg,nagamosiimwaadog,<<nagamo>>siimwaadog,JDN-2010-MS-VAI-p16,,,,,,
VAI,Ind,VAI_V,nagamo,nagamo,1Sg,NA,DubPrt,Pos,MISSING,,,,,,,,
VAI,Ind,VAI_V,nagamo,nagamo,2Pl,NA,DubPrt,Pos,MISSING,,,,,,,,
VAI,Ind,VAI_V,nagamo,nagamo,2Sg,NA,DubPrt,Pos,MISSING,,,,,,,,
VAI,Ind,VAI_V,nagamo,nagamo,3PlObv,NA,DubPrt,Pos,MISSING,,,,,,,,
VAI,Ind,VAI_V,nagamo,nagamo,3PlProx,NA,DubPrt,Pos,nagamogwaaban,<<nagamo>>gwaaban,JDN-2010-MS-VAI-p19,,,,,,
VAI,Ind,VAI_V,nagamo,nagamo,3SgObv,NA,DubPrt,Pos,nagamonigoban,<<nagamo>>nigoban,JDN-2010-MS-VAI-p19,,,,,,
VAI,Ind,VAI_V,nagamo,nagamo,3SgProx,NA,DubPrt,Pos,nagamogoban,<<nagamo>>goban,JDN-2010-MS-VAI-p19,,,,,,
VAI,Ind,VAI_V,nagamo,nagamo,Excl,NA,DubPrt,Pos,MISSING,,,,,,,,
VAI,Ind,VAI_V,nagamo,nagamo,Incl,NA,DubPrt,Pos,MISSING,,,,,,,,
VAI,Ind,VAI_V,nagamo,nagamo,X,NA,DubPrt,Pos,MISSING,,,,,,,,
VAI,Ind,VAI_V,nagamo,nagamo,1Sg,NA,DubPrt,Neg,MISSING,,,,,,,,
VAI,Ind,VAI_V,nagamo,nagamo,2Pl,NA,DubPrt,Neg,MISSING,,,,,,,,
VAI,Ind,VAI_V,nagamo,nagamo,2Sg,NA,DubPrt,Neg,MISSING,,,,,,,,
VAI,Ind,VAI_V,nagamo,nagamo,3PlObv,NA,DubPrt,Neg,MISSING,,,,,,,,
VAI,Ind,VAI_V,nagamo,nagamo,3PlProx,NA,DubPrt,Neg,nagamosiigwaaban,<<nagamo>>siigwaaban,JDN-2010-MS-VAI-p20,,,,,,
VAI,Ind,VAI_V,nagamo,nagamo,3SgObv,NA,DubPrt,Neg,nagamosiinigoban,<<nagamo>>siinigoban,JDN-2010-MS-VAI-p20,,,,,,
VAI,Ind,VAI_V,nagamo,nagamo,3SgProx,NA,DubPrt,Neg,nagamosiigoban,<<nagamo>>siigoban,JDN-2010-MS-VAI-p20,,,,,,
VAI,Ind,VAI_V,nagamo,nagamo,Excl,NA,DubPrt,Neg,MISSING,,,,,,,,
VAI,Ind,VAI_V,nagamo,nagamo,Incl,NA,DubPrt,Neg,MISSING,,,,,,,,
VAI,Ind,VAI_V,nagamo,nagamo,X,NA,DubPrt,Neg,MISSING,,,,,,,,
VAI,Ind,VAI_VV,nibaa,nibaa,1Sg,NA,Neu,Pos,ninibaa,ni<<nibaa>>,NJ-ngs-2023Aug18; JDN-2010-MS-VAI-p7,,,,,,
VAI,Ind,VAI_VV,nibaa,nibaa,2Pl,NA,Neu,Pos,ginibaam,gi<<nibaa>>m,NJ-ngs-2023Aug18; JDN-2010-MS-VAI-p7,,,,,,
VAI,Ind,VAI_VV,nibaa,nibaa,2Sg,NA,Neu,Pos,ginibaa,gi<<nibaa>>,NJ-ngs-2023Aug18; JDN-2010-MS-VAI-p7,,,,,,
VAI,Ind,VAI_VV,nibaa,nibaa,3PlObv,NA,Neu,Pos,nibaawa',<<nibaa>>wa',NJ-ngs-2023Aug18,nibaawan,<<nibaa>>wan,JDN-2010-MS-VAI-p7,,,
VAI,Ind,VAI_VV,nibaa,nibaa,3PlProx,NA,Neu,Pos,nibaawag,<<nibaa>>wag,NJ-ngs-2023Aug18; JDN-2010-MS-VAI-p7,,,,,,
VAI,Ind,VAI_VV,nibaa,nibaa,3SgObv,NA,Neu,Pos,nibaawan,<<nibaa>>wan,NJ-ngs-2023Aug18; JDN-2010-MS-VAI-p7,,,,,,
VAI,Ind,VAI_VV,nibaa,nibaa,3SgProx,NA,Neu,Pos,nibaa,<<nibaa>>w,NJ-ngs-2023Aug18; JDN-2010-MS-VAI-p7,,,,,,
VAI,Ind,VAI_VV,nibaa,nibaa,Excl,NA,Neu,Pos,ninibaamin,ni<<nibaa>>min,NJ-ngs-2023Aug18; JDN-2010-MS-VAI-p7,,,,,,
VAI,Ind,VAI_VV,nibaa,nibaa,Incl,NA,Neu,Pos,ginibaamin,gi<<nibaa>>min,NJ-ngs-2023Aug18; JDN-2010-MS-VAI-p7,,,,,,
VAI,Ind,VAI_VV,nibaa,nibaa,X,NA,Neu,Pos,nibaam,<<nibaa>>m,NJ-ngs-2023Aug18; JDN-2010-MS-VAI-p7,,,,,,
VAI,Ind,VAI_VV,nibaa,nibaa,1Sg,NA,Neu,Neg,ninibaasii,ni<<nibaa>>sii,NJ-ngs-2023Aug18; JDN-2010-MS-VAI-p8,ninibaasiin,ni<<nibaa>>siin,JDN-2010-MS-VAI-p8,,,
VAI,Ind,VAI_VV,nibaa,nibaa,2Pl,NA,Neu,Neg,ginibaasiim,gi<<nibaa>>siim,NJ-ngs-2023Aug18; JDN-2010-MS-VAI-p8,,,,,,
VAI,Ind,VAI_VV,nibaa,nibaa,2Sg,NA,Neu,Neg,ginibaasii,gi<<nibaa>>sii,NJ-ngs-2023Aug18; JDN-2010-MS-VAI-p8,ginibaasiin,gi<<nibaa>>siin,JDN-2010-MS-VAI-p8,,,
VAI,Ind,VAI_VV,nibaa,nibaa,3PlObv,NA,Neu,Neg,nibaasiiwa',<<nibaa>>siiwa',NJ-ngs-2023Aug18,nibaasiiwan,<<nibaa>>siiwan,JDN-2010-MS-VAI-p8,,,
VAI,Ind,VAI_VV,nibaa,nibaa,3PlProx,NA,Neu,Neg,nibaasiiwag,<<nibaa>>siiwag,NJ-ngs-2023Aug18; JDN-2010-MS-VAI-p8,,,,,,
VAI,Ind,VAI_VV,nibaa,nibaa,3SgObv,NA,Neu,Neg,nibaasiiwan,<<nibaa>>siiwan,NJ-ngs-2023Aug18; JDN-2010-MS-VAI-p8,,,,,,
VAI,Ind,VAI_VV,nibaa,nibaa,3SgProx,NA,Neu,Neg,nibaasii,<<nibaa>>sii,NJ-ngs-2023Aug18; JDN-2010-MS-VAI-p8,nibaasiin,<<nibaa>>siin,JDN-2010-MS-VAI-p8,,,
VAI,Ind,VAI_VV,nibaa,nibaa,Excl,NA,Neu,Neg,ninibaasiimin,ni<<nibaa>>siimin,NJ-ngs-2023Aug18; JDN-2010-MS-VAI-p8,,,,,,
VAI,Ind,VAI_VV,nibaa,nibaa,Incl,NA,Neu,Neg,ginibaasiimin,gi<<nibaa>>siimin,NJ-ngs-2023Aug18; JDN-2010-MS-VAI-p8,,,,,,
VAI,Ind,VAI_VV,nibaa,nibaa,X,NA,Neu,Neg,nibaasiim,<<nibaa>>siim,NJ-ngs-2023Aug18; JDN-2010-MS-VAI-p8,,,,,,
VAI,Ind,VAI_VV,nibaa,nibaa,1Sg,NA,Prt,Pos,ninibaanaaban,ni<<nibaa>>naaban,NJ-ngs-2023Aug18; JDN-2010-MS-VAI-p11,,,,,,
VAI,Ind,VAI_VV,nibaa,nibaa,2Pl,NA,Prt,Pos,ginibaamwaaban,gi<<nibaa>>mwaaban,NJ-ngs-2023Aug18; JDN-2010-MS-VAI-p11,,,,,,
VAI,Ind,VAI_VV,nibaa,nibaa,2Sg,NA,Prt,Pos,ginibaanaaban,gi<<nibaa>>naaban,NJ-ngs-2023Aug18; JDN-2010-MS-VAI-p11,,,,,,
VAI,Ind,VAI_VV,nibaa,nibaa,3PlObv,NA,Prt,Pos,nibaabanii',<<nibaa>>banii',NJ-ngs-2023Aug18,nibaabaniin,<<nibaa>>baniin,JDN-2010-MS-VAI-p11,nibaabanen,<<nibaa>>banen,JDN-2010-MS-VAI-p11
VAI,Ind,VAI_VV,nibaa,nibaa,3PlProx,NA,Prt,Pos,nibaabaniig,<<nibaa>>baniig,NJ-ngs-2023Aug18; JDN-2010-MS-VAI-p11,,,,nibaabaneg,<<nibaa>>baneg,JDN-2010-MS-VAI-p11
VAI,Ind,VAI_VV,nibaa,nibaa,3SgObv,NA,Prt,Pos,nibaabaniin,<<nibaa>>baniin,NJ-ngs-2023Aug18; JDN-2010-MS-VAI-p11,,,,nibaabanen,<<nibaa>>banen,JDN-2010-MS-VAI-p11
VAI,Ind,VAI_VV,nibaa,nibaa,3SgProx,NA,Prt,Pos,nibaaban,<<nibaa>>ban,NJ-ngs-2023Aug18; JDN-2010-MS-VAI-p11,,,,,,
VAI,Ind,VAI_VV,nibaa,nibaa,Excl,NA,Prt,Pos,ninibaaminaaban,ni<<nibaa>>minaaban,NJ-ngs-2023Aug18; JDN-2010-MS-VAI-p11,,,,,,
VAI,Ind,VAI_VV,nibaa,nibaa,Incl,NA,Prt,Pos,ginibaaminaaban,gi<<nibaa>>minaaban,NJ-ngs-2023Aug18; JDN-2010-MS-VAI-p11,,,,,,
VAI,Ind,VAI_VV,nibaa,nibaa,X,NA,Prt,Pos,nibaamwaaban,<<nibaa>>mwaaban,NJ-ngs-2023Aug18; JDN-2010-MS-VAI-p11,,,,,,
VAI,Ind,VAI_VV,nibaa,nibaa,1Sg,NA,Prt,Neg,ninibaasiinaaban,ni<<nibaa>>siinaaban,NJ-ngs-2023Aug18; JDN-2010-MS-VAI-p12,,,,,,
VAI,Ind,VAI_VV,nibaa,nibaa,2Pl,NA,Prt,Neg,ginibaasiimwaaban,gi<<nibaa>>siimwaaban,NJ-ngs-2023Aug18; JDN-2010-MS-VAI-p12,,,,,,
VAI,Ind,VAI_VV,nibaa,nibaa,2Sg,NA,Prt,Neg,ginibaasiinaaban,gi<<nibaa>>siinaaban,NJ-ngs-2023Aug18; JDN-2010-MS-VAI-p12,,,,,,
VAI,Ind,VAI_VV,nibaa,nibaa,3PlObv,NA,Prt,Neg,nibaasiibanii',<<nibaa>>siibanii',NJ-ngs-2023Aug18,nibaasiibaniin,<<nibaa>>siibaniin,JDN-2010-MS-VAI-p12,nibaasiibanen,<<nibaa>>siibanen,JDN-2010-MS-VAI-p12
VAI,Ind,VAI_VV,nibaa,nibaa,3PlProx,NA,Prt,Neg,nibaasiibaniig,<<nibaa>>siibaniig,NJ-ngs-2023Aug18; JDN-2010-MS-VAI-p12,,,,nibaasiibaneg,<<nibaa>>siibaneg,JDN-2010-MS-VAI-p12
VAI,Ind,VAI_VV,nibaa,nibaa,3SgObv,NA,Prt,Neg,nibaasiibaniin,<<nibaa>>siibaniin,NJ-ngs-2023Aug18; JDN-2010-MS-VAI-p12,,,,nibaasiibanen,<<nibaa>>siibanen,JDN-2010-MS-VAI-p12
VAI,Ind,VAI_VV,nibaa,nibaa,3SgProx,NA,Prt,Neg,nibaasiiban,<<nibaa>>siiban,NJ-ngs-2023Aug18; JDN-2010-MS-VAI-p12,,,,,,
VAI,Ind,VAI_VV,nibaa,nibaa,Excl,NA,Prt,Neg,ninibaasiiminaaban,ni<<nibaa>>siiminaaban,NJ-ngs-2023Aug18; JDN-2010-MS-VAI-p12,,,,,,
VAI,Ind,VAI_VV,nibaa,nibaa,Incl,NA,Prt,Neg,ginibaasiiminaaban,gi<<nibaa>>siiminaaban,NJ-ngs-2023Aug18; JDN-2010-MS-VAI-p12,,,,,,
VAI,Ind,VAI_VV,nibaa,nibaa,X,NA,Prt,Neg,nibaasiimwaaban,<<nibaa>>siimwaaban,NJ-ngs-2023Aug18; JDN-2010-MS-VAI-p12,,,,,,
VAI,Ind,VAI_VV,nibaa,nibaa,1Sg,NA,Dub,Pos,ninibaanaadog,ni<<nibaa>>naadog,NJ-ngs-2023Aug18; JDN-2010-MS-VAI-p15,,,,,,
VAI,Ind,VAI_VV,nibaa,nibaa,2Pl,NA,Dub,Pos,ginibaamwaadog,gi<<nibaa>>mwaadog,NJ-ngs-2023Aug18; JDN-2010-MS-VAI-p15,,,,,,
VAI,Ind,VAI_VV,nibaa,nibaa,2Sg,NA,Dub,Pos,ginibaanaadog,gi<<nibaa>>naadog,NJ-ngs-2023Aug18; JDN-2010-MS-VAI-p15,,,,,,
VAI,Ind,VAI_VV,nibaa,nibaa,3PlObv,NA,Dub,Pos,nibaadogena',<<nibaa>>dogena',NJ-ngs-2023Aug18,nibaadogenan,<<nibaa>>dogenan,JDN-2010-MS-VAI-p15,,,
VAI,Ind,VAI_VV,nibaa,nibaa,3PlProx,NA,Dub,Pos,nibaadogenag,<<nibaa>>dogenag,NJ-ngs-2023Aug18; JDN-2010-MS-VAI-p15,,,,,,
VAI,Ind,VAI_VV,nibaa,nibaa,3SgObv,NA,Dub,Pos,nibaadogenan,<<nibaa>>dogenan,NJ-ngs-2023Aug18; JDN-2010-MS-VAI-p15,,,,,,
VAI,Ind,VAI_VV,nibaa,nibaa,3SgProx,NA,Dub,Pos,nibaadog,<<nibaa>>dog,NJ-ngs-2023Aug18; JDN-2010-MS-VAI-p15,,,,,,
VAI,Ind,VAI_VV,nibaa,nibaa,Excl,NA,Dub,Pos,ninibaaminaadog,ni<<nibaa>>minaadog,NJ-ngs-2023Aug18; JDN-2010-MS-VAI-p15,,,,,,
VAI,Ind,VAI_VV,nibaa,nibaa,Incl,NA,Dub,Pos,ginibaaminaadog,gi<<nibaa>>minaadog,NJ-ngs-2023Aug18; JDN-2010-MS-VAI-p15,,,,,,
VAI,Ind,VAI_VV,nibaa,nibaa,X,NA,Dub,Pos,nibaamwaadog,<<nibaa>>mwaadog,NJ-ngs-2023Aug18; JDN-2010-MS-VAI-p15,,,,,,
VAI,Ind,VAI_VV,nibaa,nibaa,1Sg,NA,Dub,Neg,ninibaasiinaadog,ni<<nibaa>>siinaadog,NJ-ngs-2023Aug18; JDN-2010-MS-VAI-p16,,,,,,
VAI,Ind,VAI_VV,nibaa,nibaa,2Pl,NA,Dub,Neg,ginibaasiimwaadog,gi<<nibaa>>siimwaadog,NJ-ngs-2023Aug18; JDN-2010-MS-VAI-p16,,,,,,
VAI,Ind,VAI_VV,nibaa,nibaa,2Sg,NA,Dub,Neg,ginibaasiinaadog,gi<<nibaa>>siinaadog,NJ-ngs-2023Aug18; JDN-2010-MS-VAI-p16,,,,,,
VAI,Ind,VAI_VV,nibaa,nibaa,3PlObv,NA,Dub,Neg,nibaasiidogena',<<nibaa>>siidogena',NJ-ngs-2023Aug18,nibaasiidogenan,<<nibaa>>siidogenan,JDN-2010-MS-VAI-p16,,,
VAI,Ind,VAI_VV,nibaa,nibaa,3PlProx,NA,Dub,Neg,nibaasiidogenag,<<nibaa>>siidogenag,NJ-ngs-2023Aug18; JDN-2010-MS-VAI-p16,,,,,,
