Paradigm,Order,Class,Lemma,Stem,Head,Subject,Object,Mode,Negation,Form1Surface,Form1Split,Form1Source,Form2Surface,Form2Split,Form2Source
VTA,Cnj,VTA_irr,izhi,in,NONE,InclSubj,3SgProxObj,Dub,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,XSubj,3SgProxObj,Dub,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,2PlSubj,ExclObj,Dub,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,2SgSubj,ExclObj,Dub,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3PlProxSubj,ExclObj,Dub,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3SgProxSubj,ExclObj,Dub,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,XSubj,ExclObj,Dub,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3PlProxSubj,InclObj,Dub,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3SgProxSubj,InclObj,Dub,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,XSubj,InclObj,Dub,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,2PlSubj,1SgObj,Prt,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,2SgSubj,1SgObj,Prt,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3PlProxSubj,1SgObj,Prt,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3SgProxSubj,1SgObj,Prt,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,XSubj,1SgObj,Prt,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,1SgSubj,2PlObj,Prt,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3PlProxSubj,2PlObj,Prt,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3SgProxSubj,2PlObj,Prt,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,ExclSubj,2PlObj,Prt,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,XSubj,2PlObj,Prt,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,1SgSubj,2SgObj,Prt,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3PlProxSubj,2SgObj,Prt,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3SgProxSubj,2SgObj,Prt,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,ExclSubj,2SgObj,Prt,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,XSubj,2SgObj,Prt,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,1SgSubj,3PlObvObj,Prt,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,2PlSubj,3PlObvObj,Prt,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,2SgSubj,3PlObvObj,Prt,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3PlProxSubj,3PlObvObj,Prt,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3SgProxSubj,3PlObvObj,Prt,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,ExclSubj,3PlObvObj,Prt,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,InclSubj,3PlObvObj,Prt,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,XSubj,3PlObvObj,Prt,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,1SgSubj,3PlProxObj,Prt,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,2PlSubj,3PlProxObj,Prt,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,2SgSubj,3PlProxObj,Prt,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3PlObvSubj,3PlProxObj,Prt,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3SgObvSubj,3PlProxObj,Prt,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,ExclSubj,3PlProxObj,Prt,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,InclSubj,3PlProxObj,Prt,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,XSubj,3PlProxObj,Prt,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,1SgSubj,3SgObvObj,Prt,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,2PlSubj,3SgObvObj,Prt,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,2SgSubj,3SgObvObj,Prt,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3PlProxSubj,3SgObvObj,Prt,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3SgProxSubj,3SgObvObj,Prt,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,ExclSubj,3SgObvObj,Prt,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,InclSubj,3SgObvObj,Prt,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,XSubj,3SgObvObj,Prt,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,1SgSubj,3SgProxObj,Prt,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,2PlSubj,3SgProxObj,Prt,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,2SgSubj,3SgProxObj,Prt,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3PlObvSubj,3SgProxObj,Prt,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3SgObvSubj,3SgProxObj,Prt,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,ExclSubj,3SgProxObj,Prt,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,InclSubj,3SgProxObj,Prt,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,XSubj,3SgProxObj,Prt,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,2PlSubj,ExclObj,Prt,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,2SgSubj,ExclObj,Prt,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3PlProxSubj,ExclObj,Prt,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3SgProxSubj,ExclObj,Prt,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,XSubj,ExclObj,Prt,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3PlProxSubj,InclObj,Prt,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3SgProxSubj,InclObj,Prt,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,XSubj,InclObj,Prt,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,2PlSubj,1SgObj,DubPrt,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,2SgSubj,1SgObj,DubPrt,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3PlProxSubj,1SgObj,DubPrt,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3SgProxSubj,1SgObj,DubPrt,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,XSubj,1SgObj,DubPrt,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,1SgSubj,2PlObj,DubPrt,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3PlProxSubj,2PlObj,DubPrt,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3SgProxSubj,2PlObj,DubPrt,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,ExclSubj,2PlObj,DubPrt,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,XSubj,2PlObj,DubPrt,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,1SgSubj,2SgObj,DubPrt,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3PlProxSubj,2SgObj,DubPrt,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3SgProxSubj,2SgObj,DubPrt,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,ExclSubj,2SgObj,DubPrt,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,XSubj,2SgObj,DubPrt,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,1SgSubj,3PlObvObj,DubPrt,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,2PlSubj,3PlObvObj,DubPrt,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,2SgSubj,3PlObvObj,DubPrt,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3PlProxSubj,3PlObvObj,DubPrt,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3SgProxSubj,3PlObvObj,DubPrt,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,ExclSubj,3PlObvObj,DubPrt,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,InclSubj,3PlObvObj,DubPrt,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,XSubj,3PlObvObj,DubPrt,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,1SgSubj,3PlProxObj,DubPrt,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,2PlSubj,3PlProxObj,DubPrt,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,2SgSubj,3PlProxObj,DubPrt,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3PlObvSubj,3PlProxObj,DubPrt,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3SgObvSubj,3PlProxObj,DubPrt,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,ExclSubj,3PlProxObj,DubPrt,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,InclSubj,3PlProxObj,DubPrt,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,XSubj,3PlProxObj,DubPrt,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,1SgSubj,3SgObvObj,DubPrt,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,2PlSubj,3SgObvObj,DubPrt,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,2SgSubj,3SgObvObj,DubPrt,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3PlProxSubj,3SgObvObj,DubPrt,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3SgProxSubj,3SgObvObj,DubPrt,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,ExclSubj,3SgObvObj,DubPrt,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,InclSubj,3SgObvObj,DubPrt,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,XSubj,3SgObvObj,DubPrt,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,1SgSubj,3SgProxObj,DubPrt,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,2PlSubj,3SgProxObj,DubPrt,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,2SgSubj,3SgProxObj,DubPrt,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3PlObvSubj,3SgProxObj,DubPrt,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3SgObvSubj,3SgProxObj,DubPrt,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,ExclSubj,3SgProxObj,DubPrt,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,InclSubj,3SgProxObj,DubPrt,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,XSubj,3SgProxObj,DubPrt,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,2PlSubj,ExclObj,DubPrt,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,2SgSubj,ExclObj,DubPrt,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3PlProxSubj,ExclObj,DubPrt,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3SgProxSubj,ExclObj,DubPrt,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,XSubj,ExclObj,DubPrt,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3PlProxSubj,InclObj,DubPrt,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3SgProxSubj,InclObj,DubPrt,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,XSubj,InclObj,DubPrt,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,2PlSubj,1SgObj,Neu,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,2SgSubj,1SgObj,Neu,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3PlProxSubj,1SgObj,Neu,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3SgProxSubj,1SgObj,Neu,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,XSubj,1SgObj,Neu,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,1SgSubj,2PlObj,Neu,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3PlProxSubj,2PlObj,Neu,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3SgProxSubj,2PlObj,Neu,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,ExclSubj,2PlObj,Neu,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,XSubj,2PlObj,Neu,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,1SgSubj,2SgObj,Neu,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3PlProxSubj,2SgObj,Neu,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3SgProxSubj,2SgObj,Neu,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,ExclSubj,2SgObj,Neu,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,XSubj,2SgObj,Neu,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,1SgSubj,3PlObvObj,Neu,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,2PlSubj,3PlObvObj,Neu,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,2SgSubj,3PlObvObj,Neu,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3PlProxSubj,3PlObvObj,Neu,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3SgProxSubj,3PlObvObj,Neu,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,ExclSubj,3PlObvObj,Neu,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,InclSubj,3PlObvObj,Neu,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,XSubj,3PlObvObj,Neu,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,1SgSubj,3PlProxObj,Neu,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,2PlSubj,3PlProxObj,Neu,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,2SgSubj,3PlProxObj,Neu,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3PlObvSubj,3PlProxObj,Neu,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3SgObvSubj,3PlProxObj,Neu,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,ExclSubj,3PlProxObj,Neu,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,InclSubj,3PlProxObj,Neu,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,XSubj,3PlProxObj,Neu,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,1SgSubj,3SgObvObj,Neu,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,2PlSubj,3SgObvObj,Neu,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,2SgSubj,3SgObvObj,Neu,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3PlProxSubj,3SgObvObj,Neu,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3SgProxSubj,3SgObvObj,Neu,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,ExclSubj,3SgObvObj,Neu,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,InclSubj,3SgObvObj,Neu,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,XSubj,3SgObvObj,Neu,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,1SgSubj,3SgProxObj,Neu,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,2PlSubj,3SgProxObj,Neu,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,2SgSubj,3SgProxObj,Neu,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3PlObvSubj,3SgProxObj,Neu,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3SgObvSubj,3SgProxObj,Neu,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,ExclSubj,3SgProxObj,Neu,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,InclSubj,3SgProxObj,Neu,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,XSubj,3SgProxObj,Neu,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,2PlSubj,ExclObj,Neu,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,2SgSubj,ExclObj,Neu,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3PlProxSubj,ExclObj,Neu,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3SgProxSubj,ExclObj,Neu,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,XSubj,ExclObj,Neu,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3PlProxSubj,InclObj,Neu,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3SgProxSubj,InclObj,Neu,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,XSubj,InclObj,Neu,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,2PlSubj,1SgObj,Dub,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,2SgSubj,1SgObj,Dub,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3PlProxSubj,1SgObj,Dub,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3SgProxSubj,1SgObj,Dub,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,XSubj,1SgObj,Dub,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,1SgSubj,2PlObj,Dub,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3PlProxSubj,2PlObj,Dub,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3SgProxSubj,2PlObj,Dub,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,ExclSubj,2PlObj,Dub,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,XSubj,2PlObj,Dub,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,1SgSubj,2SgObj,Dub,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3PlProxSubj,2SgObj,Dub,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3SgProxSubj,2SgObj,Dub,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,ExclSubj,2SgObj,Dub,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,XSubj,2SgObj,Dub,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,1SgSubj,3PlObvObj,Dub,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,2PlSubj,3PlObvObj,Dub,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,2SgSubj,3PlObvObj,Dub,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3PlProxSubj,3PlObvObj,Dub,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3SgProxSubj,3PlObvObj,Dub,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,ExclSubj,3PlObvObj,Dub,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,InclSubj,3PlObvObj,Dub,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,XSubj,3PlObvObj,Dub,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,1SgSubj,3PlProxObj,Dub,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,2PlSubj,3PlProxObj,Dub,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,2SgSubj,3PlProxObj,Dub,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3PlObvSubj,3PlProxObj,Dub,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3SgObvSubj,3PlProxObj,Dub,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,ExclSubj,3PlProxObj,Dub,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,InclSubj,3PlProxObj,Dub,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,XSubj,3PlProxObj,Dub,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,1SgSubj,3SgObvObj,Dub,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,2PlSubj,3SgObvObj,Dub,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,2SgSubj,3SgObvObj,Dub,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3PlProxSubj,3SgObvObj,Dub,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3SgProxSubj,3SgObvObj,Dub,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,ExclSubj,3SgObvObj,Dub,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,InclSubj,3SgObvObj,Dub,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,XSubj,3SgObvObj,Dub,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,1SgSubj,3SgProxObj,Dub,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,2PlSubj,3SgProxObj,Dub,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,2SgSubj,3SgProxObj,Dub,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3PlObvSubj,3SgProxObj,Dub,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3SgObvSubj,3SgProxObj,Dub,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,ExclSubj,3SgProxObj,Dub,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,InclSubj,3SgProxObj,Dub,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,XSubj,3SgProxObj,Dub,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,2PlSubj,ExclObj,Dub,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,2SgSubj,ExclObj,Dub,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3PlProxSubj,ExclObj,Dub,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3SgProxSubj,ExclObj,Dub,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,XSubj,ExclObj,Dub,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3PlProxSubj,InclObj,Dub,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3SgProxSubj,InclObj,Dub,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,XSubj,InclObj,Dub,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,2PlSubj,1SgObj,Prt,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,2SgSubj,1SgObj,Prt,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3PlProxSubj,1SgObj,Prt,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3SgProxSubj,1SgObj,Prt,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,XSubj,1SgObj,Prt,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,1SgSubj,2PlObj,Prt,Neg,MISSING,,,,,
