Paradigm,Order,Class,Lemma,Stem,Head,Subject,Object,Mode,Negation,Form1Surface,Form1Split,Form1Source,Form2Surface,Form2Split,Form2Source
VII,Pcp/ChCnj,VII_VV,gonzaabii,gonzaabii,0PlHead,0PlSubj,NONE,Prt,Pos,gwenzaabiigibaniin,<ChCnj><<gonzaabii>>gibaniin,JDN-2010-MS-VII-p16,,,
VII,Pcp/ChCnj,VII_VV,gonzaabii,gonzaabii,0SgObvHead,0SgObvSubj,NONE,Dub,Neg,gwenzaabiisininiigwen,<ChCnj><<gonzaabii>>sininiigwen,JDN-2010-MS-VII-p19,,,
VII,Pcp/ChCnj,VII_VV,gonzaabii,gonzaabii,0SgObvHead,0SgObvSubj,NONE,Dub,Pos,gwenzaabiinigwen,<ChCnj><<gonzaabii>>nigwen,JDN-2010-MS-VII-p18,,,
VII,Pcp/ChCnj,VII_VV,gonzaabii,gonzaabii,0SgObvHead,0SgObvSubj,NONE,DubPrt,Neg,gwenzaabiisininigobanen,<ChCnj><<gonzaabii>>sininigobanen,JDN-2010-MS-VII-p21,,,
VII,Pcp/ChCnj,VII_VV,gonzaabii,gonzaabii,0SgObvHead,0SgObvSubj,NONE,DubPrt,Pos,gwenzaabiinigobanen,<ChCnj><<gonzaabii>>nigobanen,JDN-2010-MS-VII-p20,,,
VII,Pcp/ChCnj,VII_VV,gonzaabii,gonzaabii,0SgObvHead,0SgObvSubj,NONE,Neu,Neg,gwenzaabiisininig,<ChCnj><<gonzaabii>>sininig,JDN-2010-MS-VII-p15,,,
VII,Pcp/ChCnj,VII_VV,gonzaabii,gonzaabii,0SgObvHead,0SgObvSubj,NONE,Neu,Pos,gwenzaabiinig,<ChCnj><<gonzaabii>>nig,JDN-2010-MS-VII-p14,,,
VII,Pcp/ChCnj,VII_VV,gonzaabii,gonzaabii,0SgObvHead,0SgObvSubj,NONE,Prt,Neg,gwenzaabiisininigiban,<ChCnj><<gonzaabii>>sininigiban,JDN-2010-MS-VII-p17,,,
VII,Pcp/ChCnj,VII_VV,gonzaabii,gonzaabii,0SgObvHead,0SgObvSubj,NONE,Prt,Pos,gwenzaabiinigiban,<ChCnj><<gonzaabii>>nigiban,JDN-2010-MS-VII-p16,,,
VII,Pcp/ChCnj,VII_VV,gonzaabii,gonzaabii,0SgHead,0SgSubj,NONE,Dub,Neg,gwenzaabiisinoogwen,<ChCnj><<gonzaabii>>sinoogwen,JDN-2010-MS-VII-p19,,,
VII,Pcp/ChCnj,VII_VV,gonzaabii,gonzaabii,0SgHead,0SgSubj,NONE,Dub,Pos,gwenzaabiigwen,<ChCnj><<gonzaabii>>gwen,JDN-2010-MS-VII-p18,,,
VII,Pcp/ChCnj,VII_VV,gonzaabii,gonzaabii,0SgHead,0SgSubj,NONE,DubPrt,Neg,gwenzaabiisinoogobanen,<ChCnj><<gonzaabii>>sinoogobanen,JDN-2010-MS-VII-p21,,,
VII,Pcp/ChCnj,VII_VV,gonzaabii,gonzaabii,0SgHead,0SgSubj,NONE,DubPrt,Pos,gwenzaabiigobanen,<ChCnj><<gonzaabii>>gobanen,JDN-2010-MS-VII-p20,,,
VII,Pcp/ChCnj,VII_VV,gonzaabii,gonzaabii,0SgHead,0SgSubj,NONE,Neu,Neg,gwenzaabiisinog,<ChCnj><<gonzaabii>>sinog,JDN-2010-MS-VII-p15,,,
VII,Pcp/ChCnj,VII_VV,gonzaabii,gonzaabii,0SgHead,0SgSubj,NONE,Neu,Pos,gwenzaabiig,<ChCnj><<gonzaabii>>g,JDN-2010-MS-VII-p14,,,
VII,Pcp/ChCnj,VII_VV,gonzaabii,gonzaabii,0SgHead,0SgSubj,NONE,Prt,Neg,gwenzaabiisinoogiban,<ChCnj><<gonzaabii>>sinoogiban,JDN-2010-MS-VII-p17,,,
VII,Pcp/ChCnj,VII_VV,gonzaabii,gonzaabii,0SgHead,0SgSubj,NONE,Prt,Pos,gwenzaabiigiban,<ChCnj><<gonzaabii>>giban,JDN-2010-MS-VII-p16,,,
VII,Pcp/ChCnj,VII_V,inamo,inamo,0PlObvHead,0PlObvSubj,NONE,Dub,Neg,MISSING,,,,,
VII,Pcp/ChCnj,VII_V,inamo,inamo,0PlObvHead,0PlObvSubj,NONE,Dub,Pos,MISSING,,,,,
VII,Pcp/ChCnj,VII_V,inamo,inamo,0PlObvHead,0PlObvSubj,NONE,DubPrt,Neg,MISSING,,,,,
VII,Pcp/ChCnj,VII_V,inamo,inamo,0PlObvHead,0PlObvSubj,NONE,DubPrt,Pos,MISSING,,,,,
VII,Pcp/ChCnj,VII_V,inamo,inamo,0PlObvHead,0PlObvSubj,NONE,Neu,Neg,MISSING,,,,,
VII,Pcp/ChCnj,VII_V,inamo,inamo,0PlObvHead,0PlObvSubj,NONE,Neu,Pos,MISSING,,,,,
VII,Pcp/ChCnj,VII_V,inamo,inamo,0PlObvHead,0PlObvSubj,NONE,Prt,Neg,MISSING,,,,,
VII,Pcp/ChCnj,VII_V,inamo,inamo,0PlObvHead,0PlObvSubj,NONE,Prt,Pos,MISSING,,,,,
VII,Pcp/ChCnj,VII_V,inamo,inamo,0PlHead,0PlSubj,NONE,Dub,Neg,MISSING,,,,,
VII,Pcp/ChCnj,VII_V,inamo,inamo,0PlHead,0PlSubj,NONE,Dub,Pos,MISSING,,,,,
VII,Pcp/ChCnj,VII_V,inamo,inamo,0PlHead,0PlSubj,NONE,DubPrt,Neg,MISSING,,,,,
VII,Pcp/ChCnj,VII_V,inamo,inamo,0PlHead,0PlSubj,NONE,DubPrt,Pos,MISSING,,,,,
VII,Pcp/ChCnj,VII_V,inamo,inamo,0PlHead,0PlSubj,NONE,Neu,Neg,enamosinogin,<ChCnj><<inamo>>sinogin,JDN-2010-MS-VII-p15,,,
VII,Pcp/ChCnj,VII_V,inamo,inamo,0PlHead,0PlSubj,NONE,Neu,Pos,enamogin,<ChCnj><<inamo>>gin,JDN-2010-MS-VII-p14,,,
VII,Pcp/ChCnj,VII_V,inamo,inamo,0PlHead,0PlSubj,NONE,Prt,Neg,MISSING,,,,,
VII,Pcp/ChCnj,VII_V,inamo,inamo,0PlHead,0PlSubj,NONE,Prt,Pos,MISSING,,,,,
VII,Pcp/ChCnj,VII_V,inamo,inamo,0SgObvHead,0SgObvSubj,NONE,Dub,Neg,MISSING,,,,,
VII,Pcp/ChCnj,VII_V,inamo,inamo,0SgObvHead,0SgObvSubj,NONE,Dub,Pos,,,,,,
VII,Pcp/ChCnj,VII_V,inamo,inamo,0SgObvHead,0SgObvSubj,NONE,DubPrt,Neg,MISSING,,,,,
VII,Pcp/ChCnj,VII_V,inamo,inamo,0SgObvHead,0SgObvSubj,NONE,DubPrt,Pos,MISSING,,,,,
VII,Pcp/ChCnj,VII_V,inamo,inamo,0SgObvHead,0SgObvSubj,NONE,Neu,Neg,MISSING,,,,,
VII,Pcp/ChCnj,VII_V,inamo,inamo,0SgObvHead,0SgObvSubj,NONE,Neu,Pos,MISSING,,,,,
VII,Pcp/ChCnj,VII_V,inamo,inamo,0SgObvHead,0SgObvSubj,NONE,Prt,Neg,MISSING,,,,,
VII,Pcp/ChCnj,VII_V,inamo,inamo,0SgObvHead,0SgObvSubj,NONE,Prt,Pos,MISSING,,,,,
VII,Pcp/ChCnj,VII_V,inamo,inamo,0SgHead,0SgSubj,NONE,Dub,Neg,MISSING,,,,,
VII,Pcp/ChCnj,VII_V,inamo,inamo,0SgHead,0SgSubj,NONE,Dub,Pos,MISSING,,,,,
VII,Pcp/ChCnj,VII_V,inamo,inamo,0SgHead,0SgSubj,NONE,DubPrt,Neg,MISSING,,,,,
VII,Pcp/ChCnj,VII_V,inamo,inamo,0SgHead,0SgSubj,NONE,DubPrt,Pos,MISSING,,,,,
VII,Pcp/ChCnj,VII_V,inamo,inamo,0SgHead,0SgSubj,NONE,Neu,Neg,enamosinog,<ChCnj><<inamo>>sinog,JDN-2010-MS-VII-p15,,,
VII,Pcp/ChCnj,VII_V,inamo,inamo,0SgHead,0SgSubj,NONE,Neu,Pos,enamog,<ChCnj><<inamo>>g,JDN-2010-MS-VII-p14,,,
VII,Pcp/ChCnj,VII_V,inamo,inamo,0SgHead,0SgSubj,NONE,Prt,Neg,MISSING,,,,,
VII,Pcp/ChCnj,VII_V,inamo,inamo,0SgHead,0SgSubj,NONE,Prt,Pos,MISSING,,,,,
VII,Pcp/ChCnj,VII_VV,michaa,michaa,0PlObvHead,0PlObvSubj,NONE,Dub,Neg,mechaasininiigwenan,<ChCnj><<michaa>>sininiigwenan,JDN-2010-MS-VII-p19,,,
VII,Pcp/ChCnj,VII_VV,michaa,michaa,0PlObvHead,0PlObvSubj,NONE,Dub,Pos,mechaanigwenan,<ChCnj><<michaa>>nigwenan,JDN-2010-MS-VII-p18,,,
VII,Pcp/ChCnj,VII_VV,michaa,michaa,0PlObvHead,0PlObvSubj,NONE,DubPrt,Neg,mechaasininigobanenan,<ChCnj><<michaa>>sininigobanenan,JDN-2010-MS-VII-p21,,,
VII,Pcp/ChCnj,VII_VV,michaa,michaa,0PlObvHead,0PlObvSubj,NONE,DubPrt,Pos,mechaanigobanenan,<ChCnj><<michaa>>nigobanenan,JDN-2010-MS-VII-p20,,,
VII,Pcp/ChCnj,VII_VV,michaa,michaa,0PlObvHead,0PlObvSubj,NONE,Neu,Neg,mechaasininijin,<ChCnj><<michaa>>sininijin,JDN-2010-MS-VII-p15,,,
VII,Pcp/ChCnj,VII_VV,michaa,michaa,0PlObvHead,0PlObvSubj,NONE,Neu,Pos,mechaanijin,<ChCnj><<michaa>>nijin,JDN-2010-MS-VII-p14,,,
VII,Pcp/ChCnj,VII_VV,michaa,michaa,0PlObvHead,0PlObvSubj,NONE,Prt,Neg,mechaasininigibaniin,<ChCnj><<michaa>>sininigibaniin,JDN-2010-MS-VII-p17,,,
VII,Pcp/ChCnj,VII_VV,michaa,michaa,0PlObvHead,0PlObvSubj,NONE,Prt,Pos,mechaanigibaniin,<ChCnj><<michaa>>nigibaniin,JDN-2010-MS-VII-p16,,,
VII,Pcp/ChCnj,VII_VV,michaa,michaa,0PlHead,0PlSubj,NONE,Dub,Neg,mechaasinoogwenan,<ChCnj><<michaa>>sinoogwenan,JDN-2010-MS-VII-p19,,,
VII,Pcp/ChCnj,VII_VV,michaa,michaa,0PlHead,0PlSubj,NONE,Dub,Pos,mechaagwenan,<ChCnj><<michaa>>gwenan,JDN-2010-MS-VII-p18,,,
VII,Pcp/ChCnj,VII_VV,michaa,michaa,0PlHead,0PlSubj,NONE,DubPrt,Neg,mechaasinoogobanenan,<ChCnj><<michaa>>sinoogobanenan,JDN-2010-MS-VII-p21,,,
VII,Pcp/ChCnj,VII_VV,michaa,michaa,0PlHead,0PlSubj,NONE,DubPrt,Pos,mechaagobanenan,<ChCnj><<michaa>>gobanenan,JDN-2010-MS-VII-p20,,,
VII,Pcp/ChCnj,VII_VV,michaa,michaa,0PlHead,0PlSubj,NONE,Neu,Neg,mechaasinogin,<ChCnj><<michaa>>sinogin,JDN-2010-MS-VII-p15,,,
VII,Pcp/ChCnj,VII_VV,michaa,michaa,0PlHead,0PlSubj,NONE,Neu,Pos,mechaagin,<ChCnj><<michaa>>gin,JDN-2010-MS-VII-p14,,,
VII,Pcp/ChCnj,VII_VV,michaa,michaa,0PlHead,0PlSubj,NONE,Prt,Neg,mechaasinoogibaniin,<ChCnj><<michaa>>sinoogibaniin,JDN-2010-MS-VII-p17,,,
VII,Pcp/ChCnj,VII_VV,michaa,michaa,0PlHead,0PlSubj,NONE,Prt,Pos,mechaagibaniin,<ChCnj><<michaa>>gibaniin,JDN-2010-MS-VII-p16,,,
VII,Pcp/ChCnj,VII_VV,michaa,michaa,0SgObvHead,0SgObvSubj,NONE,Dub,Neg,mechaasininiigwen,<ChCnj><<michaa>>sininiigwen,JDN-2010-MS-VII-p19,,,
VII,Pcp/ChCnj,VII_VV,michaa,michaa,0SgObvHead,0SgObvSubj,NONE,Dub,Pos,mechaanigwen,<ChCnj><<michaa>>nigwen,JDN-2010-MS-VII-p18,,,
VII,Pcp/ChCnj,VII_VV,michaa,michaa,0SgObvHead,0SgObvSubj,NONE,DubPrt,Neg,mechaasininigobanen,<ChCnj><<michaa>>sininigobanen,JDN-2010-MS-VII-p21,,,
VII,Pcp/ChCnj,VII_VV,michaa,michaa,0SgObvHead,0SgObvSubj,NONE,DubPrt,Pos,mechaanigobanen,<ChCnj><<michaa>>nigobanen,JDN-2010-MS-VII-p20,,,
VII,Pcp/ChCnj,VII_VV,michaa,michaa,0SgObvHead,0SgObvSubj,NONE,Neu,Neg,mechaasininig,<ChCnj><<michaa>>sininig,JDN-2010-MS-VII-p15,,,
VII,Pcp/ChCnj,VII_VV,michaa,michaa,0SgObvHead,0SgObvSubj,NONE,Neu,Pos,mechaanig,<ChCnj><<michaa>>nig,JDN-2010-MS-VII-p14,,,
VII,Pcp/ChCnj,VII_VV,michaa,michaa,0SgObvHead,0SgObvSubj,NONE,Prt,Neg,mechaasininigiban,<ChCnj><<michaa>>sininigiban,JDN-2010-MS-VII-p17,,,
VII,Pcp/ChCnj,VII_VV,michaa,michaa,0SgObvHead,0SgObvSubj,NONE,Prt,Pos,mechaanigiban,<ChCnj><<michaa>>nigiban,JDN-2010-MS-VII-p16,,,
VII,Pcp/ChCnj,VII_VV,michaa,michaa,0SgHead,0SgSubj,NONE,Dub,Neg,mechaasinoogwen,<ChCnj><<michaa>>sinoogwen,JDN-2010-MS-VII-p19,,,
VII,Pcp/ChCnj,VII_VV,michaa,michaa,0SgHead,0SgSubj,NONE,Dub,Pos,mechaagwen,<ChCnj><<michaa>>gwen,JDN-2010-MS-VII-p18,,,
VII,Pcp/ChCnj,VII_VV,michaa,michaa,0SgHead,0SgSubj,NONE,DubPrt,Neg,mechaasinoogobanen,<ChCnj><<michaa>>sinoogobanen,JDN-2010-MS-VII-p21,,,
VII,Pcp/ChCnj,VII_VV,michaa,michaa,0SgHead,0SgSubj,NONE,DubPrt,Pos,mechaagobanen,<ChCnj><<michaa>>gobanen,JDN-2010-MS-VII-p20,,,
VII,Pcp/ChCnj,VII_VV,michaa,michaa,0SgHead,0SgSubj,NONE,Neu,Neg,mechaasinog,<ChCnj><<michaa>>sinog,JDN-2010-MS-VII-p15,,,
VII,Pcp/ChCnj,VII_VV,michaa,michaa,0SgHead,0SgSubj,NONE,Neu,Pos,mechaag,<ChCnj><<michaa>>g,JDN-2010-MS-VII-p14,,,
VII,Pcp/ChCnj,VII_VV,michaa,michaa,0SgHead,0SgSubj,NONE,Prt,Neg,mechaasinoogiban,<ChCnj><<michaa>>sinoogiban,JDN-2010-MS-VII-p17,,,
VII,Pcp/ChCnj,VII_VV,michaa,michaa,0SgHead,0SgSubj,NONE,Prt,Pos,mechaagiban,<ChCnj><<michaa>>giban,JDN-2010-MS-VII-p16,,,
VII,Pcp/ChCnj,VII_d,zanagad,zanagad,0PlObvHead,0PlObvSubj,NONE,Dub,Neg,zenagasininiigwenan,<ChCnj><<zanaga>>sininiigwenan,NJ-zoom-2023Sep19; JDN-2010-MS-VII-p19,,,
VII,Pcp/ChCnj,VII_d,zanagad,zanagad,0PlObvHead,0PlObvSubj,NONE,Dub,Pos,zenagadinigwenan,<ChCnj><<zanagad>>inigwenan,NJ-zoom-2023Sep19; JDN-2010-MS-VII-p18,,,
VII,Pcp/ChCnj,VII_d,zanagad,zanagad,0PlObvHead,0PlObvSubj,NONE,DubPrt,Neg,zenagasininigobanenan,<ChCnj><<zanaga>>sininigobanenan,JDN-2010-MS-VII-p21,,,
VII,Pcp/ChCnj,VII_d,zanagad,zanagad,0PlObvHead,0PlObvSubj,NONE,DubPrt,Pos,zenagadinigobanenan,<ChCnj><<zanagad>>inigobanenan,JDN-2010-MS-VII-p20,,,
VII,Pcp/ChCnj,VII_d,zanagad,zanagad,0PlObvHead,0PlObvSubj,NONE,Neu,Neg,zenagasininijin,<ChCnj><<zanaga>>sininijin,NJ-zoom-2023Sep19; JDN-2010-MS-VII-p15,,,
VII,Pcp/ChCnj,VII_d,zanagad,zanagad,0PlObvHead,0PlObvSubj,NONE,Neu,Pos,zenagadinijin,<ChCnj><<zanagad>>inijin,JDN-2010-MS-VII-p14,,,
VII,Pcp/ChCnj,VII_d,zanagad,zanagad,0PlObvHead,0PlObvSubj,NONE,Prt,Neg,zenagasininigibaniin,<ChCnj><<zanaga>>sininigibaniin,NJ-zoom-2023Sep19; JDN-2010-MS-VII-p17,,,
VII,Pcp/ChCnj,VII_d,zanagad,zanagad,0PlObvHead,0PlObvSubj,NONE,Prt,Pos,zenagadinigibaniin,<ChCnj><<zanagad>>inigibaniin,JDN-2010-MS-VII-p16,,,
VII,Pcp/ChCnj,VII_d,zanagad,zanagad,0PlHead,0PlSubj,NONE,Dub,Neg,zenagasinoogwenan,<ChCnj><<zanaga>>sinoogwenan,NJ-zoom-2023Sep19; JDN-2010-MS-VII-p19,,,
VII,Pcp/ChCnj,VII_d,zanagad,zanagad,0PlHead,0PlSubj,NONE,Dub,Pos,zenagadogwenan,<ChCnj><<zanagad>>ogwenan,NJ-zoom-2023Sep19; JDN-2010-MS-VII-p18,,,
VII,Pcp/ChCnj,VII_d,zanagad,zanagad,0PlHead,0PlSubj,NONE,DubPrt,Neg,zenagasinoogobanenan,<ChCnj><<zanaga>>sinoogobanenan,JDN-2010-MS-VII-p21,,,
VII,Pcp/ChCnj,VII_d,zanagad,zanagad,0PlHead,0PlSubj,NONE,DubPrt,Pos,zenagadogobanenan,<ChCnj><<zanagad>>ogobanenan,JDN-2010-MS-VII-p20,,,
VII,Pcp/ChCnj,VII_d,zanagad,zanagad,0PlHead,0PlSubj,NONE,Neu,Neg,zenagasinogin,<ChCnj><<zanaga>>sinogin,JDN-2010-MS-VII-p15,,,
VII,Pcp/ChCnj,VII_d,zanagad,zanagad,0PlHead,0PlSubj,NONE,Neu,Pos,zenagakin,<ChCnj><<zanaga>>kin,JDN-2010-MS-VII-p14,,,
VII,Pcp/ChCnj,VII_d,zanagad,zanagad,0PlHead,0PlSubj,NONE,Prt,Neg,zenagasinoogibaniin,<ChCnj><<zanaga>>sinoogibaniin,NJ-zoom-2023Sep19; JDN-2010-MS-VII-p17,,,
VII,Pcp/ChCnj,VII_d,zanagad,zanagad,0PlHead,0PlSubj,NONE,Prt,Pos,zenagakibaniin,<ChCnj><<zanaga>>kibaniin,NJ-zoom-2023Sep19; JDN-2010-MS-VII-p16,,,
VII,Pcp/ChCnj,VII_d,zanagad,zanagad,0SgObvHead,0SgObvSubj,NONE,Dub,Neg,zenagasininiigwen,<ChCnj><<zanaga>>sininiigwen,NJ-zoom-2023Sep19; JDN-2010-MS-VII-p19,,,
VII,Pcp/ChCnj,VII_d,zanagad,zanagad,0SgObvHead,0SgObvSubj,NONE,Dub,Pos,zenagadinigwen,<ChCnj><<zanagad>>inigwen,JDN-2010-MS-VII-p18,,,
VII,Pcp/ChCnj,VII_d,zanagad,zanagad,0SgObvHead,0SgObvSubj,NONE,DubPrt,Neg,zenagasininigobanen,<ChCnj><<zanaga>>sininigobanen,JDN-2010-MS-VII-p21,,,
VII,Pcp/ChCnj,VII_d,zanagad,zanagad,0SgObvHead,0SgObvSubj,NONE,DubPrt,Pos,zenagadinigobanen,<ChCnj><<zanagad>>inigobanen,JDN-2010-MS-VII-p20,,,
VII,Pcp/ChCnj,VII_d,zanagad,zanagad,0SgObvHead,0SgObvSubj,NONE,Neu,Neg,zenagasininig,<ChCnj><<zanaga>>sininig,NJ-zoom-2023Sep19; JDN-2010-MS-VII-p15,,,
VII,Pcp/ChCnj,VII_d,zanagad,zanagad,0SgObvHead,0SgObvSubj,NONE,Neu,Pos,zenagadinig,<ChCnj><<zanagad>>inig,NJ-zoom-2023Sep19; JDN-2010-MS-VII-p14,,,
VII,Pcp/ChCnj,VII_d,zanagad,zanagad,0SgObvHead,0SgObvSubj,NONE,Prt,Neg,zenagasininigiban,<ChCnj><<zanaga>>sininigiban,NJ-zoom-2023Sep19; JDN-2010-MS-VII-p17,,,
VII,Pcp/ChCnj,VII_d,zanagad,zanagad,0SgObvHead,0SgObvSubj,NONE,Prt,Pos,zenagadinigiban,<ChCnj><<zanagad>>inigiban,NJ-zoom-2023Sep19; JDN-2010-MS-VII-p16,,,
VII,Pcp/ChCnj,VII_d,zanagad,zanagad,0SgHead,0SgSubj,NONE,Dub,Neg,zenagasinoogwen,<ChCnj><<zanaga>>sinoogwen,NJ-zoom-2023Sep19; JDN-2010-MS-VII-p19,,,
VII,Pcp/ChCnj,VII_d,zanagad,zanagad,0SgHead,0SgSubj,NONE,Dub,Pos,zenagadogwen,<ChCnj><<zanagad>>ogwen,NJ-zoom-2023Sep19; JDN-2010-MS-VII-p18,,,
VII,Pcp/ChCnj,VII_d,zanagad,zanagad,0SgHead,0SgSubj,NONE,DubPrt,Neg,zenagasinoogobanen,<ChCnj><<zanaga>>sinoogobanen,JDN-2010-MS-VII-p21,,,
VII,Pcp/ChCnj,VII_d,zanagad,zanagad,0SgHead,0SgSubj,NONE,DubPrt,Pos,zenagadogobanen,<ChCnj><<zanagad>>ogobanen,JDN-2010-MS-VII-p20,,,
VII,Pcp/ChCnj,VII_d,zanagad,zanagad,0SgHead,0SgSubj,NONE,Neu,Neg,zenagasinog,<ChCnj><<zanaga>>sinog,JDN-2010-MS-VII-p15,,,
VII,Pcp/ChCnj,VII_d,zanagad,zanagad,0SgHead,0SgSubj,NONE,Neu,Pos,zenagak,<ChCnj><<zanaga>>k,NJ-zoom-2023Sep19; DN-2010-MS-VII-p14,,,
VII,Pcp/ChCnj,VII_d,zanagad,zanagad,0SgHead,0SgSubj,NONE,Prt,Neg,zenagasinoogiban,<ChCnj><<zanaga>>sinoogiban,NJ-zoom-2023Sep19; JDN-2010-MS-VII-p17,,,
VII,Pcp/ChCnj,VII_d,zanagad,zanagad,0SgHead,0SgSubj,NONE,Prt,Pos,zenagakiban,<ChCnj><<zanaga>>kiban,NJ-zoom-2023Sep19; JDN-2010-MS-VII-p16,,,
VII,Pcp/PVSub/gaa,VII_VV,ate,ate,0PlObvHead,0PlObvSubj,NONE,Dub,Neg,gaa-atesininiigwen,gaa-<<ate>>sininiigwen,GUESS,,,
VII,Pcp/PVSub/gaa,VII_VV,ate,ate,0PlObvHead,0PlObvSubj,NONE,Dub,Pos,gaa-atenigwen,gaa-<<ate>>nigwen,JDN-2010-MS-VII-p18,,,
VII,Pcp/PVSub/gaa,VII_VV,ate,ate,0PlObvHead,0PlObvSubj,NONE,DubPrt,Neg,gaa-atesininigobanen,gaa-<<ate>>sininigobanen,JDN-2010-MS-VII-p21,,,
VII,Pcp/PVSub/gaa,VII_VV,ate,ate,0PlObvHead,0PlObvSubj,NONE,DubPrt,Pos,gaa-atenigobanen,gaa-<<ate>>nigobanen,JDN-2010-MS-VII-p20,,,
VII,Pcp/PVSub/gaa,VII_VV,ate,ate,0PlObvHead,0PlObvSubj,NONE,Neu,Neg,gaa-atesininig,gaa-<<ate>>sininig,JDN-2010-MS-VII-p15,,,
VII,Pcp/PVSub/gaa,VII_VV,ate,ate,0PlObvHead,0PlObvSubj,NONE,Neu,Pos,gaa-ateninig,gaa-<<ate>>ninig,GUESS,,,
VII,Pcp/PVSub/gaa,VII_VV,ate,ate,0PlObvHead,0PlObvSubj,NONE,Prt,Neg,gaa-atesininigiban,gaa-<<ate>>sininigiban,JDN-2010-MS-VII-p17,,,
VII,Pcp/PVSub/gaa,VII_VV,ate,ate,0PlObvHead,0PlObvSubj,NONE,Prt,Pos,gaa-ateninigiban,gaa-<<ate>>ninigiban,GUESS,,,
VII,Pcp/PVSub/gaa,VII_VV,ate,ate,0PlHead,0PlSubj,NONE,Dub,Neg,gaa-atesinoogwen,gaa-<<ate>>sinoogwen,GUESS,,,
VII,Pcp/PVSub/gaa,VII_VV,ate,ate,0PlHead,0PlSubj,NONE,Dub,Pos,gaa-ategwen,gaa-<<ate>>gwen,JDN-2010-MS-VII-p18,,,
VII,Pcp/PVSub/gaa,VII_VV,ate,ate,0PlHead,0PlSubj,NONE,DubPrt,Neg,gaa-atesinoogobanen,gaa-<<ate>>sinoogobanen,JDN-2010-MS-VII-p21,,,
VII,Pcp/PVSub/gaa,VII_VV,ate,ate,0PlHead,0PlSubj,NONE,DubPrt,Pos,gaa-ategobanen,gaa-<<ate>>gobanen,JDN-2010-MS-VII-p20,,,
VII,Pcp/PVSub/gaa,VII_VV,ate,ate,0PlHead,0PlSubj,NONE,Neu,Neg,gaa-atesinok,gaa-<<ate>>sinok,GUESS,,,
VII,Pcp/PVSub/gaa,VII_VV,ate,ate,0PlHead,0PlSubj,NONE,Neu,Pos,gaa-ategin,gaa-<<ate>>gin,GUESS,,,
VII,Pcp/PVSub/gaa,VII_VV,ate,ate,0PlHead,0PlSubj,NONE,Prt,Neg,gaa-atesinoogiban,gaa-<<ate>>sinoogiban,JDN-2010-MS-VII-p17,,,
VII,Pcp/PVSub/gaa,VII_VV,ate,ate,0PlHead,0PlSubj,NONE,Prt,Pos,gaa-ategiban,gaa-<<ate>>giban,JDN-2010-MS-VII-p16,,,
VII,Pcp/PVSub/gaa,VII_VV,ate,ate,0SgObvHead,0SgObvSubj,NONE,Dub,Neg,gaa-atesininiigwen,gaa-<<ate>>sininiigwen,GUESS,,,
VII,Pcp/PVSub/gaa,VII_VV,ate,ate,0SgObvHead,0SgObvSubj,NONE,Dub,Pos,gaa-ateninigwen,gaa-<<ate>>ninigwen,GUESS,,,
VII,Pcp/PVSub/gaa,VII_VV,ate,ate,0SgObvHead,0SgObvSubj,NONE,DubPrt,Neg,gaa-atesininigobanen,gaa-<<ate>>sininigobanen,JDN-2010-MS-VII-p21,,,
VII,Pcp/PVSub/gaa,VII_VV,ate,ate,0SgObvHead,0SgObvSubj,NONE,DubPrt,Pos,gaa-atenigobanen,gaa-<<ate>>nigobanen,JDN-2010-MS-VII-p20,,,
VII,Pcp/PVSub/gaa,VII_VV,ate,ate,0SgObvHead,0SgObvSubj,NONE,Neu,Neg,gaa-atesininig,gaa-<<ate>>sininig,JDN-2010-MS-VII-p15,,,
VII,Pcp/PVSub/gaa,VII_VV,ate,ate,0SgObvHead,0SgObvSubj,NONE,Neu,Pos,gaa-atenig,gaa-<<ate>>nig,JDN-2010-MS-VII-p14,,,
VII,Pcp/PVSub/gaa,VII_VV,ate,ate,0SgObvHead,0SgObvSubj,NONE,Prt,Neg,gaa-atesininigiban,gaa-<<ate>>sininigiban,JDN-2010-MS-VII-p17,,,
VII,Pcp/PVSub/gaa,VII_VV,ate,ate,0SgObvHead,0SgObvSubj,NONE,Prt,Pos,gaa-atenigiban,gaa-<<ate>>nigiban,JDN-2010-MS-VII-p16,,,
VII,Pcp/PVSub/gaa,VII_VV,ate,ate,0SgHead,0SgSubj,NONE,Dub,Neg,gaa-atesinoogwen,gaa-<<ate>>sinoogwen,GUESS,,,
VII,Pcp/PVSub/gaa,VII_VV,ate,ate,0SgHead,0SgSubj,NONE,Dub,Pos,gaa-ategwen,gaa-<<ate>>gwen,JDN-2010-MS-VII-p18,,,
VII,Pcp/PVSub/gaa,VII_VV,ate,ate,0SgHead,0SgSubj,NONE,DubPrt,Neg,gaa-atesinoogobanen,gaa-<<ate>>sinoogobanen,JDN-2010-MS-VII-p21,,,
VII,Pcp/PVSub/gaa,VII_VV,ate,ate,0SgHead,0SgSubj,NONE,DubPrt,Pos,gaa-ategobanen,gaa-<<ate>>gobanen,JDN-2010-MS-VII-p20,,,
VII,Pcp/PVSub/gaa,VII_VV,ate,ate,0SgHead,0SgSubj,NONE,Neu,Neg,gaa-atesinok,gaa-<<ate>>sinok,GUESS,,,
