Paradigm,Order,Class,Lemma,Stem,Head,Subject,Object,Mode,Negation,Form1Surface,Form1Split,Form1Source,Form2Surface,Form2Split,Form2Source,Form3Surface,Form3Split,Form3Source
VAI,Ind,VAI_n,wanishin,wanishin,NONE,3SgObvSubj,NONE,Prt,Neg,wanishinziibaniin,<<wanishin>>ziibaniin,JDN-2010-MS-VAI-p12,,,,wanishinziibanen,<<wanishin>>ziibanen,JDN-2010-MS-VAI-p12
VAI,Ind,VAI_V,nagamo,nagamo,NONE,3SgObvSubj,NONE,Prt,Neg,nagamosiibaniin,<<nagamo>>siibaniin,JDN-2010-MS-VAI-p12,,,,nagamosiibanen,<<nagamo>>siibanen,JDN-2010-MS-VAI-p12
VAI,Ind,VAI_V,niimi,niimi,NONE,3SgObvSubj,NONE,Prt,Neg,niimisiibaniin,<<niimi>>siibaniin,JDN-2010-MS-VAI-p12,,,,niimisiibanen,<<niimi>>siibanen,JDN-2010-MS-VAI-p12
VAI,Ind,VAI_VV,maajiibatoo,maajiibatoo,NONE,3SgObvSubj,NONE,Prt,Neg,maajiibatoosiibaniin,<<maajiibatoo>>siibaniin,JDN-2010-MS-VAI-p12,,,,maajiibatoosiibanen,<<maajiibatoo>>siibanen,JDN-2010-MS-VAI-p12
VAI,Ind,VAI_VV,madaabii,madaabii,NONE,3SgObvSubj,NONE,Prt,Neg,madaabiisiibaniin,<<madaabii>>siibaniin,JDN-2010-MS-VAI-p12,,,,madaabiisiibanen,<<madaabii>>siibanen,JDN-2010-MS-VAI-p12
VAI,Ind,VAI_VV,nibaa,nibaa,NONE,3SgObvSubj,NONE,Prt,Neg,nibaasiibaniin,<<nibaa>>siibaniin,NJ-ngs-2023Aug18; JDN-2010-MS-VAI-p12,,,,nibaasiibanen,<<nibaa>>siibanen,JDN-2010-MS-VAI-p12
VAI,Ind,VAI_VV,webinige,webinige,NONE,3SgObvSubj,NONE,Prt,Neg,webinigesiibaniin,<<webinige>>siibaniin,JDN-2010-MS-VAI-p12,,,,webinigesiibanen,<<webinige>>siibanen,JDN-2010-MS-VAI-p12
VAI,Ind,VAI_am,zaaga'am,zaaga',NONE,3SgProxSubj,NONE,Prt,Neg,zaaga'anziiban,<<zaaga'>>anziiban,JDN-2010-MS-VAI-p12,,,,,,
VAI,Ind,VAI_m,minongwaam,minongwaam,NONE,3SgProxSubj,NONE,Prt,Neg,minongwaanziiban,<<minongwaan>>ziiban,JDN-2010-MS-VAI-p12,,,,,,
VAI,Ind,VAI_n,wanishin,wanishin,NONE,3SgProxSubj,NONE,Prt,Neg,wanishinziiban,<<wanishin>>ziiban,JDN-2010-MS-VAI-p12,,,,,,
VAI,Ind,VAI_V,nagamo,nagamo,NONE,3SgProxSubj,NONE,Prt,Neg,nagamosiiban,<<nagamo>>siiban,JDN-2010-MS-VAI-p12,,,,,,
VAI,Ind,VAI_V,niimi,niimi,NONE,3SgProxSubj,NONE,Prt,Neg,niimisiiban,<<niimi>>siiban,JDN-2010-MS-VAI-p12,,,,,,
VAI,Ind,VAI_VV,maajiibatoo,maajiibatoo,NONE,3SgProxSubj,NONE,Prt,Neg,maajiibatoosiiban,<<maajiibatoo>>siiban,JDN-2010-MS-VAI-p12,,,,,,
VAI,Ind,VAI_VV,madaabii,madaabii,NONE,3SgProxSubj,NONE,Prt,Neg,madaabiisiiban,<<madaabii>>siiban,JDN-2010-MS-VAI-p12,,,,,,
VAI,Ind,VAI_VV,nibaa,nibaa,NONE,3SgProxSubj,NONE,Prt,Neg,nibaasiiban,<<nibaa>>siiban,NJ-ngs-2023Aug18; JDN-2010-MS-VAI-p12,,,,,,
VAI,Ind,VAI_VV,webinige,webinige,NONE,3SgProxSubj,NONE,Prt,Neg,webinigesiiban,<<webinige>>siiban,JDN-2010-MS-VAI-p12,,,,,,
VAI,Ind,VAI_am,zaaga'am,zaaga',NONE,ExclSubj,NONE,Prt,Neg,nizaaga'anziiminaaban,ni<<zaaga'>>anziiminaaban,JDN-2010-MS-VAI-p12,,,,,,
VAI,Ind,VAI_m,minongwaam,minongwaam,NONE,ExclSubj,NONE,Prt,Neg,niminongwaanziiminaaban,ni<<minongwaan>>ziiminaaban,JDN-2010-MS-VAI-p12,,,,,,
VAI,Ind,VAI_n,wanishin,wanishin,NONE,ExclSubj,NONE,Prt,Neg,niwanishinziiminaaban,ni<<wanishin>>ziiminaaban,JDN-2010-MS-VAI-p12,,,,,,
VAI,Ind,VAI_V,nagamo,nagamo,NONE,ExclSubj,NONE,Prt,Neg,ninagamosiiminaaban,ni<<nagamo>>siiminaaban,JDN-2010-MS-VAI-p12,,,,,,
VAI,Ind,VAI_V,niimi,niimi,NONE,ExclSubj,NONE,Prt,Neg,niniimisiiminaaban,ni<<niimi>>siiminaaban,JDN-2010-MS-VAI-p12,,,,,,
VAI,Ind,VAI_VV,maajiibatoo,maajiibatoo,NONE,ExclSubj,NONE,Prt,Neg,nimaajiibatoosiiminaaban,ni<<maajiibatoo>>siiminaaban,JDN-2010-MS-VAI-p12,,,,,,
VAI,Ind,VAI_VV,madaabii,madaabii,NONE,ExclSubj,NONE,Prt,Neg,nimadaabiisiiminaaban,ni<<madaabii>>siiminaaban,JDN-2010-MS-VAI-p12,,,,,,
VAI,Ind,VAI_VV,nibaa,nibaa,NONE,ExclSubj,NONE,Prt,Neg,ninibaasiiminaaban,ni<<nibaa>>siiminaaban,NJ-ngs-2023Aug18; JDN-2010-MS-VAI-p12,,,,,,
VAI,Ind,VAI_VV,webinige,webinige,NONE,ExclSubj,NONE,Prt,Neg,niwebinigesiiminaaban,ni<<webinige>>siiminaaban,JDN-2010-MS-VAI-p12,,,,,,
VAI,Ind,VAI_am,zaaga'am,zaaga',NONE,InclSubj,NONE,Prt,Neg,gizaaga'anziiminaaban,gi<<zaaga'>>anziiminaaban,JDN-2010-MS-VAI-p12,,,,,,
VAI,Ind,VAI_m,minongwaam,minongwaam,NONE,InclSubj,NONE,Prt,Neg,giminongwaanziiminaaban,gi<<minongwaan>>ziiminaaban,JDN-2010-MS-VAI-p12,,,,,,
VAI,Ind,VAI_n,wanishin,wanishin,NONE,InclSubj,NONE,Prt,Neg,giwanishinziiminaaban,gi<<wanishin>>ziiminaaban,JDN-2010-MS-VAI-p12,,,,,,
VAI,Ind,VAI_V,nagamo,nagamo,NONE,InclSubj,NONE,Prt,Neg,ginagamosiiminaaban,gi<<nagamo>>siiminaaban,JDN-2010-MS-VAI-p12,,,,,,
VAI,Ind,VAI_V,niimi,niimi,NONE,InclSubj,NONE,Prt,Neg,giniimisiiminaaban,gi<<niimi>>siiminaaban,JDN-2010-MS-VAI-p12,,,,,,
VAI,Ind,VAI_VV,maajiibatoo,maajiibatoo,NONE,InclSubj,NONE,Prt,Neg,gimaajiibatoosiiminaaban,gi<<maajiibatoo>>siiminaaban,JDN-2010-MS-VAI-p12,,,,,,
VAI,Ind,VAI_VV,madaabii,madaabii,NONE,InclSubj,NONE,Prt,Neg,gimadaabiisiiminaaban,gi<<madaabii>>siiminaaban,JDN-2010-MS-VAI-p12,,,,,,
VAI,Ind,VAI_VV,nibaa,nibaa,NONE,InclSubj,NONE,Prt,Neg,ginibaasiiminaaban,gi<<nibaa>>siiminaaban,NJ-ngs-2023Aug18; JDN-2010-MS-VAI-p12,,,,,,
VAI,Ind,VAI_VV,webinige,webinige,NONE,InclSubj,NONE,Prt,Neg,giwebinigesiiminaaban,gi<<webinige>>siiminaaban,JDN-2010-MS-VAI-p12,,,,,,
VAI,Ind,VAI_am,zaaga'am,zaaga',NONE,XSubj,NONE,Prt,Neg,zaaga'anziimwaaban,<<zaaga'>>anziimwaaban,JDN-2010-MS-VAI-p12,,,,,,
VAI,Ind,VAI_m,minongwaam,minongwaam,NONE,XSubj,NONE,Prt,Neg,minongwaanziimwaaban,<<minongwaan>>ziimwaaban,JDN-2010-MS-VAI-p12,,,,,,
VAI,Ind,VAI_n,wanishin,wanishin,NONE,XSubj,NONE,Prt,Neg,wanishinziimwaaban,<<wanishin>>ziimwaaban,JDN-2010-MS-VAI-p12,,,,,,
VAI,Ind,VAI_V,nagamo,nagamo,NONE,XSubj,NONE,Prt,Neg,nagamosiimwaaban,<<nagamo>>siimwaaban,JDN-2010-MS-VAI-p12,,,,,,
VAI,Ind,VAI_V,niimi,niimi,NONE,XSubj,NONE,Prt,Neg,niimisiimwaaban,<<niimi>>siimwaaban,JDN-2010-MS-VAI-p12,,,,,,
VAI,Ind,VAI_VV,maajiibatoo,maajiibatoo,NONE,XSubj,NONE,Prt,Neg,maajiibatoosiimwaaban,<<maajiibatoo>>siimwaaban,JDN-2010-MS-VAI-p12,,,,,,
VAI,Ind,VAI_VV,madaabii,madaabii,NONE,XSubj,NONE,Prt,Neg,madaabiisiimwaaban,<<madaabii>>siimwaaban,JDN-2010-MS-VAI-p12,,,,,,
VAI,Ind,VAI_VV,nibaa,nibaa,NONE,XSubj,NONE,Prt,Neg,nibaasiimwaaban,<<nibaa>>siimwaaban,NJ-ngs-2023Aug18; JDN-2010-MS-VAI-p12,,,,,,
VAI,Ind,VAI_VV,webinige,webinige,NONE,XSubj,NONE,Prt,Neg,webinigesiimwaaban,<<webinige>>siimwaaban,JDN-2010-MS-VAI-p12,,,,,,
VAI,Ind,VAI_am,zaaga'am,zaaga',NONE,1SgSubj,NONE,Prt,Pos,nizaaga'aanaaban,ni<<zaaga'>>aanaaban,JDN-2010-MS-VAI-p11,,,,,,
VAI,Ind,VAI_m,minongwaam,minongwaam,NONE,1SgSubj,NONE,Prt,Pos,niminongwaaminaaban,ni<<minongwaam>>inaaban,JDN-2010-MS-VAI-p11,,,,,,
VAI,Ind,VAI_n,wanishin,wanishin,NONE,1SgSubj,NONE,Prt,Pos,niwanishininaaban,ni<<wanishin>>inaaban,JDN-2010-MS-VAI-p11,,,,,,
VAI,Ind,VAI_V,nagamo,nagamo,NONE,1SgSubj,NONE,Prt,Pos,ninagamonaaban,ni<<nagamo>>naaban,JDN-2010-MS-VAI-p11,,,,,,
VAI,Ind,VAI_V,niimi,niimi,NONE,1SgSubj,NONE,Prt,Pos,niniiminaaban,ni<<niimi>>naaban,JDN-2010-MS-VAI-p11,,,,,,
VAI,Ind,VAI_VV,maajiibatoo,maajiibatoo,NONE,1SgSubj,NONE,Prt,Pos,nimaajiibatoonaaban,ni<<maajiibatoo>>naaban,JDN-2010-MS-VAI-p11,,,,,,
VAI,Ind,VAI_VV,madaabii,madaabii,NONE,1SgSubj,NONE,Prt,Pos,nimadaabiinaaban,ni<<madaabii>>naaban,JDN-2010-MS-VAI-p11,,,,,,
VAI,Ind,VAI_VV,nibaa,nibaa,NONE,1SgSubj,NONE,Prt,Pos,ninibaanaaban,ni<<nibaa>>naaban,NJ-ngs-2023Aug18; JDN-2010-MS-VAI-p11,,,,,,
VAI,Ind,VAI_VV,webinige,webinige,NONE,1SgSubj,NONE,Prt,Pos,niwebinigenaaban,ni<<webinige>>naaban,JDN-2010-MS-VAI-p11,,,,,,
VAI,Ind,VAI_am,zaaga'am,zaaga',NONE,2PlSubj,NONE,Prt,Pos,gizaaga'aamwaaban,gi<<zaaga'>>aamwaaban,JDN-2010-MS-VAI-p11,,,,,,
VAI,Ind,VAI_m,minongwaam,minongwaam,NONE,2PlSubj,NONE,Prt,Pos,giminongwaamimwaaban,gi<<minongwaam>>imwaaban,JDN-2010-MS-VAI-p11,,,,,,
VAI,Ind,VAI_n,wanishin,wanishin,NONE,2PlSubj,NONE,Prt,Pos,giwanishinimwaaban,gi<<wanishin>>imwaaban,JDN-2010-MS-VAI-p11,,,,,,
VAI,Ind,VAI_V,nagamo,nagamo,NONE,2PlSubj,NONE,Prt,Pos,ginagamomwaaban,gi<<nagamo>>mwaaban,JDN-2010-MS-VAI-p11,,,,,,
VAI,Ind,VAI_V,niimi,niimi,NONE,2PlSubj,NONE,Prt,Pos,giniimimwaaban,gi<<niimi>>mwaaban,JDN-2010-MS-VAI-p11,,,,,,
VAI,Ind,VAI_VV,maajiibatoo,maajiibatoo,NONE,2PlSubj,NONE,Prt,Pos,gimaajiibatoomwaaban,gi<<maajiibatoo>>mwaaban,JDN-2010-MS-VAI-p11,,,,,,
VAI,Ind,VAI_VV,madaabii,madaabii,NONE,2PlSubj,NONE,Prt,Pos,gimadaabiimwaaban,gi<<madaabii>>mwaaban,JDN-2010-MS-VAI-p11,,,,,,
VAI,Ind,VAI_VV,nibaa,nibaa,NONE,2PlSubj,NONE,Prt,Pos,ginibaamwaaban,gi<<nibaa>>mwaaban,NJ-ngs-2023Aug18; JDN-2010-MS-VAI-p11,,,,,,
VAI,Ind,VAI_VV,webinige,webinige,NONE,2PlSubj,NONE,Prt,Pos,giwebinigemwaaban,gi<<webinige>>mwaaban,JDN-2010-MS-VAI-p11,,,,,,
VAI,Ind,VAI_am,zaaga'am,zaaga',NONE,2SgSubj,NONE,Prt,Pos,gizaaga'aanaaban,gi<<zaaga'>>aanaaban,JDN-2010-MS-VAI-p11,,,,,,
VAI,Ind,VAI_m,minongwaam,minongwaam,NONE,2SgSubj,NONE,Prt,Pos,giminongwaaminaaban,gi<<minongwaam>>inaaban,JDN-2010-MS-VAI-p11,,,,,,
VAI,Ind,VAI_n,wanishin,wanishin,NONE,2SgSubj,NONE,Prt,Pos,giwanishininaaban,gi<<wanishin>>inaaban,JDN-2010-MS-VAI-p11,,,,,,
VAI,Ind,VAI_V,nagamo,nagamo,NONE,2SgSubj,NONE,Prt,Pos,ginagamonaaban,gi<<nagamo>>naaban,JDN-2010-MS-VAI-p11,,,,,,
VAI,Ind,VAI_V,niimi,niimi,NONE,2SgSubj,NONE,Prt,Pos,giniiminaaban,gi<<niimi>>naaban,JDN-2010-MS-VAI-p11,,,,,,
VAI,Ind,VAI_VV,maajiibatoo,maajiibatoo,NONE,2SgSubj,NONE,Prt,Pos,gimaajiibatoonaaban,gi<<maajiibatoo>>naaban,JDN-2010-MS-VAI-p11,,,,,,
VAI,Ind,VAI_VV,madaabii,madaabii,NONE,2SgSubj,NONE,Prt,Pos,gimadaabiinaaban,gi<<madaabii>>naaban,JDN-2010-MS-VAI-p11,,,,,,
VAI,Ind,VAI_VV,nibaa,nibaa,NONE,2SgSubj,NONE,Prt,Pos,ginibaanaaban,gi<<nibaa>>naaban,NJ-ngs-2023Aug18; JDN-2010-MS-VAI-p11,,,,,,
VAI,Ind,VAI_VV,webinige,webinige,NONE,2SgSubj,NONE,Prt,Pos,giwebinigenaaban,gi<<webinige>>naaban,JDN-2010-MS-VAI-p11,,,,,,
VAI,Ind,VAI_am,zaaga'am,zaaga',NONE,3PlObvSubj,NONE,Prt,Pos,zaaga'amoobanii',<<zaaga'>>amoobanii',GUESS,zaaga'amoobaniin,<<zaaga'>>amoobaniin,JDN-2010-MS-VAI-p11,zaaga'amoobanen,<<zaaga'>>amoobanen,JDN-2010-MS-VAI-p11
VAI,Ind,VAI_m,minongwaam,minongwaam,NONE,3PlObvSubj,NONE,Prt,Pos,minongwaamoobanii',<<minongwaam>>oobanii',GUESS,minongwaamoobaniin,<<minongwaam>>oobaniin,JDN-2010-MS-VAI-p11,minongwaamoobanen,<<minongwaam>>oobanen,JDN-2010-MS-VAI-p11
VAI,Ind,VAI_n,wanishin,wanishin,NONE,3PlObvSubj,NONE,Prt,Pos,wanishinoobanii',<<wanishin>>oobanii',GUESS,wanishinoobaniin,<<wanishin>>oobaniin,JDN-2010-MS-VAI-p11,wanishinoobanen,<<wanishin>>oobanen,JDN-2010-MS-VAI-p11
VAI,Ind,VAI_V,nagamo,nagamo,NONE,3PlObvSubj,NONE,Prt,Pos,nagamoobanii',<<nagamo>>V1banii',GUESS,nagamoobaniin,<<nagamo>>V1baniin,JDN-2010-MS-VAI-p11,nagamoobanen,<<nagamo>>V1banen,JDN-2010-MS-VAI-p11
VAI,Ind,VAI_V,niimi,niimi,NONE,3PlObvSubj,NONE,Prt,Pos,niimiibanii',<<niimi>>V1banii',GUESS,niimiibaniin,<<niimi>>V1baniin,JDN-2010-MS-VAI-p11,niimiibanen,<<niimi>>V1banen,JDN-2010-MS-VAI-p11
VAI,Ind,VAI_VV,maajiibatoo,maajiibatoo,NONE,3PlObvSubj,NONE,Prt,Pos,maajiibatoobanii',<<maajiibatoo>>banii',GUESS,maajiibatoobaniin,<<maajiibatoo>>baniin,JDN-2010-MS-VAI-p11,maajiibatoobanen,<<maajiibatoo>>banen,JDN-2010-MS-VAI-p11
VAI,Ind,VAI_VV,madaabii,madaabii,NONE,3PlObvSubj,NONE,Prt,Pos,madaabiibanii',<<madaabii>>banii',GUESS,madaabiibaniin,<<madaabii>>baniin,JDN-2010-MS-VAI-p11,madaabiibanen,<<madaabii>>banen,JDN-2010-MS-VAI-p11
VAI,Ind,VAI_VV,nibaa,nibaa,NONE,3PlObvSubj,NONE,Prt,Pos,nibaabanii',<<nibaa>>banii',NJ-ngs-2023Aug18,nibaabaniin,<<nibaa>>baniin,JDN-2010-MS-VAI-p11,nibaabanen,<<nibaa>>banen,JDN-2010-MS-VAI-p11
VAI,Ind,VAI_VV,webinige,webinige,NONE,3PlObvSubj,NONE,Prt,Pos,webinigebanii',<<webinige>>banii',GUESS,webinigebaniin,<<webinige>>baniin,JDN-2010-MS-VAI-p11,webinigebanen,<<webinige>>banen,JDN-2010-MS-VAI-p11
VAI,Ind,VAI_am,zaaga'am,zaaga',NONE,3PlProxSubj,NONE,Prt,Pos,zaaga'amoobaniig,<<zaaga'>>amoobaniig,JDN-2010-MS-VAI-p11,,,,zaaga'amoobaneg,<<zaaga'>>amoobaneg,JDN-2010-MS-VAI-p11
VAI,Ind,VAI_m,minongwaam,minongwaam,NONE,3PlProxSubj,NONE,Prt,Pos,minongwaamoobaniig,<<minongwaam>>oobaniig,JDN-2010-MS-VAI-p11,,,,minongwaamoobaneg,<<minongwaam>>oobaneg,JDN-2010-MS-VAI-p11
VAI,Ind,VAI_n,wanishin,wanishin,NONE,3PlProxSubj,NONE,Prt,Pos,wanishinoobaniig,<<wanishin>>oobaniig,JDN-2010-MS-VAI-p11,,,,wanishinoobaneg,<<wanishin>>oobaneg,JDN-2010-MS-VAI-p11
VAI,Ind,VAI_V,nagamo,nagamo,NONE,3PlProxSubj,NONE,Prt,Pos,nagamoobaniig,<<nagamo>>V1baniig,JDN-2010-MS-VAI-p11,,,,nagamoobaneg,<<nagamo>>V1baneg,JDN-2010-MS-VAI-p11
VAI,Ind,VAI_V,niimi,niimi,NONE,3PlProxSubj,NONE,Prt,Pos,niimiibaniig,<<niimi>>V1baniig,JDN-2010-MS-VAI-p11,,,,niimiibaneg,<<niimi>>V1baneg,JDN-2010-MS-VAI-p11
VAI,Ind,VAI_VV,maajiibatoo,maajiibatoo,NONE,3PlProxSubj,NONE,Prt,Pos,maajiibatoobaniig,<<maajiibatoo>>baniig,JDN-2010-MS-VAI-p11,,,,maajiibatoobaneg,<<maajiibatoo>>baneg,JDN-2010-MS-VAI-p11
VAI,Ind,VAI_VV,madaabii,madaabii,NONE,3PlProxSubj,NONE,Prt,Pos,madaabiibaniig,<<madaabii>>baniig,JDN-2010-MS-VAI-p11,,,,madaabiibaneg,<<madaabii>>baneg,JDN-2010-MS-VAI-p11
VAI,Ind,VAI_VV,nibaa,nibaa,NONE,3PlProxSubj,NONE,Prt,Pos,nibaabaniig,<<nibaa>>baniig,NJ-ngs-2023Aug18; JDN-2010-MS-VAI-p11,,,,nibaabaneg,<<nibaa>>baneg,JDN-2010-MS-VAI-p11
VAI,Ind,VAI_VV,webinige,webinige,NONE,3PlProxSubj,NONE,Prt,Pos,webinigebaniig,<<webinige>>baniig,JDN-2010-MS-VAI-p11,,,,webinigebaneg,<<webinige>>baneg,JDN-2010-MS-VAI-p11
VAI,Ind,VAI_am,zaaga'am,zaaga',NONE,3SgObvSubj,NONE,Prt,Pos,zaaga'amoobaniin,<<zaaga'>>amoobaniin,JDN-2010-MS-VAI-p11,,,,zaaga'amoobanen,<<zaaga'>>amoobanen,JDN-2010-MS-VAI-p11
VAI,Ind,VAI_m,minongwaam,minongwaam,NONE,3SgObvSubj,NONE,Prt,Pos,minongwaamoobaniin,<<minongwaam>>oobaniin,JDN-2010-MS-VAI-p11,,,,minongwaamoobanen,<<minongwaam>>oobanen,JDN-2010-MS-VAI-p11
VAI,Ind,VAI_n,wanishin,wanishin,NONE,3SgObvSubj,NONE,Prt,Pos,wanishinoobaniin,<<wanishin>>oobaniin,JDN-2010-MS-VAI-p11,,,,wanishinoobanen,<<wanishin>>oobanen,JDN-2010-MS-VAI-p11
VAI,Ind,VAI_V,nagamo,nagamo,NONE,3SgObvSubj,NONE,Prt,Pos,nagamoobaniin,<<nagamo>>V1baniin,JDN-2010-MS-VAI-p11,,,,nagamoobanen,<<nagamo>>V1banen,JDN-2010-MS-VAI-p11
VAI,Ind,VAI_V,niimi,niimi,NONE,3SgObvSubj,NONE,Prt,Pos,niimiibaniin,<<niimi>>V1baniin,JDN-2010-MS-VAI-p11,,,,niimiibanen,<<niimi>>V1banen,JDN-2010-MS-VAI-p11
VAI,Ind,VAI_VV,maajiibatoo,maajiibatoo,NONE,3SgObvSubj,NONE,Prt,Pos,maajiibatoobaniin,<<maajiibatoo>>baniin,JDN-2010-MS-VAI-p11,,,,maajiibatoobanen,<<maajiibatoo>>banen,JDN-2010-MS-VAI-p11
VAI,Ind,VAI_VV,madaabii,madaabii,NONE,3SgObvSubj,NONE,Prt,Pos,madaabiibaniin,<<madaabii>>baniin,JDN-2010-MS-VAI-p11,,,,madaabiibanen,<<madaabii>>banen,JDN-2010-MS-VAI-p11
VAI,Ind,VAI_VV,nibaa,nibaa,NONE,3SgObvSubj,NONE,Prt,Pos,nibaabaniin,<<nibaa>>baniin,NJ-ngs-2023Aug18; JDN-2010-MS-VAI-p11,,,,nibaabanen,<<nibaa>>banen,JDN-2010-MS-VAI-p11
VAI,Ind,VAI_VV,webinige,webinige,NONE,3SgObvSubj,NONE,Prt,Pos,webinigebaniin,<<webinige>>baniin,JDN-2010-MS-VAI-p11,,,,webinigebanen,<<webinige>>banen,JDN-2010-MS-VAI-p11
VAI,Ind,VAI_am,zaaga'am,zaaga',NONE,3SgProxSubj,NONE,Prt,Pos,zaaga'amooban,<<zaaga'>>amooban,JDN-2010-MS-VAI-p11,,,,,,
VAI,Ind,VAI_m,minongwaam,minongwaam,NONE,3SgProxSubj,NONE,Prt,Pos,minongwaamooban,<<minongwaam>>ooban,JDN-2010-MS-VAI-p11,,,,,,
VAI,Ind,VAI_n,wanishin,wanishin,NONE,3SgProxSubj,NONE,Prt,Pos,wanishinooban,<<wanishin>>ooban,JDN-2010-MS-VAI-p11,,,,,,
VAI,Ind,VAI_V,nagamo,nagamo,NONE,3SgProxSubj,NONE,Prt,Pos,nagamooban,<<nagamo>>V1ban,JDN-2010-MS-VAI-p11,,,,,,
VAI,Ind,VAI_V,niimi,niimi,NONE,3SgProxSubj,NONE,Prt,Pos,niimiiban,<<niimi>>V1ban,JDN-2010-MS-VAI-p11,,,,,,
VAI,Ind,VAI_VV,maajiibatoo,maajiibatoo,NONE,3SgProxSubj,NONE,Prt,Pos,maajiibatooban,<<maajiibatoo>>ban,JDN-2010-MS-VAI-p11,,,,,,
VAI,Ind,VAI_VV,madaabii,madaabii,NONE,3SgProxSubj,NONE,Prt,Pos,madaabiiban,<<madaabii>>ban,JDN-2010-MS-VAI-p11,,,,,,
VAI,Ind,VAI_VV,nibaa,nibaa,NONE,3SgProxSubj,NONE,Prt,Pos,nibaaban,<<nibaa>>ban,NJ-ngs-2023Aug18; JDN-2010-MS-VAI-p11,,,,,,
VAI,Ind,VAI_VV,webinige,webinige,NONE,3SgProxSubj,NONE,Prt,Pos,webinigeban,<<webinige>>ban,JDN-2010-MS-VAI-p11,,,,,,
VAI,Ind,VAI_am,zaaga'am,zaaga',NONE,ExclSubj,NONE,Prt,Pos,nizaaga'aaminaaban,ni<<zaaga'>>aaminaaban,JDN-2010-MS-VAI-p11,,,,,,
VAI,Ind,VAI_m,minongwaam,minongwaam,NONE,ExclSubj,NONE,Prt,Pos,niminongwaamiminaaban,ni<<minongwaam>>iminaaban,JDN-2010-MS-VAI-p11,,,,,,
VAI,Ind,VAI_n,wanishin,wanishin,NONE,ExclSubj,NONE,Prt,Pos,niwanishiniminaaban,ni<<wanishin>>iminaaban,JDN-2010-MS-VAI-p11,,,,,,
VAI,Ind,VAI_V,nagamo,nagamo,NONE,ExclSubj,NONE,Prt,Pos,ninagamominaaban,ni<<nagamo>>minaaban,JDN-2010-MS-VAI-p11,,,,,,
VAI,Ind,VAI_V,niimi,niimi,NONE,ExclSubj,NONE,Prt,Pos,niniimiminaaban,ni<<niimi>>minaaban,JDN-2010-MS-VAI-p11,,,,,,
VAI,Ind,VAI_VV,maajiibatoo,maajiibatoo,NONE,ExclSubj,NONE,Prt,Pos,nimaajiibatoominaaban,ni<<maajiibatoo>>minaaban,JDN-2010-MS-VAI-p11,,,,,,
VAI,Ind,VAI_VV,madaabii,madaabii,NONE,ExclSubj,NONE,Prt,Pos,nimadaabiiminaaban,ni<<madaabii>>minaaban,JDN-2010-MS-VAI-p11,,,,,,
VAI,Ind,VAI_VV,nibaa,nibaa,NONE,ExclSubj,NONE,Prt,Pos,ninibaaminaaban,ni<<nibaa>>minaaban,NJ-ngs-2023Aug18; JDN-2010-MS-VAI-p11,,,,,,
VAI,Ind,VAI_VV,webinige,webinige,NONE,ExclSubj,NONE,Prt,Pos,niwebinigeminaaban,ni<<webinige>>minaaban,JDN-2010-MS-VAI-p11,,,,,,
VAI,Ind,VAI_am,zaaga'am,zaaga',NONE,InclSubj,NONE,Prt,Pos,gizaaga'aaminaaban,gi<<zaaga'>>aaminaaban,JDN-2010-MS-VAI-p11,,,,,,
VAI,Ind,VAI_m,minongwaam,minongwaam,NONE,InclSubj,NONE,Prt,Pos,giminongwaamiminaaban,gi<<minongwaam>>iminaaban,JDN-2010-MS-VAI-p11,,,,,,
VAI,Ind,VAI_n,wanishin,wanishin,NONE,InclSubj,NONE,Prt,Pos,giwanishiniminaaban,gi<<wanishin>>iminaaban,JDN-2010-MS-VAI-p11,,,,,,
VAI,Ind,VAI_V,nagamo,nagamo,NONE,InclSubj,NONE,Prt,Pos,ginagamominaaban,gi<<nagamo>>minaaban,JDN-2010-MS-VAI-p11,,,,,,
VAI,Ind,VAI_V,niimi,niimi,NONE,InclSubj,NONE,Prt,Pos,giniimiminaaban,gi<<niimi>>minaaban,JDN-2010-MS-VAI-p11,,,,,,
VAI,Ind,VAI_VV,maajiibatoo,maajiibatoo,NONE,InclSubj,NONE,Prt,Pos,gimaajiibatoominaaban,gi<<maajiibatoo>>minaaban,JDN-2010-MS-VAI-p11,,,,,,
VAI,Ind,VAI_VV,madaabii,madaabii,NONE,InclSubj,NONE,Prt,Pos,gimadaabiiminaaban,gi<<madaabii>>minaaban,JDN-2010-MS-VAI-p11,,,,,,
VAI,Ind,VAI_VV,nibaa,nibaa,NONE,InclSubj,NONE,Prt,Pos,ginibaaminaaban,gi<<nibaa>>minaaban,NJ-ngs-2023Aug18; JDN-2010-MS-VAI-p11,,,,,,
VAI,Ind,VAI_VV,webinige,webinige,NONE,InclSubj,NONE,Prt,Pos,giwebinigeminaaban,gi<<webinige>>minaaban,JDN-2010-MS-VAI-p11,,,,,,
VAI,Ind,VAI_am,zaaga'am,zaaga',NONE,XSubj,NONE,Prt,Pos,zaaga'aamwaaban,<<zaaga'>>aamwaaban,JDN-2010-MS-VAI-p11,,,,,,
VAI,Ind,VAI_m,minongwaam,minongwaam,NONE,XSubj,NONE,Prt,Pos,minongwaamimwaaban,<<minongwaam>>imwaaban,JDN-2010-MS-VAI-p11,,,,,,
