Paradigm,Class,Lemma,Stem,PersPoss,Dim,Poss,Pej,Pret,Basic,Form1Surface,Form1Split,Form1Source,Form2Surface,Form2Split,Form2Source
NAD,NAD_aa,pigay,pigay,ExclPoss,Dim,NONE,NONE,Pret,Sg,nipigensinaaban,n<<pigay>>ensinaaban,GUESS,,,
NAD,NAD_aa,pigay,pigay,InclPoss,Dim,NONE,NONE,Pret,Sg,gipigensinaaban,g<<pigay>>ensinaaban,GUESS,,,
NAD,NAD_aa,pigay,pigay,2SgPoss,Dim,NONE,NONE,Pret,Sg,gipigensiban,g<<pigay>>ensiban,GUESS,,,
NAD,NAD_aa,pigay,pigay,2PlPoss,Dim,NONE,NONE,Pret,Sg,gipigensiwaaban,g<<pigay>>ensiwaaban,GUESS,,,
NAD,NAD_aa,pigay,pigay,3SgProxPoss,Dim,NONE,NONE,Pret,Sg,opigensiban,w<<pigay>>ensiban,GUESS,,,
NAD,NAD_aa,pigay,pigay,3PlProxPoss,Dim,NONE,NONE,Pret,Sg,opigensiwaaban,w<<pigay>>ensiwaaban,GUESS,,,
NAD,NAD_aa,pigay,pigay,3SgObvPoss,Dim,NONE,NONE,Pret,Sg,opigensiniban,w<<pigay>>ensiniban,GUESS,,,
NAD,NAD_aa,pigay,pigay,3PlObvPoss,Dim,NONE,NONE,Pret,Sg,opigensiniban,w<<pigay>>ensiniban,GUESS,,,
NAD,NAD_aa,pigay,pigay,1SgPoss,Dim,Poss,NONE,Pret,Sg,nipigensimiban,n<<pigay>>ensimiban,GUESS,,,
NAD,NAD_aa,pigay,pigay,ExclPoss,Dim,Poss,NONE,Pret,Sg,nipigensiminaaban,n<<pigay>>ensiminaaban,GUESS,,,
NAD,NAD_aa,pigay,pigay,InclPoss,Dim,Poss,NONE,Pret,Sg,gipigensiminaaban,g<<pigay>>ensiminaaban,GUESS,,,
NAD,NAD_aa,pigay,pigay,2SgPoss,Dim,Poss,NONE,Pret,Sg,gipigensimiban,g<<pigay>>ensimiban,GUESS,,,
NAD,NAD_aa,pigay,pigay,2PlPoss,Dim,Poss,NONE,Pret,Sg,gipigensimiwaaban,g<<pigay>>ensimiwaaban,GUESS,,,
NAD,NAD_aa,pigay,pigay,3SgProxPoss,Dim,Poss,NONE,Pret,Sg,opigensimiban,w<<pigay>>ensimiban,GUESS,,,
NAD,NAD_aa,pigay,pigay,3PlProxPoss,Dim,Poss,NONE,Pret,Sg,opigensimiwaaban,w<<pigay>>ensimiwaaban,GUESS,,,
NAD,NAD_aa,pigay,pigay,3SgObvPoss,Dim,Poss,NONE,Pret,Sg,opigensiminiban,w<<pigay>>ensiminiban,GUESS,,,
NAD,NAD_aa,pigay,pigay,3PlObvPoss,Dim,Poss,NONE,Pret,Sg,opigensiminiban,w<<pigay>>ensiminiban,GUESS,,,
