Paradigm,Class,Lemma,Stem,PersPoss,Dim,Poss,Pej,Pret,Basic,Form1Surface,Form1Split,Form1Source,Form2Surface,Form2Split,Form2Source,Form3Surface,Form3Split,Form3Source
NAD,NAD_Cy,shkanzhy,shkanzhy2,3PlProxPoss,Dim,Poss,NONE,NONE,Loc,oshkanzhiinsimiwaang,w<<shkanzhy2>>iinsimiwaang,JDN-2010-Nouns,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3PlProxPoss,NONE,NONE,Pej,NONE,Loc,oshkanzhiishiwaang,w<<shkanzhy2>>iishiwaang,JDN-2010-Nouns,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3PlProxPoss,NONE,Poss,Pej,NONE,Loc,oshkanzhiimishiwaang,w<<shkanzhy2>>iimishiwaang,JDN-2010-Nouns,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3PlProxPoss,Dim,NONE,Pej,NONE,Loc,oshkanzhiinzhishiwaang,w<<shkanzhy2>>iinzhishiwaang,JDN-2010-Nouns,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3PlProxPoss,Dim,Poss,Pej,NONE,Loc,oshkanzhiinsimishiwaang,w<<shkanzhy2>>iinsimishiwaang,JDN-2010-Nouns,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3PlProxPoss,NONE,NONE,NONE,NONE,ObvPl,oshkanzhiiwaa',w<<shkanzhy2>>iiwaa',JDN-2010-Nouns,oshkanzhiiwaan,w<<shkanzhy2>>iiwaan,JDN-2010-Nouns,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3PlProxPoss,NONE,Poss,NONE,NONE,ObvPl,oshkanzhiimiwaa',w<<shkanzhy2>>iimiwaa',JDN-2010-Nouns,oshkanzhiimiwaan,w<<shkanzhy2>>iimiwaan,JDN-2010-Nouns,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3PlProxPoss,Dim,NONE,NONE,NONE,ObvPl,oshkanzhiinsiwaa',w<<shkanzhy2>>iinsiwaa',JDN-2010-Nouns,oshkanzhiinsiwaan,w<<shkanzhy2>>iinsiwaan,JDN-2010-Nouns,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3PlProxPoss,Dim,Poss,NONE,NONE,ObvPl,oshkanzhiinsimiwaa',w<<shkanzhy2>>iinsimiwaa',JDN-2010-Nouns,oshkanzhiinsimiwaan,w<<shkanzhy2>>iinsimiwaan,JDN-2010-Nouns,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3PlProxPoss,NONE,NONE,Pej,NONE,ObvPl,oshkanzhiishiwaa',w<<shkanzhy2>>iishiwaa',JDN-2010-Nouns,oshkanzhiishiwaan,w<<shkanzhy2>>iishiwaan,JDN-2010-Nouns,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3PlProxPoss,NONE,Poss,Pej,NONE,ObvPl,oshkanzhiimishiwaa',w<<shkanzhy2>>iimishiwaa',JDN-2010-Nouns,oshkanzhiimishiwaan,w<<shkanzhy2>>iimishiwaan,JDN-2010-Nouns,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3PlProxPoss,Dim,NONE,Pej,NONE,ObvPl,oshkanzhiinzhishiwaa',w<<shkanzhy2>>iinzhishiwaa',JDN-2010-Nouns,oshkanzhiinzhishiwaan,w<<shkanzhy2>>iinzhishiwaan,JDN-2010-Nouns,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3PlProxPoss,Dim,Poss,Pej,NONE,ObvPl,oshkanzhiinsimishiwaa',w<<shkanzhy2>>iinsimishiwaa',JDN-2010-Nouns,oshkanzhiinsimishiwaan,w<<shkanzhy2>>iinsimishiwaan,JDN-2010-Nouns,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3PlProxPoss,NONE,NONE,NONE,NONE,ObvSg,oshkanzhiiwaan,w<<shkanzhy2>>iiwaan,JDN-2010-Nouns,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3PlProxPoss,NONE,Poss,NONE,NONE,ObvSg,oshkanzhiimiwaan,w<<shkanzhy2>>iimiwaan,JDN-2010-Nouns,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3PlProxPoss,Dim,NONE,NONE,NONE,ObvSg,oshkanzhiinsiwaan,w<<shkanzhy2>>iinsiwaan,JDN-2010-Nouns,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3PlProxPoss,Dim,Poss,NONE,NONE,ObvSg,oshkanzhiinsimiwaan,w<<shkanzhy2>>iinsimiwaan,JDN-2010-Nouns,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3PlProxPoss,NONE,NONE,Pej,NONE,ObvSg,oshkanzhiishiwaan,w<<shkanzhy2>>iishiwaan,JDN-2010-Nouns,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3PlProxPoss,NONE,Poss,Pej,NONE,ObvSg,oshkanzhiimishiwaan,w<<shkanzhy2>>iimishiwaan,JDN-2010-Nouns,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3PlProxPoss,Dim,NONE,Pej,NONE,ObvSg,oshkanzhiinzhishiwaan,w<<shkanzhy2>>iinzhishiwaan,JDN-2010-Nouns,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3PlProxPoss,Dim,Poss,Pej,NONE,ObvSg,oshkanzhiinsimishiwaan,w<<shkanzhy2>>iinsimishiwaan,JDN-2010-Nouns,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3PlProxPoss,NONE,NONE,NONE,NONE,LocDist,oshkanzhiiwaakaang,w<<shkanzhy2>>iiwaakaang,GUESS,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3PlProxPoss,NONE,Poss,NONE,NONE,LocDist,oshkanzhiimiwaakaang,w<<shkanzhy2>>iimiwaakaang,GUESS,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3PlProxPoss,Dim,NONE,NONE,NONE,LocDist,oshkanzhiinsiwaakaang,w<<shkanzhy2>>iinsiwaakaang,GUESS,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3PlProxPoss,Dim,Poss,NONE,NONE,LocDist,oshkanzhiinsimiwaakaang,w<<shkanzhy2>>iinsimiwaakaang,GUESS,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3PlProxPoss,NONE,NONE,Pej,NONE,LocDist,oshkanzhiishiwaakaang,w<<shkanzhy2>>iishiwaakaang,GUESS,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3PlProxPoss,NONE,Poss,Pej,NONE,LocDist,oshkanzhiimishiwaakaang,w<<shkanzhy2>>iimishiwaakaang,GUESS,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3PlProxPoss,Dim,NONE,Pej,NONE,LocDist,oshkanzhiinzhishiwaakaang,w<<shkanzhy2>>iinzhishiwaakaang,GUESS,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3PlProxPoss,Dim,Poss,Pej,NONE,LocDist,oshkanzhiinsimishiwaakaang,w<<shkanzhy2>>iinsimishiwaakaang,GUESS,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3PlProxPoss,NONE,NONE,NONE,Pret,ObvPl,oshkanzhiiwaabanii',w<<shkanzhy2>>iiwaabanii',JDN-2010-Nouns,oshkanzhiiwaabaniin,w<<shkanzhy2>>iiwaabaniin,JDN-2010-Nouns,oshkanzhiiwaabanen,w<<shkanzhy2>>iiwaabanen,GUESS
NAD,NAD_Cy,shkanzhy,shkanzhy2,3PlProxPoss,NONE,Poss,NONE,Pret,ObvPl,oshkanzhiimiwaabanii',w<<shkanzhy2>>iimiwaabanii',JDN-2010-Nouns,oshkanzhiimiwaabaniin,w<<shkanzhy2>>iimiwaabaniin,JDN-2010-Nouns,oshkanzhiimiwaabanen,w<<shkanzhy2>>iimiwaabanen,GUESS
NAD,NAD_Cy,shkanzhy,shkanzhy2,3PlProxPoss,Dim,NONE,NONE,Pret,ObvPl,oshkanzhiinsiwaabanii',w<<shkanzhy2>>iinsiwaabanii',JDN-2010-Nouns,oshkanzhiinsiwaabaniin,w<<shkanzhy2>>iinsiwaabaniin,JDN-2010-Nouns,oshkanzhiinsiwaabanen,w<<shkanzhy2>>iinsiwaabanen,GUESS
NAD,NAD_Cy,shkanzhy,shkanzhy2,3PlProxPoss,Dim,Poss,NONE,Pret,ObvPl,oshkanzhiinsimiwaabanii',w<<shkanzhy2>>iinsimiwaabanii',JDN-2010-Nouns,oshkanzhiinsimiwaabaniin,w<<shkanzhy2>>iinsimiwaabaniin,JDN-2010-Nouns,oshkanzhiinsimiwaabanen,w<<shkanzhy2>>iinsimiwaabanen,GUESS
NAD,NAD_Cy,shkanzhy,shkanzhy2,3PlProxPoss,NONE,NONE,NONE,Pret,ObvSg,oshkanzhiiwaabaniin,w<<shkanzhy2>>iiwaabaniin,JDN-2010-Nouns,oshkanzhiiwaabanen,w<<shkanzhy2>>iiwaabanen,GUESS,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3PlProxPoss,NONE,Poss,NONE,Pret,ObvSg,oshkanzhiimiwaabaniin,w<<shkanzhy2>>iimiwaabaniin,JDN-2010-Nouns,oshkanzhiimiwaabanen,w<<shkanzhy2>>iimiwaabanen,GUESS,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3PlProxPoss,Dim,NONE,NONE,Pret,ObvSg,oshkanzhiinsiwaabaniin,w<<shkanzhy2>>iinsiwaabaniin,JDN-2010-Nouns,oshkanzhiinsiwaabanen,w<<shkanzhy2>>iinsiwaabanen,GUESS,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3PlProxPoss,Dim,Poss,NONE,Pret,ObvSg,oshkanzhiinsimiwaabaniin,w<<shkanzhy2>>iinsimiwaabaniin,JDN-2010-Nouns,oshkanzhiinsimiwaabanen,w<<shkanzhy2>>iinsimiwaabanen,GUESS,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3SgObvPoss,NONE,NONE,NONE,NONE,Loc,oshkanzhiining,w<<shkanzhy2>>iining,JDN-2010-Nouns,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3SgObvPoss,NONE,Poss,NONE,NONE,Loc,oshkanzhiimining,w<<shkanzhy2>>iimining,JDN-2010-Nouns,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3SgObvPoss,Dim,NONE,NONE,NONE,Loc,oshkanzhiinsining,w<<shkanzhy2>>iinsining,JDN-2010-Nouns,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3SgObvPoss,Dim,Poss,NONE,NONE,Loc,oshkanzhiinsimining,w<<shkanzhy2>>iinsimining,JDN-2010-Nouns,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3SgObvPoss,NONE,NONE,Pej,NONE,Loc,oshkanzhiishining,w<<shkanzhy2>>iishining,JDN-2010-Nouns,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3SgObvPoss,NONE,Poss,Pej,NONE,Loc,oshkanzhiimishining,w<<shkanzhy2>>iimishining,JDN-2010-Nouns,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3SgObvPoss,Dim,NONE,Pej,NONE,Loc,oshkanzhiinzhishining,w<<shkanzhy2>>iinzhishining,JDN-2010-Nouns,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3SgObvPoss,Dim,Poss,Pej,NONE,Loc,oshkanzhiinsimishining,w<<shkanzhy2>>iinsimishining,JDN-2010-Nouns,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3SgObvPoss,NONE,NONE,NONE,NONE,ObvPl,oshkanzhiini,w<<shkanzhy2>>iiniw1,JDN-2010-Nouns,oshkanzhiini,w<<shkanzhy2>>iiniw1,JDN-2010-Nouns,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3SgObvPoss,NONE,Poss,NONE,NONE,ObvPl,oshkanzhiimini,w<<shkanzhy2>>iiminiw1,JDN-2010-Nouns,oshkanzhiimini,w<<shkanzhy2>>iiminiw1,JDN-2010-Nouns,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3SgObvPoss,Dim,NONE,NONE,NONE,ObvPl,oshkanzhiinsini,w<<shkanzhy2>>iinsiniw1,JDN-2010-Nouns,oshkanzhiinsini,w<<shkanzhy2>>iinsiniw1,JDN-2010-Nouns,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3SgObvPoss,Dim,Poss,NONE,NONE,ObvPl,oshkanzhiinsimini,w<<shkanzhy2>>iinsiminiw1,JDN-2010-Nouns,oshkanzhiinsimini,w<<shkanzhy2>>iinsiminiw1,JDN-2010-Nouns,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3SgObvPoss,NONE,NONE,Pej,NONE,ObvPl,oshkanzhiishini,w<<shkanzhy2>>iishiniw1,JDN-2010-Nouns,oshkanzhiishini,w<<shkanzhy2>>iishiniw1,JDN-2010-Nouns,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3SgObvPoss,NONE,Poss,Pej,NONE,ObvPl,oshkanzhiimishini,w<<shkanzhy2>>iimishiniw1,JDN-2010-Nouns,oshkanzhiimishini,w<<shkanzhy2>>iimishiniw1,JDN-2010-Nouns,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3SgObvPoss,Dim,NONE,Pej,NONE,ObvPl,oshkanzhiinzhishini,w<<shkanzhy2>>iinzhishiniw1,JDN-2010-Nouns,oshkanzhiinzhishini,w<<shkanzhy2>>iinzhishiniw1,JDN-2010-Nouns,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3SgObvPoss,Dim,Poss,Pej,NONE,ObvPl,oshkanzhiinsimishini,w<<shkanzhy2>>iinsimishiniw1,JDN-2010-Nouns,oshkanzhiinsimishini,w<<shkanzhy2>>iinsimishiniw1,JDN-2010-Nouns,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3SgObvPoss,NONE,NONE,NONE,NONE,ObvSg,oshkanzhiini,w<<shkanzhy2>>iiniw1,JDN-2010-Nouns,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3SgObvPoss,NONE,Poss,NONE,NONE,ObvSg,oshkanzhiimini,w<<shkanzhy2>>iiminiw1,JDN-2010-Nouns,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3SgObvPoss,Dim,NONE,NONE,NONE,ObvSg,oshkanzhiinsini,w<<shkanzhy2>>iinsiniw1,JDN-2010-Nouns,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3SgObvPoss,Dim,Poss,NONE,NONE,ObvSg,oshkanzhiinsimini,w<<shkanzhy2>>iinsiminiw1,JDN-2010-Nouns,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3SgObvPoss,NONE,NONE,Pej,NONE,ObvSg,oshkanzhiishini,w<<shkanzhy2>>iishiniw1,JDN-2010-Nouns,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3SgObvPoss,NONE,Poss,Pej,NONE,ObvSg,oshkanzhiimishini,w<<shkanzhy2>>iimishiniw1,JDN-2010-Nouns,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3SgObvPoss,Dim,NONE,Pej,NONE,ObvSg,oshkanzhiinzhishini,w<<shkanzhy2>>iinzhishiniw1,JDN-2010-Nouns,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3SgObvPoss,Dim,Poss,Pej,NONE,ObvSg,oshkanzhiinsimishini,w<<shkanzhy2>>iinsimishiniw1,JDN-2010-Nouns,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3SgObvPoss,NONE,NONE,NONE,NONE,LocDist,oshkanzhiinikaang,w<<shkanzhy2>>iinikaang,GUESS,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3SgObvPoss,NONE,Poss,NONE,NONE,LocDist,oshkanzhiiminikaang,w<<shkanzhy2>>iiminikaang,GUESS,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3SgObvPoss,Dim,NONE,NONE,NONE,LocDist,oshkanzhiinsinikaang,w<<shkanzhy2>>iinsinikaang,GUESS,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3SgObvPoss,Dim,Poss,NONE,NONE,LocDist,oshkanzhiinsiminikaang,w<<shkanzhy2>>iinsiminikaang,GUESS,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3SgObvPoss,NONE,NONE,Pej,NONE,LocDist,oshkanzhiishinikaang,w<<shkanzhy2>>iishinikaang,GUESS,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3SgObvPoss,NONE,Poss,Pej,NONE,LocDist,oshkanzhiimishinikaang,w<<shkanzhy2>>iimishinikaang,GUESS,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3SgObvPoss,Dim,NONE,Pej,NONE,LocDist,oshkanzhiinzhishinikaang,w<<shkanzhy2>>iinzhishinikaang,GUESS,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3SgObvPoss,Dim,Poss,Pej,NONE,LocDist,oshkanzhiinsimishinikaang,w<<shkanzhy2>>iinsimishinikaang,GUESS,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3SgObvPoss,NONE,NONE,NONE,Pret,ObvPl,oshkanzhiiniban,w<<shkanzhy2>>iiniban,JDN-2010-Nouns,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3SgObvPoss,NONE,Poss,NONE,Pret,ObvPl,oshkanzhiiminiban,w<<shkanzhy2>>iiminiban,JDN-2010-Nouns,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3SgObvPoss,Dim,NONE,NONE,Pret,ObvPl,oshkanzhiinsiniban,w<<shkanzhy2>>iinsiniban,JDN-2010-Nouns,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3SgObvPoss,Dim,Poss,NONE,Pret,ObvPl,oshkanzhiinsiminiban,w<<shkanzhy2>>iinsiminiban,JDN-2010-Nouns,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3SgObvPoss,NONE,NONE,NONE,Pret,ObvSg,oshkanzhiiniban,w<<shkanzhy2>>iiniban,JDN-2010-Nouns,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3SgObvPoss,NONE,Poss,NONE,Pret,ObvSg,oshkanzhiiminiban,w<<shkanzhy2>>iiminiban,JDN-2010-Nouns,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3SgObvPoss,Dim,NONE,NONE,Pret,ObvSg,oshkanzhiinsiniban,w<<shkanzhy2>>iinsiniban,JDN-2010-Nouns,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3SgObvPoss,Dim,Poss,NONE,Pret,ObvSg,oshkanzhiinsiminiban,w<<shkanzhy2>>iinsiminiban,JDN-2010-Nouns,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3SgProxPoss,NONE,NONE,NONE,NONE,Loc,oshkanzhiing,w<<shkanzhy2>>iing,JDN-2010-Nouns,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3SgProxPoss,NONE,Poss,NONE,NONE,Loc,oshkanzhiiming,w<<shkanzhy2>>iiming,JDN-2010-Nouns,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3SgProxPoss,Dim,NONE,NONE,NONE,Loc,oshkanzhiinsing,w<<shkanzhy2>>iinsing,JDN-2010-Nouns,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3SgProxPoss,Dim,Poss,NONE,NONE,Loc,oshkanzhiinsiming,w<<shkanzhy2>>iinsiming,JDN-2010-Nouns,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3SgProxPoss,NONE,NONE,Pej,NONE,Loc,oshkanzhiishing,w<<shkanzhy2>>iishing,JDN-2010-Nouns,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3SgProxPoss,NONE,Poss,Pej,NONE,Loc,oshkanzhiimishing,w<<shkanzhy2>>iimishing,JDN-2010-Nouns,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3SgProxPoss,Dim,NONE,Pej,NONE,Loc,oshkanzhiinzhishing,w<<shkanzhy2>>iinzhishing,JDN-2010-Nouns,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3SgProxPoss,Dim,Poss,Pej,NONE,Loc,oshkanzhiinsimishing,w<<shkanzhy2>>iinsimishing,JDN-2010-Nouns,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3SgProxPoss,NONE,NONE,NONE,NONE,ObvPl,oshkanzhii',w<<shkanzhy2>>ii',JDN-2010-Nouns,oshkanzhiin,w<<shkanzhy2>>iin,JDN-2010-Nouns,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3SgProxPoss,NONE,Poss,NONE,NONE,ObvPl,oshkanzhiima',w<<shkanzhy2>>iima',JDN-2010-Nouns,oshkanzhiiman,w<<shkanzhy2>>iiman,JDN-2010-Nouns,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3SgProxPoss,Dim,NONE,NONE,NONE,ObvPl,oshkanzhiinsa',w<<shkanzhy2>>iinsa',JDN-2010-Nouns,oshkanzhiinsan,w<<shkanzhy2>>iinsan,JDN-2010-Nouns,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3SgProxPoss,Dim,Poss,NONE,NONE,ObvPl,oshkanzhiinsima',w<<shkanzhy2>>iinsima',JDN-2010-Nouns,oshkanzhiinsiman,w<<shkanzhy2>>iinsiman,JDN-2010-Nouns,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3SgProxPoss,NONE,NONE,Pej,NONE,ObvPl,oshkanzhiisha',w<<shkanzhy2>>iisha',JDN-2010-Nouns,oshkanzhiishan,w<<shkanzhy2>>iishan,JDN-2010-Nouns,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3SgProxPoss,NONE,Poss,Pej,NONE,ObvPl,oshkanzhiimisha',w<<shkanzhy2>>iimisha',JDN-2010-Nouns,oshkanzhiimishan,w<<shkanzhy2>>iimishan,JDN-2010-Nouns,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3SgProxPoss,Dim,NONE,Pej,NONE,ObvPl,oshkanzhiinzhisha',w<<shkanzhy2>>iinzhisha',JDN-2010-Nouns,oshkanzhiinzhishan,w<<shkanzhy2>>iinzhishan,JDN-2010-Nouns,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3SgProxPoss,Dim,Poss,Pej,NONE,ObvPl,oshkanzhiinsimisha',w<<shkanzhy2>>iinsimisha',JDN-2010-Nouns,oshkanzhiinsimishan,w<<shkanzhy2>>iinsimishan,JDN-2010-Nouns,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3SgProxPoss,NONE,NONE,NONE,NONE,ObvSg,oshkanzhiin,w<<shkanzhy2>>iin,JDN-2010-Nouns,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3SgProxPoss,NONE,Poss,NONE,NONE,ObvSg,oshkanzhiiman,w<<shkanzhy2>>iiman,JDN-2010-Nouns,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3SgProxPoss,Dim,NONE,NONE,NONE,ObvSg,oshkanzhiinsan,w<<shkanzhy2>>iinsan,JDN-2010-Nouns,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3SgProxPoss,Dim,Poss,NONE,NONE,ObvSg,oshkanzhiinsiman,w<<shkanzhy2>>iinsiman,JDN-2010-Nouns,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3SgProxPoss,NONE,NONE,Pej,NONE,ObvSg,oshkanzhiishan,w<<shkanzhy2>>iishan,JDN-2010-Nouns,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3SgProxPoss,NONE,Poss,Pej,NONE,ObvSg,oshkanzhiimishan,w<<shkanzhy2>>iimishan,JDN-2010-Nouns,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3SgProxPoss,Dim,NONE,Pej,NONE,ObvSg,oshkanzhiinzhishan,w<<shkanzhy2>>iinzhishan,JDN-2010-Nouns,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3SgProxPoss,Dim,Poss,Pej,NONE,ObvSg,oshkanzhiinsimishan,w<<shkanzhy2>>iinsimishan,JDN-2010-Nouns,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3SgProxPoss,NONE,NONE,NONE,NONE,LocDist,oshkanzhiikaang,w<<shkanzhy2>>iikaang,GUESS,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3SgProxPoss,NONE,Poss,NONE,NONE,LocDist,oshkanzhiimikaang,w<<shkanzhy2>>iimikaang,GUESS,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3SgProxPoss,Dim,NONE,NONE,NONE,LocDist,oshkanzhiinsikaang,w<<shkanzhy2>>iinsikaang,GUESS,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3SgProxPoss,Dim,Poss,NONE,NONE,LocDist,oshkanzhiinsimikaang,w<<shkanzhy2>>iinsimikaang,GUESS,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3SgProxPoss,NONE,NONE,Pej,NONE,LocDist,oshkanzhiishikaang,w<<shkanzhy2>>iishikaang,GUESS,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3SgProxPoss,NONE,Poss,Pej,NONE,LocDist,oshkanzhiimishikaang,w<<shkanzhy2>>iimishikaang,GUESS,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3SgProxPoss,Dim,NONE,Pej,NONE,LocDist,oshkanzhiinzhishikaang,w<<shkanzhy2>>iinzhishikaang,GUESS,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3SgProxPoss,Dim,Poss,Pej,NONE,LocDist,oshkanzhiinsimishikaang,w<<shkanzhy2>>iinsimishikaang,GUESS,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3SgProxPoss,NONE,NONE,NONE,Pret,ObvPl,oshkanzhiibanii',w<<shkanzhy2>>iibanii',JDN-2010-Nouns,oshkanzhiibaniin,w<<shkanzhy2>>iibaniin,JDN-2010-Nouns,oshkanzhiibanen,w<<shkanzhy2>>iibanen,GUESS
NAD,NAD_Cy,shkanzhy,shkanzhy2,3SgProxPoss,NONE,Poss,NONE,Pret,ObvPl,oshkanzhiimibanii',w<<shkanzhy2>>iimibanii',JDN-2010-Nouns,oshkanzhiimibaniin,w<<shkanzhy2>>iimibaniin,JDN-2010-Nouns,oshkanzhiimibanen,w<<shkanzhy2>>iimibanen,GUESS
NAD,NAD_Cy,shkanzhy,shkanzhy2,3SgProxPoss,Dim,NONE,NONE,Pret,ObvPl,oshkanzhiinsibanii',w<<shkanzhy2>>iinsibanii',JDN-2010-Nouns,oshkanzhiinsibaniin,w<<shkanzhy2>>iinsibaniin,JDN-2010-Nouns,oshkanzhiinsibanen,w<<shkanzhy2>>iinsibanen,GUESS
NAD,NAD_Cy,shkanzhy,shkanzhy2,3SgProxPoss,Dim,Poss,NONE,Pret,ObvPl,oshkanzhiinsimibanii',w<<shkanzhy2>>iinsimibanii',JDN-2010-Nouns,oshkanzhiinsimibaniin,w<<shkanzhy2>>iinsimibaniin,JDN-2010-Nouns,oshkanzhiinsimibanen,w<<shkanzhy2>>iinsimibanen,GUESS
NAD,NAD_Cy,shkanzhy,shkanzhy2,3SgProxPoss,NONE,NONE,NONE,Pret,ObvSg,oshkanzhiibaniin,w<<shkanzhy2>>iibaniin,JDN-2010-Nouns,oshkanzhiibanen,w<<shkanzhy2>>iibanen,GUESS,,,
