Paradigm,Class,Lemma,Stem,PersPoss,Dim,Poss,Pej,Pret,Basic,Form1Surface,Form1Split,Form1Source
NID,NID_Cw,gidigw,<<gidigw2>>,ExclPoss,NONE,Poss,Pej,NONE,Loc,nigidigomishinaang,n<<gidigw2>>omishinaang,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,InclPoss,NONE,Poss,Pej,NONE,Loc,gigidigomishinaang,g<<gidigw2>>omishinaang,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,2SgPoss,NONE,Poss,Pej,NONE,Loc,gigidigomishing,g<<gidigw2>>omishing,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,2PlPoss,NONE,Poss,Pej,NONE,Loc,gigidigomishiwaang,g<<gidigw2>>omishiwaang,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,3SgProxPoss,NONE,Poss,Pej,NONE,Loc,ogidigomishing,w<<gidigw2>>omishing,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,3PlProxPoss,NONE,Poss,Pej,NONE,Loc,ogidigomishiwaang,w<<gidigw2>>omishiwaang,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,3SgObvPoss,NONE,Poss,Pej,NONE,Loc,ogidigomishining,w<<gidigw2>>omishining,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,3PlObvPoss,NONE,Poss,Pej,NONE,Loc,ogidigomishining,w<<gidigw2>>omishining,GUESS
NID,NID_Cw,gidigw,<<gidigw2>>,1SgPoss,NONE,NONE,NONE,Pret,Pl,nigidigobaniin,n<<gidigw2>>obaniin,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,ExclPoss,NONE,NONE,NONE,Pret,Pl,nigidigonaabaniin,n<<gidigw2>>onaabaniin,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,InclPoss,NONE,NONE,NONE,Pret,Pl,gigidigonaabaniin,g<<gidigw2>>onaabaniin,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,2SgPoss,NONE,NONE,NONE,Pret,Pl,gigidigobaniin,g<<gidigw2>>obaniin,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,2PlPoss,NONE,NONE,NONE,Pret,Pl,gigidigowaabaniin,g<<gidigw2>>owaabaniin,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,3SgProxPoss,NONE,NONE,NONE,Pret,Pl,ogidigobaniin,w<<gidigw2>>obaniin,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,3PlProxPoss,NONE,NONE,NONE,Pret,Pl,ogidigowaabaniin,w<<gidigw2>>owaabaniin,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,3SgObvPoss,NONE,NONE,NONE,Pret,Pl,ogidigoniban,w<<gidigw2>>oniban,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,3PlObvPoss,NONE,NONE,NONE,Pret,Pl,ogidigoniban,w<<gidigw2>>oniban,GUESS
NID,NID_Cw,gidigw,<<gidigw2>>,1SgPoss,NONE,NONE,NONE,Pret,Sg,nigidigoban,n<<gidigw2>>oban,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,ExclPoss,NONE,NONE,NONE,Pret,Sg,nigidigonaaban,n<<gidigw2>>onaaban,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,InclPoss,NONE,NONE,NONE,Pret,Sg,gigidigonaaban,g<<gidigw2>>onaaban,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,2SgPoss,NONE,NONE,NONE,Pret,Sg,gigidigoban,g<<gidigw2>>oban,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,2PlPoss,NONE,NONE,NONE,Pret,Sg,gigidigowaaban,g<<gidigw2>>owaaban,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,3SgProxPoss,NONE,NONE,NONE,Pret,Sg,ogidigoban,w<<gidigw2>>oban,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,3PlProxPoss,NONE,NONE,NONE,Pret,Sg,ogidigowaaban,w<<gidigw2>>owaaban,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,3SgObvPoss,NONE,NONE,NONE,Pret,Sg,ogidigoniban,w<<gidigw2>>oniban,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,3PlObvPoss,NONE,NONE,NONE,Pret,Sg,ogidigoniban,w<<gidigw2>>oniban,GUESS
NID,NID_Cw,gidigw,<<gidigw2>>,1SgPoss,NONE,Poss,NONE,Pret,Pl,nigidigomibaniin,n<<gidigw2>>omibaniin,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,ExclPoss,NONE,Poss,NONE,Pret,Pl,nigidigominaabaniin,n<<gidigw2>>ominaabaniin,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,InclPoss,NONE,Poss,NONE,Pret,Pl,gigidigominaabaniin,g<<gidigw2>>ominaabaniin,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,2SgPoss,NONE,Poss,NONE,Pret,Pl,gigidigomibaniin,g<<gidigw2>>omibaniin,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,2PlPoss,NONE,Poss,NONE,Pret,Pl,gigidigomiwaabaniin,g<<gidigw2>>omiwaabaniin,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,3SgProxPoss,NONE,Poss,NONE,Pret,Pl,ogidigomibaniin,w<<gidigw2>>omibaniin,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,3PlProxPoss,NONE,Poss,NONE,Pret,Pl,ogidigomiwaabaniin,w<<gidigw2>>omiwaabaniin,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,3SgObvPoss,NONE,Poss,NONE,Pret,Pl,ogidigominiban,w<<gidigw2>>ominiban,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,3PlObvPoss,NONE,Poss,NONE,Pret,Pl,ogidigominiban,w<<gidigw2>>ominiban,GUESS
NID,NID_Cw,gidigw,<<gidigw2>>,1SgPoss,NONE,Poss,NONE,Pret,Sg,nigidigomiban,n<<gidigw2>>omiban,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,ExclPoss,NONE,Poss,NONE,Pret,Sg,nigidigominaaban,n<<gidigw2>>ominaaban,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,InclPoss,NONE,Poss,NONE,Pret,Sg,gigidigominaaban,g<<gidigw2>>ominaaban,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,2SgPoss,NONE,Poss,NONE,Pret,Sg,gigidigomiban,g<<gidigw2>>omiban,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,2PlPoss,NONE,Poss,NONE,Pret,Sg,gigidigomiwaaban,g<<gidigw2>>omiwaaban,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,3SgProxPoss,NONE,Poss,NONE,Pret,Sg,ogidigomiban,w<<gidigw2>>omiban,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,3PlProxPoss,NONE,Poss,NONE,Pret,Sg,ogidigomiwaaban,w<<gidigw2>>omiwaaban,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,3SgObvPoss,NONE,Poss,NONE,Pret,Sg,ogidigominiban,w<<gidigw2>>ominiban,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,3PlObvPoss,NONE,Poss,NONE,Pret,Sg,ogidigominiban,w<<gidigw2>>ominiban,GUESS
NID,NID_Cw,gidigw,<<gidigw2>>,1SgPoss,Dim,NONE,NONE,Pret,Pl,nigidigoonsibaniin,n<<gidigw2>>oonsibaniin,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,ExclPoss,Dim,NONE,NONE,Pret,Pl,nigidigoonsinaabaniin,n<<gidigw2>>oonsinaabaniin,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,InclPoss,Dim,NONE,NONE,Pret,Pl,gigidigoonsinaabaniin,g<<gidigw2>>oonsinaabaniin,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,2SgPoss,Dim,NONE,NONE,Pret,Pl,gigidigoonsibaniin,g<<gidigw2>>oonsibaniin,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,2PlPoss,Dim,NONE,NONE,Pret,Pl,gigidigoonsiwaabaniin,g<<gidigw2>>oonsiwaabaniin,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,3SgProxPoss,Dim,NONE,NONE,Pret,Pl,ogidigoonsibaniin,w<<gidigw2>>oonsibaniin,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,3PlProxPoss,Dim,NONE,NONE,Pret,Pl,ogidigoonsiwaabaniin,w<<gidigw2>>oonsiwaabaniin,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,3SgObvPoss,Dim,NONE,NONE,Pret,Pl,ogidigoonsiniban,w<<gidigw2>>oonsiniban,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,3PlObvPoss,Dim,NONE,NONE,Pret,Pl,ogidigoonsiniban,w<<gidigw2>>oonsiniban,GUESS
NID,NID_Cw,gidigw,<<gidigw2>>,1SgPoss,Dim,NONE,NONE,Pret,Sg,nigidigoonsiban,n<<gidigw2>>oonsiban,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,ExclPoss,Dim,NONE,NONE,Pret,Sg,nigidigoonsinaaban,n<<gidigw2>>oonsinaaban,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,InclPoss,Dim,NONE,NONE,Pret,Sg,gigidigoonsinaaban,g<<gidigw2>>oonsinaaban,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,2SgPoss,Dim,NONE,NONE,Pret,Sg,gigidigoonsiban,g<<gidigw2>>oonsiban,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,2PlPoss,Dim,NONE,NONE,Pret,Sg,gigidigoonsiwaaban,g<<gidigw2>>oonsiwaaban,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,3SgProxPoss,Dim,NONE,NONE,Pret,Sg,ogidigoonsiban,w<<gidigw2>>oonsiban,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,3PlProxPoss,Dim,NONE,NONE,Pret,Sg,ogidigoonsiwaaban,w<<gidigw2>>oonsiwaaban,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,3SgObvPoss,Dim,NONE,NONE,Pret,Sg,ogidigoonsiniban,w<<gidigw2>>oonsiniban,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,3PlObvPoss,Dim,NONE,NONE,Pret,Sg,ogidigoonsiniban,w<<gidigw2>>oonsiniban,GUESS
NID,NID_Cw,gidigw,<<gidigw2>>,1SgPoss,Dim,Poss,NONE,Pret,Pl,nigidigoonsimibaniin,n<<gidigw2>>oonsimibaniin,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,ExclPoss,Dim,Poss,NONE,Pret,Pl,nigidigoonsiminaabaniin,n<<gidigw2>>oonsiminaabaniin,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,InclPoss,Dim,Poss,NONE,Pret,Pl,gigidigoonsiminaabaniin,g<<gidigw2>>oonsiminaabaniin,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,2SgPoss,Dim,Poss,NONE,Pret,Pl,gigidigoonsimibaniin,g<<gidigw2>>oonsimibaniin,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,2PlPoss,Dim,Poss,NONE,Pret,Pl,gigidigoonsimiwaabaniin,g<<gidigw2>>oonsimiwaabaniin,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,3SgProxPoss,Dim,Poss,NONE,Pret,Pl,ogidigoonsimibaniin,w<<gidigw2>>oonsimibaniin,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,3PlProxPoss,Dim,Poss,NONE,Pret,Pl,ogidigoonsimiwaabaniin,w<<gidigw2>>oonsimiwaabaniin,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,3SgObvPoss,Dim,Poss,NONE,Pret,Pl,ogidigoonsiminiban,w<<gidigw2>>oonsiminiban,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,3PlObvPoss,Dim,Poss,NONE,Pret,Pl,ogidigoonsiminiban,w<<gidigw2>>oonsiminiban,GUESS
NID,NID_Cw,gidigw,<<gidigw2>>,1SgPoss,Dim,Poss,NONE,Pret,Sg,nigidigoonsimiban,n<<gidigw2>>oonsimiban,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,ExclPoss,Dim,Poss,NONE,Pret,Sg,nigidigoonsiminaaban,n<<gidigw2>>oonsiminaaban,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,InclPoss,Dim,Poss,NONE,Pret,Sg,gigidigoonsiminaaban,g<<gidigw2>>oonsiminaaban,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,2SgPoss,Dim,Poss,NONE,Pret,Sg,gigidigoonsimiban,g<<gidigw2>>oonsimiban,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,2PlPoss,Dim,Poss,NONE,Pret,Sg,gigidigoonsimiwaaban,g<<gidigw2>>oonsimiwaaban,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,3SgProxPoss,Dim,Poss,NONE,Pret,Sg,ogidigoonsimiban,w<<gidigw2>>oonsimiban,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,3PlProxPoss,Dim,Poss,NONE,Pret,Sg,ogidigoonsimiwaaban,w<<gidigw2>>oonsimiwaaban,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,3SgObvPoss,Dim,Poss,NONE,Pret,Sg,ogidigoonsiminiban,w<<gidigw2>>oonsiminiban,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,3PlObvPoss,Dim,Poss,NONE,Pret,Sg,ogidigoonsiminiban,w<<gidigw2>>oonsiminiban,GUESS
NID,NID_Cw,gidigw,<<gidigw2>>,1SgPoss,Dim,NONE,Pej,NONE,Pl,nigidigoonzhishan,n<<gidigw2>>oonzhishan,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,ExclPoss,Dim,NONE,Pej,NONE,Pl,nigidigoonzhishinaanin,n<<gidigw2>>oonzhishinaanin,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,InclPoss,Dim,NONE,Pej,NONE,Pl,gigidigoonzhishinaanin,g<<gidigw2>>oonzhishinaanin,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,2SgPoss,Dim,NONE,Pej,NONE,Pl,gigidigoonzhishan,g<<gidigw2>>oonzhishan,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,2PlPoss,Dim,NONE,Pej,NONE,Pl,gigidigoonzhishiwaan,g<<gidigw2>>oonzhishiwaan,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,3SgProxPoss,Dim,NONE,Pej,NONE,Pl,ogidigoonzhishan,w<<gidigw2>>oonzhishan,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,3PlProxPoss,Dim,NONE,Pej,NONE,Pl,ogidigoonzhishiwaan,w<<gidigw2>>oonzhishiwaan,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,3SgObvPoss,Dim,NONE,Pej,NONE,Pl,ogidigoonzhishini,w<<gidigw2>>oonzhishiniw1,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,3PlObvPoss,Dim,NONE,Pej,NONE,Pl,ogidigoonzhishini,w<<gidigw2>>oonzhishiniw1,GUESS
NID,NID_Cw,gidigw,<<gidigw2>>,1SgPoss,Dim,NONE,Pej,NONE,Sg,nigidigoonzhish,n<<gidigw2>>oonzhish,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,ExclPoss,Dim,NONE,Pej,NONE,Sg,nigidigoonzhishinaan,n<<gidigw2>>oonzhishinaan,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,InclPoss,Dim,NONE,Pej,NONE,Sg,gigidigoonzhishinaan,g<<gidigw2>>oonzhishinaan,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,2SgPoss,Dim,NONE,Pej,NONE,Sg,gigidigoonzhish,g<<gidigw2>>oonzhish,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,2PlPoss,Dim,NONE,Pej,NONE,Sg,gigidigoonzhishiwaa,g<<gidigw2>>oonzhishiwaa,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,3SgProxPoss,Dim,NONE,Pej,NONE,Sg,ogidigoonzhish,w<<gidigw2>>oonzhish,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,3PlProxPoss,Dim,NONE,Pej,NONE,Sg,ogidigoonzhishiwaa,w<<gidigw2>>oonzhishiwaa,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,3SgObvPoss,Dim,NONE,Pej,NONE,Sg,ogidigoonzhishini,w<<gidigw2>>oonzhishiniw1,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,3PlObvPoss,Dim,NONE,Pej,NONE,Sg,ogidigoonzhishini,w<<gidigw2>>oonzhishiniw1,GUESS
NID,NID_Cw,gidigw,<<gidigw2>>,1SgPoss,Dim,NONE,Pej,NONE,Loc,nigidigoonzhishing,n<<gidigw2>>oonzhishing,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,ExclPoss,Dim,NONE,Pej,NONE,Loc,nigidigoonzhishinaang,n<<gidigw2>>oonzhishinaang,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,InclPoss,Dim,NONE,Pej,NONE,Loc,gigidigoonzhishinaang,g<<gidigw2>>oonzhishinaang,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,2SgPoss,Dim,NONE,Pej,NONE,Loc,gigidigoonzhishing,g<<gidigw2>>oonzhishing,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,2PlPoss,Dim,NONE,Pej,NONE,Loc,gigidigoonzhishiwaang,g<<gidigw2>>oonzhishiwaang,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,3SgProxPoss,Dim,NONE,Pej,NONE,Loc,ogidigoonzhishing,w<<gidigw2>>oonzhishing,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,3PlProxPoss,Dim,NONE,Pej,NONE,Loc,ogidigoonzhishiwaang,w<<gidigw2>>oonzhishiwaang,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,3SgObvPoss,Dim,NONE,Pej,NONE,Loc,ogidigoonzhishining,w<<gidigw2>>oonzhishining,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,3PlObvPoss,Dim,NONE,Pej,NONE,Loc,ogidigoonzhishining,w<<gidigw2>>oonzhishining,GUESS
NID,NID_Cw,gidigw,<<gidigw2>>,1SgPoss,Dim,Poss,Pej,NONE,Pl,nigidigoonsimishan,n<<gidigw2>>oonsimishan,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,ExclPoss,Dim,Poss,Pej,NONE,Pl,nigidigoonsimishinaanin,n<<gidigw2>>oonsimishinaanin,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,InclPoss,Dim,Poss,Pej,NONE,Pl,gigidigoonsimishinaanin,g<<gidigw2>>oonsimishinaanin,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,2SgPoss,Dim,Poss,Pej,NONE,Pl,gigidigoonsimishan,g<<gidigw2>>oonsimishan,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,2PlPoss,Dim,Poss,Pej,NONE,Pl,gigidigoonsimishiwaan,g<<gidigw2>>oonsimishiwaan,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,3SgProxPoss,Dim,Poss,Pej,NONE,Pl,ogidigoonsimishan,w<<gidigw2>>oonsimishan,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,3PlProxPoss,Dim,Poss,Pej,NONE,Pl,ogidigoonsimishiwaan,w<<gidigw2>>oonsimishiwaan,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,3SgObvPoss,Dim,Poss,Pej,NONE,Pl,ogidigoonsimishini,w<<gidigw2>>oonsimishiniw1,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,3PlObvPoss,Dim,Poss,Pej,NONE,Pl,ogidigoonsimishini,w<<gidigw2>>oonsimishiniw1,GUESS
NID,NID_Cw,gidigw,<<gidigw2>>,1SgPoss,Dim,Poss,Pej,NONE,Sg,nigidigoonsimish,n<<gidigw2>>oonsimish,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,ExclPoss,Dim,Poss,Pej,NONE,Sg,nigidigoonsimishinaan,n<<gidigw2>>oonsimishinaan,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,InclPoss,Dim,Poss,Pej,NONE,Sg,gigidigoonsimishinaan,g<<gidigw2>>oonsimishinaan,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,2SgPoss,Dim,Poss,Pej,NONE,Sg,gigidigoonsimish,g<<gidigw2>>oonsimish,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,2PlPoss,Dim,Poss,Pej,NONE,Sg,gigidigoonsimishiwaa,g<<gidigw2>>oonsimishiwaa,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,3SgProxPoss,Dim,Poss,Pej,NONE,Sg,ogidigoonsimish,w<<gidigw2>>oonsimish,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,3PlProxPoss,Dim,Poss,Pej,NONE,Sg,ogidigoonsimishiwaa,w<<gidigw2>>oonsimishiwaa,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,3SgObvPoss,Dim,Poss,Pej,NONE,Sg,ogidigoonsimishini,w<<gidigw2>>oonsimishiniw1,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,3PlObvPoss,Dim,Poss,Pej,NONE,Sg,ogidigoonsimishini,w<<gidigw2>>oonsimishiniw1,GUESS
NID,NID_Cw,gidigw,<<gidigw2>>,1SgPoss,Dim,Poss,Pej,NONE,Loc,nigidigoonsimishing,n<<gidigw2>>oonsimishing,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,ExclPoss,Dim,Poss,Pej,NONE,Loc,nigidigoonsimishinaang,n<<gidigw2>>oonsimishinaang,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,InclPoss,Dim,Poss,Pej,NONE,Loc,gigidigoonsimishinaang,g<<gidigw2>>oonsimishinaang,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,2SgPoss,Dim,Poss,Pej,NONE,Loc,gigidigoonsimishing,g<<gidigw2>>oonsimishing,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,2PlPoss,Dim,Poss,Pej,NONE,Loc,gigidigoonsimishiwaang,g<<gidigw2>>oonsimishiwaang,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,3SgProxPoss,Dim,Poss,Pej,NONE,Loc,ogidigoonsimishing,w<<gidigw2>>oonsimishing,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,3PlProxPoss,Dim,Poss,Pej,NONE,Loc,ogidigoonsimishiwaang,w<<gidigw2>>oonsimishiwaang,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,3SgObvPoss,Dim,Poss,Pej,NONE,Loc,ogidigoonsimishining,w<<gidigw2>>oonsimishining,JDN-2010-Nouns
NID,NID_Cw,gidigw,<<gidigw2>>,3PlObvPoss,Dim,Poss,Pej,NONE,Loc,ogidigoonsimishining,w<<gidigw2>>oonsimishining,GUESS
