,Paradigm,Class,Lemma,Stem,PersPoss,Dim,Poss,Pej,Pret,Basic,Form1Surface,Form1Split,Form1Source
138,NI,NI_C,mishi,mis1,2SgPoss,NONE,NONE,Pej,NONE,Sg,gimisish,gi<<mis1>>ish,JDN-2010-Nouns
139,NI,NI_C,mishi,mis1,2PlPoss,NONE,NONE,Pej,NONE,Sg,gimisishiwaa,gi<<mis1>>ishiwaa,JDN-2010-Nouns
140,NI,NI_C,mishi,mis1,3SgProxPoss,NONE,NONE,Pej,NONE,Sg,omisish,o<<mis1>>ish,JDN-2010-Nouns
141,NI,NI_C,mishi,mis1,3PlProxPoss,NONE,NONE,Pej,NONE,Sg,omisishiwaa,o<<mis1>>ishiwaa,JDN-2010-Nouns
142,NI,NI_C,mishi,mis1,3SgObvPoss,NONE,NONE,Pej,NONE,Sg,omisishini,o<<mis1>>ishiniw1,JDN-2010-Nouns
143,NI,NI_C,mishi,mis1,3PlObvPoss,NONE,NONE,Pej,NONE,Sg,omisishini,o<<mis1>>ishiniw1,GUESS
144,NI,NI_C,mishi,mis1,1SgPoss,NONE,NONE,Pej,NONE,Loc,nimisishing,ni<<mis1>>ishing,JDN-2010-Nouns
145,NI,NI_C,mishi,mis1,ExclPoss,NONE,NONE,Pej,NONE,Loc,nimisishinaang,ni<<mis1>>ishinaang,JDN-2010-Nouns
146,NI,NI_C,mishi,mis1,InclPoss,NONE,NONE,Pej,NONE,Loc,gimisishinaang,gi<<mis1>>ishinaang,JDN-2010-Nouns
147,NI,NI_C,mishi,mis1,2SgPoss,NONE,NONE,Pej,NONE,Loc,gimisishing,gi<<mis1>>ishing,JDN-2010-Nouns
148,NI,NI_C,mishi,mis1,2PlPoss,NONE,NONE,Pej,NONE,Loc,gimisishiwaang,gi<<mis1>>ishiwaang,JDN-2010-Nouns
149,NI,NI_C,mishi,mis1,3SgProxPoss,NONE,NONE,Pej,NONE,Loc,omisishing,o<<mis1>>ishing,JDN-2010-Nouns
150,NI,NI_C,mishi,mis1,3PlProxPoss,NONE,NONE,Pej,NONE,Loc,omisishiwaang,o<<mis1>>ishiwaang,JDN-2010-Nouns
151,NI,NI_C,mishi,mis1,3SgObvPoss,NONE,NONE,Pej,NONE,Loc,omisishining,o<<mis1>>ishining,JDN-2010-Nouns
152,NI,NI_C,mishi,mis1,3PlObvPoss,NONE,NONE,Pej,NONE,Loc,omisishining,o<<mis1>>ishining,GUESS
153,NI,NI_C,mishi,mis1,1SgPoss,NONE,Poss,Pej,NONE,Pl,nimisimishan,ni<<mis1>>imishan,JDN-2010-Nouns
154,NI,NI_C,mishi,mis1,ExclPoss,NONE,Poss,Pej,NONE,Pl,nimisimishinaanin,ni<<mis1>>imishinaanin,JDN-2010-Nouns
155,NI,NI_C,mishi,mis1,InclPoss,NONE,Poss,Pej,NONE,Pl,gimisimishinaanin,gi<<mis1>>imishinaanin,JDN-2010-Nouns
156,NI,NI_C,mishi,mis1,2SgPoss,NONE,Poss,Pej,NONE,Pl,gimisimishan,gi<<mis1>>imishan,JDN-2010-Nouns
157,NI,NI_C,mishi,mis1,2PlPoss,NONE,Poss,Pej,NONE,Pl,gimisimishiwaan,gi<<mis1>>imishiwaan,JDN-2010-Nouns
158,NI,NI_C,mishi,mis1,3SgProxPoss,NONE,Poss,Pej,NONE,Pl,omisimishan,o<<mis1>>imishan,JDN-2010-Nouns
159,NI,NI_C,mishi,mis1,3PlProxPoss,NONE,Poss,Pej,NONE,Pl,omisimishiwaan,o<<mis1>>imishiwaan,JDN-2010-Nouns
160,NI,NI_C,mishi,mis1,3SgObvPoss,NONE,Poss,Pej,NONE,Pl,omisimishini,o<<mis1>>imishiniw1,JDN-2010-Nouns
161,NI,NI_C,mishi,mis1,3PlObvPoss,NONE,Poss,Pej,NONE,Pl,omisimishini,o<<mis1>>imishiniw1,GUESS
162,NI,NI_C,mishi,mis1,1SgPoss,NONE,Poss,Pej,NONE,Sg,nimisimish,ni<<mis1>>imish,JDN-2010-Nouns
163,NI,NI_C,mishi,mis1,ExclPoss,NONE,Poss,Pej,NONE,Sg,nimisimishinaan,ni<<mis1>>imishinaan,JDN-2010-Nouns
164,NI,NI_C,mishi,mis1,InclPoss,NONE,Poss,Pej,NONE,Sg,gimisimishinaan,gi<<mis1>>imishinaan,JDN-2010-Nouns
