,Paradigm,Class,Lemma,Stem,PersPoss,Dim,Poss,Pej,Pret,Basic,Form1Surface,Form1Split,Form1Source,Form2Surface,Form2Split,Form2Source
87,NI,NI_kana,miikana,miikan,3PlProxPoss,Dim,NONE,NONE,NONE,Sg,omiikanensiwaa,o<<miikan>>ensiwaa,OPD,,o<<miikan>>aansiwaa,OPD
88,NI,NI_kana,miikana,miikan,3SgObvPoss,Dim,NONE,NONE,NONE,Sg,omiikanensini,o<<miikan>>ensiniw1,OPD,,o<<miikan>>aansiniw1,OPD
89,NI,NI_kana,miikana,miikan,3PlObvPoss,Dim,NONE,NONE,NONE,Sg,omiikanensini,o<<miikan>>ensiniw1,GUESS,,o<<miikan>>aansiniw1,GUESS
90,NI,NI_kana,miikana,miikan,1SgPoss,Dim,NONE,NONE,NONE,Loc,nimiikanensing,ni<<miikan>>ensing,OPD,,ni<<miikan>>aansing,OPD
91,NI,NI_kana,miikana,miikan,ExclPoss,Dim,NONE,NONE,NONE,Loc,nimiikanensinaang,ni<<miikan>>ensinaang,OPD,,ni<<miikan>>aansinaang,OPD
92,NI,NI_kana,miikana,miikan,InclPoss,Dim,NONE,NONE,NONE,Loc,gimiikanensinaang,gi<<miikan>>ensinaang,OPD,,gi<<miikan>>aansinaang,OPD
93,NI,NI_kana,miikana,miikan,2SgPoss,Dim,NONE,NONE,NONE,Loc,gimiikanensing,gi<<miikan>>ensing,OPD,,gi<<miikan>>aansing,OPD
94,NI,NI_kana,miikana,miikan,2PlPoss,Dim,NONE,NONE,NONE,Loc,gimiikanensiwaang,gi<<miikan>>ensiwaang,OPD,,gi<<miikan>>aansiwaang,OPD
95,NI,NI_kana,miikana,miikan,3SgProxPoss,Dim,NONE,NONE,NONE,Loc,omiikanensing,o<<miikan>>ensing,OPD,,o<<miikan>>aansing,OPD
96,NI,NI_kana,miikana,miikan,3PlProxPoss,Dim,NONE,NONE,NONE,Loc,omiikanensiwaang,o<<miikan>>ensiwaang,OPD,,o<<miikan>>aansiwaang,OPD
97,NI,NI_kana,miikana,miikan,3SgObvPoss,Dim,NONE,NONE,NONE,Loc,omiikanensining,o<<miikan>>ensining,OPD,,o<<miikan>>aansining,OPD
98,NI,NI_kana,miikana,miikan,3PlObvPoss,Dim,NONE,NONE,NONE,Loc,omiikanensining,o<<miikan>>ensining,GUESS,,o<<miikan>>aansining,GUESS
99,NI,NI_kana,miikana,miikan,1SgPoss,Dim,Poss,NONE,NONE,Pl,nimiikanensiman,ni<<miikan>>ensiman,OPD,,ni<<miikan>>aansiman,OPD
100,NI,NI_kana,miikana,miikan,ExclPoss,Dim,Poss,NONE,NONE,Pl,nimiikanensiminaanin,ni<<miikan>>ensiminaanin,OPD,,ni<<miikan>>aansiminaanin,OPD
101,NI,NI_kana,miikana,miikan,InclPoss,Dim,Poss,NONE,NONE,Pl,gimiikanensiminaanin,gi<<miikan>>ensiminaanin,OPD,,gi<<miikan>>aansiminaanin,OPD
102,NI,NI_kana,miikana,miikan,2SgPoss,Dim,Poss,NONE,NONE,Pl,gimiikanensiman,gi<<miikan>>ensiman,OPD,,gi<<miikan>>aansiman,OPD
103,NI,NI_kana,miikana,miikan,2PlPoss,Dim,Poss,NONE,NONE,Pl,gimiikanensimiwaan,gi<<miikan>>ensimiwaan,OPD,,gi<<miikan>>aansimiwaan,OPD
104,NI,NI_kana,miikana,miikan,3SgProxPoss,Dim,Poss,NONE,NONE,Pl,omiikanensiman,o<<miikan>>ensiman,OPD,,o<<miikan>>aansiman,OPD
105,NI,NI_kana,miikana,miikan,3PlProxPoss,Dim,Poss,NONE,NONE,Pl,omiikanensimiwaan,o<<miikan>>ensimiwaan,OPD,,o<<miikan>>aansimiwaan,OPD
