,Paradigm,Class,Lemma,Stem,PersPoss,Dim,Poss,Pej,Pret,Basic,Form1Surface,Form1Split,Form1Source,Form2Surface,Form2Split,Form2Source
60,NAD,NAD_VVny,daangosheny,daangosheny1,2PlPoss,NONE,Poss,NONE,NONE,ObvPl,gidaangoshenyimiwaa',g<<daangosheny1>>imiwaa',JDN-2010-Nouns,,,
61,NAD,NAD_VVny,daangosheny,daangosheny1,3SgProxPoss,NONE,Poss,NONE,NONE,ObvPl,odaangoshenyima',w<<daangosheny1>>ima',JDN-2010-Nouns,,,
62,NAD,NAD_VVny,daangosheny,daangosheny1,3PlProxPoss,NONE,Poss,NONE,NONE,ObvPl,odaangoshenyimiwaa',w<<daangosheny1>>imiwaa',JDN-2010-Nouns,,,
63,NAD,NAD_VVny,daangosheny,daangosheny1,3SgObvPoss,NONE,Poss,NONE,NONE,ObvPl,odaangoshenyimini,w<<daangosheny1>>iminiw1,JDN-2010-Nouns,,,
64,NAD,NAD_VVny,daangosheny,daangosheny1,3PlObvPoss,NONE,Poss,NONE,NONE,ObvPl,odaangoshenyimini,w<<daangosheny1>>iminiw1,GUESS,,,
65,NAD,NAD_VVny,daangosheny,daangosheny1,1SgPoss,NONE,Poss,NONE,NONE,Loc,nindaangoshenyiming,n<<daangosheny1>>iming,JDN-2010-Nouns,,,
66,NAD,NAD_VVny,daangosheny,daangosheny1,ExclPoss,NONE,Poss,NONE,NONE,Loc,nindaangoshenyiminaang,n<<daangosheny1>>iminaang,JDN-2010-Nouns,,,
67,NAD,NAD_VVny,daangosheny,daangosheny1,InclPoss,NONE,Poss,NONE,NONE,Loc,gidaangoshenyiminaang,g<<daangosheny1>>iminaang,JDN-2010-Nouns,,,
68,NAD,NAD_VVny,daangosheny,daangosheny1,2SgPoss,NONE,Poss,NONE,NONE,Loc,gidaangoshenyiming,g<<daangosheny1>>iming,JDN-2010-Nouns,,,
69,NAD,NAD_VVny,daangosheny,daangosheny1,2PlPoss,NONE,Poss,NONE,NONE,Loc,gidaangoshenyimiwaang,g<<daangosheny1>>imiwaang,JDN-2010-Nouns,,,
70,NAD,NAD_VVny,daangosheny,daangosheny1,3SgProxPoss,NONE,Poss,NONE,NONE,Loc,odaangoshenyiming,w<<daangosheny1>>iming,JDN-2010-Nouns,,,
71,NAD,NAD_VVny,daangosheny,daangosheny1,3PlProxPoss,NONE,Poss,NONE,NONE,Loc,odaangoshenyimiwaang,w<<daangosheny1>>imiwaang,JDN-2010-Nouns,,,
72,NAD,NAD_VVny,daangosheny,daangosheny1,3SgObvPoss,NONE,Poss,NONE,NONE,Loc,odaangoshenyimining,w<<daangosheny1>>imining,JDN-2010-Nouns,,,
73,NAD,NAD_VVny,daangosheny,daangosheny1,3PlObvPoss,NONE,Poss,NONE,NONE,Loc,odaangoshenyimining,w<<daangosheny1>>imining,GUESS,,,
74,NAD,NAD_VVny,daangosheny,daangosheny1,1SgPoss,Dim,NONE,NONE,NONE,ProxSg,nindaangoshenyens,n<<daangosheny1>>ens,JDN-2010-Nouns,,,
75,NAD,NAD_VVny,daangosheny,daangosheny1,ExclPoss,Dim,NONE,NONE,NONE,ProxSg,nindaangoshenyensinaan,n<<daangosheny1>>ensinaan,JDN-2010-Nouns,,,
76,NAD,NAD_VVny,daangosheny,daangosheny1,InclPoss,Dim,NONE,NONE,NONE,ProxSg,gidaangoshenyensinaan,g<<daangosheny1>>ensinaan,JDN-2010-Nouns,,,
77,NAD,NAD_VVny,daangosheny,daangosheny1,2SgPoss,Dim,NONE,NONE,NONE,ProxSg,gidaangoshenyens,g<<daangosheny1>>ens,JDN-2010-Nouns,,,
78,NAD,NAD_VVny,daangosheny,daangosheny1,2PlPoss,Dim,NONE,NONE,NONE,ProxSg,gidaangoshenyensiwaa,g<<daangosheny1>>ensiwaa,JDN-2010-Nouns,,,
79,NAD,NAD_VVny,daangosheny,daangosheny1,1SgPoss,Dim,NONE,NONE,NONE,ProxPl,nindaangoshenyensag,n<<daangosheny1>>ensag,JDN-2010-Nouns,,,
80,NAD,NAD_VVny,daangosheny,daangosheny1,ExclPoss,Dim,NONE,NONE,NONE,ProxPl,nindaangoshenyensinaanig,n<<daangosheny1>>ensinaanig,JDN-2010-Nouns,,,
81,NAD,NAD_VVny,daangosheny,daangosheny1,InclPoss,Dim,NONE,NONE,NONE,ProxPl,gidaangoshenyensinaanig,g<<daangosheny1>>ensinaanig,JDN-2010-Nouns,,,
82,NAD,NAD_VVny,daangosheny,daangosheny1,2SgPoss,Dim,NONE,NONE,NONE,ProxPl,gidaangoshenyensag,g<<daangosheny1>>ensag,JDN-2010-Nouns,,,
83,NAD,NAD_VVny,daangosheny,daangosheny1,2PlPoss,Dim,NONE,NONE,NONE,ProxPl,gidaangoshenyensiwaag,g<<daangosheny1>>ensiwaag,JDN-2010-Nouns,,,
84,NAD,NAD_VVny,daangosheny,daangosheny1,1SgPoss,Dim,NONE,NONE,NONE,ObvSg,nindaangoshenyensan,n<<daangosheny1>>ensan,JDN-2010-Nouns,,,
85,NAD,NAD_VVny,daangosheny,daangosheny1,ExclPoss,Dim,NONE,NONE,NONE,ObvSg,nindaangoshenyensinaanin,n<<daangosheny1>>ensinaanin,JDN-2010-Nouns,,,
86,NAD,NAD_VVny,daangosheny,daangosheny1,InclPoss,Dim,NONE,NONE,NONE,ObvSg,gidaangoshenyensinaanin,g<<daangosheny1>>ensinaanin,JDN-2010-Nouns,,,
87,NAD,NAD_VVny,daangosheny,daangosheny1,2SgPoss,Dim,NONE,NONE,NONE,ObvSg,gidaangoshenyensan,g<<daangosheny1>>ensan,JDN-2010-Nouns,,,
88,NAD,NAD_VVny,daangosheny,daangosheny1,2PlPoss,Dim,NONE,NONE,NONE,ObvSg,gidaangoshenyensiwaan,g<<daangosheny1>>ensiwaan,JDN-2010-Nouns,,,
89,NAD,NAD_VVny,daangosheny,daangosheny1,3SgProxPoss,Dim,NONE,NONE,NONE,ObvSg,odaangoshenyensan,w<<daangosheny1>>ensan,JDN-2010-Nouns,,,
90,NAD,NAD_VVny,daangosheny,daangosheny1,3PlProxPoss,Dim,NONE,NONE,NONE,ObvSg,odaangoshenyensiwaan,w<<daangosheny1>>ensiwaan,JDN-2010-Nouns,,,
91,NAD,NAD_VVny,daangosheny,daangosheny1,3SgObvPoss,Dim,NONE,NONE,NONE,ObvSg,odaangoshenyensini,w<<daangosheny1>>ensiniw1,JDN-2010-Nouns,,,
92,NAD,NAD_VVny,daangosheny,daangosheny1,3PlObvPoss,Dim,NONE,NONE,NONE,ObvSg,odaangoshenyensini,w<<daangosheny1>>ensiniw1,GUESS,,,
93,NAD,NAD_VVny,daangosheny,daangosheny1,1SgPoss,Dim,NONE,NONE,NONE,ObvPl,nindaangoshenyensa',n<<daangosheny1>>ensa',JDN-2010-Nouns,,,
94,NAD,NAD_VVny,daangosheny,daangosheny1,ExclPoss,Dim,NONE,NONE,NONE,ObvPl,nindaangoshenyensinaani',n<<daangosheny1>>ensinaani',JDN-2010-Nouns,,,
95,NAD,NAD_VVny,daangosheny,daangosheny1,InclPoss,Dim,NONE,NONE,NONE,ObvPl,gidaangoshenyensinaani',g<<daangosheny1>>ensinaani',JDN-2010-Nouns,,,
96,NAD,NAD_VVny,daangosheny,daangosheny1,2SgPoss,Dim,NONE,NONE,NONE,ObvPl,gidaangoshenyensa',g<<daangosheny1>>ensa',JDN-2010-Nouns,,,
97,NAD,NAD_VVny,daangosheny,daangosheny1,2PlPoss,Dim,NONE,NONE,NONE,ObvPl,gidaangoshenyensiwaa',g<<daangosheny1>>ensiwaa',JDN-2010-Nouns,,,
98,NAD,NAD_VVny,daangosheny,daangosheny1,3SgProxPoss,Dim,NONE,NONE,NONE,ObvPl,odaangoshenyensa',w<<daangosheny1>>ensa',JDN-2010-Nouns,,,
99,NAD,NAD_VVny,daangosheny,daangosheny1,3PlProxPoss,Dim,NONE,NONE,NONE,ObvPl,odaangoshenyensiwaa',w<<daangosheny1>>ensiwaa',JDN-2010-Nouns,,,
100,NAD,NAD_VVny,daangosheny,daangosheny1,3SgObvPoss,Dim,NONE,NONE,NONE,ObvPl,odaangoshenyensini,w<<daangosheny1>>ensiniw1,JDN-2010-Nouns,,,
101,NAD,NAD_VVny,daangosheny,daangosheny1,3PlObvPoss,Dim,NONE,NONE,NONE,ObvPl,odaangoshenyensini,w<<daangosheny1>>ensiniw1,GUESS,,,
102,NAD,NAD_VVny,daangosheny,daangosheny1,1SgPoss,Dim,NONE,NONE,NONE,Loc,nindaangoshenyensing,n<<daangosheny1>>ensing,JDN-2010-Nouns,,,
103,NAD,NAD_VVny,daangosheny,daangosheny1,ExclPoss,Dim,NONE,NONE,NONE,Loc,nindaangoshenyensinaang,n<<daangosheny1>>ensinaang,JDN-2010-Nouns,,,
104,NAD,NAD_VVny,daangosheny,daangosheny1,InclPoss,Dim,NONE,NONE,NONE,Loc,gidaangoshenyensinaang,g<<daangosheny1>>ensinaang,JDN-2010-Nouns,,,
105,NAD,NAD_VVny,daangosheny,daangosheny1,2SgPoss,Dim,NONE,NONE,NONE,Loc,gidaangoshenyensing,g<<daangosheny1>>ensing,JDN-2010-Nouns,,,
106,NAD,NAD_VVny,daangosheny,daangosheny1,2PlPoss,Dim,NONE,NONE,NONE,Loc,gidaangoshenyensiwaang,g<<daangosheny1>>ensiwaang,JDN-2010-Nouns,,,
107,NAD,NAD_VVny,daangosheny,daangosheny1,3SgProxPoss,Dim,NONE,NONE,NONE,Loc,odaangoshenyensing,w<<daangosheny1>>ensing,JDN-2010-Nouns,,,
108,NAD,NAD_VVny,daangosheny,daangosheny1,3PlProxPoss,Dim,NONE,NONE,NONE,Loc,odaangoshenyensiwaang,w<<daangosheny1>>ensiwaang,JDN-2010-Nouns,,,
109,NAD,NAD_VVny,daangosheny,daangosheny1,3SgObvPoss,Dim,NONE,NONE,NONE,Loc,odaangoshenyensining,w<<daangosheny1>>ensining,JDN-2010-Nouns,,,
110,NAD,NAD_VVny,daangosheny,daangosheny1,3PlObvPoss,Dim,NONE,NONE,NONE,Loc,odaangoshenyensining,w<<daangosheny1>>ensining,GUESS,,,
