,Paradigm,Class,Lemma,Stem,PersPoss,Dim,Poss,Pej,Pret,Basic,Form1Surface,Form1Split,Form1Source,Form2Surface,Form2Split,Form2Source
241,NA,NA_VVw,ikwe,ikwew2,3SgProxPoss,NONE,Poss,Pej,NONE,ObvPl,odikwemisha',o<<ikwew2>>misha',JDN-2010-Nouns,odikwemishan,o<<ikwew2>>mishan,JDN-2010-Nouns
242,NA,NA_VVw,ikwe,ikwew2,3PlProxPoss,NONE,Poss,Pej,NONE,ObvPl,odikwemishiwaa',o<<ikwew2>>mishiwaa',JDN-2010-Nouns,odikwemishiwaan,o<<ikwew2>>mishiwaan,JDN-2010-Nouns
243,NA,NA_VVw,ikwe,ikwew2,3SgObvPoss,NONE,Poss,Pej,NONE,ObvPl,odikwemishini,o<<ikwew2>>mishiniw1,JDN-2010-Nouns,odikwemishini,o<<ikwew2>>mishiniw1,JDN-2010-Nouns
244,NA,NA_VVw,ikwe,ikwew2,3PlObvPoss,NONE,Poss,Pej,NONE,ObvPl,odikwemishini,o<<ikwew2>>mishiniw1,GUESS,odikwemishini,o<<ikwew2>>mishiniw1,GUESS
273,NA,NA_VVw,ikwe,ikwew2,1SgPoss,NONE,NONE,NONE,Pret,ObvPl,nindikwebanii',ni<<ikwew2>>banii',JDN-2010-Nouns,nindikwebaniin,ni<<ikwew2>>baniin,JDN-2010-Nouns
274,NA,NA_VVw,ikwe,ikwew2,ExclPoss,NONE,NONE,NONE,Pret,ObvPl,nindikwenaabanii',ni<<ikwew2>>naabanii',JDN-2010-Nouns,nindikwenaabaniin,ni<<ikwew2>>naabaniin,JDN-2010-Nouns
275,NA,NA_VVw,ikwe,ikwew2,InclPoss,NONE,NONE,NONE,Pret,ObvPl,gidikwenaabanii',gi<<ikwew2>>naabanii',JDN-2010-Nouns,gidikwenaabaniin,gi<<ikwew2>>naabaniin,JDN-2010-Nouns
276,NA,NA_VVw,ikwe,ikwew2,2SgPoss,NONE,NONE,NONE,Pret,ObvPl,gidikwebanii',gi<<ikwew2>>banii',JDN-2010-Nouns,gidikwebaniin,gi<<ikwew2>>baniin,JDN-2010-Nouns
277,NA,NA_VVw,ikwe,ikwew2,2PlPoss,NONE,NONE,NONE,Pret,ObvPl,gidikwewaabanii',gi<<ikwew2>>waabanii',JDN-2010-Nouns,gidikwewaabaniin,gi<<ikwew2>>waabaniin,JDN-2010-Nouns
278,NA,NA_VVw,ikwe,ikwew2,3SgProxPoss,NONE,NONE,NONE,Pret,ObvPl,odikwebanii',o<<ikwew2>>banii',JDN-2010-Nouns,odikwebaniin,o<<ikwew2>>baniin,JDN-2010-Nouns
279,NA,NA_VVw,ikwe,ikwew2,3PlProxPoss,NONE,NONE,NONE,Pret,ObvPl,odikwewaabanii',o<<ikwew2>>waabanii',JDN-2010-Nouns,odikwewaabaniin,o<<ikwew2>>waabaniin,JDN-2010-Nouns
280,NA,NA_VVw,ikwe,ikwew2,3SgObvPoss,NONE,NONE,NONE,Pret,ObvPl,odikweniban,o<<ikwew2>>niban,JDN-2010-Nouns,odikweniban,o<<ikwew2>>niban,JDN-2010-Nouns
281,NA,NA_VVw,ikwe,ikwew2,3PlObvPoss,NONE,NONE,NONE,Pret,ObvPl,odikweniban,o<<ikwew2>>niban,GUESS,odikweniban,o<<ikwew2>>niban,GUESS
301,NA,NA_VVw,ikwe,ikwew2,1SgPoss,NONE,Poss,NONE,Pret,ObvPl,nindikwemibanii',ni<<ikwew2>>mibanii',JDN-2010-Nouns,nindikwemibaniin,ni<<ikwew2>>mibaniin,JDN-2010-Nouns
302,NA,NA_VVw,ikwe,ikwew2,ExclPoss,NONE,Poss,NONE,Pret,ObvPl,nindikweminaabanii',ni<<ikwew2>>minaabanii',JDN-2010-Nouns,nindikweminaabaniin,ni<<ikwew2>>minaabaniin,JDN-2010-Nouns
303,NA,NA_VVw,ikwe,ikwew2,InclPoss,NONE,Poss,NONE,Pret,ObvPl,gidikweminaabanii',gi<<ikwew2>>minaabanii',JDN-2010-Nouns,gidikweminaabaniin,gi<<ikwew2>>minaabaniin,JDN-2010-Nouns
304,NA,NA_VVw,ikwe,ikwew2,2SgPoss,NONE,Poss,NONE,Pret,ObvPl,gidikwemibanii',gi<<ikwew2>>mibanii',JDN-2010-Nouns,gidikwemibaniin,gi<<ikwew2>>mibaniin,JDN-2010-Nouns
305,NA,NA_VVw,ikwe,ikwew2,2PlPoss,NONE,Poss,NONE,Pret,ObvPl,gidikwemiwaabanii',gi<<ikwew2>>miwaabanii',JDN-2010-Nouns,gidikwemiwaabaniin,gi<<ikwew2>>miwaabaniin,JDN-2010-Nouns
306,NA,NA_VVw,ikwe,ikwew2,3SgProxPoss,NONE,Poss,NONE,Pret,ObvPl,odikwemibanii',o<<ikwew2>>mibanii',JDN-2010-Nouns,odikwemibaniin,o<<ikwew2>>mibaniin,JDN-2010-Nouns
307,NA,NA_VVw,ikwe,ikwew2,3PlProxPoss,NONE,Poss,NONE,Pret,ObvPl,odikwemiwaabanii',o<<ikwew2>>miwaabanii',JDN-2010-Nouns,odikwemiwaabaniin,o<<ikwew2>>miwaabaniin,JDN-2010-Nouns
308,NA,NA_VVw,ikwe,ikwew2,3SgObvPoss,NONE,Poss,NONE,Pret,ObvPl,odikweminiban,o<<ikwew2>>miniban,JDN-2010-Nouns,odikweminiban,o<<ikwew2>>miniban,JDN-2010-Nouns
309,NA,NA_VVw,ikwe,ikwew2,3PlObvPoss,NONE,Poss,NONE,Pret,ObvPl,odikweminiban,o<<ikwew2>>miniban,GUESS,odikweminiban,o<<ikwew2>>miniban,GUESS
329,NA,NA_VVw,ikwe,ikwew2,1SgPoss,Dim,NONE,NONE,Pret,ObvPl,nindikwensibanii',ni<<ikwew2>>nsibanii',JDN-2010-Nouns,nindikwensibaniin,ni<<ikwew2>>nsibaniin,JDN-2010-Nouns
330,NA,NA_VVw,ikwe,ikwew2,ExclPoss,Dim,NONE,NONE,Pret,ObvPl,nindikwensinaabanii',ni<<ikwew2>>nsinaabanii',JDN-2010-Nouns,nindikwensinaabaniin,ni<<ikwew2>>nsinaabaniin,JDN-2010-Nouns
331,NA,NA_VVw,ikwe,ikwew2,InclPoss,Dim,NONE,NONE,Pret,ObvPl,gidikwensinaabanii',gi<<ikwew2>>nsinaabanii',JDN-2010-Nouns,gidikwensinaabaniin,gi<<ikwew2>>nsinaabaniin,JDN-2010-Nouns
332,NA,NA_VVw,ikwe,ikwew2,2SgPoss,Dim,NONE,NONE,Pret,ObvPl,gidikwensibanii',gi<<ikwew2>>nsibanii',JDN-2010-Nouns,gidikwensibaniin,gi<<ikwew2>>nsibaniin,JDN-2010-Nouns
333,NA,NA_VVw,ikwe,ikwew2,2PlPoss,Dim,NONE,NONE,Pret,ObvPl,gidikwensiwaabanii',gi<<ikwew2>>nsiwaabanii',JDN-2010-Nouns,gidikwensiwaabaniin,gi<<ikwew2>>nsiwaabaniin,JDN-2010-Nouns
334,NA,NA_VVw,ikwe,ikwew2,3SgProxPoss,Dim,NONE,NONE,Pret,ObvPl,odikwensibanii',o<<ikwew2>>nsibanii',JDN-2010-Nouns,odikwensibaniin,o<<ikwew2>>nsibaniin,JDN-2010-Nouns
335,NA,NA_VVw,ikwe,ikwew2,3PlProxPoss,Dim,NONE,NONE,Pret,ObvPl,odikwensiwaabanii',o<<ikwew2>>nsiwaabanii',JDN-2010-Nouns,odikwensiwaabaniin,o<<ikwew2>>nsiwaabaniin,JDN-2010-Nouns
336,NA,NA_VVw,ikwe,ikwew2,3SgObvPoss,Dim,NONE,NONE,Pret,ObvPl,odikwensiniban,o<<ikwew2>>nsiniban,JDN-2010-Nouns,odikwensiniban,o<<ikwew2>>nsiniban,JDN-2010-Nouns
337,NA,NA_VVw,ikwe,ikwew2,3PlObvPoss,Dim,NONE,NONE,Pret,ObvPl,odikwensiniban,o<<ikwew2>>nsiniban,GUESS,odikwensiniban,o<<ikwew2>>nsiniban,GUESS
357,NA,NA_VVw,ikwe,ikwew2,1SgPoss,Dim,Poss,NONE,Pret,ObvPl,nindikwensimibanii',ni<<ikwew2>>nsimibanii',JDN-2010-Nouns,nindikwensimibaniin,ni<<ikwew2>>nsimibaniin,JDN-2010-Nouns
358,NA,NA_VVw,ikwe,ikwew2,ExclPoss,Dim,Poss,NONE,Pret,ObvPl,nindikwensiminaabanii',ni<<ikwew2>>nsiminaabanii',JDN-2010-Nouns,nindikwensiminaabaniin,ni<<ikwew2>>nsiminaabaniin,JDN-2010-Nouns
359,NA,NA_VVw,ikwe,ikwew2,InclPoss,Dim,Poss,NONE,Pret,ObvPl,gidikwensiminaabanii',gi<<ikwew2>>nsiminaabanii',JDN-2010-Nouns,gidikwensiminaabaniin,gi<<ikwew2>>nsiminaabaniin,JDN-2010-Nouns
360,NA,NA_VVw,ikwe,ikwew2,2SgPoss,Dim,Poss,NONE,Pret,ObvPl,gidikwensimibanii',gi<<ikwew2>>nsimibanii',JDN-2010-Nouns,gidikwensimibaniin,gi<<ikwew2>>nsimibaniin,JDN-2010-Nouns
361,NA,NA_VVw,ikwe,ikwew2,2PlPoss,Dim,Poss,NONE,Pret,ObvPl,gidikwensimiwaabanii',gi<<ikwew2>>nsimiwaabanii',JDN-2010-Nouns,gidikwensimiwaabaniin,gi<<ikwew2>>nsimiwaabaniin,JDN-2010-Nouns
362,NA,NA_VVw,ikwe,ikwew2,3SgProxPoss,Dim,Poss,NONE,Pret,ObvPl,odikwensimibanii',o<<ikwew2>>nsimibanii',JDN-2010-Nouns,odikwensimibaniin,o<<ikwew2>>nsimibaniin,JDN-2010-Nouns
363,NA,NA_VVw,ikwe,ikwew2,3PlProxPoss,Dim,Poss,NONE,Pret,ObvPl,odikwensimiwaabanii',o<<ikwew2>>nsimiwaabanii',JDN-2010-Nouns,odikwensimiwaabaniin,o<<ikwew2>>nsimiwaabaniin,JDN-2010-Nouns
364,NA,NA_VVw,ikwe,ikwew2,3SgObvPoss,Dim,Poss,NONE,Pret,ObvPl,odikwensiminiban,o<<ikwew2>>nsiminiban,JDN-2010-Nouns,odikwensiminiban,o<<ikwew2>>nsiminiban,JDN-2010-Nouns
365,NA,NA_VVw,ikwe,ikwew2,3PlObvPoss,Dim,Poss,NONE,Pret,ObvPl,odikwensiminiban,o<<ikwew2>>nsiminiban,GUESS,odikwensiminiban,o<<ikwew2>>nsiminiban,GUESS
385,NA,NA_VVw,ikwe,ikwew2,1SgPoss,Dim,NONE,Pej,NONE,ObvPl,nindikwenzhisha',ni<<ikwew2>>nzhisha',JDN-2010-Nouns,nindikwenzhishan,ni<<ikwew2>>nzhishan,JDN-2010-Nouns
386,NA,NA_VVw,ikwe,ikwew2,ExclPoss,Dim,NONE,Pej,NONE,ObvPl,nindikwenzhishinaani',ni<<ikwew2>>nzhishinaani',JDN-2010-Nouns,nindikwenzhishinaanin,ni<<ikwew2>>nzhishinaanin,JDN-2010-Nouns
387,NA,NA_VVw,ikwe,ikwew2,InclPoss,Dim,NONE,Pej,NONE,ObvPl,gidikwenzhishinaani',gi<<ikwew2>>nzhishinaani',JDN-2010-Nouns,gidikwenzhishinaanin,gi<<ikwew2>>nzhishinaanin,JDN-2010-Nouns
388,NA,NA_VVw,ikwe,ikwew2,2SgPoss,Dim,NONE,Pej,NONE,ObvPl,gidikwenzhisha',gi<<ikwew2>>nzhisha',JDN-2010-Nouns,gidikwenzhishan,gi<<ikwew2>>nzhishan,JDN-2010-Nouns
389,NA,NA_VVw,ikwe,ikwew2,2PlPoss,Dim,NONE,Pej,NONE,ObvPl,gidikwenzhishiwaa',gi<<ikwew2>>nzhishiwaa',JDN-2010-Nouns,gidikwenzhishiwaan,gi<<ikwew2>>nzhishiwaan,JDN-2010-Nouns
390,NA,NA_VVw,ikwe,ikwew2,3SgProxPoss,Dim,NONE,Pej,NONE,ObvPl,odikwenzhisha',o<<ikwew2>>nzhisha',JDN-2010-Nouns,odikwenzhishan,o<<ikwew2>>nzhishan,JDN-2010-Nouns
391,NA,NA_VVw,ikwe,ikwew2,3PlProxPoss,Dim,NONE,Pej,NONE,ObvPl,odikwenzhishiwaa',o<<ikwew2>>nzhishiwaa',JDN-2010-Nouns,odikwenzhishiwaan,o<<ikwew2>>nzhishiwaan,JDN-2010-Nouns
392,NA,NA_VVw,ikwe,ikwew2,3SgObvPoss,Dim,NONE,Pej,NONE,ObvPl,odikwenzhishini,o<<ikwew2>>nzhishiniw1,JDN-2010-Nouns,odikwenzhishini,o<<ikwew2>>nzhishiniw1,JDN-2010-Nouns
393,NA,NA_VVw,ikwe,ikwew2,3PlObvPoss,Dim,NONE,Pej,NONE,ObvPl,odikwenzhishini,o<<ikwew2>>nzhishiniw1,GUESS,odikwenzhishini,o<<ikwew2>>nzhishiniw1,GUESS
422,NA,NA_VVw,ikwe,ikwew2,1SgPoss,Dim,Poss,Pej,NONE,ObvPl,nindikwensimisha',ni<<ikwew2>>nsimisha',JDN-2010-Nouns,nindikwensimishan,ni<<ikwew2>>nsimishan,JDN-2010-Nouns
423,NA,NA_VVw,ikwe,ikwew2,ExclPoss,Dim,Poss,Pej,NONE,ObvPl,nindikwensimishinaani',ni<<ikwew2>>nsimishinaani',JDN-2010-Nouns,nindikwensimishinaanin,ni<<ikwew2>>nsimishinaanin,JDN-2010-Nouns
424,NA,NA_VVw,ikwe,ikwew2,InclPoss,Dim,Poss,Pej,NONE,ObvPl,gidikwensimishinaani',gi<<ikwew2>>nsimishinaani',JDN-2010-Nouns,gidikwensimishinaanin,gi<<ikwew2>>nsimishinaanin,JDN-2010-Nouns
425,NA,NA_VVw,ikwe,ikwew2,2SgPoss,Dim,Poss,Pej,NONE,ObvPl,gidikwensimisha',gi<<ikwew2>>nsimisha',JDN-2010-Nouns,gidikwensimishan,gi<<ikwew2>>nsimishan,JDN-2010-Nouns
426,NA,NA_VVw,ikwe,ikwew2,2PlPoss,Dim,Poss,Pej,NONE,ObvPl,gidikwensimishiwaa',gi<<ikwew2>>nsimishiwaa',JDN-2010-Nouns,gidikwensimishiwaan,gi<<ikwew2>>nsimishiwaan,JDN-2010-Nouns
427,NA,NA_VVw,ikwe,ikwew2,3SgProxPoss,Dim,Poss,Pej,NONE,ObvPl,odikwensimisha',o<<ikwew2>>nsimisha',JDN-2010-Nouns,odikwensimishan,o<<ikwew2>>nsimishan,JDN-2010-Nouns
428,NA,NA_VVw,ikwe,ikwew2,3PlProxPoss,Dim,Poss,Pej,NONE,ObvPl,odikwensimishiwaa',o<<ikwew2>>nsimishiwaa',JDN-2010-Nouns,odikwensimishiwaan,o<<ikwew2>>nsimishiwaan,JDN-2010-Nouns
429,NA,NA_VVw,ikwe,ikwew2,3SgObvPoss,Dim,Poss,Pej,NONE,ObvPl,odikwensimishini,o<<ikwew2>>nsimishiniw1,JDN-2010-Nouns,odikwensimishini,o<<ikwew2>>nsimishiniw1,JDN-2010-Nouns
430,NA,NA_VVw,ikwe,ikwew2,3PlObvPoss,Dim,Poss,Pej,NONE,ObvPl,odikwensimishini,o<<ikwew2>>nsimishiniw1,GUESS,odikwensimishini,o<<ikwew2>>nsimishiniw1,GUESS
2,NA,NA_VVw,ikwe,ikwew2,NONE,NONE,NONE,NONE,NONE,ObvSg,ikwewan,<<ikwew2>>an,JDN-2010-Nouns,,,
8,NA,NA_VVw,ikwe,ikwew2,NONE,Dim,NONE,NONE,NONE,ObvSg,ikwensan,<<ikwew2>>nsan,JDN-2010-Nouns,,,
14,NA,NA_VVw,ikwe,ikwew2,NONE,NONE,NONE,Pej,NONE,ObvSg,ikwewishan,<<ikwew2>>ishan,JDN-2010-Nouns,,,
20,NA,NA_VVw,ikwe,ikwew2,NONE,NONE,NONE,NONE,Pret,ObvSg,ikwebaniin,<<ikwew2>>baniin,JDN-2010-Nouns,,,
24,NA,NA_VVw,ikwe,ikwew2,NONE,Dim,NONE,Pej,NONE,ObvSg,ikwenzhishan,<<ikwew2>>nzhishan,JDN-2010-Nouns,,,
30,NA,NA_VVw,ikwe,ikwew2,NONE,Dim,NONE,NONE,Pret,ObvSg,ikwensibaniin,<<ikwew2>>nsibaniin,JDN-2010-Nouns,,,
42,NA,NA_VVw,ikwe,ikwew2,1SgPoss,NONE,NONE,NONE,NONE,ObvSg,nindikwewan,ni<<ikwew2>>an,JDN-2010-Nouns,,,
43,NA,NA_VVw,ikwe,ikwew2,ExclPoss,NONE,NONE,NONE,NONE,ObvSg,nindikwenaanin,ni<<ikwew2>>naanin,JDN-2010-Nouns,,,
44,NA,NA_VVw,ikwe,ikwew2,InclPoss,NONE,NONE,NONE,NONE,ObvSg,gidikwenaanin,gi<<ikwew2>>naanin,JDN-2010-Nouns,,,
45,NA,NA_VVw,ikwe,ikwew2,2SgPoss,NONE,NONE,NONE,NONE,ObvSg,gidikwewan,gi<<ikwew2>>an,JDN-2010-Nouns,,,
46,NA,NA_VVw,ikwe,ikwew2,2PlPoss,NONE,NONE,NONE,NONE,ObvSg,gidikwewaan,gi<<ikwew2>>waan,JDN-2010-Nouns,,,
47,NA,NA_VVw,ikwe,ikwew2,3SgProxPoss,NONE,NONE,NONE,NONE,ObvSg,odikwewan,o<<ikwew2>>an,JDN-2010-Nouns,,,
48,NA,NA_VVw,ikwe,ikwew2,3PlProxPoss,NONE,NONE,NONE,NONE,ObvSg,odikwewaan,o<<ikwew2>>waan,JDN-2010-Nouns,,,
49,NA,NA_VVw,ikwe,ikwew2,3SgObvPoss,NONE,NONE,NONE,NONE,ObvSg,odikweni,o<<ikwew2>>niw1,JDN-2010-Nouns,,,
50,NA,NA_VVw,ikwe,ikwew2,3PlObvPoss,NONE,NONE,NONE,NONE,ObvSg,odikweni,o<<ikwew2>>niw1,GUESS,,,
79,NA,NA_VVw,ikwe,ikwew2,1SgPoss,NONE,Poss,NONE,NONE,ObvSg,nindikweman,ni<<ikwew2>>man,JDN-2010-Nouns,,,
80,NA,NA_VVw,ikwe,ikwew2,ExclPoss,NONE,Poss,NONE,NONE,ObvSg,nindikweminaanin,ni<<ikwew2>>minaanin,JDN-2010-Nouns,,,
81,NA,NA_VVw,ikwe,ikwew2,InclPoss,NONE,Poss,NONE,NONE,ObvSg,gidikweminaanin,gi<<ikwew2>>minaanin,JDN-2010-Nouns,,,
82,NA,NA_VVw,ikwe,ikwew2,2SgPoss,NONE,Poss,NONE,NONE,ObvSg,gidikweman,gi<<ikwew2>>man,JDN-2010-Nouns,,,
83,NA,NA_VVw,ikwe,ikwew2,2PlPoss,NONE,Poss,NONE,NONE,ObvSg,gidikwemiwaan,gi<<ikwew2>>miwaan,JDN-2010-Nouns,,,
84,NA,NA_VVw,ikwe,ikwew2,3SgProxPoss,NONE,Poss,NONE,NONE,ObvSg,odikweman,o<<ikwew2>>man,JDN-2010-Nouns,,,
85,NA,NA_VVw,ikwe,ikwew2,3PlProxPoss,NONE,Poss,NONE,NONE,ObvSg,odikwemiwaan,o<<ikwew2>>miwaan,JDN-2010-Nouns,,,
86,NA,NA_VVw,ikwe,ikwew2,3SgObvPoss,NONE,Poss,NONE,NONE,ObvSg,odikwemini,o<<ikwew2>>miniw1,JDN-2010-Nouns,,,
87,NA,NA_VVw,ikwe,ikwew2,3PlObvPoss,NONE,Poss,NONE,NONE,ObvSg,odikwemini,o<<ikwew2>>miniw1,GUESS,,,
116,NA,NA_VVw,ikwe,ikwew2,1SgPoss,Dim,NONE,NONE,NONE,ObvSg,nindikwensan,ni<<ikwew2>>nsan,JDN-2010-Nouns,,,
117,NA,NA_VVw,ikwe,ikwew2,ExclPoss,Dim,NONE,NONE,NONE,ObvSg,nindikwensinaanin,ni<<ikwew2>>nsinaanin,JDN-2010-Nouns,,,
118,NA,NA_VVw,ikwe,ikwew2,InclPoss,Dim,NONE,NONE,NONE,ObvSg,gidikwensinaanin,gi<<ikwew2>>nsinaanin,JDN-2010-Nouns,,,
119,NA,NA_VVw,ikwe,ikwew2,2SgPoss,Dim,NONE,NONE,NONE,ObvSg,gidikwensan,gi<<ikwew2>>nsan,JDN-2010-Nouns,,,
120,NA,NA_VVw,ikwe,ikwew2,2PlPoss,Dim,NONE,NONE,NONE,ObvSg,gidikwensiwaan,gi<<ikwew2>>nsiwaan,JDN-2010-Nouns,,,
121,NA,NA_VVw,ikwe,ikwew2,3SgProxPoss,Dim,NONE,NONE,NONE,ObvSg,odikwensan,o<<ikwew2>>nsan,JDN-2010-Nouns,,,
122,NA,NA_VVw,ikwe,ikwew2,3PlProxPoss,Dim,NONE,NONE,NONE,ObvSg,odikwensiwaan,o<<ikwew2>>nsiwaan,JDN-2010-Nouns,,,
123,NA,NA_VVw,ikwe,ikwew2,3SgObvPoss,Dim,NONE,NONE,NONE,ObvSg,odikwensini,o<<ikwew2>>nsiniw1,JDN-2010-Nouns,,,
124,NA,NA_VVw,ikwe,ikwew2,3PlObvPoss,Dim,NONE,NONE,NONE,ObvSg,odikwensini,o<<ikwew2>>nsiniw1,GUESS,,,
153,NA,NA_VVw,ikwe,ikwew2,1SgPoss,Dim,Poss,NONE,NONE,ObvSg,nindikwensiman,ni<<ikwew2>>nsiman,JDN-2010-Nouns,,,
154,NA,NA_VVw,ikwe,ikwew2,ExclPoss,Dim,Poss,NONE,NONE,ObvSg,nindikwensiminaanin,ni<<ikwew2>>nsiminaanin,JDN-2010-Nouns,,,
155,NA,NA_VVw,ikwe,ikwew2,InclPoss,Dim,Poss,NONE,NONE,ObvSg,gidikwensiminaanin,gi<<ikwew2>>nsiminaanin,JDN-2010-Nouns,,,
156,NA,NA_VVw,ikwe,ikwew2,2SgPoss,Dim,Poss,NONE,NONE,ObvSg,gidikwensiman,gi<<ikwew2>>nsiman,JDN-2010-Nouns,,,
157,NA,NA_VVw,ikwe,ikwew2,2PlPoss,Dim,Poss,NONE,NONE,ObvSg,gidikwensimiwaan,gi<<ikwew2>>nsimiwaan,JDN-2010-Nouns,,,
158,NA,NA_VVw,ikwe,ikwew2,3SgProxPoss,Dim,Poss,NONE,NONE,ObvSg,odikwensiman,o<<ikwew2>>nsiman,JDN-2010-Nouns,,,
159,NA,NA_VVw,ikwe,ikwew2,3PlProxPoss,Dim,Poss,NONE,NONE,ObvSg,odikwensimiwaan,o<<ikwew2>>nsimiwaan,JDN-2010-Nouns,,,
160,NA,NA_VVw,ikwe,ikwew2,3SgObvPoss,Dim,Poss,NONE,NONE,ObvSg,odikwensimini,o<<ikwew2>>nsiminiw1,JDN-2010-Nouns,,,
161,NA,NA_VVw,ikwe,ikwew2,3PlObvPoss,Dim,Poss,NONE,NONE,ObvSg,odikwensimini,o<<ikwew2>>nsiminiw1,GUESS,,,
190,NA,NA_VVw,ikwe,ikwew2,1SgPoss,NONE,NONE,Pej,NONE,ObvSg,nindikwewishan,ni<<ikwew2>>ishan,JDN-2010-Nouns,,,
191,NA,NA_VVw,ikwe,ikwew2,ExclPoss,NONE,NONE,Pej,NONE,ObvSg,nindikwewishinaanin,ni<<ikwew2>>ishinaanin,JDN-2010-Nouns,,,
192,NA,NA_VVw,ikwe,ikwew2,InclPoss,NONE,NONE,Pej,NONE,ObvSg,gidikwewishinaanin,gi<<ikwew2>>ishinaanin,JDN-2010-Nouns,,,
193,NA,NA_VVw,ikwe,ikwew2,2SgPoss,NONE,NONE,Pej,NONE,ObvSg,gidikwewishan,gi<<ikwew2>>ishan,JDN-2010-Nouns,,,
194,NA,NA_VVw,ikwe,ikwew2,2PlPoss,NONE,NONE,Pej,NONE,ObvSg,gidikwewishiwaan,gi<<ikwew2>>ishiwaan,JDN-2010-Nouns,,,
195,NA,NA_VVw,ikwe,ikwew2,3SgProxPoss,NONE,NONE,Pej,NONE,ObvSg,odikwewishan,o<<ikwew2>>ishan,JDN-2010-Nouns,,,
196,NA,NA_VVw,ikwe,ikwew2,3PlProxPoss,NONE,NONE,Pej,NONE,ObvSg,odikwewishiwaan,o<<ikwew2>>ishiwaan,JDN-2010-Nouns,,,
197,NA,NA_VVw,ikwe,ikwew2,3SgObvPoss,NONE,NONE,Pej,NONE,ObvSg,odikwewishini,o<<ikwew2>>ishiniw1,JDN-2010-Nouns,,,
198,NA,NA_VVw,ikwe,ikwew2,3PlObvPoss,NONE,NONE,Pej,NONE,ObvSg,odikwewishini,o<<ikwew2>>ishiniw1,GUESS,,,
227,NA,NA_VVw,ikwe,ikwew2,1SgPoss,NONE,Poss,Pej,NONE,ObvSg,nindikwemishan,ni<<ikwew2>>mishan,JDN-2010-Nouns,,,
228,NA,NA_VVw,ikwe,ikwew2,ExclPoss,NONE,Poss,Pej,NONE,ObvSg,nindikwemishinaanin,ni<<ikwew2>>mishinaanin,JDN-2010-Nouns,,,
229,NA,NA_VVw,ikwe,ikwew2,InclPoss,NONE,Poss,Pej,NONE,ObvSg,gidikwemishinaanin,gi<<ikwew2>>mishinaanin,JDN-2010-Nouns,,,
230,NA,NA_VVw,ikwe,ikwew2,2SgPoss,NONE,Poss,Pej,NONE,ObvSg,gidikwemishan,gi<<ikwew2>>mishan,JDN-2010-Nouns,,,
231,NA,NA_VVw,ikwe,ikwew2,2PlPoss,NONE,Poss,Pej,NONE,ObvSg,gidikwemishiwaan,gi<<ikwew2>>mishiwaan,JDN-2010-Nouns,,,
232,NA,NA_VVw,ikwe,ikwew2,3SgProxPoss,NONE,Poss,Pej,NONE,ObvSg,odikwemishan,o<<ikwew2>>mishan,JDN-2010-Nouns,,,
233,NA,NA_VVw,ikwe,ikwew2,3PlProxPoss,NONE,Poss,Pej,NONE,ObvSg,odikwemishiwaan,o<<ikwew2>>mishiwaan,JDN-2010-Nouns,,,
234,NA,NA_VVw,ikwe,ikwew2,3SgObvPoss,NONE,Poss,Pej,NONE,ObvSg,odikwemishini,o<<ikwew2>>mishiniw1,JDN-2010-Nouns,,,
235,NA,NA_VVw,ikwe,ikwew2,3PlObvPoss,NONE,Poss,Pej,NONE,ObvSg,odikwemishini,o<<ikwew2>>mishiniw1,GUESS,,,
264,NA,NA_VVw,ikwe,ikwew2,1SgPoss,NONE,NONE,NONE,Pret,ObvSg,nindikwebaniin,ni<<ikwew2>>baniin,JDN-2010-Nouns,,,
265,NA,NA_VVw,ikwe,ikwew2,ExclPoss,NONE,NONE,NONE,Pret,ObvSg,nindikwenaabaniin,ni<<ikwew2>>naabaniin,JDN-2010-Nouns,,,
266,NA,NA_VVw,ikwe,ikwew2,InclPoss,NONE,NONE,NONE,Pret,ObvSg,gidikwenaabaniin,gi<<ikwew2>>naabaniin,JDN-2010-Nouns,,,
267,NA,NA_VVw,ikwe,ikwew2,2SgPoss,NONE,NONE,NONE,Pret,ObvSg,gidikwebaniin,gi<<ikwew2>>baniin,JDN-2010-Nouns,,,
268,NA,NA_VVw,ikwe,ikwew2,2PlPoss,NONE,NONE,NONE,Pret,ObvSg,gidikwewaabaniin,gi<<ikwew2>>waabaniin,JDN-2010-Nouns,,,
269,NA,NA_VVw,ikwe,ikwew2,3SgProxPoss,NONE,NONE,NONE,Pret,ObvSg,odikwebaniin,o<<ikwew2>>baniin,JDN-2010-Nouns,,,
270,NA,NA_VVw,ikwe,ikwew2,3PlProxPoss,NONE,NONE,NONE,Pret,ObvSg,odikwewaabaniin,o<<ikwew2>>waabaniin,JDN-2010-Nouns,,,
271,NA,NA_VVw,ikwe,ikwew2,3SgObvPoss,NONE,NONE,NONE,Pret,ObvSg,odikweniban,o<<ikwew2>>niban,JDN-2010-Nouns,,,
272,NA,NA_VVw,ikwe,ikwew2,3PlObvPoss,NONE,NONE,NONE,Pret,ObvSg,odikweniban,o<<ikwew2>>niban,GUESS,,,
292,NA,NA_VVw,ikwe,ikwew2,1SgPoss,NONE,Poss,NONE,Pret,ObvSg,nindikwemibaniin,ni<<ikwew2>>mibaniin,JDN-2010-Nouns,,,
