,Paradigm,Class,Lemma,Stem,PersPoss,Dim,Poss,Pej,Pret,Basic,Form1Surface,Form1Split,Form1Source
56,NA,NA_Vw,inini,ininiw2,3SgProxPoss,NONE,NONE,NONE,NONE,ObvPl,odininiwa',o<<ininiw2>>a',JDN-2010-Nouns
57,NA,NA_Vw,inini,ininiw2,3PlProxPoss,NONE,NONE,NONE,NONE,ObvPl,odininiiwaa',o<<ininiw2>>V1waa',JDN-2010-Nouns
58,NA,NA_Vw,inini,ininiw2,3SgObvPoss,NONE,NONE,NONE,NONE,ObvPl,odininiini,o<<ininiw2>>V1niw1,JDN-2010-Nouns
59,NA,NA_Vw,inini,ininiw2,3PlObvPoss,NONE,NONE,NONE,NONE,ObvPl,odininiini,o<<ininiw2>>V1niw1,GUESS
60,NA,NA_Vw,inini,ininiw2,1SgPoss,NONE,NONE,NONE,NONE,Loc,nindininiing,ni<<ininiw2>>V1ng,JDN-2010-Nouns
61,NA,NA_Vw,inini,ininiw2,ExclPoss,NONE,NONE,NONE,NONE,Loc,nindininiinaang,ni<<ininiw2>>V1naang,JDN-2010-Nouns
62,NA,NA_Vw,inini,ininiw2,InclPoss,NONE,NONE,NONE,NONE,Loc,gidininiinaang,gi<<ininiw2>>V1naang,JDN-2010-Nouns
63,NA,NA_Vw,inini,ininiw2,2SgPoss,NONE,NONE,NONE,NONE,Loc,gidininiing,gi<<ininiw2>>V1ng,JDN-2010-Nouns
64,NA,NA_Vw,inini,ininiw2,2PlPoss,NONE,NONE,NONE,NONE,Loc,gidininiiwaang,gi<<ininiw2>>V1waang,JDN-2010-Nouns
65,NA,NA_Vw,inini,ininiw2,3SgProxPoss,NONE,NONE,NONE,NONE,Loc,odininiing,o<<ininiw2>>V1ng,JDN-2010-Nouns
66,NA,NA_Vw,inini,ininiw2,3PlProxPoss,NONE,NONE,NONE,NONE,Loc,odininiiwaang,o<<ininiw2>>V1waang,JDN-2010-Nouns
67,NA,NA_Vw,inini,ininiw2,3SgObvPoss,NONE,NONE,NONE,NONE,Loc,odininiining,o<<ininiw2>>V1ning,JDN-2010-Nouns
68,NA,NA_Vw,inini,ininiw2,3PlObvPoss,NONE,NONE,NONE,NONE,Loc,odininiining,o<<ininiw2>>V1ning,GUESS
69,NA,NA_Vw,inini,ininiw2,1SgPoss,NONE,Poss,NONE,NONE,ProxSg,nindininiim,ni<<ininiw2>>V1m,JDN-2010-Nouns
70,NA,NA_Vw,inini,ininiw2,ExclPoss,NONE,Poss,NONE,NONE,ProxSg,nindininiiminaan,ni<<ininiw2>>V1minaan,JDN-2010-Nouns
71,NA,NA_Vw,inini,ininiw2,InclPoss,NONE,Poss,NONE,NONE,ProxSg,gidininiiminaan,gi<<ininiw2>>V1minaan,JDN-2010-Nouns
72,NA,NA_Vw,inini,ininiw2,2SgPoss,NONE,Poss,NONE,NONE,ProxSg,gidininiiminaan,gi<<ininiw2>>V1minaan,JDN-2010-Nouns
73,NA,NA_Vw,inini,ininiw2,2PlPoss,NONE,Poss,NONE,NONE,ProxSg,gidininiimiwaa,gi<<ininiw2>>V1miwaa,JDN-2010-Nouns
74,NA,NA_Vw,inini,ininiw2,1SgPoss,NONE,Poss,NONE,NONE,ProxPl,nindininiimag,ni<<ininiw2>>V1mag,JDN-2010-Nouns
75,NA,NA_Vw,inini,ininiw2,ExclPoss,NONE,Poss,NONE,NONE,ProxPl,nindininiiminaanig,ni<<ininiw2>>V1minaanig,JDN-2010-Nouns
76,NA,NA_Vw,inini,ininiw2,InclPoss,NONE,Poss,NONE,NONE,ProxPl,gidininiiminaanig,gi<<ininiw2>>V1minaanig,JDN-2010-Nouns
77,NA,NA_Vw,inini,ininiw2,2SgPoss,NONE,Poss,NONE,NONE,ProxPl,gidininiimag,gi<<ininiw2>>V1mag,JDN-2010-Nouns
78,NA,NA_Vw,inini,ininiw2,2PlPoss,NONE,Poss,NONE,NONE,ProxPl,gidininiimiwaag,gi<<ininiw2>>V1miwaag,JDN-2010-Nouns
79,NA,NA_Vw,inini,ininiw2,1SgPoss,NONE,Poss,NONE,NONE,ObvSg,nindininiiman,ni<<ininiw2>>V1man,JDN-2010-Nouns
80,NA,NA_Vw,inini,ininiw2,ExclPoss,NONE,Poss,NONE,NONE,ObvSg,nindininiiminaanin,ni<<ininiw2>>V1minaanin,JDN-2010-Nouns
81,NA,NA_Vw,inini,ininiw2,InclPoss,NONE,Poss,NONE,NONE,ObvSg,gidininiiminaanin,gi<<ininiw2>>V1minaanin,JDN-2010-Nouns
82,NA,NA_Vw,inini,ininiw2,2SgPoss,NONE,Poss,NONE,NONE,ObvSg,gidininiiman,gi<<ininiw2>>V1man,JDN-2010-Nouns
83,NA,NA_Vw,inini,ininiw2,2PlPoss,NONE,Poss,NONE,NONE,ObvSg,gidininiimiwaan,gi<<ininiw2>>V1miwaan,JDN-2010-Nouns
84,NA,NA_Vw,inini,ininiw2,3SgProxPoss,NONE,Poss,NONE,NONE,ObvSg,odininiiman,o<<ininiw2>>V1man,JDN-2010-Nouns
85,NA,NA_Vw,inini,ininiw2,3PlProxPoss,NONE,Poss,NONE,NONE,ObvSg,odininiimiwaan,o<<ininiw2>>V1miwaan,JDN-2010-Nouns
86,NA,NA_Vw,inini,ininiw2,3SgObvPoss,NONE,Poss,NONE,NONE,ObvSg,odininiimini,o<<ininiw2>>V1miniw1,JDN-2010-Nouns
87,NA,NA_Vw,inini,ininiw2,3PlObvPoss,NONE,Poss,NONE,NONE,ObvSg,odininiimini,o<<ininiw2>>V1miniw1,GUESS
88,NA,NA_Vw,inini,ininiw2,1SgPoss,NONE,Poss,NONE,NONE,ObvPl,nindininiima',ni<<ininiw2>>V1ma',JDN-2010-Nouns
89,NA,NA_Vw,inini,ininiw2,ExclPoss,NONE,Poss,NONE,NONE,ObvPl,nindininiiminaani',ni<<ininiw2>>V1minaani',JDN-2010-Nouns
