Paradigm,Class,Lemma,Stem,PersPoss,Dim,Poss,Pej,Pret,Basic,Form1Surface,Form1Split,Form1Source,Form2Surface,Form2Split,Form2Source,Form3Surface,Form3Split,Form3Source
NI,NI_VVw,moo,moow2,3SgObvPoss,NONE,NONE,NONE,Pret,ObvPl,omooniban,o<<moow2>>niban,GUESS,,,,,,
NI,NI_VVw,moo,moow2,3SgObvPoss,NONE,Poss,NONE,Pret,ObvPl,omoominiban,o<<moow2>>miniban,GUESS,,,,,,
NI,NI_VVw,moo,moow2,3SgObvPoss,Dim,NONE,NONE,Pret,ObvPl,omoonsiniban,o<<moow2>>nsiniban,GUESS,,,,,,
NI,NI_VVw,moo,moow2,3SgObvPoss,Dim,Poss,NONE,Pret,ObvPl,omoonsiminiban,o<<moow2>>nsiminiban,GUESS,,,,,,
NI,NI_VVw,moo,moow2,3SgObvPoss,NONE,NONE,NONE,Pret,ObvSg,omooniban,o<<moow2>>niban,GUESS,,,,,,
NI,NI_VVw,moo,moow2,3SgObvPoss,NONE,Poss,NONE,Pret,ObvSg,omoominiban,o<<moow2>>miniban,GUESS,,,,,,
NI,NI_VVw,moo,moow2,3SgObvPoss,Dim,NONE,NONE,Pret,ObvSg,omoonsiniban,o<<moow2>>nsiniban,GUESS,,,,,,
NI,NI_VVw,moo,moow2,3SgObvPoss,Dim,Poss,NONE,Pret,ObvSg,omoonsiminiban,o<<moow2>>nsiminiban,GUESS,,,,,,
NI,NI_VVw,moo,moow2,3SgProxPoss,NONE,NONE,NONE,NONE,Loc,omoong,o<<moow2>>ng,GUESS,,,,,,
NI,NI_VVw,moo,moow2,3SgProxPoss,NONE,Poss,NONE,NONE,Loc,omooming,o<<moow2>>ming,GUESS,,,,,,
NI,NI_VVw,moo,moow2,3SgProxPoss,Dim,NONE,NONE,NONE,Loc,omoonsing,o<<moow2>>nsing,GUESS,,,,,,
NI,NI_VVw,moo,moow2,3SgProxPoss,Dim,Poss,NONE,NONE,Loc,omoonsiming,o<<moow2>>nsiming,GUESS,,,,,,
NI,NI_VVw,moo,moow2,3SgProxPoss,NONE,NONE,Pej,NONE,Loc,omoowishing,o<<moow2>>ishing,GUESS,,,,,,
NI,NI_VVw,moo,moow2,3SgProxPoss,NONE,Poss,Pej,NONE,Loc,omoomishing,o<<moow2>>mishing,GUESS,,,,,,
NI,NI_VVw,moo,moow2,3SgProxPoss,Dim,NONE,Pej,NONE,Loc,omoonzhishing,o<<moow2>>nzhishing,GUESS,,,,,,
NI,NI_VVw,moo,moow2,3SgProxPoss,Dim,Poss,Pej,NONE,Loc,omoonsimishing,o<<moow2>>nsimishing,GUESS,,,,,,
NI,NI_VVw,moo,moow2,3SgProxPoss,NONE,NONE,NONE,NONE,ObvPl,omoowa',o<<moow2>>a',GUESS,omoowan,o<<moow2>>an,GUESS,,,
NI,NI_VVw,moo,moow2,3SgProxPoss,NONE,Poss,NONE,NONE,ObvPl,omooma',o<<moow2>>ma',GUESS,omooman,o<<moow2>>man,GUESS,,,
NI,NI_VVw,moo,moow2,3SgProxPoss,Dim,NONE,NONE,NONE,ObvPl,omoonsa',o<<moow2>>nsa',GUESS,omoonsan,o<<moow2>>nsan,GUESS,,,
NI,NI_VVw,moo,moow2,3SgProxPoss,Dim,Poss,NONE,NONE,ObvPl,omoonsima',o<<moow2>>nsima',GUESS,omoonsiman,o<<moow2>>nsiman,GUESS,,,
NI,NI_VVw,moo,moow2,3SgProxPoss,NONE,NONE,Pej,NONE,ObvPl,omoowisha',o<<moow2>>isha',GUESS,omoowishan,o<<moow2>>ishan,GUESS,,,
NI,NI_VVw,moo,moow2,3SgProxPoss,NONE,Poss,Pej,NONE,ObvPl,omoomisha',o<<moow2>>misha',GUESS,omoomishan,o<<moow2>>mishan,GUESS,,,
NI,NI_VVw,moo,moow2,3SgProxPoss,Dim,NONE,Pej,NONE,ObvPl,omoonzhisha',o<<moow2>>nzhisha',GUESS,omoonzhishan,o<<moow2>>nzhishan,GUESS,,,
NI,NI_VVw,moo,moow2,3SgProxPoss,Dim,Poss,Pej,NONE,ObvPl,omoonsimisha',o<<moow2>>nsimisha',GUESS,omoonsimishan,o<<moow2>>nsimishan,GUESS,,,
NI,NI_VVw,moo,moow2,3SgProxPoss,NONE,NONE,NONE,NONE,ObvSg,omoowan,o<<moow2>>an,GUESS,,,,,,
NI,NI_VVw,moo,moow2,3SgProxPoss,NONE,Poss,NONE,NONE,ObvSg,omooman,o<<moow2>>man,GUESS,,,,,,
NI,NI_VVw,moo,moow2,3SgProxPoss,Dim,NONE,NONE,NONE,ObvSg,omoonsan,o<<moow2>>nsan,GUESS,,,,,,
NI,NI_VVw,moo,moow2,3SgProxPoss,Dim,Poss,NONE,NONE,ObvSg,omoonsiman,o<<moow2>>nsiman,GUESS,,,,,,
NI,NI_VVw,moo,moow2,3SgProxPoss,NONE,NONE,Pej,NONE,ObvSg,omoowishan,o<<moow2>>ishan,GUESS,,,,,,
NI,NI_VVw,moo,moow2,3SgProxPoss,NONE,Poss,Pej,NONE,ObvSg,omoomishan,o<<moow2>>mishan,GUESS,,,,,,
NI,NI_VVw,moo,moow2,3SgProxPoss,Dim,NONE,Pej,NONE,ObvSg,omoonzhishan,o<<moow2>>nzhishan,GUESS,,,,,,
NI,NI_VVw,moo,moow2,3SgProxPoss,Dim,Poss,Pej,NONE,ObvSg,omoonsimishan,o<<moow2>>nsimishan,GUESS,,,,,,
NI,NI_VVw,moo,moow2,3SgProxPoss,NONE,NONE,NONE,NONE,LocDist,omookaang,o<<moow2>>kaang,GUESS,,,,,,
NI,NI_VVw,moo,moow2,3SgProxPoss,NONE,Poss,NONE,NONE,LocDist,omoomikaang,o<<moow2>>mikaang,GUESS,,,,,,
NI,NI_VVw,moo,moow2,3SgProxPoss,Dim,NONE,NONE,NONE,LocDist,omoonsikaang,o<<moow2>>nsikaang,GUESS,,,,,,
NI,NI_VVw,moo,moow2,3SgProxPoss,Dim,Poss,NONE,NONE,LocDist,omoonsimikaang,o<<moow2>>nsimikaang,GUESS,,,,,,
NI,NI_VVw,moo,moow2,3SgProxPoss,NONE,NONE,Pej,NONE,LocDist,omoowishikaang,o<<moow2>>ishikaang,GUESS,,,,,,
NI,NI_VVw,moo,moow2,3SgProxPoss,NONE,Poss,Pej,NONE,LocDist,omoomishikaang,o<<moow2>>mishikaang,GUESS,,,,,,
NI,NI_VVw,moo,moow2,3SgProxPoss,Dim,NONE,Pej,NONE,LocDist,omoonzhishikaang,o<<moow2>>nzhishikaang,GUESS,,,,,,
NI,NI_VVw,moo,moow2,3SgProxPoss,Dim,Poss,Pej,NONE,LocDist,omoonsimishikaang,o<<moow2>>nsimishikaang,GUESS,,,,,,
NI,NI_VVw,moo,moow2,3SgProxPoss,NONE,NONE,NONE,Pret,ObvPl,omoobanii',o<<moow2>>banii',GUESS,omoobaniin,o<<moow2>>baniin,GUESS,omoobanen,o<<moow2>>banen,GUESS
NI,NI_VVw,moo,moow2,3SgProxPoss,NONE,Poss,NONE,Pret,ObvPl,omoomibanii',o<<moow2>>mibanii',GUESS,omoomibaniin,o<<moow2>>mibaniin,GUESS,omoomibanen,o<<moow2>>mibanen,GUESS
NI,NI_VVw,moo,moow2,3SgProxPoss,Dim,NONE,NONE,Pret,ObvPl,omoonsibanii',o<<moow2>>nsibanii',GUESS,omoonsibaniin,o<<moow2>>nsibaniin,GUESS,omoonsibanen,o<<moow2>>nsibanen,GUESS
NI,NI_VVw,moo,moow2,3SgProxPoss,Dim,Poss,NONE,Pret,ObvPl,omoonsimibanii',o<<moow2>>nsimibanii',GUESS,omoonsimibaniin,o<<moow2>>nsimibaniin,GUESS,omoonsimibanen,o<<moow2>>nsimibanen,GUESS
NI,NI_VVw,moo,moow2,3SgProxPoss,NONE,NONE,NONE,Pret,ObvSg,omoobaniin,o<<moow2>>baniin,GUESS,omoobanen,o<<moow2>>banen,GUESS,,,
NI,NI_VVw,moo,moow2,3SgProxPoss,NONE,Poss,NONE,Pret,ObvSg,omoomibaniin,o<<moow2>>mibaniin,GUESS,omoomibanen,o<<moow2>>mibanen,GUESS,,,
NI,NI_VVw,moo,moow2,3SgProxPoss,Dim,NONE,NONE,Pret,ObvSg,omoonsibaniin,o<<moow2>>nsibaniin,GUESS,omoonsibanen,o<<moow2>>nsibanen,GUESS,,,
NI,NI_VVw,moo,moow2,3SgProxPoss,Dim,Poss,NONE,Pret,ObvSg,omoonsimibaniin,o<<moow2>>nsimibaniin,GUESS,omoonsimibanen,o<<moow2>>nsimibanen,GUESS,,,
NI,NI_VVw,moo,moow2,ExclPoss,NONE,NONE,NONE,NONE,Loc,nimoonaang,ni<<moow2>>naang,GUESS,,,,,,
NI,NI_VVw,moo,moow2,ExclPoss,NONE,Poss,NONE,NONE,Loc,nimoominaang,ni<<moow2>>minaang,GUESS,,,,,,
NI,NI_VVw,moo,moow2,ExclPoss,Dim,NONE,NONE,NONE,Loc,nimoonsinaang,ni<<moow2>>nsinaang,GUESS,,,,,,
NI,NI_VVw,moo,moow2,ExclPoss,Dim,Poss,NONE,NONE,Loc,nimoonsiminaang,ni<<moow2>>nsiminaang,GUESS,,,,,,
NI,NI_VVw,moo,moow2,ExclPoss,NONE,NONE,Pej,NONE,Loc,nimoowishinaang,ni<<moow2>>ishinaang,GUESS,,,,,,
NI,NI_VVw,moo,moow2,ExclPoss,NONE,Poss,Pej,NONE,Loc,nimoomishinaang,ni<<moow2>>mishinaang,GUESS,,,,,,
NI,NI_VVw,moo,moow2,ExclPoss,Dim,NONE,Pej,NONE,Loc,nimoonzhishinaang,ni<<moow2>>nzhishinaang,GUESS,,,,,,
NI,NI_VVw,moo,moow2,ExclPoss,Dim,Poss,Pej,NONE,Loc,nimoonsimishinaang,ni<<moow2>>nsimishinaang,GUESS,,,,,,
NI,NI_VVw,moo,moow2,ExclPoss,NONE,NONE,NONE,NONE,ObvPl,nimoonaani',ni<<moow2>>naani',GUESS,nimoonaanin,ni<<moow2>>naanin,GUESS,,,
NI,NI_VVw,moo,moow2,ExclPoss,NONE,Poss,NONE,NONE,ObvPl,nimoominaani',ni<<moow2>>minaani',GUESS,nimoominaanin,ni<<moow2>>minaanin,GUESS,,,
NI,NI_VVw,moo,moow2,ExclPoss,Dim,NONE,NONE,NONE,ObvPl,nimoonsinaani',ni<<moow2>>nsinaani',GUESS,nimoonsinaanin,ni<<moow2>>nsinaanin,GUESS,,,
NI,NI_VVw,moo,moow2,ExclPoss,Dim,Poss,NONE,NONE,ObvPl,nimoonsiminaani',ni<<moow2>>nsiminaani',GUESS,nimoonsiminaanin,ni<<moow2>>nsiminaanin,GUESS,,,
NI,NI_VVw,moo,moow2,ExclPoss,NONE,NONE,Pej,NONE,ObvPl,nimoowishinaani',ni<<moow2>>ishinaani',GUESS,nimoowishinaanin,ni<<moow2>>ishinaanin,GUESS,,,
NI,NI_VVw,moo,moow2,ExclPoss,NONE,Poss,Pej,NONE,ObvPl,nimoomishinaani',ni<<moow2>>mishinaani',GUESS,nimoomishinaanin,ni<<moow2>>mishinaanin,GUESS,,,
NI,NI_VVw,moo,moow2,ExclPoss,Dim,NONE,Pej,NONE,ObvPl,nimoonzhishinaani',ni<<moow2>>nzhishinaani',GUESS,nimoonzhishinaanin,ni<<moow2>>nzhishinaanin,GUESS,,,
NI,NI_VVw,moo,moow2,ExclPoss,Dim,Poss,Pej,NONE,ObvPl,nimoonsimishinaani',ni<<moow2>>nsimishinaani',GUESS,nimoonsimishinaanin,ni<<moow2>>nsimishinaanin,GUESS,,,
NI,NI_VVw,moo,moow2,ExclPoss,NONE,NONE,NONE,NONE,ObvSg,nimoonaanin,ni<<moow2>>naanin,GUESS,,,,,,
NI,NI_VVw,moo,moow2,ExclPoss,NONE,Poss,NONE,NONE,ObvSg,nimoominaanin,ni<<moow2>>minaanin,GUESS,,,,,,
NI,NI_VVw,moo,moow2,ExclPoss,Dim,NONE,NONE,NONE,ObvSg,nimoonsinaanin,ni<<moow2>>nsinaanin,GUESS,,,,,,
NI,NI_VVw,moo,moow2,ExclPoss,Dim,Poss,NONE,NONE,ObvSg,nimoonsiminaanin,ni<<moow2>>nsiminaanin,GUESS,,,,,,
NI,NI_VVw,moo,moow2,ExclPoss,NONE,NONE,Pej,NONE,ObvSg,nimoowishinaanin,ni<<moow2>>ishinaanin,GUESS,,,,,,
NI,NI_VVw,moo,moow2,ExclPoss,NONE,Poss,Pej,NONE,ObvSg,nimoomishinaanin,ni<<moow2>>mishinaanin,GUESS,,,,,,
NI,NI_VVw,moo,moow2,ExclPoss,Dim,NONE,Pej,NONE,ObvSg,nimoonzhishinaanin,ni<<moow2>>nzhishinaanin,GUESS,,,,,,
NI,NI_VVw,moo,moow2,ExclPoss,Dim,Poss,Pej,NONE,ObvSg,nimoonsimishinaanin,ni<<moow2>>nsimishinaanin,GUESS,,,,,,
NI,NI_VVw,moo,moow2,ExclPoss,NONE,NONE,NONE,NONE,ProxPl,nimoonaanig,ni<<moow2>>naanig,GUESS,,,,,,
NI,NI_VVw,moo,moow2,ExclPoss,NONE,Poss,NONE,NONE,ProxPl,nimoominaanig,ni<<moow2>>minaanig,GUESS,,,,,,
NI,NI_VVw,moo,moow2,ExclPoss,Dim,NONE,NONE,NONE,ProxPl,nimoonsinaanig,ni<<moow2>>nsinaanig,GUESS,,,,,,
NI,NI_VVw,moo,moow2,ExclPoss,Dim,Poss,NONE,NONE,ProxPl,nimoonsiminaanig,ni<<moow2>>nsiminaanig,GUESS,,,,,,
NI,NI_VVw,moo,moow2,ExclPoss,NONE,NONE,Pej,NONE,ProxPl,nimoowishinaanig,ni<<moow2>>ishinaanig,GUESS,,,,,,
NI,NI_VVw,moo,moow2,ExclPoss,NONE,Poss,Pej,NONE,ProxPl,nimoomishinaanig,ni<<moow2>>mishinaanig,GUESS,,,,,,
NI,NI_VVw,moo,moow2,ExclPoss,Dim,NONE,Pej,NONE,ProxPl,nimoonzhishinaanig,ni<<moow2>>nzhishinaanig,GUESS,,,,,,
NI,NI_VVw,moo,moow2,ExclPoss,Dim,Poss,Pej,NONE,ProxPl,nimoonsimishinaanig,ni<<moow2>>nsimishinaanig,GUESS,,,,,,
NI,NI_VVw,moo,moow2,ExclPoss,NONE,NONE,NONE,NONE,ProxSg,nimoonaan,ni<<moow2>>naan,GUESS,,,,,,
NI,NI_VVw,moo,moow2,ExclPoss,NONE,Poss,NONE,NONE,ProxSg,nimoominaan,ni<<moow2>>minaan,GUESS,,,,,,
NI,NI_VVw,moo,moow2,ExclPoss,Dim,NONE,NONE,NONE,ProxSg,nimoonsinaan,ni<<moow2>>nsinaan,GUESS,,,,,,
NI,NI_VVw,moo,moow2,ExclPoss,Dim,Poss,NONE,NONE,ProxSg,nimoonsiminaan,ni<<moow2>>nsiminaan,GUESS,,,,,,
NI,NI_VVw,moo,moow2,ExclPoss,NONE,NONE,Pej,NONE,ProxSg,nimoowishinaan,ni<<moow2>>ishinaan,GUESS,,,,,,
NI,NI_VVw,moo,moow2,ExclPoss,NONE,Poss,Pej,NONE,ProxSg,nimoomishinaan,ni<<moow2>>mishinaan,GUESS,,,,,,
NI,NI_VVw,moo,moow2,ExclPoss,Dim,NONE,Pej,NONE,ProxSg,nimoonzhishinaan,ni<<moow2>>nzhishinaan,GUESS,,,,,,
NI,NI_VVw,moo,moow2,ExclPoss,Dim,Poss,Pej,NONE,ProxSg,nimoonsimishinaan,ni<<moow2>>nsimishinaan,GUESS,,,,,,
NI,NI_VVw,moo,moow2,ExclPoss,NONE,NONE,NONE,NONE,LocDist,nimoonaakaang,ni<<moow2>>naakaang,GUESS,,,,,,
NI,NI_VVw,moo,moow2,ExclPoss,NONE,Poss,NONE,NONE,LocDist,nimoominaakaang,ni<<moow2>>minaakaang,GUESS,,,,,,
NI,NI_VVw,moo,moow2,ExclPoss,Dim,NONE,NONE,NONE,LocDist,nimoonsinaakaang,ni<<moow2>>nsinaakaang,GUESS,,,,,,
NI,NI_VVw,moo,moow2,ExclPoss,Dim,Poss,NONE,NONE,LocDist,nimoonsiminaakaang,ni<<moow2>>nsiminaakaang,GUESS,,,,,,
NI,NI_VVw,moo,moow2,ExclPoss,NONE,NONE,Pej,NONE,LocDist,nimoowishinaakaang,ni<<moow2>>ishinaakaang,GUESS,,,,,,
NI,NI_VVw,moo,moow2,ExclPoss,NONE,Poss,Pej,NONE,LocDist,nimoomishinaakaang,ni<<moow2>>mishinaakaang,GUESS,,,,,,
NI,NI_VVw,moo,moow2,ExclPoss,Dim,NONE,Pej,NONE,LocDist,nimoonzhishinaakaang,ni<<moow2>>nzhishinaakaang,GUESS,,,,,,
NI,NI_VVw,moo,moow2,ExclPoss,Dim,Poss,Pej,NONE,LocDist,nimoonsimishinaakaang,ni<<moow2>>nsimishinaakaang,GUESS,,,,,,
NI,NI_VVw,moo,moow2,ExclPoss,NONE,NONE,NONE,Pret,ObvPl,nimoonaabanii',ni<<moow2>>naabanii',GUESS,nimoonaabaniin,ni<<moow2>>naabaniin,GUESS,nimoonaabanen,ni<<moow2>>naabanen,GUESS
NI,NI_VVw,moo,moow2,ExclPoss,NONE,Poss,NONE,Pret,ObvPl,nimoominaabanii',ni<<moow2>>minaabanii',GUESS,nimoominaabaniin,ni<<moow2>>minaabaniin,GUESS,nimoominaabanen,ni<<moow2>>minaabanen,GUESS
NI,NI_VVw,moo,moow2,ExclPoss,Dim,NONE,NONE,Pret,ObvPl,nimoonsinaabanii',ni<<moow2>>nsinaabanii',GUESS,nimoonsinaabaniin,ni<<moow2>>nsinaabaniin,GUESS,nimoonsinaabanen,ni<<moow2>>nsinaabanen,GUESS
NI,NI_VVw,moo,moow2,ExclPoss,Dim,Poss,NONE,Pret,ObvPl,nimoonsiminaabanii',ni<<moow2>>nsiminaabanii',GUESS,nimoonsiminaabaniin,ni<<moow2>>nsiminaabaniin,GUESS,nimoonsiminaabanen,ni<<moow2>>nsiminaabanen,GUESS
NI,NI_VVw,moo,moow2,ExclPoss,NONE,NONE,NONE,Pret,ObvSg,nimoonaabaniin,ni<<moow2>>naabaniin,GUESS,nimoonaabanen,ni<<moow2>>naabanen,GUESS,,,
NI,NI_VVw,moo,moow2,ExclPoss,NONE,Poss,NONE,Pret,ObvSg,nimoominaabaniin,ni<<moow2>>minaabaniin,GUESS,nimoominaabanen,ni<<moow2>>minaabanen,GUESS,,,
NI,NI_VVw,moo,moow2,ExclPoss,Dim,NONE,NONE,Pret,ObvSg,nimoonsinaabaniin,ni<<moow2>>nsinaabaniin,GUESS,nimoonsinaabanen,ni<<moow2>>nsinaabanen,GUESS,,,
NI,NI_VVw,moo,moow2,ExclPoss,Dim,Poss,NONE,Pret,ObvSg,nimoonsiminaabaniin,ni<<moow2>>nsiminaabaniin,GUESS,nimoonsiminaabanen,ni<<moow2>>nsiminaabanen,GUESS,,,
NI,NI_VVw,moo,moow2,ExclPoss,NONE,NONE,NONE,Pret,ProxPl,nimoonaabaniig,ni<<moow2>>naabaniig,GUESS,nimoonaabaneg,ni<<moow2>>naabaneg,GUESS,,,
NI,NI_VVw,moo,moow2,ExclPoss,NONE,Poss,NONE,Pret,ProxPl,nimoominaabaniig,ni<<moow2>>minaabaniig,GUESS,nimoominaabaneg,ni<<moow2>>minaabaneg,GUESS,,,
NI,NI_VVw,moo,moow2,ExclPoss,Dim,NONE,NONE,Pret,ProxPl,nimoonsinaabaniig,ni<<moow2>>nsinaabaniig,GUESS,nimoonsinaabaneg,ni<<moow2>>nsinaabaneg,GUESS,,,
NI,NI_VVw,moo,moow2,ExclPoss,Dim,Poss,NONE,Pret,ProxPl,nimoonsiminaabaniig,ni<<moow2>>nsiminaabaniig,GUESS,nimoonsiminaabaneg,ni<<moow2>>nsiminaabaneg,GUESS,,,
NI,NI_VVw,moo,moow2,ExclPoss,NONE,NONE,NONE,Pret,ProxSg,nimoonaaban,ni<<moow2>>naaban,GUESS,,,,,,
NI,NI_VVw,moo,moow2,ExclPoss,NONE,Poss,NONE,Pret,ProxSg,nimoominaaban,ni<<moow2>>minaaban,GUESS,,,,,,
NI,NI_VVw,moo,moow2,ExclPoss,Dim,NONE,NONE,Pret,ProxSg,nimoonsinaaban,ni<<moow2>>nsinaaban,GUESS,,,,,,
NI,NI_VVw,moo,moow2,ExclPoss,Dim,Poss,NONE,Pret,ProxSg,nimoonsiminaaban,ni<<moow2>>nsiminaaban,GUESS,,,,,,
NI,NI_VVw,moo,moow2,InclPoss,NONE,NONE,NONE,NONE,Loc,gimoonaang,gi<<moow2>>naang,GUESS,,,,,,
NI,NI_VVw,moo,moow2,InclPoss,NONE,Poss,NONE,NONE,Loc,gimoominaang,gi<<moow2>>minaang,GUESS,,,,,,
NI,NI_VVw,moo,moow2,InclPoss,Dim,NONE,NONE,NONE,Loc,gimoonsinaang,gi<<moow2>>nsinaang,GUESS,,,,,,
NI,NI_VVw,moo,moow2,InclPoss,Dim,Poss,NONE,NONE,Loc,gimoonsiminaang,gi<<moow2>>nsiminaang,GUESS,,,,,,
NI,NI_VVw,moo,moow2,InclPoss,NONE,NONE,Pej,NONE,Loc,gimoowishinaang,gi<<moow2>>ishinaang,GUESS,,,,,,
NI,NI_VVw,moo,moow2,InclPoss,NONE,Poss,Pej,NONE,Loc,gimoomishinaang,gi<<moow2>>mishinaang,GUESS,,,,,,
NI,NI_VVw,moo,moow2,InclPoss,Dim,NONE,Pej,NONE,Loc,gimoonzhishinaang,gi<<moow2>>nzhishinaang,GUESS,,,,,,
NI,NI_VVw,moo,moow2,InclPoss,Dim,Poss,Pej,NONE,Loc,gimoonsimishinaang,gi<<moow2>>nsimishinaang,GUESS,,,,,,
NI,NI_VVw,moo,moow2,InclPoss,NONE,NONE,NONE,NONE,ObvPl,gimoonaani',gi<<moow2>>naani',GUESS,gimoonaanin,gi<<moow2>>naanin,GUESS,,,
NI,NI_VVw,moo,moow2,InclPoss,NONE,Poss,NONE,NONE,ObvPl,gimoominaani',gi<<moow2>>minaani',GUESS,gimoominaanin,gi<<moow2>>minaanin,GUESS,,,
NI,NI_VVw,moo,moow2,InclPoss,Dim,NONE,NONE,NONE,ObvPl,gimoonsinaani',gi<<moow2>>nsinaani',GUESS,gimoonsinaanin,gi<<moow2>>nsinaanin,GUESS,,,
NI,NI_VVw,moo,moow2,InclPoss,Dim,Poss,NONE,NONE,ObvPl,gimoonsiminaani',gi<<moow2>>nsiminaani',GUESS,gimoonsiminaanin,gi<<moow2>>nsiminaanin,GUESS,,,
NI,NI_VVw,moo,moow2,InclPoss,NONE,NONE,Pej,NONE,ObvPl,gimoowishinaani',gi<<moow2>>ishinaani',GUESS,gimoowishinaanin,gi<<moow2>>ishinaanin,GUESS,,,
NI,NI_VVw,moo,moow2,InclPoss,NONE,Poss,Pej,NONE,ObvPl,gimoomishinaani',gi<<moow2>>mishinaani',GUESS,gimoomishinaanin,gi<<moow2>>mishinaanin,GUESS,,,
NI,NI_VVw,moo,moow2,InclPoss,Dim,NONE,Pej,NONE,ObvPl,gimoonzhishinaani',gi<<moow2>>nzhishinaani',GUESS,gimoonzhishinaanin,gi<<moow2>>nzhishinaanin,GUESS,,,
NI,NI_VVw,moo,moow2,InclPoss,Dim,Poss,Pej,NONE,ObvPl,gimoonsimishinaani',gi<<moow2>>nsimishinaani',GUESS,gimoonsimishinaanin,gi<<moow2>>nsimishinaanin,GUESS,,,
NI,NI_VVw,moo,moow2,InclPoss,NONE,NONE,NONE,NONE,ObvSg,gimoonaanin,gi<<moow2>>naanin,GUESS,,,,,,
NI,NI_VVw,moo,moow2,InclPoss,NONE,Poss,NONE,NONE,ObvSg,gimoominaanin,gi<<moow2>>minaanin,GUESS,,,,,,
NI,NI_VVw,moo,moow2,InclPoss,Dim,NONE,NONE,NONE,ObvSg,gimoonsinaanin,gi<<moow2>>nsinaanin,GUESS,,,,,,
NI,NI_VVw,moo,moow2,InclPoss,Dim,Poss,NONE,NONE,ObvSg,gimoonsiminaanin,gi<<moow2>>nsiminaanin,GUESS,,,,,,
NI,NI_VVw,moo,moow2,InclPoss,NONE,NONE,Pej,NONE,ObvSg,gimoowishinaanin,gi<<moow2>>ishinaanin,GUESS,,,,,,
NI,NI_VVw,moo,moow2,InclPoss,NONE,Poss,Pej,NONE,ObvSg,gimoomishinaanin,gi<<moow2>>mishinaanin,GUESS,,,,,,
NI,NI_VVw,moo,moow2,InclPoss,Dim,NONE,Pej,NONE,ObvSg,gimoonzhishinaanin,gi<<moow2>>nzhishinaanin,GUESS,,,,,,
NI,NI_VVw,moo,moow2,InclPoss,Dim,Poss,Pej,NONE,ObvSg,gimoonsimishinaanin,gi<<moow2>>nsimishinaanin,GUESS,,,,,,
NI,NI_VVw,moo,moow2,InclPoss,NONE,NONE,NONE,NONE,ProxPl,gimoonaanig,gi<<moow2>>naanig,GUESS,,,,,,
NI,NI_VVw,moo,moow2,InclPoss,NONE,Poss,NONE,NONE,ProxPl,gimoominaanig,gi<<moow2>>minaanig,GUESS,,,,,,
NI,NI_VVw,moo,moow2,InclPoss,Dim,NONE,NONE,NONE,ProxPl,gimoonsinaanig,gi<<moow2>>nsinaanig,GUESS,,,,,,
NI,NI_VVw,moo,moow2,InclPoss,Dim,Poss,NONE,NONE,ProxPl,gimoonsiminaanig,gi<<moow2>>nsiminaanig,GUESS,,,,,,
NI,NI_VVw,moo,moow2,InclPoss,NONE,NONE,Pej,NONE,ProxPl,gimoowishinaanig,gi<<moow2>>ishinaanig,GUESS,,,,,,
NI,NI_VVw,moo,moow2,InclPoss,NONE,Poss,Pej,NONE,ProxPl,gimoomishinaanig,gi<<moow2>>mishinaanig,GUESS,,,,,,
NI,NI_VVw,moo,moow2,InclPoss,Dim,NONE,Pej,NONE,ProxPl,gimoonzhishinaanig,gi<<moow2>>nzhishinaanig,GUESS,,,,,,
NI,NI_VVw,moo,moow2,InclPoss,Dim,Poss,Pej,NONE,ProxPl,gimoonsimishinaanig,gi<<moow2>>nsimishinaanig,GUESS,,,,,,
NI,NI_VVw,moo,moow2,InclPoss,NONE,NONE,NONE,NONE,ProxSg,gimoonaan,gi<<moow2>>naan,GUESS,,,,,,
NI,NI_VVw,moo,moow2,InclPoss,NONE,Poss,NONE,NONE,ProxSg,gimoominaan,gi<<moow2>>minaan,GUESS,,,,,,
NI,NI_VVw,moo,moow2,InclPoss,Dim,NONE,NONE,NONE,ProxSg,gimoonsinaan,gi<<moow2>>nsinaan,GUESS,,,,,,
NI,NI_VVw,moo,moow2,InclPoss,Dim,Poss,NONE,NONE,ProxSg,gimoonsiminaan,gi<<moow2>>nsiminaan,GUESS,,,,,,
NI,NI_VVw,moo,moow2,InclPoss,NONE,NONE,Pej,NONE,ProxSg,gimoowishinaan,gi<<moow2>>ishinaan,GUESS,,,,,,
NI,NI_VVw,moo,moow2,InclPoss,NONE,Poss,Pej,NONE,ProxSg,gimoomishinaan,gi<<moow2>>mishinaan,GUESS,,,,,,
NI,NI_VVw,moo,moow2,InclPoss,Dim,NONE,Pej,NONE,ProxSg,gimoonzhishinaan,gi<<moow2>>nzhishinaan,GUESS,,,,,,
NI,NI_VVw,moo,moow2,InclPoss,Dim,Poss,Pej,NONE,ProxSg,gimoonsimishinaan,gi<<moow2>>nsimishinaan,GUESS,,,,,,
NI,NI_VVw,moo,moow2,InclPoss,NONE,NONE,NONE,NONE,LocDist,gimoonaakaang,gi<<moow2>>naakaang,GUESS,,,,,,
NI,NI_VVw,moo,moow2,InclPoss,NONE,Poss,NONE,NONE,LocDist,gimoominaakaang,gi<<moow2>>minaakaang,GUESS,,,,,,
NI,NI_VVw,moo,moow2,InclPoss,Dim,NONE,NONE,NONE,LocDist,gimoonsinaakaang,gi<<moow2>>nsinaakaang,GUESS,,,,,,
