Paradigm,Class,Lemma,Stem,PersPoss,Dim,Poss,Pej,Pret,Basic,Form1Surface,Form1Split,Form1Source,Form2Surface,Form2Split,Form2Source
NI,NI_Vw,mashkiki,mashkikiw2,ExclPoss,NONE,NONE,NONE,NONE,Pl,nimashkikiinaanin,ni<<mashkikiw2>>V1naanin,JDN-2010-Nouns,,,
NI,NI_Vw,mashkiki,mashkikiw2,InclPoss,NONE,NONE,NONE,NONE,Pl,gimashkikiinaanin,gi<<mashkikiw2>>V1naanin,JDN-2010-Nouns,,,
NI,NI_Vw,mashkiki,mashkikiw2,2SgPoss,NONE,NONE,NONE,NONE,Pl,gimashkikiwan,gi<<mashkikiw2>>an,JDN-2010-Nouns,gimashkikiin,gi<<mashkikiw2>>V1n,
NI,NI_Vw,mashkiki,mashkikiw2,2PlPoss,NONE,NONE,NONE,NONE,Pl,gimashkikiiwaan,gi<<mashkikiw2>>V1waan,JDN-2010-Nouns,,,
NI,NI_Vw,mashkiki,mashkikiw2,3SgProxPoss,NONE,NONE,NONE,NONE,Pl,omashkikiwan,o<<mashkikiw2>>an,JDN-2010-Nouns,omashkikiin,o<<mashkikiw2>>V1n,
NI,NI_Vw,mashkiki,mashkikiw2,3PlProxPoss,NONE,NONE,NONE,NONE,Pl,omashkikiiwaan,o<<mashkikiw2>>V1waan,JDN-2010-Nouns,,,
NI,NI_Vw,mashkiki,mashkikiw2,3SgObvPoss,NONE,NONE,NONE,NONE,Pl,omashkikiini,o<<mashkikiw2>>V1niw1,JDN-2010-Nouns,,,
NI,NI_Vw,mashkiki,mashkikiw2,3PlObvPoss,NONE,NONE,NONE,NONE,Pl,omashkikiini,o<<mashkikiw2>>V1niw1,GUESS,,,
NI,NI_Vw,mashkiki,mashkikiw2,1SgPoss,NONE,Poss,NONE,NONE,Pl,nimashkikiiman,ni<<mashkikiw2>>V1man,JDN-2010-Nouns,,,
NI,NI_Vw,mashkiki,mashkikiw2,ExclPoss,NONE,Poss,NONE,NONE,Pl,nimashkikiiminaanin,ni<<mashkikiw2>>V1minaanin,JDN-2010-Nouns,,,
NI,NI_Vw,mashkiki,mashkikiw2,InclPoss,NONE,Poss,NONE,NONE,Pl,gimashkikiiminaanin,gi<<mashkikiw2>>V1minaanin,JDN-2010-Nouns,,,
NI,NI_Vw,mashkiki,mashkikiw2,2SgPoss,NONE,Poss,NONE,NONE,Pl,gimashkikiiman,gi<<mashkikiw2>>V1man,JDN-2010-Nouns,,,
NI,NI_Vw,mashkiki,mashkikiw2,2PlPoss,NONE,Poss,NONE,NONE,Pl,gimashkikiimiwaan,gi<<mashkikiw2>>V1miwaan,JDN-2010-Nouns,,,
NI,NI_Vw,mashkiki,mashkikiw2,3SgProxPoss,NONE,Poss,NONE,NONE,Pl,omashkikiiman,o<<mashkikiw2>>V1man,JDN-2010-Nouns,,,
NI,NI_Vw,mashkiki,mashkikiw2,3PlProxPoss,NONE,Poss,NONE,NONE,Pl,omashkikiimiwaan,o<<mashkikiw2>>V1miwaan,JDN-2010-Nouns,,,
NI,NI_Vw,mashkiki,mashkikiw2,3SgObvPoss,NONE,Poss,NONE,NONE,Pl,omashkikiimini,o<<mashkikiw2>>V1miniw1,JDN-2010-Nouns,,,
