Paradigm,Class,Lemma,Stem,PersPoss,Dim,Poss,Pej,Pret,Basic,Form1Surface,Form1Split,Form1Source
NI,NI_aa,mashkimod,mashkimod,NONE,Dim,NONE,Pej,NONE,LocDist,mashkimodenzhishikaang,<<mashkimod>>enzhishikaang,GUESS
NI,NI_aa,mashkimod,mashkimod,NONE,Dim,NONE,NONE,Pret,LocDist,mashkimodensibanikaang,<<mashkimod>>ensibanikaang,GUESS
NI,NI_aa,mashkimod,mashkimod,1SgPoss,NONE,NONE,NONE,NONE,LocDist,nimashkimodaakaang,ni<<mashkimod>>aakaang,GUESS
NI,NI_aa,mashkimod,mashkimod,ExclPoss,NONE,NONE,NONE,NONE,LocDist,nimashkimodaanaakaang,ni<<mashkimod>>aanaakaang,GUESS
NI,NI_aa,mashkimod,mashkimod,InclPoss,NONE,NONE,NONE,NONE,LocDist,gimashkimodaanaakaang,gi<<mashkimod>>aanaakaang,GUESS
NI,NI_aa,mashkimod,mashkimod,2SgPoss,NONE,NONE,NONE,NONE,LocDist,gimashkimodaakaang,gi<<mashkimod>>aakaang,GUESS
NI,NI_aa,mashkimod,mashkimod,2PlPoss,NONE,NONE,NONE,NONE,LocDist,gimashkimodaawaakaang,gi<<mashkimod>>aawaakaang,GUESS
NI,NI_aa,mashkimod,mashkimod,3SgProxPoss,NONE,NONE,NONE,NONE,LocDist,omashkimodaakaang,o<<mashkimod>>aakaang,GUESS
NI,NI_aa,mashkimod,mashkimod,3PlProxPoss,NONE,NONE,NONE,NONE,LocDist,omashkimodaawaakaang,o<<mashkimod>>aawaakaang,GUESS
NI,NI_aa,mashkimod,mashkimod,3SgObvPoss,NONE,NONE,NONE,NONE,LocDist,omashkimodaanikaang,o<<mashkimod>>aanikaang,GUESS
NI,NI_aa,mashkimod,mashkimod,3PlObvPoss,NONE,NONE,NONE,NONE,LocDist,omashkimodaanikaang,o<<mashkimod>>aanikaang,GUESS
NI,NI_aa,mashkimod,mashkimod,1SgPoss,NONE,Poss,NONE,NONE,LocDist,nimashkimodaamikaang,ni<<mashkimod>>aamikaang,GUESS
NI,NI_aa,mashkimod,mashkimod,ExclPoss,NONE,Poss,NONE,NONE,LocDist,nimashkimodaaminaakaang,ni<<mashkimod>>aaminaakaang,GUESS
NI,NI_aa,mashkimod,mashkimod,InclPoss,NONE,Poss,NONE,NONE,LocDist,gimashkimodaaminaakaang,gi<<mashkimod>>aaminaakaang,GUESS
NI,NI_aa,mashkimod,mashkimod,2SgPoss,NONE,Poss,NONE,NONE,LocDist,gimashkimodaamikaang,gi<<mashkimod>>aamikaang,GUESS
NI,NI_aa,mashkimod,mashkimod,2PlPoss,NONE,Poss,NONE,NONE,LocDist,gimashkimodaamiwaakaang,gi<<mashkimod>>aamiwaakaang,GUESS
NI,NI_aa,mashkimod,mashkimod,3SgProxPoss,NONE,Poss,NONE,NONE,LocDist,omashkimodaamikaang,o<<mashkimod>>aamikaang,GUESS
NI,NI_aa,mashkimod,mashkimod,3PlProxPoss,NONE,Poss,NONE,NONE,LocDist,omashkimodaamiwaakaang,o<<mashkimod>>aamiwaakaang,GUESS
NI,NI_aa,mashkimod,mashkimod,3SgObvPoss,NONE,Poss,NONE,NONE,LocDist,omashkimodaaminikaang,o<<mashkimod>>aaminikaang,GUESS
NI,NI_aa,mashkimod,mashkimod,3PlObvPoss,NONE,Poss,NONE,NONE,LocDist,omashkimodaaminikaang,o<<mashkimod>>aaminikaang,GUESS
NI,NI_aa,mashkimod,mashkimod,1SgPoss,Dim,NONE,NONE,NONE,LocDist,nimashkimodensikaang,ni<<mashkimod>>ensikaang,GUESS
NI,NI_aa,mashkimod,mashkimod,ExclPoss,Dim,NONE,NONE,NONE,LocDist,nimashkimodensinaakaang,ni<<mashkimod>>ensinaakaang,GUESS
NI,NI_aa,mashkimod,mashkimod,InclPoss,Dim,NONE,NONE,NONE,LocDist,gimashkimodensinaakaang,gi<<mashkimod>>ensinaakaang,GUESS
NI,NI_aa,mashkimod,mashkimod,2SgPoss,Dim,NONE,NONE,NONE,LocDist,gimashkimodensikaang,gi<<mashkimod>>ensikaang,GUESS
NI,NI_aa,mashkimod,mashkimod,2PlPoss,Dim,NONE,NONE,NONE,LocDist,gimashkimodensiwaakaang,gi<<mashkimod>>ensiwaakaang,GUESS
NI,NI_aa,mashkimod,mashkimod,3SgProxPoss,Dim,NONE,NONE,NONE,LocDist,omashkimodensikaang,o<<mashkimod>>ensikaang,GUESS
NI,NI_aa,mashkimod,mashkimod,3PlProxPoss,Dim,NONE,NONE,NONE,LocDist,omashkimodensiwaakaang,o<<mashkimod>>ensiwaakaang,GUESS
NI,NI_aa,mashkimod,mashkimod,3SgObvPoss,Dim,NONE,NONE,NONE,LocDist,omashkimodensinikaang,o<<mashkimod>>ensinikaang,GUESS
NI,NI_aa,mashkimod,mashkimod,3PlObvPoss,Dim,NONE,NONE,NONE,LocDist,omashkimodensinikaang,o<<mashkimod>>ensinikaang,GUESS
NI,NI_aa,mashkimod,mashkimod,1SgPoss,Dim,Poss,NONE,NONE,LocDist,nimashkimodensimikaang,ni<<mashkimod>>ensimikaang,GUESS
NI,NI_aa,mashkimod,mashkimod,ExclPoss,Dim,Poss,NONE,NONE,LocDist,nimashkimodensiminaakaang,ni<<mashkimod>>ensiminaakaang,GUESS
NI,NI_aa,mashkimod,mashkimod,InclPoss,Dim,Poss,NONE,NONE,LocDist,gimashkimodensiminaakaang,gi<<mashkimod>>ensiminaakaang,GUESS
NI,NI_aa,mashkimod,mashkimod,2SgPoss,Dim,Poss,NONE,NONE,LocDist,gimashkimodensimikaang,gi<<mashkimod>>ensimikaang,GUESS
NI,NI_aa,mashkimod,mashkimod,2PlPoss,Dim,Poss,NONE,NONE,LocDist,gimashkimodensimiwaakaang,gi<<mashkimod>>ensimiwaakaang,GUESS
NI,NI_aa,mashkimod,mashkimod,3SgProxPoss,Dim,Poss,NONE,NONE,LocDist,omashkimodensimikaang,o<<mashkimod>>ensimikaang,GUESS
NI,NI_aa,mashkimod,mashkimod,3PlProxPoss,Dim,Poss,NONE,NONE,LocDist,omashkimodensimiwaakaang,o<<mashkimod>>ensimiwaakaang,GUESS
NI,NI_aa,mashkimod,mashkimod,3SgObvPoss,Dim,Poss,NONE,NONE,LocDist,omashkimodensiminikaang,o<<mashkimod>>ensiminikaang,GUESS
NI,NI_aa,mashkimod,mashkimod,3PlObvPoss,Dim,Poss,NONE,NONE,LocDist,omashkimodensiminikaang,o<<mashkimod>>ensiminikaang,GUESS
NI,NI_aa,mashkimod,mashkimod,1SgPoss,NONE,NONE,Pej,NONE,LocDist,nimashkimodaashikaang,ni<<mashkimod>>aashikaang,GUESS
NI,NI_aa,mashkimod,mashkimod,ExclPoss,NONE,NONE,Pej,NONE,LocDist,nimashkimodaashinaakaang,ni<<mashkimod>>aashinaakaang,GUESS
NI,NI_aa,mashkimod,mashkimod,InclPoss,NONE,NONE,Pej,NONE,LocDist,gimashkimodaashinaakaang,gi<<mashkimod>>aashinaakaang,GUESS
NI,NI_aa,mashkimod,mashkimod,2SgPoss,NONE,NONE,Pej,NONE,LocDist,gimashkimodaashikaang,gi<<mashkimod>>aashikaang,GUESS
NI,NI_aa,mashkimod,mashkimod,2PlPoss,NONE,NONE,Pej,NONE,LocDist,gimashkimodaashiwaakaang,gi<<mashkimod>>aashiwaakaang,GUESS
NI,NI_aa,mashkimod,mashkimod,3SgProxPoss,NONE,NONE,Pej,NONE,LocDist,omashkimodaashikaang,o<<mashkimod>>aashikaang,GUESS
NI,NI_aa,mashkimod,mashkimod,3PlProxPoss,NONE,NONE,Pej,NONE,LocDist,omashkimodaashiwaakaang,o<<mashkimod>>aashiwaakaang,GUESS
NI,NI_aa,mashkimod,mashkimod,3SgObvPoss,NONE,NONE,Pej,NONE,LocDist,omashkimodaashinikaang,o<<mashkimod>>aashinikaang,GUESS
NI,NI_aa,mashkimod,mashkimod,3PlObvPoss,NONE,NONE,Pej,NONE,LocDist,omashkimodaashinikaang,o<<mashkimod>>aashinikaang,GUESS
NI,NI_aa,mashkimod,mashkimod,1SgPoss,NONE,Poss,Pej,NONE,LocDist,nimashkimodaamishikaang,ni<<mashkimod>>aamishikaang,GUESS
NI,NI_aa,mashkimod,mashkimod,ExclPoss,NONE,Poss,Pej,NONE,LocDist,nimashkimodaamishinaakaang,ni<<mashkimod>>aamishinaakaang,GUESS
NI,NI_aa,mashkimod,mashkimod,InclPoss,NONE,Poss,Pej,NONE,LocDist,gimashkimodaamishinaakaang,gi<<mashkimod>>aamishinaakaang,GUESS
NI,NI_aa,mashkimod,mashkimod,2SgPoss,NONE,Poss,Pej,NONE,LocDist,gimashkimodaamishikaang,gi<<mashkimod>>aamishikaang,GUESS
NI,NI_aa,mashkimod,mashkimod,2PlPoss,NONE,Poss,Pej,NONE,LocDist,gimashkimodaamishiwaakaang,gi<<mashkimod>>aamishiwaakaang,GUESS
NI,NI_aa,mashkimod,mashkimod,3SgProxPoss,NONE,Poss,Pej,NONE,LocDist,omashkimodaamishikaang,o<<mashkimod>>aamishikaang,GUESS
NI,NI_aa,mashkimod,mashkimod,3PlProxPoss,NONE,Poss,Pej,NONE,LocDist,omashkimodaamishiwaakaang,o<<mashkimod>>aamishiwaakaang,GUESS
NI,NI_aa,mashkimod,mashkimod,3SgObvPoss,NONE,Poss,Pej,NONE,LocDist,omashkimodaamishinikaang,o<<mashkimod>>aamishinikaang,GUESS
NI,NI_aa,mashkimod,mashkimod,3PlObvPoss,NONE,Poss,Pej,NONE,LocDist,omashkimodaamishinikaang,o<<mashkimod>>aamishinikaang,GUESS
NI,NI_aa,mashkimod,mashkimod,1SgPoss,Dim,NONE,Pej,NONE,LocDist,nimashkimodenzhishikaang,ni<<mashkimod>>enzhishikaang,GUESS
NI,NI_aa,mashkimod,mashkimod,ExclPoss,Dim,NONE,Pej,NONE,LocDist,nimashkimodenzhishinaakaang,ni<<mashkimod>>enzhishinaakaang,GUESS
NI,NI_aa,mashkimod,mashkimod,InclPoss,Dim,NONE,Pej,NONE,LocDist,gimashkimodenzhishinaakaang,gi<<mashkimod>>enzhishinaakaang,GUESS
NI,NI_aa,mashkimod,mashkimod,2SgPoss,Dim,NONE,Pej,NONE,LocDist,gimashkimodenzhishikaang,gi<<mashkimod>>enzhishikaang,GUESS
NI,NI_aa,mashkimod,mashkimod,2PlPoss,Dim,NONE,Pej,NONE,LocDist,gimashkimodenzhishiwaakaang,gi<<mashkimod>>enzhishiwaakaang,GUESS
NI,NI_aa,mashkimod,mashkimod,3SgProxPoss,Dim,NONE,Pej,NONE,LocDist,omashkimodenzhishikaang,o<<mashkimod>>enzhishikaang,GUESS
NI,NI_aa,mashkimod,mashkimod,3PlProxPoss,Dim,NONE,Pej,NONE,LocDist,omashkimodenzhishiwaakaang,o<<mashkimod>>enzhishiwaakaang,GUESS
NI,NI_aa,mashkimod,mashkimod,3SgObvPoss,Dim,NONE,Pej,NONE,LocDist,omashkimodenzhishinikaang,o<<mashkimod>>enzhishinikaang,GUESS
NI,NI_aa,mashkimod,mashkimod,3PlObvPoss,Dim,NONE,Pej,NONE,LocDist,omashkimodenzhishinikaang,o<<mashkimod>>enzhishinikaang,GUESS
NI,NI_aa,mashkimod,mashkimod,1SgPoss,Dim,Poss,Pej,NONE,LocDist,nimashkimodensimishikaang,ni<<mashkimod>>ensimishikaang,GUESS
NI,NI_aa,mashkimod,mashkimod,ExclPoss,Dim,Poss,Pej,NONE,LocDist,nimashkimodensimishinaakaang,ni<<mashkimod>>ensimishinaakaang,GUESS
NI,NI_aa,mashkimod,mashkimod,InclPoss,Dim,Poss,Pej,NONE,LocDist,gimashkimodensimishinaakaang,gi<<mashkimod>>ensimishinaakaang,GUESS
NI,NI_aa,mashkimod,mashkimod,2SgPoss,Dim,Poss,Pej,NONE,LocDist,gimashkimodensimishikaang,gi<<mashkimod>>ensimishikaang,GUESS
NI,NI_aa,mashkimod,mashkimod,2PlPoss,Dim,Poss,Pej,NONE,LocDist,gimashkimodensimishiwaakaang,gi<<mashkimod>>ensimishiwaakaang,GUESS
NI,NI_aa,mashkimod,mashkimod,3SgProxPoss,Dim,Poss,Pej,NONE,LocDist,omashkimodensimishikaang,o<<mashkimod>>ensimishikaang,GUESS
NI,NI_aa,mashkimod,mashkimod,3PlProxPoss,Dim,Poss,Pej,NONE,LocDist,omashkimodensimishiwaakaang,o<<mashkimod>>ensimishiwaakaang,GUESS
NI,NI_aa,mashkimod,mashkimod,3SgObvPoss,Dim,Poss,Pej,NONE,LocDist,omashkimodensimishinikaang,o<<mashkimod>>ensimishinikaang,GUESS
NI,NI_aa,mashkimod,mashkimod,3PlObvPoss,Dim,Poss,Pej,NONE,LocDist,omashkimodensimishinikaang,o<<mashkimod>>ensimishinikaang,GUESS
