,Paradigm,Class,Lemma,Stem,PersPoss,Dim,Poss,Pej,Pret,Basic,Form1Surface,Form1Split,Form1Source
58,NID,NID_aa,denaniw,denaniw,2PlPoss,Dim,NONE,NONE,NONE,Pl,gidenaniwensiwaan,g<<denaniw>>ensiwaan,JDN-2010-Nouns
59,NID,NID_aa,denaniw,denaniw,3SgProxPoss,Dim,NONE,NONE,NONE,Pl,odenaniwensan,w<<denaniw>>ensan,JDN-2010-Nouns
60,NID,NID_aa,denaniw,denaniw,3PlProxPoss,Dim,NONE,NONE,NONE,Pl,odenaniwensiwaan,w<<denaniw>>ensiwaan,JDN-2010-Nouns
61,NID,NID_aa,denaniw,denaniw,3SgObvPoss,Dim,NONE,NONE,NONE,Pl,odenaniwensini,w<<denaniw>>ensiniw1,JDN-2010-Nouns
62,NID,NID_aa,denaniw,denaniw,3PlObvPoss,Dim,NONE,NONE,NONE,Pl,odenaniwensini,w<<denaniw>>ensiniw1,GUESS
63,NID,NID_aa,denaniw,denaniw,1SgPoss,Dim,NONE,NONE,NONE,Sg,nidenaniwens,n<<denaniw>>ens,JDN-2010-Nouns
64,NID,NID_aa,denaniw,denaniw,ExclPoss,Dim,NONE,NONE,NONE,Sg,nidenaniwensinaan,n<<denaniw>>ensinaan,JDN-2010-Nouns
65,NID,NID_aa,denaniw,denaniw,InclPoss,Dim,NONE,NONE,NONE,Sg,gidenaniwensinaan,g<<denaniw>>ensinaan,JDN-2010-Nouns
66,NID,NID_aa,denaniw,denaniw,2SgPoss,Dim,NONE,NONE,NONE,Sg,gidenaniwens,g<<denaniw>>ens,JDN-2010-Nouns
67,NID,NID_aa,denaniw,denaniw,2PlPoss,Dim,NONE,NONE,NONE,Sg,gidenaniwensiwaa,g<<denaniw>>ensiwaa,JDN-2010-Nouns
68,NID,NID_aa,denaniw,denaniw,3SgProxPoss,Dim,NONE,NONE,NONE,Sg,odenaniwens,w<<denaniw>>ens,JDN-2010-Nouns
69,NID,NID_aa,denaniw,denaniw,3PlProxPoss,Dim,NONE,NONE,NONE,Sg,odenaniwensiwaa,w<<denaniw>>ensiwaa,JDN-2010-Nouns
70,NID,NID_aa,denaniw,denaniw,3SgObvPoss,Dim,NONE,NONE,NONE,Sg,odenaniwensini,w<<denaniw>>ensiniw1,JDN-2010-Nouns
71,NID,NID_aa,denaniw,denaniw,3PlObvPoss,Dim,NONE,NONE,NONE,Sg,odenaniwensini,w<<denaniw>>ensiniw1,GUESS
72,NID,NID_aa,denaniw,denaniw,1SgPoss,Dim,NONE,NONE,NONE,Loc,nidenaniwensing,n<<denaniw>>ensing,JDN-2010-Nouns
73,NID,NID_aa,denaniw,denaniw,ExclPoss,Dim,NONE,NONE,NONE,Loc,nidenaniwensinaang,n<<denaniw>>ensinaang,JDN-2010-Nouns
74,NID,NID_aa,denaniw,denaniw,InclPoss,Dim,NONE,NONE,NONE,Loc,gidenaniwensinaang,g<<denaniw>>ensinaang,JDN-2010-Nouns
75,NID,NID_aa,denaniw,denaniw,2SgPoss,Dim,NONE,NONE,NONE,Loc,gidenaniwensing,g<<denaniw>>ensing,JDN-2010-Nouns
76,NID,NID_aa,denaniw,denaniw,2PlPoss,Dim,NONE,NONE,NONE,Loc,gidenaniwensiwaang,g<<denaniw>>ensiwaang,JDN-2010-Nouns
77,NID,NID_aa,denaniw,denaniw,3SgProxPoss,Dim,NONE,NONE,NONE,Loc,odenaniwensing,w<<denaniw>>ensing,JDN-2010-Nouns
