,Paradigm,Class,Lemma,Stem,PersPoss,Dim,Poss,Pej,Pret,Basic,Form1Surface,Form1Split,Form1Source,Form2Surface,Form2Split,Form2Source
295,NA,NA_Cy,asin,asiny2,2SgPoss,NONE,Poss,NONE,Pret,ObvSg,gidasiniimibaniin,gi<<asiny2>>iimibaniin,JDN-2010-Nouns,,,
296,NA,NA_Cy,asin,asiny2,2PlPoss,NONE,Poss,NONE,Pret,ObvSg,gidasiniimiwaabaniin,gi<<asiny2>>iimiwaabaniin,JDN-2010-Nouns,,,
297,NA,NA_Cy,asin,asiny2,3SgProxPoss,NONE,Poss,NONE,Pret,ObvSg,odasiniimibaniin,o<<asiny2>>iimibaniin,JDN-2010-Nouns,,,
298,NA,NA_Cy,asin,asiny2,3PlProxPoss,NONE,Poss,NONE,Pret,ObvSg,odasiniimiwaabaniin,o<<asiny2>>iimiwaabaniin,JDN-2010-Nouns,,,
299,NA,NA_Cy,asin,asiny2,3SgObvPoss,NONE,Poss,NONE,Pret,ObvSg,odasiniiminiban,o<<asiny2>>iiminiban,JDN-2010-Nouns,,,
300,NA,NA_Cy,asin,asiny2,3PlObvPoss,NONE,Poss,NONE,Pret,ObvSg,odasiniiminiban,o<<asiny2>>iiminiban,GUESS,,,
320,NA,NA_Cy,asin,asiny2,1SgPoss,Dim,NONE,NONE,Pret,ObvSg,nindasiniinsibaniin,ni<<asiny2>>iinsibaniin,JDN-2010-Nouns,,,
321,NA,NA_Cy,asin,asiny2,ExclPoss,Dim,NONE,NONE,Pret,ObvSg,nindasiniinsinaabaniin,ni<<asiny2>>iinsinaabaniin,JDN-2010-Nouns,,,
322,NA,NA_Cy,asin,asiny2,InclPoss,Dim,NONE,NONE,Pret,ObvSg,gidasiniinsinaabaniin,gi<<asiny2>>iinsinaabaniin,JDN-2010-Nouns,,,
323,NA,NA_Cy,asin,asiny2,2SgPoss,Dim,NONE,NONE,Pret,ObvSg,gidasiniinsibaniin,gi<<asiny2>>iinsibaniin,JDN-2010-Nouns,,,
324,NA,NA_Cy,asin,asiny2,2PlPoss,Dim,NONE,NONE,Pret,ObvSg,gidasiniinsiwaabaniin,gi<<asiny2>>iinsiwaabaniin,JDN-2010-Nouns,,,
325,NA,NA_Cy,asin,asiny2,3SgProxPoss,Dim,NONE,NONE,Pret,ObvSg,odasiniinsibaniin,o<<asiny2>>iinsibaniin,JDN-2010-Nouns,,,
326,NA,NA_Cy,asin,asiny2,3PlProxPoss,Dim,NONE,NONE,Pret,ObvSg,odasiniinsiwaabaniin,o<<asiny2>>iinsiwaabaniin,JDN-2010-Nouns,,,
327,NA,NA_Cy,asin,asiny2,3SgObvPoss,Dim,NONE,NONE,Pret,ObvSg,odasiniinsiniban,o<<asiny2>>iinsiniban,JDN-2010-Nouns,,,
328,NA,NA_Cy,asin,asiny2,3PlObvPoss,Dim,NONE,NONE,Pret,ObvSg,odasiniinsiniban,o<<asiny2>>iinsiniban,GUESS,,,
348,NA,NA_Cy,asin,asiny2,1SgPoss,Dim,Poss,NONE,Pret,ObvSg,nindasiniinsimibaniin,ni<<asiny2>>iinsimibaniin,JDN-2010-Nouns,,,
349,NA,NA_Cy,asin,asiny2,ExclPoss,Dim,Poss,NONE,Pret,ObvSg,nindasiniinsiminaabaniin,ni<<asiny2>>iinsiminaabaniin,JDN-2010-Nouns,,,
350,NA,NA_Cy,asin,asiny2,InclPoss,Dim,Poss,NONE,Pret,ObvSg,gidasiniinsiminaabaniin,gi<<asiny2>>iinsiminaabaniin,JDN-2010-Nouns,,,
351,NA,NA_Cy,asin,asiny2,2SgPoss,Dim,Poss,NONE,Pret,ObvSg,gidasiniinsimibaniin,gi<<asiny2>>iinsimibaniin,JDN-2010-Nouns,,,
352,NA,NA_Cy,asin,asiny2,2PlPoss,Dim,Poss,NONE,Pret,ObvSg,gidasiniinsimiwaabaniin,gi<<asiny2>>iinsimiwaabaniin,JDN-2010-Nouns,,,
353,NA,NA_Cy,asin,asiny2,3SgProxPoss,Dim,Poss,NONE,Pret,ObvSg,odasiniinsimibaniin,o<<asiny2>>iinsimibaniin,JDN-2010-Nouns,,,
354,NA,NA_Cy,asin,asiny2,3PlProxPoss,Dim,Poss,NONE,Pret,ObvSg,odasiniinsimiwaabaniin,o<<asiny2>>iinsimiwaabaniin,JDN-2010-Nouns,,,
355,NA,NA_Cy,asin,asiny2,3SgObvPoss,Dim,Poss,NONE,Pret,ObvSg,odasiniinsiminiban,o<<asiny2>>iinsiminiban,JDN-2010-Nouns,,,
356,NA,NA_Cy,asin,asiny2,3PlObvPoss,Dim,Poss,NONE,Pret,ObvSg,odasiniinsiminiban,o<<asiny2>>iinsiminiban,GUESS,,,
376,NA,NA_Cy,asin,asiny2,1SgPoss,Dim,NONE,Pej,NONE,ObvSg,nindasiniinzhishan,ni<<asiny2>>iinzhishan,JDN-2010-Nouns,,,
377,NA,NA_Cy,asin,asiny2,ExclPoss,Dim,NONE,Pej,NONE,ObvSg,nindasiniinzhishinaanin,ni<<asiny2>>iinzhishinaanin,JDN-2010-Nouns,,,
378,NA,NA_Cy,asin,asiny2,InclPoss,Dim,NONE,Pej,NONE,ObvSg,gidasiniinzhishinaanin,gi<<asiny2>>iinzhishinaanin,JDN-2010-Nouns,,,
379,NA,NA_Cy,asin,asiny2,2SgPoss,Dim,NONE,Pej,NONE,ObvSg,gidasiniinzhishan,gi<<asiny2>>iinzhishan,JDN-2010-Nouns,,,
380,NA,NA_Cy,asin,asiny2,2PlPoss,Dim,NONE,Pej,NONE,ObvSg,gidasiniinzhishiwaan,gi<<asiny2>>iinzhishiwaan,JDN-2010-Nouns,,,
381,NA,NA_Cy,asin,asiny2,3SgProxPoss,Dim,NONE,Pej,NONE,ObvSg,odasiniinzhishan,o<<asiny2>>iinzhishan,JDN-2010-Nouns,,,
382,NA,NA_Cy,asin,asiny2,3PlProxPoss,Dim,NONE,Pej,NONE,ObvSg,odasiniinzhishiwaan,o<<asiny2>>iinzhishiwaan,JDN-2010-Nouns,,,
383,NA,NA_Cy,asin,asiny2,3SgObvPoss,Dim,NONE,Pej,NONE,ObvSg,odasiniinzhishini,o<<asiny2>>iinzhishiniw1,JDN-2010-Nouns,,,
384,NA,NA_Cy,asin,asiny2,3PlObvPoss,Dim,NONE,Pej,NONE,ObvSg,odasiniinzhishini,o<<asiny2>>iinzhishiniw1,GUESS,,,
413,NA,NA_Cy,asin,asiny2,1SgPoss,Dim,Poss,Pej,NONE,ObvSg,nindasiniinsimishan,ni<<asiny2>>iinsimishan,JDN-2010-Nouns,,,
414,NA,NA_Cy,asin,asiny2,ExclPoss,Dim,Poss,Pej,NONE,ObvSg,nindasiniinsimishinaanin,ni<<asiny2>>iinsimishinaanin,JDN-2010-Nouns,,,
415,NA,NA_Cy,asin,asiny2,InclPoss,Dim,Poss,Pej,NONE,ObvSg,gidasiniinsimishinaanin,gi<<asiny2>>iinsimishinaanin,JDN-2010-Nouns,,,
416,NA,NA_Cy,asin,asiny2,2SgPoss,Dim,Poss,Pej,NONE,ObvSg,gidasiniinsimishan,gi<<asiny2>>iinsimishan,JDN-2010-Nouns,,,
417,NA,NA_Cy,asin,asiny2,2PlPoss,Dim,Poss,Pej,NONE,ObvSg,gidasiniinsimishiwaan,gi<<asiny2>>iinsimishiwaan,JDN-2010-Nouns,,,
418,NA,NA_Cy,asin,asiny2,3SgProxPoss,Dim,Poss,Pej,NONE,ObvSg,odasiniinsimishan,o<<asiny2>>iinsimishan,JDN-2010-Nouns,,,
419,NA,NA_Cy,asin,asiny2,3PlProxPoss,Dim,Poss,Pej,NONE,ObvSg,odasiniinsimishiwaan,o<<asiny2>>iinsimishiwaan,JDN-2010-Nouns,,,
420,NA,NA_Cy,asin,asiny2,3SgObvPoss,Dim,Poss,Pej,NONE,ObvSg,odasiniinsimishini,o<<asiny2>>iinsimishiniw1,JDN-2010-Nouns,,,
421,NA,NA_Cy,asin,asiny2,3PlObvPoss,Dim,Poss,Pej,NONE,ObvSg,odasiniinsimishini,o<<asiny2>>iinsimishiniw1,GUESS,,,
1,NA,NA_Cy,asin,asiny2,NONE,NONE,NONE,NONE,NONE,ProxPl,asiniig,<<asiny2>>iig,JDN-2010-Nouns,,,
7,NA,NA_Cy,asin,asiny2,NONE,Dim,NONE,NONE,NONE,ProxPl,asiniinsag,<<asiny2>>iinsag,JDN-2010-Nouns,,,
13,NA,NA_Cy,asin,asiny2,NONE,NONE,NONE,Pej,NONE,ProxPl,asiniishag,<<asiny2>>iishag,JDN-2010-Nouns,,,
19,NA,NA_Cy,asin,asiny2,NONE,NONE,NONE,NONE,Pret,ProxPl,asiniibaniig,<<asiny2>>iibaniig,JDN-2010-Nouns,,,
23,NA,NA_Cy,asin,asiny2,NONE,Dim,NONE,Pej,NONE,ProxPl,asiniinzhishag,<<asiny2>>iinzhishag,JDN-2010-Nouns,,,
29,NA,NA_Cy,asin,asiny2,NONE,Dim,NONE,NONE,Pret,ProxPl,asiniinsibaniig,<<asiny2>>iinsibaniig,JDN-2010-Nouns,,,
37,NA,NA_Cy,asin,asiny2,1SgPoss,NONE,NONE,NONE,NONE,ProxPl,nindasiniig,ni<<asiny2>>iig,JDN-2010-Nouns,,,
38,NA,NA_Cy,asin,asiny2,ExclPoss,NONE,NONE,NONE,NONE,ProxPl,nindasiniinaanig,ni<<asiny2>>iinaanig,JDN-2010-Nouns,,,
39,NA,NA_Cy,asin,asiny2,InclPoss,NONE,NONE,NONE,NONE,ProxPl,gidasiniinaanig,gi<<asiny2>>iinaanig,JDN-2010-Nouns,,,
40,NA,NA_Cy,asin,asiny2,2SgPoss,NONE,NONE,NONE,NONE,ProxPl,gidasiniig,gi<<asiny2>>iig,JDN-2010-Nouns,,,
41,NA,NA_Cy,asin,asiny2,2PlPoss,NONE,NONE,NONE,NONE,ProxPl,gidasiniiwaag,gi<<asiny2>>iiwaag,JDN-2010-Nouns,,,
74,NA,NA_Cy,asin,asiny2,1SgPoss,NONE,Poss,NONE,NONE,ProxPl,nindasiniimag,ni<<asiny2>>iimag,JDN-2010-Nouns,,,
75,NA,NA_Cy,asin,asiny2,ExclPoss,NONE,Poss,NONE,NONE,ProxPl,nindasiniiminaanig,ni<<asiny2>>iiminaanig,JDN-2010-Nouns,,,
76,NA,NA_Cy,asin,asiny2,InclPoss,NONE,Poss,NONE,NONE,ProxPl,gidasiniiminaanig,gi<<asiny2>>iiminaanig,JDN-2010-Nouns,,,
77,NA,NA_Cy,asin,asiny2,2SgPoss,NONE,Poss,NONE,NONE,ProxPl,gidasiniimag,gi<<asiny2>>iimag,JDN-2010-Nouns,,,
78,NA,NA_Cy,asin,asiny2,2PlPoss,NONE,Poss,NONE,NONE,ProxPl,gidasiniimiwaag,gi<<asiny2>>iimiwaag,JDN-2010-Nouns,,,
111,NA,NA_Cy,asin,asiny2,1SgPoss,Dim,NONE,NONE,NONE,ProxPl,nindasiniinsag,ni<<asiny2>>iinsag,JDN-2010-Nouns,,,
112,NA,NA_Cy,asin,asiny2,ExclPoss,Dim,NONE,NONE,NONE,ProxPl,nindasiniinsinaanig,ni<<asiny2>>iinsinaanig,JDN-2010-Nouns,,,
113,NA,NA_Cy,asin,asiny2,InclPoss,Dim,NONE,NONE,NONE,ProxPl,gidasiniinsinaanig,gi<<asiny2>>iinsinaanig,JDN-2010-Nouns,,,
114,NA,NA_Cy,asin,asiny2,2SgPoss,Dim,NONE,NONE,NONE,ProxPl,gidasiniinsag,gi<<asiny2>>iinsag,JDN-2010-Nouns,,,
115,NA,NA_Cy,asin,asiny2,2PlPoss,Dim,NONE,NONE,NONE,ProxPl,gidasiniinsiwaag,gi<<asiny2>>iinsiwaag,JDN-2010-Nouns,,,
148,NA,NA_Cy,asin,asiny2,1SgPoss,Dim,Poss,NONE,NONE,ProxPl,nindasiniinsimag,ni<<asiny2>>iinsimag,JDN-2010-Nouns,,,
149,NA,NA_Cy,asin,asiny2,ExclPoss,Dim,Poss,NONE,NONE,ProxPl,nindasiniinsiminaanig,ni<<asiny2>>iinsiminaanig,JDN-2010-Nouns,,,
150,NA,NA_Cy,asin,asiny2,InclPoss,Dim,Poss,NONE,NONE,ProxPl,gidasiniinsiminaanig,gi<<asiny2>>iinsiminaanig,JDN-2010-Nouns,,,
151,NA,NA_Cy,asin,asiny2,2SgPoss,Dim,Poss,NONE,NONE,ProxPl,gidasiniinsimag,gi<<asiny2>>iinsimag,JDN-2010-Nouns,,,
152,NA,NA_Cy,asin,asiny2,2PlPoss,Dim,Poss,NONE,NONE,ProxPl,gidasiniinsimiwaag,gi<<asiny2>>iinsimiwaag,JDN-2010-Nouns,,,
185,NA,NA_Cy,asin,asiny2,1SgPoss,NONE,NONE,Pej,NONE,ProxPl,nindasiniishag,ni<<asiny2>>iishag,JDN-2010-Nouns,,,
186,NA,NA_Cy,asin,asiny2,ExclPoss,NONE,NONE,Pej,NONE,ProxPl,nindasiniishinaanig,ni<<asiny2>>iishinaanig,JDN-2010-Nouns,,,
187,NA,NA_Cy,asin,asiny2,InclPoss,NONE,NONE,Pej,NONE,ProxPl,gidasiniishinaanig,gi<<asiny2>>iishinaanig,JDN-2010-Nouns,,,
188,NA,NA_Cy,asin,asiny2,2SgPoss,NONE,NONE,Pej,NONE,ProxPl,gidasiniishag,gi<<asiny2>>iishag,JDN-2010-Nouns,,,
189,NA,NA_Cy,asin,asiny2,2PlPoss,NONE,NONE,Pej,NONE,ProxPl,gidasiniishiwaag,gi<<asiny2>>iishiwaag,JDN-2010-Nouns,,,
222,NA,NA_Cy,asin,asiny2,1SgPoss,NONE,Poss,Pej,NONE,ProxPl,nindasiniimishag,ni<<asiny2>>iimishag,JDN-2010-Nouns,,,
223,NA,NA_Cy,asin,asiny2,ExclPoss,NONE,Poss,Pej,NONE,ProxPl,nindasiniimishinaanig,ni<<asiny2>>iimishinaanig,JDN-2010-Nouns,,,
224,NA,NA_Cy,asin,asiny2,InclPoss,NONE,Poss,Pej,NONE,ProxPl,gidasiniimishinaanig,gi<<asiny2>>iimishinaanig,JDN-2010-Nouns,,,
225,NA,NA_Cy,asin,asiny2,2SgPoss,NONE,Poss,Pej,NONE,ProxPl,gidasiniimishag,gi<<asiny2>>iimishag,JDN-2010-Nouns,,,
226,NA,NA_Cy,asin,asiny2,2PlPoss,NONE,Poss,Pej,NONE,ProxPl,gidasiniimishiwaag,gi<<asiny2>>iimishiwaag,JDN-2010-Nouns,,,
259,NA,NA_Cy,asin,asiny2,1SgPoss,NONE,NONE,NONE,Pret,ProxPl,nindasiniibaniig,ni<<asiny2>>iibaniig,JDN-2010-Nouns,,,
260,NA,NA_Cy,asin,asiny2,ExclPoss,NONE,NONE,NONE,Pret,ProxPl,nindasiniinaabaniig,ni<<asiny2>>iinaabaniig,JDN-2010-Nouns,,,
261,NA,NA_Cy,asin,asiny2,InclPoss,NONE,NONE,NONE,Pret,ProxPl,gidasiniinaabaniig,gi<<asiny2>>iinaabaniig,JDN-2010-Nouns,,,
262,NA,NA_Cy,asin,asiny2,2SgPoss,NONE,NONE,NONE,Pret,ProxPl,gidasiniibaniig,gi<<asiny2>>iibaniig,JDN-2010-Nouns,,,
263,NA,NA_Cy,asin,asiny2,2PlPoss,NONE,NONE,NONE,Pret,ProxPl,gidasiniiwaabaniig,gi<<asiny2>>iiwaabaniig,JDN-2010-Nouns,,,
287,NA,NA_Cy,asin,asiny2,1SgPoss,NONE,Poss,NONE,Pret,ProxPl,nindasiniimibaniig,ni<<asiny2>>iimibaniig,JDN-2010-Nouns,,,
288,NA,NA_Cy,asin,asiny2,ExclPoss,NONE,Poss,NONE,Pret,ProxPl,nindasiniiminaabaniig,ni<<asiny2>>iiminaabaniig,JDN-2010-Nouns,,,
289,NA,NA_Cy,asin,asiny2,InclPoss,NONE,Poss,NONE,Pret,ProxPl,gidasiniiminaabaniig,gi<<asiny2>>iiminaabaniig,JDN-2010-Nouns,,,
290,NA,NA_Cy,asin,asiny2,2SgPoss,NONE,Poss,NONE,Pret,ProxPl,gidasiniimibaniig,gi<<asiny2>>iimibaniig,JDN-2010-Nouns,,,
291,NA,NA_Cy,asin,asiny2,2PlPoss,NONE,Poss,NONE,Pret,ProxPl,gidasiniimiwaabaniig,gi<<asiny2>>iimiwaabaniig,JDN-2010-Nouns,,,
315,NA,NA_Cy,asin,asiny2,1SgPoss,Dim,NONE,NONE,Pret,ProxPl,nindasiniinsibaniig,ni<<asiny2>>iinsibaniig,JDN-2010-Nouns,,,
316,NA,NA_Cy,asin,asiny2,ExclPoss,Dim,NONE,NONE,Pret,ProxPl,nindasiniinsinaabaniig,ni<<asiny2>>iinsinaabaniig,JDN-2010-Nouns,,,
317,NA,NA_Cy,asin,asiny2,InclPoss,Dim,NONE,NONE,Pret,ProxPl,gidasiniinsinaabaniig,gi<<asiny2>>iinsinaabaniig,JDN-2010-Nouns,,,
318,NA,NA_Cy,asin,asiny2,2SgPoss,Dim,NONE,NONE,Pret,ProxPl,gidasiniinsibaniig,gi<<asiny2>>iinsibaniig,JDN-2010-Nouns,,,
319,NA,NA_Cy,asin,asiny2,2PlPoss,Dim,NONE,NONE,Pret,ProxPl,gidasiniinsiwaabaniig,gi<<asiny2>>iinsiwaabaniig,JDN-2010-Nouns,,,
343,NA,NA_Cy,asin,asiny2,1SgPoss,Dim,Poss,NONE,Pret,ProxPl,nindasiniinsimibaniig,ni<<asiny2>>iinsimibaniig,JDN-2010-Nouns,,,
344,NA,NA_Cy,asin,asiny2,ExclPoss,Dim,Poss,NONE,Pret,ProxPl,nindasiniinsiminaabaniig,ni<<asiny2>>iinsiminaabaniig,JDN-2010-Nouns,,,
345,NA,NA_Cy,asin,asiny2,InclPoss,Dim,Poss,NONE,Pret,ProxPl,gidasiniinsiminaabaniig,gi<<asiny2>>iinsiminaabaniig,JDN-2010-Nouns,,,
346,NA,NA_Cy,asin,asiny2,2SgPoss,Dim,Poss,NONE,Pret,ProxPl,gidasiniinsimibaniig,gi<<asiny2>>iinsimibaniig,JDN-2010-Nouns,,,
347,NA,NA_Cy,asin,asiny2,2PlPoss,Dim,Poss,NONE,Pret,ProxPl,gidasiniinsimiwaabaniig,gi<<asiny2>>iinsimiwaabaniig,JDN-2010-Nouns,,,
371,NA,NA_Cy,asin,asiny2,1SgPoss,Dim,NONE,Pej,NONE,ProxPl,nindasiniinzhishag,ni<<asiny2>>iinzhishag,JDN-2010-Nouns,,,
372,NA,NA_Cy,asin,asiny2,ExclPoss,Dim,NONE,Pej,NONE,ProxPl,nindasiniinzhishinaanig,ni<<asiny2>>iinzhishinaanig,JDN-2010-Nouns,,,
373,NA,NA_Cy,asin,asiny2,InclPoss,Dim,NONE,Pej,NONE,ProxPl,gidasiniinzhishinaanig,gi<<asiny2>>iinzhishinaanig,JDN-2010-Nouns,,,
374,NA,NA_Cy,asin,asiny2,2SgPoss,Dim,NONE,Pej,NONE,ProxPl,gidasiniinzhishag,gi<<asiny2>>iinzhishag,JDN-2010-Nouns,,,
375,NA,NA_Cy,asin,asiny2,2PlPoss,Dim,NONE,Pej,NONE,ProxPl,gidasiniinzhishiwaag,gi<<asiny2>>iinzhishiwaag,JDN-2010-Nouns,,,
408,NA,NA_Cy,asin,asiny2,1SgPoss,Dim,Poss,Pej,NONE,ProxPl,nindasiniinsimishag,ni<<asiny2>>iinsimishag,JDN-2010-Nouns,,,
409,NA,NA_Cy,asin,asiny2,ExclPoss,Dim,Poss,Pej,NONE,ProxPl,nindasiniinsimishinaanig,ni<<asiny2>>iinsimishinaanig,JDN-2010-Nouns,,,
410,NA,NA_Cy,asin,asiny2,InclPoss,Dim,Poss,Pej,NONE,ProxPl,gidasiniinsimishinaanig,gi<<asiny2>>iinsimishinaanig,JDN-2010-Nouns,,,
411,NA,NA_Cy,asin,asiny2,2SgPoss,Dim,Poss,Pej,NONE,ProxPl,gidasiniinsimishag,gi<<asiny2>>iinsimishag,JDN-2010-Nouns,,,
412,NA,NA_Cy,asin,asiny2,2PlPoss,Dim,Poss,Pej,NONE,ProxPl,gidasiniinsimishiwaag,gi<<asiny2>>iinsimishiwaag,JDN-2010-Nouns,,,
0,NA,NA_Cy,asin,asiny2,NONE,NONE,NONE,NONE,NONE,ProxSg,asin,<<asiny2>>,JDN-2010-Nouns,,,
6,NA,NA_Cy,asin,asiny2,NONE,Dim,NONE,NONE,NONE,ProxSg,asiniins,<<asiny2>>iins,JDN-2010-Nouns,,,
12,NA,NA_Cy,asin,asiny2,NONE,NONE,NONE,Pej,NONE,ProxSg,asiniish,<<asiny2>>iish,JDN-2010-Nouns,,,
18,NA,NA_Cy,asin,asiny2,NONE,NONE,NONE,NONE,Pret,ProxSg,asiniiban,<<asiny2>>iiban,JDN-2010-Nouns,,,
22,NA,NA_Cy,asin,asiny2,NONE,Dim,NONE,Pej,NONE,ProxSg,asiniinzhish,<<asiny2>>iinzhish,JDN-2010-Nouns,,,
28,NA,NA_Cy,asin,asiny2,NONE,Dim,NONE,NONE,Pret,ProxSg,asiniinsiban,<<asiny2>>iinsiban,JDN-2010-Nouns,,,
32,NA,NA_Cy,asin,asiny2,1SgPoss,NONE,NONE,NONE,NONE,ProxSg,nindasin,ni<<asiny2>>,JDN-2010-Nouns,,,
33,NA,NA_Cy,asin,asiny2,ExclPoss,NONE,NONE,NONE,NONE,ProxSg,nindasiniinaan,ni<<asiny2>>iinaan,JDN-2010-Nouns,,,
34,NA,NA_Cy,asin,asiny2,InclPoss,NONE,NONE,NONE,NONE,ProxSg,gidasiniinaan,gi<<asiny2>>iinaan,JDN-2010-Nouns,,,
35,NA,NA_Cy,asin,asiny2,2SgPoss,NONE,NONE,NONE,NONE,ProxSg,gidasin,gi<<asiny2>>,JDN-2010-Nouns,,,
36,NA,NA_Cy,asin,asiny2,2PlPoss,NONE,NONE,NONE,NONE,ProxSg,gidasiniiwaa,gi<<asiny2>>iiwaa,JDN-2010-Nouns,,,
69,NA,NA_Cy,asin,asiny2,1SgPoss,NONE,Poss,NONE,NONE,ProxSg,nindasiniim,ni<<asiny2>>iim,JDN-2010-Nouns,,,
70,NA,NA_Cy,asin,asiny2,ExclPoss,NONE,Poss,NONE,NONE,ProxSg,nindasiniiminaan,ni<<asiny2>>iiminaan,JDN-2010-Nouns,,,
71,NA,NA_Cy,asin,asiny2,InclPoss,NONE,Poss,NONE,NONE,ProxSg,gidasiniiminaan,gi<<asiny2>>iiminaan,JDN-2010-Nouns,,,
72,NA,NA_Cy,asin,asiny2,2SgPoss,NONE,Poss,NONE,NONE,ProxSg,gidasiniiminaan,gi<<asiny2>>iiminaan,JDN-2010-Nouns,,,
73,NA,NA_Cy,asin,asiny2,2PlPoss,NONE,Poss,NONE,NONE,ProxSg,gidasiniimiwaa,gi<<asiny2>>iimiwaa,JDN-2010-Nouns,,,
106,NA,NA_Cy,asin,asiny2,1SgPoss,Dim,NONE,NONE,NONE,ProxSg,nindasiniins,ni<<asiny2>>iins,JDN-2010-Nouns,,,
107,NA,NA_Cy,asin,asiny2,ExclPoss,Dim,NONE,NONE,NONE,ProxSg,nindasiniinsinaan,ni<<asiny2>>iinsinaan,JDN-2010-Nouns,,,
108,NA,NA_Cy,asin,asiny2,InclPoss,Dim,NONE,NONE,NONE,ProxSg,gidasiniinsinaan,gi<<asiny2>>iinsinaan,JDN-2010-Nouns,,,
109,NA,NA_Cy,asin,asiny2,2SgPoss,Dim,NONE,NONE,NONE,ProxSg,gidasiniins,gi<<asiny2>>iins,JDN-2010-Nouns,,,
110,NA,NA_Cy,asin,asiny2,2PlPoss,Dim,NONE,NONE,NONE,ProxSg,gidasiniinsiwaa,gi<<asiny2>>iinsiwaa,JDN-2010-Nouns,,,
143,NA,NA_Cy,asin,asiny2,1SgPoss,Dim,Poss,NONE,NONE,ProxSg,nindasiniinsim,ni<<asiny2>>iinsim,JDN-2010-Nouns,,,
144,NA,NA_Cy,asin,asiny2,ExclPoss,Dim,Poss,NONE,NONE,ProxSg,nindasiniinsiminaan,ni<<asiny2>>iinsiminaan,JDN-2010-Nouns,,,
145,NA,NA_Cy,asin,asiny2,InclPoss,Dim,Poss,NONE,NONE,ProxSg,gidasiniinsiminaan,gi<<asiny2>>iinsiminaan,JDN-2010-Nouns,,,
146,NA,NA_Cy,asin,asiny2,2SgPoss,Dim,Poss,NONE,NONE,ProxSg,gidasiniinsiminaan,gi<<asiny2>>iinsiminaan,JDN-2010-Nouns,,,
147,NA,NA_Cy,asin,asiny2,2PlPoss,Dim,Poss,NONE,NONE,ProxSg,gidasiniinsimiwaa,gi<<asiny2>>iinsimiwaa,JDN-2010-Nouns,,,
180,NA,NA_Cy,asin,asiny2,1SgPoss,NONE,NONE,Pej,NONE,ProxSg,nindasiniish,ni<<asiny2>>iish,JDN-2010-Nouns,,,
181,NA,NA_Cy,asin,asiny2,ExclPoss,NONE,NONE,Pej,NONE,ProxSg,nindasiniishinaan,ni<<asiny2>>iishinaan,JDN-2010-Nouns,,,
182,NA,NA_Cy,asin,asiny2,InclPoss,NONE,NONE,Pej,NONE,ProxSg,gidasiniishinaan,gi<<asiny2>>iishinaan,JDN-2010-Nouns,,,
183,NA,NA_Cy,asin,asiny2,2SgPoss,NONE,NONE,Pej,NONE,ProxSg,gidasiniish,gi<<asiny2>>iish,JDN-2010-Nouns,,,
184,NA,NA_Cy,asin,asiny2,2PlPoss,NONE,NONE,Pej,NONE,ProxSg,gidasiniishiwaa,gi<<asiny2>>iishiwaa,JDN-2010-Nouns,,,
217,NA,NA_Cy,asin,asiny2,1SgPoss,NONE,Poss,Pej,NONE,ProxSg,nindasiniimish,ni<<asiny2>>iimish,JDN-2010-Nouns,,,
218,NA,NA_Cy,asin,asiny2,ExclPoss,NONE,Poss,Pej,NONE,ProxSg,nindasiniimishinaan,ni<<asiny2>>iimishinaan,JDN-2010-Nouns,,,
219,NA,NA_Cy,asin,asiny2,InclPoss,NONE,Poss,Pej,NONE,ProxSg,gidasiniimishinaan,gi<<asiny2>>iimishinaan,JDN-2010-Nouns,,,
220,NA,NA_Cy,asin,asiny2,2SgPoss,NONE,Poss,Pej,NONE,ProxSg,gidasiniimishinaan,gi<<asiny2>>iimishinaan,JDN-2010-Nouns,,,
221,NA,NA_Cy,asin,asiny2,2PlPoss,NONE,Poss,Pej,NONE,ProxSg,gidasiniimishiwaa,gi<<asiny2>>iimishiwaa,JDN-2010-Nouns,,,
254,NA,NA_Cy,asin,asiny2,1SgPoss,NONE,NONE,NONE,Pret,ProxSg,nindasiniiban,ni<<asiny2>>iiban,JDN-2010-Nouns,,,
255,NA,NA_Cy,asin,asiny2,ExclPoss,NONE,NONE,NONE,Pret,ProxSg,nindasiniinaaban,ni<<asiny2>>iinaaban,JDN-2010-Nouns,,,
256,NA,NA_Cy,asin,asiny2,InclPoss,NONE,NONE,NONE,Pret,ProxSg,gidasiniinaaban,gi<<asiny2>>iinaaban,JDN-2010-Nouns,,,
257,NA,NA_Cy,asin,asiny2,2SgPoss,NONE,NONE,NONE,Pret,ProxSg,gidasiniiban,gi<<asiny2>>iiban,JDN-2010-Nouns,,,
258,NA,NA_Cy,asin,asiny2,2PlPoss,NONE,NONE,NONE,Pret,ProxSg,gidasiniiwaaban,gi<<asiny2>>iiwaaban,JDN-2010-Nouns,,,
282,NA,NA_Cy,asin,asiny2,1SgPoss,NONE,Poss,NONE,Pret,ProxSg,nindasiniimiban,ni<<asiny2>>iimiban,JDN-2010-Nouns,,,
283,NA,NA_Cy,asin,asiny2,ExclPoss,NONE,Poss,NONE,Pret,ProxSg,nindasiniiminaaban,ni<<asiny2>>iiminaaban,JDN-2010-Nouns,,,
284,NA,NA_Cy,asin,asiny2,InclPoss,NONE,Poss,NONE,Pret,ProxSg,gidasiniiminaaban,gi<<asiny2>>iiminaaban,JDN-2010-Nouns,,,
