Paradigm,Class,Lemma,Stem,PersPoss,Dim,Poss,Pej,Pret,Basic,Form1Surface,Form1Split,Form1Source,Form2Surface,Form2Split,Form2Source
NA,NA_ShortC,nika,nik,3PlObvPoss,Dim,Poss,Pej,NONE,Loc,onikensimishining,o<<nik>>ensimishining,GUESS,,,
NA,NA_ShortC,nika,nik,NONE,NONE,NONE,NONE,NONE,ObvPl,nika',<<nik>>a',JDN-2010-Nouns,nikan,<<nik>>an,JDN-2010-Nouns
NA,NA_ShortC,nika,nik,NONE,Dim,NONE,NONE,NONE,ObvPl,nikensa',<<nik>>ensa',JDN-2010-Nouns,nikensan,<<nik>>ensan,JDN-2010-Nouns
NA,NA_ShortC,nika,nik,NONE,NONE,NONE,Pej,NONE,ObvPl,nikisha',<<nik>>isha',JDN-2010-Nouns,nikishan,<<nik>>ishan,JDN-2010-Nouns
NA,NA_ShortC,nika,nik,NONE,NONE,NONE,NONE,Pret,ObvPl,nikibanii',<<nik>>ibanii',JDN-2010-Nouns,nikibaniin,<<nik>>ibaniin,JDN-2010-Nouns
NA,NA_ShortC,nika,nik,NONE,Dim,NONE,Pej,NONE,ObvPl,nikenzhisha',<<nik>>enzhisha',JDN-2010-Nouns,nikenzhishan,<<nik>>enzhishan,JDN-2010-Nouns
NA,NA_ShortC,nika,nik,NONE,Dim,NONE,NONE,Pret,ObvPl,nikensibanii',<<nik>>ensibanii',JDN-2010-Nouns,nikensibaniin,<<nik>>ensibaniin,JDN-2010-Nouns
NA,NA_ShortC,nika,nik,1SgPoss,NONE,NONE,NONE,NONE,ObvPl,ninika',ni<<nik>>a',JDN-2010-Nouns,ninikan,ni<<nik>>an,JDN-2010-Nouns
NA,NA_ShortC,nika,nik,ExclPoss,NONE,NONE,NONE,NONE,ObvPl,ninikinaani',ni<<nik>>inaani',JDN-2010-Nouns,ninikinaanin,ni<<nik>>inaanin,JDN-2010-Nouns
NA,NA_ShortC,nika,nik,InclPoss,NONE,NONE,NONE,NONE,ObvPl,ginikinaani',gi<<nik>>inaani',JDN-2010-Nouns,ginikinaanin,gi<<nik>>inaanin,JDN-2010-Nouns
NA,NA_ShortC,nika,nik,2SgPoss,NONE,NONE,NONE,NONE,ObvPl,ginika',gi<<nik>>a',JDN-2010-Nouns,ginikan,gi<<nik>>an,JDN-2010-Nouns
NA,NA_ShortC,nika,nik,2PlPoss,NONE,NONE,NONE,NONE,ObvPl,ginikiwaa',gi<<nik>>iwaa',JDN-2010-Nouns,ginikiwaan,gi<<nik>>iwaan,JDN-2010-Nouns
NA,NA_ShortC,nika,nik,3SgProxPoss,NONE,NONE,NONE,NONE,ObvPl,onika',o<<nik>>a',JDN-2010-Nouns,onikan,o<<nik>>an,JDN-2010-Nouns
NA,NA_ShortC,nika,nik,3PlProxPoss,NONE,NONE,NONE,NONE,ObvPl,onikiwaa',o<<nik>>iwaa',JDN-2010-Nouns,onikiwaan,o<<nik>>iwaan,JDN-2010-Nouns
NA,NA_ShortC,nika,nik,3SgObvPoss,NONE,NONE,NONE,NONE,ObvPl,onikini,o<<nik>>iniw1,JDN-2010-Nouns,onikini,o<<nik>>iniw1,JDN-2010-Nouns
NA,NA_ShortC,nika,nik,3PlObvPoss,NONE,NONE,NONE,NONE,ObvPl,onikini,o<<nik>>iniw1,GUESS,onikini,o<<nik>>iniw1,GUESS
NA,NA_ShortC,nika,nik,1SgPoss,NONE,Poss,NONE,NONE,ObvPl,ninikima',ni<<nik>>ima',JDN-2010-Nouns,ninikiman,ni<<nik>>iman,JDN-2010-Nouns
NA,NA_ShortC,nika,nik,ExclPoss,NONE,Poss,NONE,NONE,ObvPl,ninikiminaani',ni<<nik>>iminaani',JDN-2010-Nouns,ninikiminaanin,ni<<nik>>iminaanin,JDN-2010-Nouns
NA,NA_ShortC,nika,nik,InclPoss,NONE,Poss,NONE,NONE,ObvPl,ginikiminaani',gi<<nik>>iminaani',JDN-2010-Nouns,ginikiminaanin,gi<<nik>>iminaanin,JDN-2010-Nouns
NA,NA_ShortC,nika,nik,2SgPoss,NONE,Poss,NONE,NONE,ObvPl,ginikima',gi<<nik>>ima',JDN-2010-Nouns,ginikiman,gi<<nik>>iman,JDN-2010-Nouns
NA,NA_ShortC,nika,nik,2PlPoss,NONE,Poss,NONE,NONE,ObvPl,ginikimiwaa',gi<<nik>>imiwaa',JDN-2010-Nouns,ginikimiwaan,gi<<nik>>imiwaan,JDN-2010-Nouns
NA,NA_ShortC,nika,nik,3SgProxPoss,NONE,Poss,NONE,NONE,ObvPl,onikima',o<<nik>>ima',JDN-2010-Nouns,onikiman,o<<nik>>iman,JDN-2010-Nouns
NA,NA_ShortC,nika,nik,3PlProxPoss,NONE,Poss,NONE,NONE,ObvPl,onikimiwaa',o<<nik>>imiwaa',JDN-2010-Nouns,onikimiwaan,o<<nik>>imiwaan,JDN-2010-Nouns
NA,NA_ShortC,nika,nik,3SgObvPoss,NONE,Poss,NONE,NONE,ObvPl,onikimini,o<<nik>>iminiw1,JDN-2010-Nouns,onikimini,o<<nik>>iminiw1,JDN-2010-Nouns
NA,NA_ShortC,nika,nik,3PlObvPoss,NONE,Poss,NONE,NONE,ObvPl,onikimini,o<<nik>>iminiw1,GUESS,onikimini,o<<nik>>iminiw1,GUESS
NA,NA_ShortC,nika,nik,1SgPoss,Dim,NONE,NONE,NONE,ObvPl,ninikensa',ni<<nik>>ensa',JDN-2010-Nouns,ninikensan,ni<<nik>>ensan,JDN-2010-Nouns
NA,NA_ShortC,nika,nik,ExclPoss,Dim,NONE,NONE,NONE,ObvPl,ninikensinaani',ni<<nik>>ensinaani',JDN-2010-Nouns,ninikensinaanin,ni<<nik>>ensinaanin,JDN-2010-Nouns
NA,NA_ShortC,nika,nik,InclPoss,Dim,NONE,NONE,NONE,ObvPl,ginikensinaani',gi<<nik>>ensinaani',JDN-2010-Nouns,ginikensinaanin,gi<<nik>>ensinaanin,JDN-2010-Nouns
NA,NA_ShortC,nika,nik,2SgPoss,Dim,NONE,NONE,NONE,ObvPl,ginikensa',gi<<nik>>ensa',JDN-2010-Nouns,ginikensan,gi<<nik>>ensan,JDN-2010-Nouns
NA,NA_ShortC,nika,nik,2PlPoss,Dim,NONE,NONE,NONE,ObvPl,ginikensiwaa',gi<<nik>>ensiwaa',JDN-2010-Nouns,ginikensiwaan,gi<<nik>>ensiwaan,JDN-2010-Nouns
NA,NA_ShortC,nika,nik,3SgProxPoss,Dim,NONE,NONE,NONE,ObvPl,onikensa',o<<nik>>ensa',JDN-2010-Nouns,onikensan,o<<nik>>ensan,JDN-2010-Nouns
NA,NA_ShortC,nika,nik,3PlProxPoss,Dim,NONE,NONE,NONE,ObvPl,onikensiwaa',o<<nik>>ensiwaa',JDN-2010-Nouns,onikensiwaan,o<<nik>>ensiwaan,JDN-2010-Nouns
NA,NA_ShortC,nika,nik,3SgObvPoss,Dim,NONE,NONE,NONE,ObvPl,onikensini,o<<nik>>ensiniw1,JDN-2010-Nouns,onikensini,o<<nik>>ensiniw1,JDN-2010-Nouns
NA,NA_ShortC,nika,nik,3PlObvPoss,Dim,NONE,NONE,NONE,ObvPl,onikensini,o<<nik>>ensiniw1,GUESS,onikensini,o<<nik>>ensiniw1,GUESS
NA,NA_ShortC,nika,nik,1SgPoss,Dim,Poss,NONE,NONE,ObvPl,ninikensima',ni<<nik>>ensima',JDN-2010-Nouns,ninikensiman,ni<<nik>>ensiman,JDN-2010-Nouns
NA,NA_ShortC,nika,nik,ExclPoss,Dim,Poss,NONE,NONE,ObvPl,ninikensiminaani',ni<<nik>>ensiminaani',JDN-2010-Nouns,ninikensiminaanin,ni<<nik>>ensiminaanin,JDN-2010-Nouns
NA,NA_ShortC,nika,nik,InclPoss,Dim,Poss,NONE,NONE,ObvPl,ginikensiminaani',gi<<nik>>ensiminaani',JDN-2010-Nouns,ginikensiminaanin,gi<<nik>>ensiminaanin,JDN-2010-Nouns
NA,NA_ShortC,nika,nik,2SgPoss,Dim,Poss,NONE,NONE,ObvPl,ginikensima',gi<<nik>>ensima',JDN-2010-Nouns,ginikensiman,gi<<nik>>ensiman,JDN-2010-Nouns
NA,NA_ShortC,nika,nik,2PlPoss,Dim,Poss,NONE,NONE,ObvPl,ginikensimiwaa',gi<<nik>>ensimiwaa',JDN-2010-Nouns,ginikensimiwaan,gi<<nik>>ensimiwaan,JDN-2010-Nouns
NA,NA_ShortC,nika,nik,3SgProxPoss,Dim,Poss,NONE,NONE,ObvPl,onikensima',o<<nik>>ensima',JDN-2010-Nouns,onikensiman,o<<nik>>ensiman,JDN-2010-Nouns
NA,NA_ShortC,nika,nik,3PlProxPoss,Dim,Poss,NONE,NONE,ObvPl,onikensimiwaa',o<<nik>>ensimiwaa',JDN-2010-Nouns,onikensimiwaan,o<<nik>>ensimiwaan,JDN-2010-Nouns
NA,NA_ShortC,nika,nik,3SgObvPoss,Dim,Poss,NONE,NONE,ObvPl,onikensimini,o<<nik>>ensiminiw1,JDN-2010-Nouns,onikensimini,o<<nik>>ensiminiw1,JDN-2010-Nouns
NA,NA_ShortC,nika,nik,3PlObvPoss,Dim,Poss,NONE,NONE,ObvPl,onikensimini,o<<nik>>ensiminiw1,GUESS,onikensimini,o<<nik>>ensiminiw1,GUESS
NA,NA_ShortC,nika,nik,1SgPoss,NONE,NONE,Pej,NONE,ObvPl,ninikisha',ni<<nik>>isha',JDN-2010-Nouns,ninikishan,ni<<nik>>ishan,JDN-2010-Nouns
NA,NA_ShortC,nika,nik,ExclPoss,NONE,NONE,Pej,NONE,ObvPl,ninikishinaani',ni<<nik>>ishinaani',JDN-2010-Nouns,ninikishinaanin,ni<<nik>>ishinaanin,JDN-2010-Nouns
NA,NA_ShortC,nika,nik,InclPoss,NONE,NONE,Pej,NONE,ObvPl,ginikishinaani',gi<<nik>>ishinaani',JDN-2010-Nouns,ginikishinaanin,gi<<nik>>ishinaanin,JDN-2010-Nouns
NA,NA_ShortC,nika,nik,2SgPoss,NONE,NONE,Pej,NONE,ObvPl,ginikisha',gi<<nik>>isha',JDN-2010-Nouns,ginikishan,gi<<nik>>ishan,JDN-2010-Nouns
NA,NA_ShortC,nika,nik,2PlPoss,NONE,NONE,Pej,NONE,ObvPl,ginikishiwaa',gi<<nik>>ishiwaa',JDN-2010-Nouns,ginikishiwaan,gi<<nik>>ishiwaan,JDN-2010-Nouns
NA,NA_ShortC,nika,nik,3SgProxPoss,NONE,NONE,Pej,NONE,ObvPl,onikisha',o<<nik>>isha',JDN-2010-Nouns,onikishan,o<<nik>>ishan,JDN-2010-Nouns
NA,NA_ShortC,nika,nik,3PlProxPoss,NONE,NONE,Pej,NONE,ObvPl,onikishiwaa',o<<nik>>ishiwaa',JDN-2010-Nouns,onikishiwaan,o<<nik>>ishiwaan,JDN-2010-Nouns
NA,NA_ShortC,nika,nik,3SgObvPoss,NONE,NONE,Pej,NONE,ObvPl,onikishini,o<<nik>>ishiniw1,JDN-2010-Nouns,onikishini,o<<nik>>ishiniw1,JDN-2010-Nouns
