,Paradigm,Class,Lemma,Stem,PersPoss,Dim,Poss,Pej,Pret,Basic,Form1Surface,Form1Split,Form1Source,Form2Surface,Form2Split,Form2Source
60,NI,NI_VVny,wiiyagasenh,wiiyagasenhy1,3PlProxPoss,NONE,Poss,NONE,NONE,Sg,owiiyagasenyimiwaa,o<<wiiyagasenhy1>>imiwaa,JDN-2010-Nouns,,,
61,NI,NI_VVny,wiiyagasenh,wiiyagasenhy1,3SgObvPoss,NONE,Poss,NONE,NONE,Sg,owiiyagasenyimini,o<<wiiyagasenhy1>>iminiw1,JDN-2010-Nouns,,,
62,NI,NI_VVny,wiiyagasenh,wiiyagasenhy1,3PlObvPoss,NONE,Poss,NONE,NONE,Sg,owiiyagasenyimini,o<<wiiyagasenhy1>>iminiw1,GUESS,,,
63,NI,NI_VVny,wiiyagasenh,wiiyagasenhy1,1SgPoss,NONE,Poss,NONE,NONE,Loc,niwiiyagasenyiming,ni<<wiiyagasenhy1>>iming,JDN-2010-Nouns,,,
64,NI,NI_VVny,wiiyagasenh,wiiyagasenhy1,ExclPoss,NONE,Poss,NONE,NONE,Loc,niwiiyagasenyiminaang,ni<<wiiyagasenhy1>>iminaang,JDN-2010-Nouns,,,
65,NI,NI_VVny,wiiyagasenh,wiiyagasenhy1,InclPoss,NONE,Poss,NONE,NONE,Loc,giwiiyagasenyiminaang,gi<<wiiyagasenhy1>>iminaang,JDN-2010-Nouns,,,
66,NI,NI_VVny,wiiyagasenh,wiiyagasenhy1,2SgPoss,NONE,Poss,NONE,NONE,Loc,giwiiyagasenyiming,gi<<wiiyagasenhy1>>iming,JDN-2010-Nouns,,,
67,NI,NI_VVny,wiiyagasenh,wiiyagasenhy1,2PlPoss,NONE,Poss,NONE,NONE,Loc,giwiiyagasenyimiwaang,gi<<wiiyagasenhy1>>imiwaang,JDN-2010-Nouns,,,
68,NI,NI_VVny,wiiyagasenh,wiiyagasenhy1,3SgProxPoss,NONE,Poss,NONE,NONE,Loc,owiiyagasenyiming,o<<wiiyagasenhy1>>iming,JDN-2010-Nouns,,,
69,NI,NI_VVny,wiiyagasenh,wiiyagasenhy1,3PlProxPoss,NONE,Poss,NONE,NONE,Loc,owiiyagasenyimiwaang,o<<wiiyagasenhy1>>imiwaang,JDN-2010-Nouns,,,
70,NI,NI_VVny,wiiyagasenh,wiiyagasenhy1,3SgObvPoss,NONE,Poss,NONE,NONE,Loc,owiiyagasenyimining,o<<wiiyagasenhy1>>imining,JDN-2010-Nouns,,,
71,NI,NI_VVny,wiiyagasenh,wiiyagasenhy1,3PlObvPoss,NONE,Poss,NONE,NONE,Loc,owiiyagasenyimining,o<<wiiyagasenhy1>>imining,GUESS,,,
72,NI,NI_VVny,wiiyagasenh,wiiyagasenhy1,1SgPoss,Dim,NONE,NONE,NONE,Pl,niwiiyagasenyensan,ni<<wiiyagasenhy1>>ensan,JDN-2010-Nouns,,,
73,NI,NI_VVny,wiiyagasenh,wiiyagasenhy1,ExclPoss,Dim,NONE,NONE,NONE,Pl,niwiiyagasenyensinaanin,ni<<wiiyagasenhy1>>ensinaanin,JDN-2010-Nouns,,,
74,NI,NI_VVny,wiiyagasenh,wiiyagasenhy1,InclPoss,Dim,NONE,NONE,NONE,Pl,giwiiyagasenyensinaanin,gi<<wiiyagasenhy1>>ensinaanin,JDN-2010-Nouns,,,
75,NI,NI_VVny,wiiyagasenh,wiiyagasenhy1,2SgPoss,Dim,NONE,NONE,NONE,Pl,giwiiyagasenyensan,gi<<wiiyagasenhy1>>ensan,JDN-2010-Nouns,,,
76,NI,NI_VVny,wiiyagasenh,wiiyagasenhy1,2PlPoss,Dim,NONE,NONE,NONE,Pl,giwiiyagasenyensiwaan,gi<<wiiyagasenhy1>>ensiwaan,JDN-2010-Nouns,,,
77,NI,NI_VVny,wiiyagasenh,wiiyagasenhy1,3SgProxPoss,Dim,NONE,NONE,NONE,Pl,owiiyagasenyensan,o<<wiiyagasenhy1>>ensan,JDN-2010-Nouns,,,
78,NI,NI_VVny,wiiyagasenh,wiiyagasenhy1,3PlProxPoss,Dim,NONE,NONE,NONE,Pl,owiiyagasenyensiwaan,o<<wiiyagasenhy1>>ensiwaan,JDN-2010-Nouns,,,
79,NI,NI_VVny,wiiyagasenh,wiiyagasenhy1,3SgObvPoss,Dim,NONE,NONE,NONE,Pl,owiiyagasenyensini,o<<wiiyagasenhy1>>ensiniw1,JDN-2010-Nouns,,,
80,NI,NI_VVny,wiiyagasenh,wiiyagasenhy1,3PlObvPoss,Dim,NONE,NONE,NONE,Pl,owiiyagasenyensini,o<<wiiyagasenhy1>>ensiniw1,GUESS,,,
81,NI,NI_VVny,wiiyagasenh,wiiyagasenhy1,1SgPoss,Dim,NONE,NONE,NONE,Sg,niwiiyagasenyens,ni<<wiiyagasenhy1>>ens,JDN-2010-Nouns,,,
82,NI,NI_VVny,wiiyagasenh,wiiyagasenhy1,ExclPoss,Dim,NONE,NONE,NONE,Sg,niwiiyagasenyensinaan,ni<<wiiyagasenhy1>>ensinaan,JDN-2010-Nouns,,,
83,NI,NI_VVny,wiiyagasenh,wiiyagasenhy1,InclPoss,Dim,NONE,NONE,NONE,Sg,giwiiyagasenyensinaan,gi<<wiiyagasenhy1>>ensinaan,JDN-2010-Nouns,,,
84,NI,NI_VVny,wiiyagasenh,wiiyagasenhy1,2SgPoss,Dim,NONE,NONE,NONE,Sg,giwiiyagasenyens,gi<<wiiyagasenhy1>>ens,JDN-2010-Nouns,,,
85,NI,NI_VVny,wiiyagasenh,wiiyagasenhy1,2PlPoss,Dim,NONE,NONE,NONE,Sg,giwiiyagasenyensiwaa,gi<<wiiyagasenhy1>>ensiwaa,JDN-2010-Nouns,,,
86,NI,NI_VVny,wiiyagasenh,wiiyagasenhy1,3SgProxPoss,Dim,NONE,NONE,NONE,Sg,owiiyagasenyens,o<<wiiyagasenhy1>>ens,JDN-2010-Nouns,,,
87,NI,NI_VVny,wiiyagasenh,wiiyagasenhy1,3PlProxPoss,Dim,NONE,NONE,NONE,Sg,owiiyagasenyensiwaa,o<<wiiyagasenhy1>>ensiwaa,JDN-2010-Nouns,,,
88,NI,NI_VVny,wiiyagasenh,wiiyagasenhy1,3SgObvPoss,Dim,NONE,NONE,NONE,Sg,owiiyagasenyensini,o<<wiiyagasenhy1>>ensiniw1,JDN-2010-Nouns,,,
89,NI,NI_VVny,wiiyagasenh,wiiyagasenhy1,3PlObvPoss,Dim,NONE,NONE,NONE,Sg,owiiyagasenyensini,o<<wiiyagasenhy1>>ensiniw1,GUESS,,,
90,NI,NI_VVny,wiiyagasenh,wiiyagasenhy1,1SgPoss,Dim,NONE,NONE,NONE,Loc,niwiiyagasenyensing,ni<<wiiyagasenhy1>>ensing,JDN-2010-Nouns,,,
91,NI,NI_VVny,wiiyagasenh,wiiyagasenhy1,ExclPoss,Dim,NONE,NONE,NONE,Loc,niwiiyagasenyensinaang,ni<<wiiyagasenhy1>>ensinaang,JDN-2010-Nouns,,,
92,NI,NI_VVny,wiiyagasenh,wiiyagasenhy1,InclPoss,Dim,NONE,NONE,NONE,Loc,giwiiyagasenyensinaang,gi<<wiiyagasenhy1>>ensinaang,JDN-2010-Nouns,,,
93,NI,NI_VVny,wiiyagasenh,wiiyagasenhy1,2SgPoss,Dim,NONE,NONE,NONE,Loc,giwiiyagasenyensing,gi<<wiiyagasenhy1>>ensing,JDN-2010-Nouns,,,
94,NI,NI_VVny,wiiyagasenh,wiiyagasenhy1,2PlPoss,Dim,NONE,NONE,NONE,Loc,giwiiyagasenyensiwaang,gi<<wiiyagasenhy1>>ensiwaang,JDN-2010-Nouns,,,
