,Paradigm,Class,Lemma,Stem,PersPoss,Dim,Poss,Pej,Pret,Basic,Form1Surface,Form1Split,Form1Source
77,NAD,NAD_Cw,niigi'igw,niigi'igw2,2PlPoss,Dim,Poss,NONE,Pret,ObvSg,giniigi'igoonsimiwaabaniin,g<<niigi'igw2>>oonsimiwaabaniin,JDN-2010-Nouns
78,NAD,NAD_Cw,niigi'igw,niigi'igw2,2PlPoss,Dim,Poss,NONE,Pret,ObvPl,giniigi'igoonsimiwaabanii',g<<niigi'igw2>>oonsimiwaabanii',JDN-2010-Nouns
79,NAD,NAD_Cw,niigi'igw,niigi'igw2,2PlPoss,Dim,Poss,Pej,NONE,ProxSg,giniigi'igoonsimishiwaa,g<<niigi'igw2>>oonsimishiwaa,JDN-2010-Nouns
80,NAD,NAD_Cw,niigi'igw,niigi'igw2,2PlPoss,Dim,Poss,Pej,NONE,ProxPl,giniigi'igoonsimishiwaag,g<<niigi'igw2>>oonsimishiwaag,JDN-2010-Nouns
81,NAD,NAD_Cw,niigi'igw,niigi'igw2,2PlPoss,Dim,Poss,Pej,NONE,ObvSg,giniigi'igoonsimishiwaan,g<<niigi'igw2>>oonsimishiwaan,JDN-2010-Nouns
82,NAD,NAD_Cw,niigi'igw,niigi'igw2,2PlPoss,Dim,Poss,Pej,NONE,ObvPl,giniigi'igoonsimishiwaa',g<<niigi'igw2>>oonsimishiwaa',JDN-2010-Nouns
83,NAD,NAD_Cw,niigi'igw,niigi'igw2,2PlPoss,Dim,Poss,Pej,NONE,Loc,giniigi'igoonsimishiwaang,g<<niigi'igw2>>oonsimishiwaang,JDN-2010-Nouns
84,NAD,NAD_Cw,niigi'igw,niigi'igw2,2PlPoss,NONE,NONE,NONE,NONE,ProxSg,giniigi'igowaa,g<<niigi'igw2>>owaa,JDN-2010-Nouns
85,NAD,NAD_Cw,niigi'igw,niigi'igw2,2PlPoss,NONE,NONE,NONE,NONE,ProxPl,giniigi'igowaag,g<<niigi'igw2>>owaag,JDN-2010-Nouns
86,NAD,NAD_Cw,niigi'igw,niigi'igw2,2PlPoss,NONE,NONE,NONE,NONE,ObvSg,giniigi'igowaan,g<<niigi'igw2>>owaan,JDN-2010-Nouns
87,NAD,NAD_Cw,niigi'igw,niigi'igw2,2PlPoss,NONE,NONE,NONE,NONE,ObvPl,giniigi'igowaa',g<<niigi'igw2>>owaa',JDN-2010-Nouns
88,NAD,NAD_Cw,niigi'igw,niigi'igw2,2PlPoss,NONE,NONE,NONE,NONE,Loc,giniigi'igowaang,g<<niigi'igw2>>owaang,JDN-2010-Nouns
89,NAD,NAD_Cw,niigi'igw,niigi'igw2,2PlPoss,NONE,NONE,NONE,Pret,ProxSg,giniigi'igowaaban,g<<niigi'igw2>>owaaban,JDN-2010-Nouns
90,NAD,NAD_Cw,niigi'igw,niigi'igw2,2PlPoss,NONE,NONE,NONE,Pret,ProxPl,giniigi'igowaabaniig,g<<niigi'igw2>>owaabaniig,JDN-2010-Nouns
91,NAD,NAD_Cw,niigi'igw,niigi'igw2,2PlPoss,NONE,NONE,NONE,Pret,ObvSg,giniigi'igowaabaniin,g<<niigi'igw2>>owaabaniin,JDN-2010-Nouns
92,NAD,NAD_Cw,niigi'igw,niigi'igw2,2PlPoss,NONE,NONE,NONE,Pret,ObvPl,giniigi'igowaabanii',g<<niigi'igw2>>owaabanii',JDN-2010-Nouns
93,NAD,NAD_Cw,niigi'igw,niigi'igw2,2PlPoss,NONE,NONE,Pej,NONE,ProxSg,giniigi'igoshiwaa,g<<niigi'igw2>>oshiwaa,JDN-2010-Nouns
94,NAD,NAD_Cw,niigi'igw,niigi'igw2,2PlPoss,NONE,NONE,Pej,NONE,ProxPl,giniigi'igoshiwaag,g<<niigi'igw2>>oshiwaag,JDN-2010-Nouns
95,NAD,NAD_Cw,niigi'igw,niigi'igw2,2PlPoss,NONE,NONE,Pej,NONE,ObvSg,giniigi'igoshiwaan,g<<niigi'igw2>>oshiwaan,JDN-2010-Nouns
96,NAD,NAD_Cw,niigi'igw,niigi'igw2,2PlPoss,NONE,NONE,Pej,NONE,ObvPl,giniigi'igoshiwaa',g<<niigi'igw2>>oshiwaa',JDN-2010-Nouns
97,NAD,NAD_Cw,niigi'igw,niigi'igw2,2PlPoss,NONE,NONE,Pej,NONE,Loc,giniigi'igoshiwaang,g<<niigi'igw2>>oshiwaang,JDN-2010-Nouns
98,NAD,NAD_Cw,niigi'igw,niigi'igw2,2PlPoss,NONE,Poss,NONE,NONE,ProxSg,giniigi'igomiwaa,g<<niigi'igw2>>omiwaa,JDN-2010-Nouns
