,Paradigm,Class,Lemma,Stem,PersPoss,Dim,Poss,Pej,Pret,Basic,Form1Surface,Form1Split,Form1Source,Form2Surface,Form2Split,Form2Source
288,NAD,NAD_C,maamaa,maamaay1,1SgPoss,Dim,NONE,NONE,Pret,ObvSg,nimaamaayensibaniin,n<<maamaay1>>ensibaniin,JDN-2010-Nouns,,,
289,NAD,NAD_C,maamaa,maamaay1,ExclPoss,Dim,NONE,NONE,Pret,ObvSg,nimaamaayensinaabaniin,n<<maamaay1>>ensinaabaniin,JDN-2010-Nouns,,,
290,NAD,NAD_C,maamaa,maamaay1,InclPoss,Dim,NONE,NONE,Pret,ObvSg,gimaamaayensinaabaniin,g<<maamaay1>>ensinaabaniin,JDN-2010-Nouns,,,
291,NAD,NAD_C,maamaa,maamaay1,2SgPoss,Dim,NONE,NONE,Pret,ObvSg,gimaamaayensibaniin,g<<maamaay1>>ensibaniin,JDN-2010-Nouns,,,
292,NAD,NAD_C,maamaa,maamaay1,2PlPoss,Dim,NONE,NONE,Pret,ObvSg,gimaamaayensiwaabaniin,g<<maamaay1>>ensiwaabaniin,JDN-2010-Nouns,,,
293,NAD,NAD_C,maamaa,maamaay1,3SgProxPoss,Dim,NONE,NONE,Pret,ObvSg,omaamaayensibaniin,w<<maamaay1>>ensibaniin,JDN-2010-Nouns,,,
294,NAD,NAD_C,maamaa,maamaay1,3PlProxPoss,Dim,NONE,NONE,Pret,ObvSg,omaamaayensiwaabaniin,w<<maamaay1>>ensiwaabaniin,JDN-2010-Nouns,,,
295,NAD,NAD_C,maamaa,maamaay1,3SgObvPoss,Dim,NONE,NONE,Pret,ObvSg,omaamaayensiniban,w<<maamaay1>>ensiniban,JDN-2010-Nouns,,,
296,NAD,NAD_C,maamaa,maamaay1,3PlObvPoss,Dim,NONE,NONE,Pret,ObvSg,omaamaayensiniban,w<<maamaay1>>ensiniban,GUESS,,,
316,NAD,NAD_C,maamaa,maamaay1,1SgPoss,Dim,Poss,NONE,Pret,ObvSg,nimaamaayensimibaniin,n<<maamaay1>>ensimibaniin,JDN-2010-Nouns,,,
317,NAD,NAD_C,maamaa,maamaay1,ExclPoss,Dim,Poss,NONE,Pret,ObvSg,nimaamaayensiminaabaniin,n<<maamaay1>>ensiminaabaniin,JDN-2010-Nouns,,,
318,NAD,NAD_C,maamaa,maamaay1,InclPoss,Dim,Poss,NONE,Pret,ObvSg,gimaamaayensiminaabaniin,g<<maamaay1>>ensiminaabaniin,JDN-2010-Nouns,,,
319,NAD,NAD_C,maamaa,maamaay1,2SgPoss,Dim,Poss,NONE,Pret,ObvSg,gimaamaayensimibaniin,g<<maamaay1>>ensimibaniin,JDN-2010-Nouns,,,
320,NAD,NAD_C,maamaa,maamaay1,2PlPoss,Dim,Poss,NONE,Pret,ObvSg,gimaamaayensimiwaabaniin,g<<maamaay1>>ensimiwaabaniin,JDN-2010-Nouns,,,
321,NAD,NAD_C,maamaa,maamaay1,3SgProxPoss,Dim,Poss,NONE,Pret,ObvSg,omaamaayensimibaniin,w<<maamaay1>>ensimibaniin,JDN-2010-Nouns,,,
322,NAD,NAD_C,maamaa,maamaay1,3PlProxPoss,Dim,Poss,NONE,Pret,ObvSg,omaamaayensimiwaabaniin,w<<maamaay1>>ensimiwaabaniin,JDN-2010-Nouns,,,
323,NAD,NAD_C,maamaa,maamaay1,3SgObvPoss,Dim,Poss,NONE,Pret,ObvSg,omaamaayensiminiban,w<<maamaay1>>ensiminiban,JDN-2010-Nouns,,,
324,NAD,NAD_C,maamaa,maamaay1,3PlObvPoss,Dim,Poss,NONE,Pret,ObvSg,omaamaayensiminiban,w<<maamaay1>>ensiminiban,GUESS,,,
344,NAD,NAD_C,maamaa,maamaay1,1SgPoss,Dim,NONE,Pej,NONE,ObvSg,nimaamaayenzhishan,n<<maamaay1>>enzhishan,JDN-2010-Nouns,,,
345,NAD,NAD_C,maamaa,maamaay1,ExclPoss,Dim,NONE,Pej,NONE,ObvSg,nimaamaayenzhishinaanin,n<<maamaay1>>enzhishinaanin,JDN-2010-Nouns,,,
346,NAD,NAD_C,maamaa,maamaay1,InclPoss,Dim,NONE,Pej,NONE,ObvSg,gimaamaayenzhishinaanin,g<<maamaay1>>enzhishinaanin,JDN-2010-Nouns,,,
347,NAD,NAD_C,maamaa,maamaay1,2SgPoss,Dim,NONE,Pej,NONE,ObvSg,gimaamaayenzhishan,g<<maamaay1>>enzhishan,JDN-2010-Nouns,,,
348,NAD,NAD_C,maamaa,maamaay1,2PlPoss,Dim,NONE,Pej,NONE,ObvSg,gimaamaayenzhishiwaan,g<<maamaay1>>enzhishiwaan,JDN-2010-Nouns,,,
349,NAD,NAD_C,maamaa,maamaay1,3SgProxPoss,Dim,NONE,Pej,NONE,ObvSg,omaamaayenzhishan,w<<maamaay1>>enzhishan,JDN-2010-Nouns,,,
350,NAD,NAD_C,maamaa,maamaay1,3PlProxPoss,Dim,NONE,Pej,NONE,ObvSg,omaamaayenzhishiwaan,w<<maamaay1>>enzhishiwaan,JDN-2010-Nouns,,,
351,NAD,NAD_C,maamaa,maamaay1,3SgObvPoss,Dim,NONE,Pej,NONE,ObvSg,omaamaayenzhishini,w<<maamaay1>>enzhishiniw1,JDN-2010-Nouns,,,
352,NAD,NAD_C,maamaa,maamaay1,3PlObvPoss,Dim,NONE,Pej,NONE,ObvSg,omaamaayenzhishini,w<<maamaay1>>enzhishiniw1,GUESS,,,
381,NAD,NAD_C,maamaa,maamaay1,1SgPoss,Dim,Poss,Pej,NONE,ObvSg,nimaamaayensimishan,n<<maamaay1>>ensimishan,JDN-2010-Nouns,,,
382,NAD,NAD_C,maamaa,maamaay1,ExclPoss,Dim,Poss,Pej,NONE,ObvSg,nimaamaayensimishinaanin,n<<maamaay1>>ensimishinaanin,JDN-2010-Nouns,,,
383,NAD,NAD_C,maamaa,maamaay1,InclPoss,Dim,Poss,Pej,NONE,ObvSg,gimaamaayensimishinaanin,g<<maamaay1>>ensimishinaanin,JDN-2010-Nouns,,,
384,NAD,NAD_C,maamaa,maamaay1,2SgPoss,Dim,Poss,Pej,NONE,ObvSg,gimaamaayensimishan,g<<maamaay1>>ensimishan,JDN-2010-Nouns,,,
385,NAD,NAD_C,maamaa,maamaay1,2PlPoss,Dim,Poss,Pej,NONE,ObvSg,gimaamaayensimishiwaan,g<<maamaay1>>ensimishiwaan,JDN-2010-Nouns,,,
386,NAD,NAD_C,maamaa,maamaay1,3SgProxPoss,Dim,Poss,Pej,NONE,ObvSg,omaamaayensimishan,w<<maamaay1>>ensimishan,JDN-2010-Nouns,,,
387,NAD,NAD_C,maamaa,maamaay1,3PlProxPoss,Dim,Poss,Pej,NONE,ObvSg,omaamaayensimishiwaan,w<<maamaay1>>ensimishiwaan,JDN-2010-Nouns,,,
388,NAD,NAD_C,maamaa,maamaay1,3SgObvPoss,Dim,Poss,Pej,NONE,ObvSg,omaamaayensimishini,w<<maamaay1>>ensimishiniw1,JDN-2010-Nouns,,,
389,NAD,NAD_C,maamaa,maamaay1,3PlObvPoss,Dim,Poss,Pej,NONE,ObvSg,omaamaayensimishini,w<<maamaay1>>ensimishiniw1,GUESS,,,
5,NAD,NAD_C,maamaa,maamaay1,1SgPoss,NONE,NONE,NONE,NONE,ProxPl,nimaamaayag,n<<maamaay1>>ag,JDN-2010-Nouns,,,
6,NAD,NAD_C,maamaa,maamaay1,ExclPoss,NONE,NONE,NONE,NONE,ProxPl,nimaamaayinaanig,n<<maamaay1>>inaanig,JDN-2010-Nouns,,,
7,NAD,NAD_C,maamaa,maamaay1,InclPoss,NONE,NONE,NONE,NONE,ProxPl,gimaamaayinaanig,g<<maamaay1>>inaanig,JDN-2010-Nouns,,,
8,NAD,NAD_C,maamaa,maamaay1,2SgPoss,NONE,NONE,NONE,NONE,ProxPl,gimaamaayag,g<<maamaay1>>ag,JDN-2010-Nouns,,,
9,NAD,NAD_C,maamaa,maamaay1,2PlPoss,NONE,NONE,NONE,NONE,ProxPl,gimaamaayiwaag,g<<maamaay1>>iwaag,JDN-2010-Nouns,,,
42,NAD,NAD_C,maamaa,maamaay1,1SgPoss,NONE,Poss,NONE,NONE,ProxPl,nimaamaayimag,n<<maamaay1>>imag,JDN-2010-Nouns,,,
43,NAD,NAD_C,maamaa,maamaay1,ExclPoss,NONE,Poss,NONE,NONE,ProxPl,nimaamaayiminaanig,n<<maamaay1>>iminaanig,JDN-2010-Nouns,,,
44,NAD,NAD_C,maamaa,maamaay1,InclPoss,NONE,Poss,NONE,NONE,ProxPl,gimaamaayiminaanig,g<<maamaay1>>iminaanig,JDN-2010-Nouns,,,
45,NAD,NAD_C,maamaa,maamaay1,2SgPoss,NONE,Poss,NONE,NONE,ProxPl,gimaamaayimag,g<<maamaay1>>imag,JDN-2010-Nouns,,,
46,NAD,NAD_C,maamaa,maamaay1,2PlPoss,NONE,Poss,NONE,NONE,ProxPl,gimaamaayimiwaag,g<<maamaay1>>imiwaag,JDN-2010-Nouns,,,
79,NAD,NAD_C,maamaa,maamaay1,1SgPoss,Dim,NONE,NONE,NONE,ProxPl,nimaamaayensag,n<<maamaay1>>ensag,JDN-2010-Nouns,,,
80,NAD,NAD_C,maamaa,maamaay1,ExclPoss,Dim,NONE,NONE,NONE,ProxPl,nimaamaayensinaanig,n<<maamaay1>>ensinaanig,JDN-2010-Nouns,,,
81,NAD,NAD_C,maamaa,maamaay1,InclPoss,Dim,NONE,NONE,NONE,ProxPl,gimaamaayensinaanig,g<<maamaay1>>ensinaanig,JDN-2010-Nouns,,,
82,NAD,NAD_C,maamaa,maamaay1,2SgPoss,Dim,NONE,NONE,NONE,ProxPl,gimaamaayensag,g<<maamaay1>>ensag,JDN-2010-Nouns,,,
83,NAD,NAD_C,maamaa,maamaay1,2PlPoss,Dim,NONE,NONE,NONE,ProxPl,gimaamaayensiwaag,g<<maamaay1>>ensiwaag,JDN-2010-Nouns,,,
116,NAD,NAD_C,maamaa,maamaay1,1SgPoss,Dim,Poss,NONE,NONE,ProxPl,nimaamaayensimag,n<<maamaay1>>ensimag,JDN-2010-Nouns,,,
117,NAD,NAD_C,maamaa,maamaay1,ExclPoss,Dim,Poss,NONE,NONE,ProxPl,nimaamaayensiminaanig,n<<maamaay1>>ensiminaanig,JDN-2010-Nouns,,,
118,NAD,NAD_C,maamaa,maamaay1,InclPoss,Dim,Poss,NONE,NONE,ProxPl,gimaamaayensiminaanig,g<<maamaay1>>ensiminaanig,JDN-2010-Nouns,,,
119,NAD,NAD_C,maamaa,maamaay1,2SgPoss,Dim,Poss,NONE,NONE,ProxPl,gimaamaayensimag,g<<maamaay1>>ensimag,JDN-2010-Nouns,,,
120,NAD,NAD_C,maamaa,maamaay1,2PlPoss,Dim,Poss,NONE,NONE,ProxPl,gimaamaayensimiwaag,g<<maamaay1>>ensimiwaag,JDN-2010-Nouns,,,
153,NAD,NAD_C,maamaa,maamaay1,1SgPoss,NONE,NONE,Pej,NONE,ProxPl,nimaamaayishag,n<<maamaay1>>ishag,JDN-2010-Nouns,,,
154,NAD,NAD_C,maamaa,maamaay1,ExclPoss,NONE,NONE,Pej,NONE,ProxPl,nimaamaayishinaanig,n<<maamaay1>>ishinaanig,JDN-2010-Nouns,,,
155,NAD,NAD_C,maamaa,maamaay1,InclPoss,NONE,NONE,Pej,NONE,ProxPl,gimaamaayishinaanig,g<<maamaay1>>ishinaanig,JDN-2010-Nouns,,,
156,NAD,NAD_C,maamaa,maamaay1,2SgPoss,NONE,NONE,Pej,NONE,ProxPl,gimaamaayishag,g<<maamaay1>>ishag,JDN-2010-Nouns,,,
157,NAD,NAD_C,maamaa,maamaay1,2PlPoss,NONE,NONE,Pej,NONE,ProxPl,gimaamaayishiwaag,g<<maamaay1>>ishiwaag,JDN-2010-Nouns,,,
190,NAD,NAD_C,maamaa,maamaay1,1SgPoss,NONE,Poss,Pej,NONE,ProxPl,nimaamaayimishag,n<<maamaay1>>imishag,JDN-2010-Nouns,,,
191,NAD,NAD_C,maamaa,maamaay1,ExclPoss,NONE,Poss,Pej,NONE,ProxPl,nimaamaayimishinaanig,n<<maamaay1>>imishinaanig,JDN-2010-Nouns,,,
192,NAD,NAD_C,maamaa,maamaay1,InclPoss,NONE,Poss,Pej,NONE,ProxPl,gimaamaayimishinaanig,g<<maamaay1>>imishinaanig,JDN-2010-Nouns,,,
193,NAD,NAD_C,maamaa,maamaay1,2SgPoss,NONE,Poss,Pej,NONE,ProxPl,gimaamaayimishag,g<<maamaay1>>imishag,JDN-2010-Nouns,,,
194,NAD,NAD_C,maamaa,maamaay1,2PlPoss,NONE,Poss,Pej,NONE,ProxPl,gimaamaayimishiwaag,g<<maamaay1>>imishiwaag,JDN-2010-Nouns,,,
227,NAD,NAD_C,maamaa,maamaay1,1SgPoss,NONE,NONE,NONE,Pret,ProxPl,nimaamaayibaniig,n<<maamaay1>>ibaniig,JDN-2010-Nouns,,,
228,NAD,NAD_C,maamaa,maamaay1,ExclPoss,NONE,NONE,NONE,Pret,ProxPl,nimaamaayinaabaniig,n<<maamaay1>>inaabaniig,JDN-2010-Nouns,,,
229,NAD,NAD_C,maamaa,maamaay1,InclPoss,NONE,NONE,NONE,Pret,ProxPl,gimaamaayinaabaniig,g<<maamaay1>>inaabaniig,JDN-2010-Nouns,,,
230,NAD,NAD_C,maamaa,maamaay1,2SgPoss,NONE,NONE,NONE,Pret,ProxPl,gimaamaayibaniig,g<<maamaay1>>ibaniig,JDN-2010-Nouns,,,
231,NAD,NAD_C,maamaa,maamaay1,2PlPoss,NONE,NONE,NONE,Pret,ProxPl,gimaamaayiwaabaniig,g<<maamaay1>>iwaabaniig,JDN-2010-Nouns,,,
255,NAD,NAD_C,maamaa,maamaay1,1SgPoss,NONE,Poss,NONE,Pret,ProxPl,nimaamaayimibaniig,n<<maamaay1>>imibaniig,JDN-2010-Nouns,,,
256,NAD,NAD_C,maamaa,maamaay1,ExclPoss,NONE,Poss,NONE,Pret,ProxPl,nimaamaayiminaabaniig,n<<maamaay1>>iminaabaniig,JDN-2010-Nouns,,,
257,NAD,NAD_C,maamaa,maamaay1,InclPoss,NONE,Poss,NONE,Pret,ProxPl,gimaamaayiminaabaniig,g<<maamaay1>>iminaabaniig,JDN-2010-Nouns,,,
258,NAD,NAD_C,maamaa,maamaay1,2SgPoss,NONE,Poss,NONE,Pret,ProxPl,gimaamaayimibaniig,g<<maamaay1>>imibaniig,JDN-2010-Nouns,,,
259,NAD,NAD_C,maamaa,maamaay1,2PlPoss,NONE,Poss,NONE,Pret,ProxPl,gimaamaayimiwaabaniig,g<<maamaay1>>imiwaabaniig,JDN-2010-Nouns,,,
283,NAD,NAD_C,maamaa,maamaay1,1SgPoss,Dim,NONE,NONE,Pret,ProxPl,nimaamaayensibaniig,n<<maamaay1>>ensibaniig,JDN-2010-Nouns,,,
284,NAD,NAD_C,maamaa,maamaay1,ExclPoss,Dim,NONE,NONE,Pret,ProxPl,nimaamaayensinaabaniig,n<<maamaay1>>ensinaabaniig,JDN-2010-Nouns,,,
285,NAD,NAD_C,maamaa,maamaay1,InclPoss,Dim,NONE,NONE,Pret,ProxPl,gimaamaayensinaabaniig,g<<maamaay1>>ensinaabaniig,JDN-2010-Nouns,,,
286,NAD,NAD_C,maamaa,maamaay1,2SgPoss,Dim,NONE,NONE,Pret,ProxPl,gimaamaayensibaniig,g<<maamaay1>>ensibaniig,JDN-2010-Nouns,,,
287,NAD,NAD_C,maamaa,maamaay1,2PlPoss,Dim,NONE,NONE,Pret,ProxPl,gimaamaayensiwaabaniig,g<<maamaay1>>ensiwaabaniig,JDN-2010-Nouns,,,
311,NAD,NAD_C,maamaa,maamaay1,1SgPoss,Dim,Poss,NONE,Pret,ProxPl,nimaamaayensimibaniig,n<<maamaay1>>ensimibaniig,JDN-2010-Nouns,,,
312,NAD,NAD_C,maamaa,maamaay1,ExclPoss,Dim,Poss,NONE,Pret,ProxPl,nimaamaayensiminaabaniig,n<<maamaay1>>ensiminaabaniig,JDN-2010-Nouns,,,
313,NAD,NAD_C,maamaa,maamaay1,InclPoss,Dim,Poss,NONE,Pret,ProxPl,gimaamaayensiminaabaniig,g<<maamaay1>>ensiminaabaniig,JDN-2010-Nouns,,,
314,NAD,NAD_C,maamaa,maamaay1,2SgPoss,Dim,Poss,NONE,Pret,ProxPl,gimaamaayensimibaniig,g<<maamaay1>>ensimibaniig,JDN-2010-Nouns,,,
315,NAD,NAD_C,maamaa,maamaay1,2PlPoss,Dim,Poss,NONE,Pret,ProxPl,gimaamaayensimiwaabaniig,g<<maamaay1>>ensimiwaabaniig,JDN-2010-Nouns,,,
339,NAD,NAD_C,maamaa,maamaay1,1SgPoss,Dim,NONE,Pej,NONE,ProxPl,nimaamaayenzhishag,n<<maamaay1>>enzhishag,JDN-2010-Nouns,,,
340,NAD,NAD_C,maamaa,maamaay1,ExclPoss,Dim,NONE,Pej,NONE,ProxPl,nimaamaayenzhishinaanig,n<<maamaay1>>enzhishinaanig,JDN-2010-Nouns,,,
341,NAD,NAD_C,maamaa,maamaay1,InclPoss,Dim,NONE,Pej,NONE,ProxPl,gimaamaayenzhishinaanig,g<<maamaay1>>enzhishinaanig,JDN-2010-Nouns,,,
342,NAD,NAD_C,maamaa,maamaay1,2SgPoss,Dim,NONE,Pej,NONE,ProxPl,gimaamaayenzhishag,g<<maamaay1>>enzhishag,JDN-2010-Nouns,,,
343,NAD,NAD_C,maamaa,maamaay1,2PlPoss,Dim,NONE,Pej,NONE,ProxPl,gimaamaayenzhishiwaag,g<<maamaay1>>enzhishiwaag,JDN-2010-Nouns,,,
376,NAD,NAD_C,maamaa,maamaay1,1SgPoss,Dim,Poss,Pej,NONE,ProxPl,nimaamaayensimishag,n<<maamaay1>>ensimishag,JDN-2010-Nouns,,,
377,NAD,NAD_C,maamaa,maamaay1,ExclPoss,Dim,Poss,Pej,NONE,ProxPl,nimaamaayensimishinaanig,n<<maamaay1>>ensimishinaanig,JDN-2010-Nouns,,,
378,NAD,NAD_C,maamaa,maamaay1,InclPoss,Dim,Poss,Pej,NONE,ProxPl,gimaamaayensimishinaanig,g<<maamaay1>>ensimishinaanig,JDN-2010-Nouns,,,
379,NAD,NAD_C,maamaa,maamaay1,2SgPoss,Dim,Poss,Pej,NONE,ProxPl,gimaamaayensimishag,g<<maamaay1>>ensimishag,JDN-2010-Nouns,,,
380,NAD,NAD_C,maamaa,maamaay1,2PlPoss,Dim,Poss,Pej,NONE,ProxPl,gimaamaayensimishiwaag,g<<maamaay1>>ensimishiwaag,JDN-2010-Nouns,,,
0,NAD,NAD_C,maamaa,maamaay1,1SgPoss,NONE,NONE,NONE,NONE,ProxSg,nimaamaa,n<<maamaay1>>,JDN-2010-Nouns,,,
1,NAD,NAD_C,maamaa,maamaay1,ExclPoss,NONE,NONE,NONE,NONE,ProxSg,nimaamaayinaan,n<<maamaay1>>inaan,JDN-2010-Nouns,,,
2,NAD,NAD_C,maamaa,maamaay1,InclPoss,NONE,NONE,NONE,NONE,ProxSg,gimaamaayinaan,g<<maamaay1>>inaan,JDN-2010-Nouns,,,
3,NAD,NAD_C,maamaa,maamaay1,2SgPoss,NONE,NONE,NONE,NONE,ProxSg,gimaamaa,g<<maamaay1>>,JDN-2010-Nouns,,,
4,NAD,NAD_C,maamaa,maamaay1,2PlPoss,NONE,NONE,NONE,NONE,ProxSg,gimaamaayiwaa,g<<maamaay1>>iwaa,JDN-2010-Nouns,,,
37,NAD,NAD_C,maamaa,maamaay1,1SgPoss,NONE,Poss,NONE,NONE,ProxSg,nimaamaayim,n<<maamaay1>>im,JDN-2010-Nouns,,,
38,NAD,NAD_C,maamaa,maamaay1,ExclPoss,NONE,Poss,NONE,NONE,ProxSg,nimaamaayiminaan,n<<maamaay1>>iminaan,JDN-2010-Nouns,,,
39,NAD,NAD_C,maamaa,maamaay1,InclPoss,NONE,Poss,NONE,NONE,ProxSg,gimaamaayiminaan,g<<maamaay1>>iminaan,JDN-2010-Nouns,,,
40,NAD,NAD_C,maamaa,maamaay1,2SgPoss,NONE,Poss,NONE,NONE,ProxSg,gimaamaayiminaan,g<<maamaay1>>iminaan,JDN-2010-Nouns,,,
41,NAD,NAD_C,maamaa,maamaay1,2PlPoss,NONE,Poss,NONE,NONE,ProxSg,gimaamaayimiwaa,g<<maamaay1>>imiwaa,JDN-2010-Nouns,,,
74,NAD,NAD_C,maamaa,maamaay1,1SgPoss,Dim,NONE,NONE,NONE,ProxSg,nimaamaayens,n<<maamaay1>>ens,JDN-2010-Nouns,,,
75,NAD,NAD_C,maamaa,maamaay1,ExclPoss,Dim,NONE,NONE,NONE,ProxSg,nimaamaayensinaan,n<<maamaay1>>ensinaan,JDN-2010-Nouns,,,
76,NAD,NAD_C,maamaa,maamaay1,InclPoss,Dim,NONE,NONE,NONE,ProxSg,gimaamaayensinaan,g<<maamaay1>>ensinaan,JDN-2010-Nouns,,,
77,NAD,NAD_C,maamaa,maamaay1,2SgPoss,Dim,NONE,NONE,NONE,ProxSg,gimaamaayens,g<<maamaay1>>ens,JDN-2010-Nouns,,,
78,NAD,NAD_C,maamaa,maamaay1,2PlPoss,Dim,NONE,NONE,NONE,ProxSg,gimaamaayensiwaa,g<<maamaay1>>ensiwaa,JDN-2010-Nouns,,,
111,NAD,NAD_C,maamaa,maamaay1,1SgPoss,Dim,Poss,NONE,NONE,ProxSg,nimaamaayensim,n<<maamaay1>>ensim,JDN-2010-Nouns,,,
112,NAD,NAD_C,maamaa,maamaay1,ExclPoss,Dim,Poss,NONE,NONE,ProxSg,nimaamaayensiminaan,n<<maamaay1>>ensiminaan,JDN-2010-Nouns,,,
113,NAD,NAD_C,maamaa,maamaay1,InclPoss,Dim,Poss,NONE,NONE,ProxSg,gimaamaayensiminaan,g<<maamaay1>>ensiminaan,JDN-2010-Nouns,,,
114,NAD,NAD_C,maamaa,maamaay1,2SgPoss,Dim,Poss,NONE,NONE,ProxSg,gimaamaayensiminaan,g<<maamaay1>>ensiminaan,JDN-2010-Nouns,,,
115,NAD,NAD_C,maamaa,maamaay1,2PlPoss,Dim,Poss,NONE,NONE,ProxSg,gimaamaayensimiwaa,g<<maamaay1>>ensimiwaa,JDN-2010-Nouns,,,
148,NAD,NAD_C,maamaa,maamaay1,1SgPoss,NONE,NONE,Pej,NONE,ProxSg,nimaamaayish,n<<maamaay1>>ish,JDN-2010-Nouns,,,
149,NAD,NAD_C,maamaa,maamaay1,ExclPoss,NONE,NONE,Pej,NONE,ProxSg,nimaamaayishinaan,n<<maamaay1>>ishinaan,JDN-2010-Nouns,,,
150,NAD,NAD_C,maamaa,maamaay1,InclPoss,NONE,NONE,Pej,NONE,ProxSg,gimaamaayishinaan,g<<maamaay1>>ishinaan,JDN-2010-Nouns,,,
151,NAD,NAD_C,maamaa,maamaay1,2SgPoss,NONE,NONE,Pej,NONE,ProxSg,gimaamaayish,g<<maamaay1>>ish,JDN-2010-Nouns,,,
152,NAD,NAD_C,maamaa,maamaay1,2PlPoss,NONE,NONE,Pej,NONE,ProxSg,gimaamaayishiwaa,g<<maamaay1>>ishiwaa,JDN-2010-Nouns,,,
185,NAD,NAD_C,maamaa,maamaay1,1SgPoss,NONE,Poss,Pej,NONE,ProxSg,nimaamaayimish,n<<maamaay1>>imish,JDN-2010-Nouns,,,
186,NAD,NAD_C,maamaa,maamaay1,ExclPoss,NONE,Poss,Pej,NONE,ProxSg,nimaamaayimishinaan,n<<maamaay1>>imishinaan,JDN-2010-Nouns,,,
187,NAD,NAD_C,maamaa,maamaay1,InclPoss,NONE,Poss,Pej,NONE,ProxSg,gimaamaayimishinaan,g<<maamaay1>>imishinaan,JDN-2010-Nouns,,,
188,NAD,NAD_C,maamaa,maamaay1,2SgPoss,NONE,Poss,Pej,NONE,ProxSg,gimaamaayimishinaan,g<<maamaay1>>imishinaan,JDN-2010-Nouns,,,
189,NAD,NAD_C,maamaa,maamaay1,2PlPoss,NONE,Poss,Pej,NONE,ProxSg,gimaamaayimishiwaa,g<<maamaay1>>imishiwaa,JDN-2010-Nouns,,,
222,NAD,NAD_C,maamaa,maamaay1,1SgPoss,NONE,NONE,NONE,Pret,ProxSg,nimaamaayiban,n<<maamaay1>>iban,JDN-2010-Nouns,,,
223,NAD,NAD_C,maamaa,maamaay1,ExclPoss,NONE,NONE,NONE,Pret,ProxSg,nimaamaayinaaban,n<<maamaay1>>inaaban,JDN-2010-Nouns,,,
224,NAD,NAD_C,maamaa,maamaay1,InclPoss,NONE,NONE,NONE,Pret,ProxSg,gimaamaayinaaban,g<<maamaay1>>inaaban,JDN-2010-Nouns,,,
225,NAD,NAD_C,maamaa,maamaay1,2SgPoss,NONE,NONE,NONE,Pret,ProxSg,gimaamaayiban,g<<maamaay1>>iban,JDN-2010-Nouns,,,
226,NAD,NAD_C,maamaa,maamaay1,2PlPoss,NONE,NONE,NONE,Pret,ProxSg,gimaamaayiwaaban,g<<maamaay1>>iwaaban,JDN-2010-Nouns,,,
250,NAD,NAD_C,maamaa,maamaay1,1SgPoss,NONE,Poss,NONE,Pret,ProxSg,nimaamaayimiban,n<<maamaay1>>imiban,JDN-2010-Nouns,,,
251,NAD,NAD_C,maamaa,maamaay1,ExclPoss,NONE,Poss,NONE,Pret,ProxSg,nimaamaayiminaaban,n<<maamaay1>>iminaaban,JDN-2010-Nouns,,,
252,NAD,NAD_C,maamaa,maamaay1,InclPoss,NONE,Poss,NONE,Pret,ProxSg,gimaamaayiminaaban,g<<maamaay1>>iminaaban,JDN-2010-Nouns,,,
253,NAD,NAD_C,maamaa,maamaay1,2SgPoss,NONE,Poss,NONE,Pret,ProxSg,gimaamaayimiban,g<<maamaay1>>imiban,JDN-2010-Nouns,,,
254,NAD,NAD_C,maamaa,maamaay1,2PlPoss,NONE,Poss,NONE,Pret,ProxSg,gimaamaayimiwaaban,g<<maamaay1>>imiwaaban,JDN-2010-Nouns,,,
278,NAD,NAD_C,maamaa,maamaay1,1SgPoss,Dim,NONE,NONE,Pret,ProxSg,nimaamaayensiban,n<<maamaay1>>ensiban,JDN-2010-Nouns,,,
279,NAD,NAD_C,maamaa,maamaay1,ExclPoss,Dim,NONE,NONE,Pret,ProxSg,nimaamaayensinaaban,n<<maamaay1>>ensinaaban,JDN-2010-Nouns,,,
280,NAD,NAD_C,maamaa,maamaay1,InclPoss,Dim,NONE,NONE,Pret,ProxSg,gimaamaayensinaaban,g<<maamaay1>>ensinaaban,JDN-2010-Nouns,,,
281,NAD,NAD_C,maamaa,maamaay1,2SgPoss,Dim,NONE,NONE,Pret,ProxSg,gimaamaayensiban,g<<maamaay1>>ensiban,JDN-2010-Nouns,,,
282,NAD,NAD_C,maamaa,maamaay1,2PlPoss,Dim,NONE,NONE,Pret,ProxSg,gimaamaayensiwaaban,g<<maamaay1>>ensiwaaban,JDN-2010-Nouns,,,
306,NAD,NAD_C,maamaa,maamaay1,1SgPoss,Dim,Poss,NONE,Pret,ProxSg,nimaamaayensimiban,n<<maamaay1>>ensimiban,JDN-2010-Nouns,,,
307,NAD,NAD_C,maamaa,maamaay1,ExclPoss,Dim,Poss,NONE,Pret,ProxSg,nimaamaayensiminaaban,n<<maamaay1>>ensiminaaban,JDN-2010-Nouns,,,
308,NAD,NAD_C,maamaa,maamaay1,InclPoss,Dim,Poss,NONE,Pret,ProxSg,gimaamaayensiminaaban,g<<maamaay1>>ensiminaaban,JDN-2010-Nouns,,,
309,NAD,NAD_C,maamaa,maamaay1,2SgPoss,Dim,Poss,NONE,Pret,ProxSg,gimaamaayensimiban,g<<maamaay1>>ensimiban,JDN-2010-Nouns,,,
310,NAD,NAD_C,maamaa,maamaay1,2PlPoss,Dim,Poss,NONE,Pret,ProxSg,gimaamaayensimiwaaban,g<<maamaay1>>ensimiwaaban,JDN-2010-Nouns,,,
