Paradigm,Class,Lemma,Stem,PersPoss,Dim,Poss,Pej,Pret,Basic,Form1Surface,Form1Split,Form1Source,Form2Surface,Form2Split,Form2Source
NI,NI_Cy,anit,anity2,3SgObvPoss,Dim,NONE,Pej,NONE,Pl,odanitiinzhishini,o<<anity2>>iinzhishiniw1,JDN-2010-Nouns,,,
NI,NI_Cy,anit,anity2,3PlObvPoss,Dim,NONE,Pej,NONE,Pl,odanitiinzhishini,o<<anity2>>iinzhishiniw1,GUESS,,,
NI,NI_Cy,anit,anity2,1SgPoss,Dim,Poss,Pej,NONE,Pl,nindanitiinsimishan,ni<<anity2>>iinsimishan,JDN-2010-Nouns,,,
NI,NI_Cy,anit,anity2,ExclPoss,Dim,Poss,Pej,NONE,Pl,nindanitiinsimishinaanin,ni<<anity2>>iinsimishinaanin,JDN-2010-Nouns,,,
NI,NI_Cy,anit,anity2,InclPoss,Dim,Poss,Pej,NONE,Pl,gidanitiinsimishinaanin,gi<<anity2>>iinsimishinaanin,JDN-2010-Nouns,,,
NI,NI_Cy,anit,anity2,2SgPoss,Dim,Poss,Pej,NONE,Pl,gidanitiinsimishan,gi<<anity2>>iinsimishan,JDN-2010-Nouns,,,
NI,NI_Cy,anit,anity2,2PlPoss,Dim,Poss,Pej,NONE,Pl,gidanitiinsimishiwaan,gi<<anity2>>iinsimishiwaan,JDN-2010-Nouns,,,
NI,NI_Cy,anit,anity2,3SgProxPoss,Dim,Poss,Pej,NONE,Pl,odanitiinsimishan,o<<anity2>>iinsimishan,JDN-2010-Nouns,,,
NI,NI_Cy,anit,anity2,3PlProxPoss,Dim,Poss,Pej,NONE,Pl,odanitiinsimishiwaan,o<<anity2>>iinsimishiwaan,JDN-2010-Nouns,,,
NI,NI_Cy,anit,anity2,3SgObvPoss,Dim,Poss,Pej,NONE,Pl,odanitiinsimishini,o<<anity2>>iinsimishiniw1,JDN-2010-Nouns,,,
NI,NI_Cy,anit,anity2,3PlObvPoss,Dim,Poss,Pej,NONE,Pl,odanitiinsimishini,o<<anity2>>iinsimishiniw1,GUESS,,,
NI,NI_Cy,anit,anity2,NONE,NONE,NONE,NONE,NONE,Sg,anit,<<anity2>>,JDN-2010-Nouns,,,
NI,NI_Cy,anit,anity2,NONE,Dim,NONE,NONE,NONE,Sg,anitiins,<<anity2>>iins,JDN-2010-Nouns,,,
NI,NI_Cy,anit,anity2,NONE,NONE,NONE,Pej,NONE,Sg,anitiish,<<anity2>>iish,JDN-2010-Nouns,,,
NI,NI_Cy,anit,anity2,NONE,Dim,NONE,Pej,NONE,Sg,anitiinzhish,<<anity2>>iinzhish,JDN-2010-Nouns,,,
NI,NI_Cy,anit,anity2,1SgPoss,NONE,NONE,NONE,NONE,Sg,nindanit,ni<<anity2>>,GUESS,,,
NI,NI_Cy,anit,anity2,ExclPoss,NONE,NONE,NONE,NONE,Sg,nindanitiinaan,ni<<anity2>>iinaan,JDN-2010-Nouns,,,
NI,NI_Cy,anit,anity2,InclPoss,NONE,NONE,NONE,NONE,Sg,gidanitiinaan,gi<<anity2>>iinaan,JDN-2010-Nouns,,,
NI,NI_Cy,anit,anity2,2SgPoss,NONE,NONE,NONE,NONE,Sg,gidanit,gi<<anity2>>,JDN-2010-Nouns,,,
NI,NI_Cy,anit,anity2,2PlPoss,NONE,NONE,NONE,NONE,Sg,gidanitiiwaa,gi<<anity2>>iiwaa,JDN-2010-Nouns,,,
NI,NI_Cy,anit,anity2,3SgProxPoss,NONE,NONE,NONE,NONE,Sg,odanit,o<<anity2>>,JDN-2010-Nouns,,,
